Samples	SBS80A	SBS80B	SBS80C	SBS80D	SBS80E	SBS80F	SBS80G	SBS80H	SBS80I	SBS80J	SBS80K	SBS80L	SBS80M	SBS80N	SBS80O	SBS80P	SBS80Q	SBS80R
c95a2b1b-726c-4608-9fff-d57b6f1aa75a	329	46	30	48	13	48	54	24	9	35	19	20	38	13	0	2	10	8
c971ffa7-ce37-4138-b028-598a30478e25	301	0	75	0	9	104	51	2	4	19	0	0	24	25	2	0	8	15
c9959f68-c385-4c1f-9188-8203844d288e	0	174	157	58	0	212	151	0	0	43	38	87	46	62	7	27	0	8
c9ad6b1c-baa0-45a7-b7c4-733728505b8a	274	94	0	52	34	76	11	3	0	26	73	2	0	25	9	4	3	4
c9ca979d-b3ad-4ff0-92d0-140105413d28	429	0	1	0	0	1	0	0	0	0	0	0	30	0	0	0	0	0
c9e7c629-7b57-4ede-b315-0cea8c97c48e	171	12	58	68	74	240	6	0	0	38	82	0	17	0	19	3	8	1
c9e7cff0-aec2-4ff2-8091-7cbea2bf5991	126	125	63	0	3	207	117	2	0	0	5	39	15	0	0	7	2	3
c9f87f0d-4967-4be2-8b92-a20f1980ea22	377	30	5	10	0	29	24	0	0	0	0	0	25	0	0	0	0	0
c9f91ded-3b04-4cd1-8ea6-bbc635a8a4f0	19	233	227	288	114	68	197	13	48	121	176	342	100	85	11	23	25	8
ca004926-f3ac-4824-8ed5-d84e62efdfae	18	40	321	624	592	93	95	155	0	370	243	326	153	3	42	50	107	230
ca137611-533a-4d20-a85d-8e4c3a1eab2d	290	20	10	0	19	133	0	10	0	3	68	0	0	0	1	2	3	3
ca284012-bd06-47a3-8a9d-c6b185d87d85	101	256	57	107	0	87	118	0	32	17	0	1	20	7	8	1	39	1
ca2b9fe2-97e0-4d4f-afd7-a5acf638800f	403	0	6	8	0	22	0	0	0	0	0	0	30	0	4	0	2	0
ca49fdb1-d55a-427c-9819-90980dcd956f	392	40	3	4	0	7	18	0	0	2	0	0	23	0	0	0	0	0
ca5ded1c-c622-11e3-bf01-24c6515278c0	195	109	0	9	0	142	55	0	0	32	10	27	28	0	4	2	16	0
ca8fa9f5-3190-440d-9879-22e33d05ca6c	319	54	0	0	0	75	45	0	3	0	0	6	9	2	4	0	2	0
caf2e99d-8f1f-4043-b567-c3fe28dc33ac	19	325	93	62	0	66	145	0	0	427	4	64	124	0	3	24	0	3
cafe9603-a804-48fb-9217-e2d1c3c346c5	105	87	130	131	13	181	57	0	79	43	98	66	60	21	32	9	8	0
cb381d49-4546-400c-af02-f877083caa0a	157	135	93	66	53	119	82	54	11	32	4	15	41	10	0	2	14	53
cb4608a7-6aec-4cba-b20f-489e214c9dbd	293	7	36	4	14	116	41	25	0	3	0	4	23	12	1	0	39	0
cb56e4c2-2fff-4f09-be34-fbdaa3794b35	346	0	0	9	16	90	16	8	0	1	4	0	23	0	19	0	5	0
cb573c96-f6d4-4897-8919-9827f623b6a7	293	13	0	5	37	140	0	0	8	5	37	3	0	1	4	2	2	6
cb5e1546-cda6-4991-911c-f3dd9f1a475a	124	132	132	240	0	132	199	0	0	27	4	43	48	78	0	0	18	2
cb74d12c-eed1-4b14-8f93-d70e625eb65e	398	1	0	9	0	31	0	0	1	0	7	0	21	6	1	0	0	0
cb753e6f-5ea3-4b58-9db3-7a62d15c8b2e	11	189	94	119	171	203	79	19	53	45	33	47	46	37	18	60	2	5
cb783f8b-d092-4104-b809-3f90b19df7df	270	0	0	475	0	0	182	792	0	79	148	699	319	0	0	357	0	0
cb86fbb6-c622-11e3-bf01-24c6515278c0	256	23	0	15	58	149	0	17	20	0	27	1	0	28	2	5	0	10
cb89cea8-f78e-4024-97c2-8f24debee1bc	428	0	0	0	2	0	0	0	0	3	0	0	28	0	0	0	0	0
cba4de91-cce7-4edc-8450-d0a52c959586	345	63	4	0	0	43	34	0	3	3	0	13	14	4	0	8	4	1
cbb788dd-964b-4cfd-80e1-979c7b5b3c52	419	0	0	0	0	25	12	4	0	0	0	0	18	0	0	0	0	0
cc19a480-9c66-4ee8-a0c0-921acac02689	0	226	128	707	220	51	170	217	10	158	17	0	109	103	158	67	34	15
cc39b534-5ba1-4ea0-956b-676f6732beec	422	10	0	17	0	0	0	0	0	0	14	0	8	3	3	5	2	0
cc4f9175-a8c8-424a-99d7-8bd11cae0e52	173	104	28	70	115	165	7	21	0	0	37	33	0	14	29	10	18	0
cc69fe94-0ecf-45ad-a03f-8fb7198e8657	368	16	7	7	0	51	17	0	0	0	0	0	27	0	0	0	0	0
cc6ab103-f07c-4b80-8c8e-cddc8a4da02e	429	0	0	0	0	2	0	1	0	0	0	0	25	0	0	0	0	2
cc792058-c622-11e3-bf01-24c6515278c0	280	28	9	13	0	127	37	1	0	24	8	0	26	0	7	3	1	4
cc7af465-22ed-485d-a78c-282b840bf7c9	337	9	39	32	7	59	45	1	0	10	0	0	22	0	0	0	51	0
cc7bba1d-8990-4557-a565-9cff1085f023	415	4	0	0	2	12	7	4	0	1	0	0	24	0	0	0	0	0
cd0aeed5-93a1-4287-8a88-fe6b7b5e3983	140	89	16	282	444	90	10	613	80	89	0	117	43	239	44	0	24	0
cd0c3b1f-c73a-4991-8724-4e74381900cb	30	254	9	15	0	109	105	0	0	561	0	127	148	0	4	21	0	6
cd29af7e-d670-4d8e-83e2-da6e52abda71	408	18	14	2	0	12	31	0	0	0	0	1	22	0	5	0	3	0
cd2a045b-fbde-49c6-8be6-c0e3ecee246f	405	6	0	0	0	23	11	0	1	0	0	0	17	1	2	0	6	2
cd3d7559-b583-4474-81df-4bf9232de3c2	233	27	57	101	49	167	11	8	1	0	96	24	0	0	26	7	1	3
cd9efdef-a7fb-49e5-9515-63606ae8bbfc	57	198	72	119	263	157	31	117	15	0	95	99	0	0	81	72	0	4
cda1a403-16b6-487c-a82a-c377d1d0f89d	171	165	0	80	157	134	0	31	0	0	32	10	0	0	3	15	16	31
cdbbd701-9c05-4f9e-923d-06039dd8a04d	18	249	73	130	0	181	176	0	0	37	8	58	27	0	12	0	33	14
cdc2c513-590f-444b-9347-32ba365313a7	406	0	0	0	1	33	10	4	0	0	0	0	24	0	2	0	0	0
cdc672cc-35df-4f10-88f1-d3e40dabf601	297	21	3	0	12	120	23	1	0	0	10	0	10	6	4	0	9	3
cdcc04fc-c622-11e3-bf01-24c6515278c0	152	84	22	24	47	219	18	0	0	14	55	1	1	0	5	12	16	3
cdf045a6-ab6a-4dc5-b0b0-d72fbb26b0bb	410	17	14	28	0	0	17	0	0	3	0	0	31	3	0	0	1	0
cdf313c8-59f9-41c6-9bd2-f47cb4287da5	423	15	0	0	0	12	18	0	4	5	2	0	8	0	0	2	3	0
ce6154e9-3f3a-442f-a608-35e1bab66927	431	0	0	0	0	0	0	1	0	0	0	0	24	0	0	0	0	0
ce799e7b-30e7-44a5-a185-3e50d5e059ef	0	195	110	218	89	138	194	158	78	159	82	0	2	121	16	35	39	20
ce85ccf3-6621-4976-b187-2f28d45dd4d9	0	186	95	109	87	243	29	14	17	35	142	69	13	7	16	24	7	9
cef1fb1c-18fa-453a-b87f-295d3b0bc12b	434	0	0	0	0	0	6	2	0	0	0	0	15	0	0	0	0	2
cf072bfe-3191-4a71-9e0b-decaa28365e1	153	76	33	45	33	179	15	0	46	168	87	0	0	12	19	4	3	9
cf2d34c4-c622-11e3-bf01-24c6515278c0	0	209	97	0	251	208	4	0	0	47	84	93	13	24	10	13	11	11
cf5deb22-f7eb-409d-a0e4-882716199c39	443	0	0	0	0	0	0	2	0	4	5	0	20	0	0	0	3	0
cf6c7066-6611-43ec-aef1-295a976cce5b	0	284	313	230	60	41	67	0	24	0	236	143	72	2	26	8	1	21
cf777ef1-765f-4828-b789-f5aa6722eb35	238	32	15	46	0	169	55	0	0	2	9	7	21	0	2	4	17	15
cfe0bf13-2ff4-4164-9b6a-cd3615bf3ddc	106	45	133	15	191	242	15	28	26	0	39	58	5	8	15	58	0	0
d00625b4-6e0e-4d96-8e4c-8f1ddcc7aded	428	0	0	0	0	0	0	1	0	0	0	0	26	0	0	0	0	0
d0161ca7-3c33-4fe5-80df-0cc4b3c4e8ee	393	13	9	0	0	34	18	0	2	0	0	0	17	0	2	0	5	2
d01710f9-efc8-4b5f-9e53-300b30f9219f	426	6	12	1	0	5	31	0	0	0	0	12	25	0	0	0	0	0
d02597f8-3ac7-4165-a65f-0e134e5d215b	305	26	24	40	36	92	10	12	29	0	7	0	29	6	14	0	0	24
d0469256-c622-11e3-bf01-24c6515278c0	194	161	11	43	0	99	81	3	0	6	0	1	9	18	10	7	0	5
d053f88f-09e6-472e-a691-bb293c461399	219	65	21	23	5	168	42	0	0	6	20	24	29	0	11	4	0	0
d056645f-4dd3-49f3-b0a4-2293e2b4d82c	300	5	106	92	0	69	79	0	0	0	0	29	51	0	0	73	0	0
d05ea63c-86a3-463a-a790-2edaa74b4da7	236	75	53	86	179	83	78	46	24	5	0	62	20	26	60	0	23	0
d0a0d845-32e2-4590-b909-29bd27b92900	286	98	0	220	185	69	31	0	0	0	13	79	0	23	0	0	12	0
d0a33fd2-085c-488b-b843-2ca97c85a5cb	428	0	0	0	0	0	0	1	0	0	0	0	26	0	0	0	0	0
d0e033bc-8e97-4322-b3b1-8626f1e2449b	340	0	0	0	81	0	120	37	70	63	62	370	67	213	13	0	31	0
d0f4dd92-a63b-4766-8889-5327fca1bd91	270	72	42	30	0	95	81	0	0	0	0	6	32	0	0	0	4	0
d1132127-1250-43af-9c16-425798a3d1a7	308	73	0	3	0	76	48	97	17	0	17	27	25	0	0	5	0	6
d113ce88-04ab-4675-b363-92f80c28de34	450	0	0	0	0	0	17	4	0	0	0	0	0	0	0	1	3	0
d12cfd8b-682d-41df-acf8-ee7f68a6241c	0	310	68	982	93	0	118	36	0	112	94	0	210	69	16	43	77	29
d17c2123-d262-43f4-9d06-3547f991cde7	407	0	0	0	0	33	6	4	0	5	3	0	17	0	2	0	6	0
d1804679-e728-4597-ac69-49554c087b9e	90	184	48	33	93	168	33	0	73	82	89	0	16	7	3	21	3	8
d182b67c-c622-11e3-bf01-24c6515278c0	242	0	31	23	19	158	72	12	12	73	12	0	0	0	6	20	0	80
d1842491-29ff-4801-8c8a-4d619f749dd1	78	76	103	0	348	171	8	298	101	60	0	115	9	0	7	4	251	0
d1875ee6-6677-4117-a7a8-930ab5cde775	186	120	11	0	0	148	67	0	0	83	0	14	36	0	4	0	1	7
d18c6e64-9598-488a-8ab3-3652072f9277	100	182	138	114	154	120	110	62	0	6	14	66	35	20	7	46	40	0
d1be624b-eb76-4ce3-a6ba-ffc5b23953d3	439	3	0	0	1	0	10	2	0	0	0	0	22	0	0	0	0	0
d1cebf4a-4127-47ee-85cb-465fca2ac445	340	44	6	4	0	65	34	0	0	0	0	0	26	0	1	0	0	1
d1d2932b-f1c4-4080-9b75-dcf1ab0ab217	443	0	2	0	0	0	3	0	0	0	0	0	26	0	0	0	0	0
d252a54e-0377-4b3e-8228-26108ea704fa	390	11	2	0	0	31	8	0	0	0	0	0	29	0	0	3	0	0
d252f328-4583-4e97-9a71-bb2885f06f73	187	88	39	0	147	175	0	2	1	10	48	15	18	0	5	5	0	0
d25a4c65-9cb4-4611-909e-e68f93408d84	312	26	29	17	28	88	12	28	0	17	54	35	0	23	2	0	7	29
d2620dab-4319-499a-b8f1-9575aaf8f4f3	272	86	18	36	0	97	55	0	0	0	13	9	10	4	2	12	2	0
d277e679-9fdd-44cd-9f2c-f9927e44d721	286	45	0	23	0	113	34	3	0	51	0	3	39	0	0	0	0	5
d2ab2555-7288-47a4-a80c-bf62d65b67b8	78	159	124	44	27	173	99	62	0	42	16	34	44	40	20	12	16	0
d2ab7fd4-d1c7-48ae-ba9a-78c5d811465e	412	23	0	2	3	13	13	0	0	3	1	0	22	0	2	0	0	0
d2b7bb0a-c622-11e3-bf01-24c6515278c0	394	6	2	13	0	41	14	0	3	0	5	0	14	6	0	5	1	0
d2e4dc23-992d-4e44-add4-2972718083cb	0	255	210	26	461	75	15	53	93	125	124	95	28	85	38	50	0	8
d31cce9d-1b38-44fd-9378-0d128e12a011	336	47	13	14	2	67	45	8	0	8	0	4	17	13	0	0	0	0
d32f41fb-0744-4a62-81f6-0260c4920049	278	78	58	40	0	67	123	0	0	16	0	42	32	0	13	0	0	2
d333b55b-8bac-4a99-9d23-3cc0c25057bf	202	69	10	37	53	144	1	0	50	96	43	0	44	0	1	9	10	6
d3709eea-ca2a-49ac-b79c-871a5473d450	316	50	0	25	0	69	10	18	9	4	17	0	14	6	5	1	0	14
d392ded3-afc8-4c79-b278-40245f18f2f8	0	232	77	9	304	214	1	43	5	33	46	56	2	4	23	29	12	15
d3ad5b5a-c622-11e3-bf01-24c6515278c0	228	121	4	13	9	114	45	11	0	9	7	8	23	4	12	1	7	5
d3aff5d3-23c0-43ae-9c01-8ddd776b530b	274	61	75	155	11	82	50	0	16	23	39	6	31	7	18	0	0	0
d3b72600-a888-4ef6-ac5d-661c105405dd	311	97	0	49	0	31	10	0	0	3	10	0	33	10	0	5	0	0
d3d65db3-36f9-41c7-8e5e-1683ce94dfcb	5	196	18	266	234	209	36	0	88	0	107	105	1	0	24	0	0	160
d3daf373-1485-455e-a0a1-8e33d215d623	91	200	63	147	0	145	154	0	0	12	0	33	33	0	5	4	23	8
d404ac28-da11-4746-9c3b-cf0b1888f67b	260	65	72	0	71	103	19	0	0	3	35	36	13	0	10	0	0	0
d414e076-dcb6-4edf-adef-0abdc57354ea	386	5	1	8	0	40	11	1	0	0	0	0	25	6	0	1	0	0
d429c27a-5963-42fe-b3a0-7252c20669d8	356	45	0	6	0	54	35	2	0	5	8	9	0	6	4	7	0	0
d432e99a-67fb-4609-b90f-99438eee7cae	275	54	25	60	2	92	15	0	1	62	63	0	20	0	1	12	37	0
d452293a-6148-4fcf-9fbc-446815016751	164	91	86	125	97	141	10	18	16	32	55	12	20	33	32	0	44	1
d4615ca0-b5c7-4a5c-8593-bd50034a78ae	271	124	0	100	40	46	82	60	0	22	0	57	30	8	18	0	0	6
d4907a1b-8b06-47c5-8bca-c781d9cddaf8	238	64	37	49	228	105	16	83	26	0	0	50	22	0	54	61	0	25
d4b80307-abbd-48bb-b52c-6dcd409699a2	268	49	37	32	20	121	68	26	0	5	0	8	24	19	1	0	0	1
d4bf6034-aeae-48a6-907b-10e2cc904015	0	149	693	401	614	20	51	0	0	0	226	373	0	56	106	82	0	15
d4c6061b-5019-4564-806d-4e75910a4690	419	0	0	0	0	28	6	3	0	3	4	0	17	0	0	0	4	0
d4c9e5c6-c622-11e3-bf01-24c6515278c0	316	63	1	1	0	76	38	0	0	6	3	5	14	18	0	4	1	0
d4cf11be-3bd7-403b-9722-91d8e8761e4d	188	39	62	50	0	188	78	0	0	27	0	0	37	6	0	10	14	0
d4ea36e2-1323-4441-8c63-40ce269608f4	390	4	0	0	2	35	1	2	0	0	0	0	26	0	0	0	3	2
d4ecbf52-f6a9-4394-9d3b-8eb8eee1b17b	429	0	0	0	0	0	1	1	0	0	0	0	27	0	0	0	0	0
d515c7d2-2314-46bf-9736-ff3f3d2ab599	433	0	0	0	0	15	28	3	3	0	0	0	0	0	2	2	0	3
d5372745-95cf-4572-a6e7-e7f5b796911a	0	0	694	0	1381	0	22	30	479	346	160	588	123	43	90	183	99	37
d53c2680-89ac-4f87-a7ba-f4c669546b76	59	126	15	85	40	276	23	0	0	9	73	10	15	16	11	2	0	10
d5423a93-0a72-43cf-a7ae-9011f47553c7	360	3	0	3	3	68	12	1	0	0	0	0	32	0	3	0	0	1
d5443922-fea5-4ff0-bd6e-8ce04e1951d8	214	99	0	33	10	129	0	0	0	78	80	0	7	0	2	5	3	5
d54ca81c-1bcc-41ea-b17a-9f7249ebe9c1	69	132	199	105	196	181	28	107	0	0	100	68	24	39	3	33	17	2
d5796835-d6cd-427e-a398-5fbef88b0648	343	41	6	4	0	58	35	0	0	7	0	1	20	0	0	8	0	0
d5c87d16-172f-4790-8867-949dcaa534d4	390	2	1	0	0	39	13	2	0	0	0	0	23	0	4	1	0	0
d5f92ce6-796f-480d-bf98-e1080a279207	383	0	4	0	0	59	9	0	1	11	7	0	25	0	0	0	3	0
d609ce92-9edd-4286-bd5f-b93304cae9a2	379	0	0	0	11	50	0	0	0	0	53	0	0	0	1	0	3	1
d60f54f5-b154-42c4-99fb-cea4e7a33dc7	278	67	39	112	0	74	154	0	0	8	0	50	37	0	0	51	0	0
d60f880a-c622-11e3-bf01-24c6515278c0	207	46	12	73	41	177	62	145	20	19	1	0	8	0	89	0	0	0
d648c804-4eaf-4252-8b6f-13378158a07d	406	0	3	0	10	20	0	2	0	0	42	4	0	14	1	0	0	1
d6738c83-7b52-4224-846a-67bd085aaab8	310	86	0	41	0	53	40	0	0	4	9	15	17	5	6	2	2	0
d67cad13-e849-48b0-926c-10b6046ba0b9	20	31	495	374	610	191	12	423	3	0	105	37	9	22	15	113	39	3
d692ecd0-2433-426b-9af2-a30c44a80f7c	339	35	2	10	0	61	15	0	5	0	4	5	21	4	2	1	2	0
d6ccfd6f-2ea9-499d-a25d-4ba9d4a9258e	387	5	0	4	9	47	14	0	2	5	0	0	25	0	4	5	0	0
d6ee68e5-ceb3-4a63-b3bd-e64fe5398102	420	0	4	0	0	21	9	2	0	0	0	0	24	0	0	0	0	0
d6faafa5-7279-4dc3-be71-45af5c855b34	410	12	0	0	0	19	34	0	7	0	0	0	0	0	2	1	3	2
d707940e-0f9d-4da3-9380-90a422e44efd	17	139	186	61	96	236	76	35	13	29	35	2	66	40	8	9	21	4
d709d214-02ee-46c1-a73a-e7074cb2623e	335	38	11	12	0	68	54	0	0	3	0	28	29	0	7	0	0	0
d72a7338-c144-4c62-a70e-2177a3b4b77e	412	0	0	2	0	18	0	3	0	0	35	4	0	3	0	0	4	2
d733cf1a-4c42-4def-b6cb-5ef2c6a27fcd	264	72	0	0	57	114	4	0	0	23	66	23	0	0	12	0	9	1
d74be531-b0fd-42c3-954e-4a4f7eef922a	420	13	0	0	0	0	3	1	0	0	0	0	25	0	0	0	0	0
d7578910-c622-11e3-bf01-24c6515278c0	318	62	0	0	4	67	23	0	7	20	3	0	33	0	1	0	0	1
d7f8e1f3-a9a7-4929-92df-1283bac815d2	293	66	47	63	0	71	126	6	0	11	0	18	0	0	17	0	4	8
d8415cf6-8e4d-4c54-811e-199da14237f1	432	3	13	6	0	6	0	0	0	0	13	0	16	3	0	0	4	0
d876d576-c622-11e3-bf01-24c6515278c0	212	165	0	24	18	68	31	11	0	49	24	2	21	0	6	11	11	11
d88296ac-bb0d-47ab-9051-6c358f0af780	444	0	0	0	0	0	6	1	0	5	0	0	26	0	0	0	0	0
d884d070-6077-4155-9978-76aca7ba1e76	426	13	0	0	0	5	8	2	0	0	0	0	23	0	0	0	0	0
d8995dfa-a780-4fe6-b3f8-fb464f51a1cf	369	27	30	24	5	27	13	0	0	0	7	0	17	0	0	0	43	0
d8c2b4b2-e12b-43d2-bafc-87b29f027797	23	0	948	585	616	0	117	0	108	61	378	304	135	3	69	77	34	42
d8c6d4b8-f279-4edc-aaa3-a1cc266aec4d	32	183	260	748	313	0	259	196	182	18	50	59	38	69	11	141	134	159
d8d5585d-32cd-4ac4-b410-a4122a17a558	0	305	326	819	109	0	184	0	10	0	116	104	156	25	26	29	29	14
d8de6de6-4cfe-4239-9ebd-3437aa65efb2	247	14	62	8	3	152	67	25	0	23	0	0	27	8	1	27	0	0
d8e2af63-afe0-4f15-88b4-78118cf68160	390	28	3	0	0	18	8	0	0	0	0	0	27	0	0	0	0	0
d8f0becd-fda8-41f4-a424-e082f9eae22c	7	69	353	513	306	163	115	36	34	0	288	170	40	133	24	38	14	24
d8fbb398-d1da-4444-984a-22c8523625da	20	69	542	110	199	0	192	43	219	337	389	388	110	84	113	0	9	41
d91e1a92-837d-44d6-92d8-419f435effe0	405	31	0	11	5	2	6	0	0	34	14	0	34	0	2	0	0	1
d91f487e-0895-44ef-aeb1-a62bd576f8b0	123	123	49	200	187	150	114	89	42	15	0	115	55	0	82	1	89	8
d926a39f-d057-4e78-8907-b74f52157d99	430	0	10	0	15	6	0	0	0	17	55	0	0	0	1	0	5	1
d9338d73-1d5e-4808-91f2-b5a09f7342de	388	0	3	3	0	51	8	3	0	0	3	0	21	1	3	0	7	0
d9690a27-bb02-498e-b15c-ee76e31d16ee	280	123	0	53	0	49	34	35	5	7	0	0	22	0	0	4	39	0
d991f23a-dc1b-427a-b798-bd4187d3aa02	439	0	2	0	1	5	13	2	0	0	0	0	19	0	0	0	1	0
d9c5493e-f969-4c04-a646-9a3134011021	289	41	0	24	14	93	32	62	18	16	2	0	1	0	21	12	0	36
d9cd7f95-07d3-4b87-be83-87340b08d249	193	1	130	110	22	159	28	40	0	62	90	0	69	0	0	3	12	47
d9e66fc5-9018-4568-b388-c5eb756f7823	0	114	132	73	27	301	153	10	0	37	19	12	15	34	9	6	11	6
da10f77f-4414-4125-b359-de596421cca6	443	0	2	0	0	0	3	0	0	0	0	0	26	0	0	0	0	0
da1ed4b9-f428-48aa-834d-1d9673999044	130	64	32	326	184	176	44	51	92	46	32	0	46	118	36	0	0	0
da43386c-47f8-4e03-b6ca-8b94e13792e7	1	77	754	379	409	32	53	0	95	0	277	357	113	67	62	30	0	63
da5b9926-c622-11e3-bf01-24c6515278c0	0	201	206	38	62	195	232	35	1	72	21	0	18	29	13	13	10	0
da910f22-126e-41dc-be6b-47c8f69ad106	47	143	92	327	8	205	126	71	12	87	68	64	84	0	27	11	31	16
dabb5a94-9706-4429-8db0-c328e2004340	0	252	291	207	501	51	0	0	19	188	217	28	0	19	62	46	11	25
dabdd983-a819-410e-bfb8-5c66a66cf5ab	390	13	2	0	0	41	15	2	0	0	0	0	24	0	0	0	0	2
dacd4cc2-fc2b-4fbd-adf6-c8a46ae69c91	411	0	4	0	0	24	0	2	0	0	45	4	0	0	2	1	3	7
db198301-6c69-4d56-88d1-c650406423dd	354	40	33	50	1	35	87	0	0	16	0	2	22	0	0	0	7	1
db2a1df8-487d-4dad-a347-5c5ed539d5ad	278	13	36	22	5	140	57	17	31	20	7	0	14	20	6	0	8	0
db37739d-af50-4e63-9147-1a7d25630ac6	376	8	0	0	0	51	6	1	0	0	0	0	29	0	0	0	0	0
db4592fb-13c2-4d61-9dc3-a5d43def8d4b	418	0	0	2	0	13	0	2	0	0	3	0	19	2	1	2	3	0
db45d81f-695c-4f99-beea-6dbec1ff47fc	47	124	156	83	338	150	27	69	91	257	166	123	109	6	20	0	0	53
db4d1d04-1189-4c0e-99a7-904667af07b5	377	0	15	7	5	46	10	0	3	0	0	0	32	0	0	10	2	0
db650eff-4e2c-4ce3-9124-7697b6e03359	344	0	0	0	112	0	0	364	0	96	123	230	154	10	0	65	16	6
db98d6d5-94a5-4559-8f29-49eb74f83ce3	428	0	0	0	0	0	0	1	0	0	0	0	26	0	0	0	0	0
db9ce6c6-529c-4da6-92c4-f4f3fc3fe109	376	14	1	7	1	43	8	0	0	1	0	0	31	0	2	0	0	0
dbacc1ad-c88a-4bcf-a45f-e9c83c762164	431	0	0	0	0	0	0	1	0	0	0	0	24	0	0	0	0	0
dbae3c4e-6d66-483a-a611-7285067bf85c	341	57	0	9	0	42	8	0	0	14	8	10	38	5	0	0	0	0
dbbd54db-4470-4df6-b5be-3e175c7133b0	0	187	141	17	0	235	138	0	2	0	32	75	45	14	4	7	6	5
dbd834cb-b14f-4380-9741-f96551268447	256	108	0	82	0	88	2	0	1	3	14	0	51	0	10	1	0	0
dbfa4e8a-c622-11e3-bf01-24c6515278c0	224	51	5	0	0	176	47	7	0	0	0	8	27	0	2	5	0	2
dbfdb5c6-f52e-48f3-87e7-fb922df9e7a9	196	173	23	0	0	68	56	0	0	236	0	35	67	0	4	0	0	5
dc107863-2c7d-4b19-8afb-666c7798f0da	311	72	0	38	0	67	26	0	0	15	13	7	22	0	21	0	0	0
dc4ba4bc-6333-4fe9-8805-e058cc9e6e18	159	122	41	65	44	125	33	0	30	95	94	0	20	23	16	19	0	6
dc4bc4c4-2cc1-4a2e-a9f2-613088af17bf	329	83	0	34	0	39	39	0	1	2	7	13	22	0	0	14	0	0
dc505248-ed04-4f77-a7c6-3fefbc5df27b	369	29	0	0	3	49	15	0	0	3	0	0	27	0	0	0	0	0
dc537fcf-d910-4c4b-8af9-e7da429f2633	0	0	389	0	2394	0	0	1441	156	590	0	976	0	280	31	284	111	0
dc57c2e7-4c5b-4e2b-93c6-f032fcebc2fa	438	0	0	0	0	0	22	1	4	0	0	0	0	4	2	2	0	2
dc7faf84-4438-447b-abcf-a3af87043654	272	68	29	19	0	81	5	0	0	16	57	0	4	0	1	0	28	0
dc85552c-2488-48d9-9da1-67a380945b85	173	125	36	90	2	141	180	0	0	23	0	45	28	0	12	0	0	16
dc856038-f5f7-4dfc-a0a4-3e3a6b8d160f	274	45	0	88	31	103	5	0	0	26	48	0	9	0	9	28	14	5
dcc938da-3e45-4c2f-ae0f-47817be04518	264	103	4	0	7	84	37	0	26	42	0	5	43	0	0	0	4	1
dccddb92-bb26-4dc9-a935-2320d089a54a	419	0	6	1	0	22	3	0	0	0	2	0	25	4	0	0	0	0
dce54d09-9827-4fe2-abe1-c5b7d528ba7f	0	211	271	165	10	118	146	0	24	27	97	111	83	12	32	24	20	17
dcf45005-7e6d-4c26-9994-f973da7e814f	288	67	0	0	108	92	0	0	33	0	18	1	0	16	9	6	9	4
dcf98acc-736b-4af6-bdca-a320a413165a	171	77	60	60	6	173	187	2	0	4	0	68	51	0	0	8	0	5
dd09c7aa-744a-413d-839f-e75e1825f9f9	292	33	7	14	0	115	0	0	0	0	68	20	0	0	2	6	16	0
dd2e7b3c-c622-11e3-bf01-24c6515278c0	311	58	0	7	0	82	43	0	0	17	7	11	18	1	4	10	2	1
dd4fdb6a-8067-4b64-ab74-bbb0fec34ca9	442	0	0	0	0	0	1	0	0	5	0	0	26	0	0	0	0	0
dd5ed858-0623-4387-b1bf-109175c32ef4	398	19	10	0	0	27	21	0	0	0	0	0	25	0	0	0	0	0
dd67dec6-35dd-4efe-b913-ed4884855365	197	41	145	32	195	152	0	129	37	12	46	34	10	43	6	10	10	23
dd7d623b-b9af-4147-9aa6-e09793691f10	346	90	0	8	2	17	30	0	15	8	1	13	27	11	0	0	0	0
dd8f3e1c-6ed6-41c2-957d-6f679a3cb3ca	368	16	34	22	7	48	42	0	20	12	21	4	21	5	0	0	0	0
dd9d2e9e-02dc-40fc-842b-c5b9707fca56	358	68	0	42	0	24	38	0	0	0	0	20	19	14	2	1	4	0
ddb6c68e-0c90-4bde-a011-523600ce8b29	421	0	0	2	0	10	2	0	0	0	0	0	29	0	0	0	0	0
ddc422e4-87e2-4fc0-b56b-ddc2d6a92f58	398	25	21	23	0	0	57	0	0	0	0	11	23	0	4	14	0	0
ddc7377d-82c3-480a-be3c-3d1da52c77d4	238	0	0	208	221	124	83	676	0	72	17	209	15	0	9	0	154	13
dddea2e4-b8c3-4157-9d92-6de472e8375a	445	0	0	0	0	0	2	3	0	0	4	0	16	1	0	0	4	0
de4c3f91-d164-47df-9971-feba840d247c	333	19	0	0	3	83	19	2	0	0	0	0	25	0	2	1	0	1
de4d6f9f-d64a-41b9-a928-64e79b9f7d5f	441	9	0	0	0	1	30	2	9	0	0	0	0	3	2	2	1	2
de4f520c-c622-11e3-bf01-24c6515278c0	301	62	2	0	48	48	50	17	31	0	0	5	0	54	24	1	0	4
de4faf55-1bcf-427f-b019-829bb4b64ff1	326	68	10	10	0	54	55	0	0	0	0	9	26	0	0	6	0	0
de55876b-5d7d-46e7-bf3e-35db7a155300	428	0	0	0	0	0	0	1	0	0	0	0	26	0	0	0	0	0
de581588-be15-4bf4-95d1-aa5478b53ab6	185	120	19	138	117	94	76	132	36	54	40	47	7	18	2	76	86	2
