Samples	SBS80A	SBS80B	SBS80C	SBS80D	SBS80E	SBS80F	SBS80G	SBS80H	SBS80I	SBS80J	SBS80K	SBS80L	SBS80M	SBS80N	SBS80O	SBS80P
fc6d77a9-121b-48ab-a899-713c3d1319a2	0	205	307	127	0	148	233	0	4	48	39	126	74	22	11	0
fc78685a-7053-152a-e040-11ac0c480ded	98	196	35	55	188	173	0	0	0	13	53	21	0	7	15	0
fc7eb420-5c13-20bd-e040-11ac0d484574	4	228	430	243	0	21	282	0	92	112	91	220	127	10	29	0
fc7f8eeb-9c40-123e-e040-11ac0c484061	181	4	126	507	230	52	104	205	281	45	216	0	74	61	121	22
fc806c50-2f6e-418d-e040-11ac0d485f01	6	207	276	70	254	107	118	263	59	92	0	103	52	74	128	14
fc812906-d3b6-4210-a842-96f095280cbf	422	3	2	6	0	0	0	0	0	0	0	0	34	0	0	0
fc8130df-18fe-c74d-e040-11ac0d485df2	382	8	6	0	29	43	27	3	2	11	5	0	14	24	0	1
fc8130df-1bc2-c537-e040-11ac0d485de6	321	21	60	120	89	61	62	17	39	52	0	0	14	0	19	10
fc8130df-1cdd-cade-e040-11ac0d485dec	425	0	3	0	2	4	1	1	3	0	0	0	28	0	3	0
fc8130df-1e8f-c879-e040-11ac0d485df4	330	37	110	41	0	16	164	0	0	0	0	0	22	0	28	0
fc8130df-1f21-c8f9-e040-11ac0d485dfc	309	13	14	5	13	102	0	0	1	0	88	7	0	11	0	1
fc8130df-2211-cfcc-e040-11ac0d485dde	0	286	163	0	0	157	201	0	0	0	4	117	52	13	0	0
fc8130df-24d9-32f1-e040-11ac0d485df0	414	0	16	0	2	7	9	7	0	11	21	0	12	2	15	0
fc8130df-2628-304a-e040-11ac0d485dfa	295	70	67	21	1	53	80	0	16	0	11	0	23	21	14	0
fc8130df-297f-34a3-e040-11ac0d485e02	375	25	4	14	4	33	32	0	11	3	0	0	24	12	0	0
fc8130df-2ca4-39d2-e040-11ac0d485e00	403	8	3	6	0	19	4	0	1	2	6	0	21	6	1	5
fc8130df-2d5f-3b53-e040-11ac0d485dee	237	49	78	321	113	80	227	34	64	14	0	0	21	45	0	53
fc8130df-2e39-3814-e040-11ac0d485de0	288	22	10	131	0	104	82	0	0	0	0	69	70	0	0	2
fc8130df-30a5-3e6a-e040-11ac0d485de2	0	184	228	145	49	200	179	0	49	24	48	41	39	30	22	5
fc8130df-3147-3e94-e040-11ac0d485df8	379	35	23	76	0	13	53	0	11	1	0	7	35	0	1	0
fc8130df-3225-3f96-e040-11ac0d485dfe	166	212	1	215	28	61	109	16	0	0	0	0	29	0	0	131
fc8130df-3361-3c8a-e040-11ac0d485dea	270	82	0	115	2	78	139	0	3	1	0	0	9	5	42	20
fc8130df-34f8-22c6-e040-11ac0d485de8	246	67	30	101	46	86	91	0	20	0	3	54	25	42	63	0
fc8130df-35ac-2304-e040-11ac0d485dda	0	172	391	917	209	0	215	0	0	0	8	761	262	45	316	46
fc8130df-6860-7677-e040-11ac0d485ddc	0	118	137	0	157	307	5	0	45	0	104	35	2	45	0	0
fc8130df-6977-7704-e040-11ac0d485de4	311	10	0	25	21	74	30	105	27	0	0	12	18	70	38	5
fc8130df-6bec-7627-e040-11ac0d485e04	0	257	323	290	109	44	164	0	13	134	6	138	118	158	0	0
fc8130df-897d-5404-e040-11ac0d485e0a	295	33	69	254	146	65	135	52	23	5	4	42	45	1	8	29
fc8130df-8e4e-586b-e040-11ac0d485e08	305	0	3	47	63	75	9	188	81	0	33	16	0	82	63	3
fc8130df-8ec8-5b1e-e040-11ac0d485e06	0	253	76	96	149	149	25	0	203	52	88	47	79	5	29	8
fc8130df-90ba-5d94-e040-11ac0d485e0c	0	99	232	306	220	220	22	0	64	163	63	50	123	63	4	0
fc8130df-e399-e34d-e040-11ac0c483279	320	32	51	34	3	72	93	0	4	0	0	0	29	0	0	0
fc8130e0-08dd-b996-e040-11ac0c48327b	165	98	52	266	289	63	150	546	29	60	0	243	6	74	185	115
fc8130e0-095f-b953-e040-11ac0c483287	348	36	14	0	0	47	30	0	10	0	0	0	32	0	0	3
fc8130e0-096a-b991-e040-11ac0c48327d	345	17	0	0	8	64	25	7	16	18	7	0	26	3	24	0
fc8130e0-09f1-b964-e040-11ac0c48326e	166	0	162	122	174	166	44	420	124	0	79	0	0	26	0	54
fc8130e0-0b9c-bbc9-e040-11ac0c483266	335	10	0	40	11	36	81	157	36	0	0	0	0	8	137	18
fc8130e0-0bc1-bba7-e040-11ac0c483289	334	0	4	33	61	100	0	4	0	13	16	0	11	2	0	10
fc8130e0-0bfa-bba4-e040-11ac0c48328d	384	5	5	4	0	41	8	0	0	0	0	0	30	2	0	4
fc8130e0-0c53-b432-e040-11ac0c483283	413	2	15	0	4	13	0	0	0	2	11	0	22	2	1	0
fc8130e0-0d25-b475-e040-11ac0c483277	417	0	0	0	0	15	0	0	10	0	0	0	25	4	0	0
fc8130e0-0db6-b568-e040-11ac0c483281	391	0	10	0	1	34	7	0	3	0	0	0	30	0	0	4
fc8130e0-0dcf-b558-e040-11ac0c483285	246	24	34	8	33	165	11	9	6	14	34	0	6	26	0	8
fc8130e0-0e1f-b54d-e040-11ac0c48326c	65	46	281	718	547	54	100	557	137	174	202	212	95	123	18	99
fc8130e0-0f1a-b6eb-e040-11ac0c48328f	0	15	411	425	167	265	109	0	1	15	189	111	80	44	0	14
fc8130e0-0fde-b756-e040-11ac0c48328b	227	0	0	0	131	125	0	0	238	0	137	47	58	42	0	14
fc8130e0-a38a-23b9-e040-11ac0c48327f	21	44	573	216	279	151	126	9	13	70	171	191	87	39	0	93
fc8130e0-a39a-23b5-e040-11ac0c483270	333	43	7	5	0	61	55	0	0	0	0	15	28	0	0	0
fc8130e0-a538-dda3-e040-11ac0c483264	74	68	220	141	214	188	52	376	56	67	50	92	24	53	0	144
fc8130e0-a539-dda8-e040-11ac0c48326a	286	0	93	238	241	55	55	164	102	87	90	44	3	11	0	107
fc8130e0-a774-d834-e040-11ac0c483268	114	173	129	175	68	119	223	58	23	1	0	11	8	62	42	0
fc8130e0-a8b4-d80d-e040-11ac0c483272	248	14	0	19	70	177	4	0	25	7	25	6	7	10	0	39
fc8130e0-a94d-d9d0-e040-11ac0c483262	263	17	0	243	125	64	92	394	48	89	0	104	31	19	0	268
fc8130e0-ad63-b804-e040-11ac0d485e10	191	246	0	0	8	11	34	0	157	0	33	26	57	2	3	0
fc8130e0-ad66-b82e-e040-11ac0d485e0e	295	21	40	8	117	89	12	0	0	0	7	13	0	0	0	114
fc8130e0-ad8a-b832-e040-11ac0d485e14	408	0	32	12	69	14	37	58	27	23	0	0	13	0	0	0
fc8130e0-aed2-bb2f-e040-11ac0d485e12	181	90	63	144	51	150	95	0	25	9	19	0	22	26	34	9
fc8130e2-f2ef-d096-e040-11ac0c483293	235	47	34	20	0	156	4	0	0	0	90	5	0	2	0	9
fc8130e3-01ba-c740-e040-11ac0c483291	0	173	440	0	468	83	52	0	72	152	146	173	46	58	9	43
fc8130e3-023d-c7d4-e040-11ac0c483295	80	104	129	207	350	232	22	72	0	0	51	129	8	6	39	0
fc8130e5-18b8-ef38-e040-11ac0c483297	172	41	21	108	141	169	66	236	0	93	0	42	28	60	97	19
fc81312a-99ae-7672-e040-11ac0c4832a2	274	15	143	66	228	70	16	215	16	1	0	8	18	18	145	13
fc81312a-d451-38fb-e040-11ac0c4832a4	329	0	18	12	5	98	7	1	0	0	8	0	27	2	4	0
fc813235-5ed8-7695-e040-11ac0d485e3e	0	41	724	135	344	83	141	187	168	118	173	30	28	86	19	89
fc876f51-0577-3b53-e040-11ac0d48515e	412	5	14	17	0	0	31	0	0	0	0	0	33	0	4	0
fc876f5c-8339-bc9c-e040-11ac0d485160	295	94	64	61	0	0	327	0	0	0	0	163	38	0	4	0
fc876f66-ff0d-f338-e040-11ac0d485162	343	59	0	13	0	2	0	0	0	27	0	0	40	0	3	0
fc8edf46-2005-1af4-e040-11ac0d481414	96	0	413	243	209	0	165	20	327	438	156	38	211	50	12	133
fc93369d-3ffb-1b53-e040-11ac0c4852ba	426	0	0	0	0	0	0	2	0	0	0	0	28	0	0	0
fc93b9ab-760a-5223-e040-11ac0c482177	37	146	116	110	269	212	33	81	125	33	22	49	52	18	23	9
fc93bd81-a3f9-2f8e-e040-11ac0d48306f	426	0	0	0	0	0	0	2	0	0	0	0	28	0	0	0
fc93e38d-6bd5-9912-e040-11ac0c4838cd	426	0	0	0	0	0	0	2	0	0	0	0	28	0	0	0
fc9404ed-1ba3-2638-e040-11ac0c484da2	413	17	0	0	0	0	0	2	0	0	0	0	30	0	0	0
fc9469d0-4d0e-bb59-e040-11ac0d481e59	417	9	0	0	2	0	0	1	4	0	0	0	29	0	0	0
fc94ea15-2d98-0c5b-e040-11ac0c48569b	420	3	0	0	0	4	1	3	0	0	0	0	28	0	0	0
fc94ec40-2cf2-7ce8-e040-11ac0d4871fb	331	29	0	4	0	73	28	0	5	3	0	0	28	0	0	4
fc9500f3-e7d0-9820-e040-11ac0c48617e	362	0	0	0	0	65	12	5	17	0	0	0	24	1	0	0
fc950c33-faa4-0241-e040-11ac0c486786	319	75	0	77	110	21	48	159	26	0	0	32	0	0	20	40
fc95d5ce-6899-62f1-e040-11ac0c486011	115	168	27	0	0	193	89	0	0	0	10	42	19	3	3	3
fc962061-8ab0-42b3-e040-11ac0c4810cc	183	45	42	71	10	214	128	0	2	0	0	31	28	9	0	10
fc9650a1-9aef-ab3b-e040-11ac0c4829a7	217	130	68	57	1	84	237	0	9	0	0	49	20	3	2	0
fc968a86-32e3-ee88-e040-11ac0d487adb	228	132	0	54	4	102	64	2	35	10	18	0	18	4	2	0
fc969f27-bdc6-cd03-e040-11ac0c48577e	268	115	45	63	2	61	139	0	4	2	0	0	0	2	0	15
fc96e36c-67f1-4c02-e040-11ac0d48393d	422	8	1	7	0	4	5	0	0	1	6	0	19	0	0	4
fc96f0df-ef04-411e-e040-11ac0d484291	423	0	0	0	0	0	0	2	0	0	0	0	30	0	0	0
fc975588-6e70-b496-e040-11ac0c484689	307	29	14	28	0	117	21	0	0	4	8	0	23	2	0	0
fc97c1c5-9f4a-be90-e040-11ac0c480992	250	121	0	32	15	93	63	0	18	2	0	12	30	0	0	0
fc990cee-3a1e-9d45-e040-11ac0c484ab3	311	6	18	8	9	115	14	0	5	19	3	0	38	3	0	0
fc99832e-a4ae-8259-e040-11ac0c48131c	379	0	11	0	2	46	11	5	1	0	0	0	28	2	0	0
fc998aec-57dd-eab2-e040-11ac0d48680a	425	0	0	0	0	0	0	3	0	0	0	0	30	0	0	0
fc99b734-7f61-88d1-e040-11ac0c482e88	414	0	0	0	5	9	0	3	1	0	0	0	31	0	0	1
fc99bbb0-e5c7-fb9e-e040-11ac0d4807e1	426	0	0	0	0	0	0	2	0	0	0	0	28	0	0	0
fc9d5fc6-546f-27b7-e040-11ac0d485f87	429	0	4	0	0	6	4	2	0	0	0	0	29	0	0	0
fc9d5fc6-719b-0525-e040-11ac0d485f83	405	10	6	0	0	25	17	0	0	0	0	0	30	0	0	0
fc9d5fc6-7f7d-1313-e040-11ac0d485f85	226	104	67	143	0	83	0	0	0	0	176	0	0	2	0	0
fc9d5fc7-a87b-c5e7-e040-11ac0c4850aa	439	0	0	0	0	0	0	5	0	0	0	0	30	0	0	0
fc9d704c-0cfb-0407-e040-11ac0d486980	326	48	19	0	0	65	51	0	1	2	0	1	20	0	0	0
fc9d93b6-77c6-8719-e040-11ac0d487dec	319	50	18	13	0	61	40	0	0	9	0	0	33	0	0	0
fc9d93b6-92e8-acb7-e040-11ac0d487dee	268	174	9	28	3	21	104	0	23	0	0	0	23	8	0	1
fc9dbf68-4599-3c64-e040-11ac0d481623	166	130	88	227	30	106	166	0	22	37	7	0	35	0	52	28
fc9ef456-75a2-5967-e040-11ac0c484477	172	34	16	27	0	224	41	4	24	4	31	0	20	3	0	5
fc9f6916-da31-ab17-e040-11ac0c4808f3	0	105	586	301	342	124	68	46	19	0	177	101	84	34	23	11
fc9f6cb0-ceb9-790d-e040-11ac0c480ad1	84	0	786	392	377	0	124	0	110	152	255	98	135	36	31	35
fc9f9295-01f6-a9e0-e040-11ac0d4845af	283	141	0	26	0	43	85	0	17	0	0	0	25	1	0	3
fc9f998b-cc72-f6ea-e040-11ac0c482425	364	87	0	25	0	1	99	0	0	0	0	36	17	0	4	3
fca04929-586a-0594-e040-11ac0c48099d	353	39	13	0	0	37	45	0	1	2	0	9	30	0	0	0
fca07e09-1fd2-9ef5-e040-11ac0d485bbd	0	390	263	197	0	0	403	4	76	0	0	176	11	51	0	7
fca08ee9-b480-4dc7-be56-f1eb03b56f7c	134	182	0	283	0	142	86	0	0	28	27	35	62	0	8	12
fca1c663-dec0-db39-e040-11ac0c486140	439	0	0	0	0	0	5	1	0	1	0	0	28	0	0	0
fca2d62f-2756-939e-e040-11ac0d4865e6	390	13	8	0	0	24	9	0	0	0	0	0	30	0	0	0
fca3f7d0-2231-661c-e040-11ac0c4832fd	106	23	50	72	337	228	19	690	55	172	0	146	5	63	38	0
fca6150f-d555-a29e-e040-11ac0d4873b2	27	210	229	388	396	98	163	374	4	105	157	179	35	45	0	38
fccb865d-83ed-4bfe-ad84-0689813ae977	359	0	0	0	0	72	10	3	0	0	0	0	24	4	0	6
fce8d8c6-f2a0-43a8-9a7a-b9c519a6686c	38	241	42	131	0	184	82	0	5	0	39	67	62	15	13	0
fd163b56-1c2d-4e63-9fad-ba3221ae274b	406	22	0	0	0	15	5	2	0	0	0	0	30	0	0	0
fd504153-3cf6-44b9-99d5-21961ebac188	42	371	72	267	89	0	173	44	98	46	40	30	56	37	0	34
fd74de4d-6973-4597-a541-e8a13d80ad55	393	14	4	12	0	36	24	1	0	0	0	0	28	2	0	0
fdbd0277-ddbf-4cc5-8ec3-3644b9553627	173	39	71	11	112	208	25	24	31	12	64	0	20	14	0	12
fdf7dfb7-9285-46b3-be60-672164507705	241	60	0	44	0	134	92	0	0	0	0	16	33	0	14	0
fdf9a814-c622-11e3-bf01-24c6515278c0	353	45	2	1	16	35	18	0	4	0	0	6	20	28	0	0
fe04d042-a4cc-4a14-8197-415ea40951aa	0	151	282	84	0	218	228	0	71	13	44	71	58	7	2	0
fe083d2d-d088-4ac1-825b-8c5bbfe974ac	310	34	6	4	13	91	16	9	47	0	0	0	35	0	0	0
fe4611c2-bd37-4605-adfe-60efe0392b03	429	0	0	5	0	14	0	2	2	2	9	0	19	0	3	1
fe63d42b-d471-45b6-9bdf-1a3b55465d37	425	8	0	0	0	19	26	1	0	9	0	0	0	1	3	0
fe8c62a6-c113-46e8-ab91-fdb90bb6a59f	172	103	48	356	239	94	17	213	0	22	0	60	8	39	236	0
fe96d91c-3686-4125-af71-b8703a011ad4	138	38	70	405	184	183	34	0	19	81	108	26	18	35	91	79
fea5827b-251d-474b-8713-fc76db995fe7	0	126	266	0	310	151	0	0	245	105	192	88	55	29	14	0
fec30898-f86b-4207-aa78-de77142c8f50	336	7	0	2	4	94	22	2	3	1	0	0	28	2	0	0
feccc27e-5c2e-4339-8746-0945fee93c1e	266	85	16	93	47	75	74	34	30	0	0	21	26	21	49	16
feccee20-a62d-4152-b832-b9fdaca87a61	137	79	243	205	184	96	0	635	112	0	218	182	56	0	1	4
ff3fe4a3-7d19-4d4d-81b6-aaa41ba5bf39	0	153	190	171	400	194	21	0	0	118	7	173	0	244	0	0
ff870342-f0d6-4450-8f9c-344c046a0baf	279	124	16	23	4	42	114	0	52	0	0	29	35	9	2	0
ffa976f0-aa60-4867-842e-361afa7d68ac	428	13	0	0	0	0	10	2	0	0	0	0	27	0	0	0
ffad9288-c622-11e3-bf01-24c6515278c0	121	134	70	188	0	169	236	5	28	0	0	78	45	13	0	0
ffb4f42b-58e9-40c3-8963-11804f041375	201	223	0	70	0	53	95	0	0	0	0	25	35	0	0	0
ffdd4feb-aca3-4104-b1e8-954d705a6450	238	60	26	31	32	143	6	0	31	0	43	1	26	3	0	1
ffe4bb51-e98a-41a7-a4e1-c3970386889c	247	105	110	11	0	72	122	0	29	0	0	14	17	1	16	2
PD10010a	0	332	178	19	228	0	0	137	122	407	64	27	104	17	28	19
PD10011a	37	62	352	0	398	209	2	43	0	182	0	0	72	19	56	8
PD10014a	0	203	512	0	60	13	173	62	73	481	94	0	96	33	34	0
PD11326a	52	0	1140	0	87	0	449	29	288	0	62	0	23	26	46	15
PD11327a	0	0	1171	0	601	0	0	459	531	185	0	0	114	46	29	44
PD11336a	292	77	54	27	46	45	38	51	19	14	0	0	38	1	0	66
PD11337a	101	274	80	43	17	5	129	91	132	278	0	0	60	23	31	32
PD11338a	1	391	0	0	51	0	5	27	83	444	0	0	192	0	0	0
PD11339a	9	383	105	0	127	0	2	322	50	278	224	0	0	78	0	0
PD11340a	0	75	489	114	277	154	25	208	33	344	136	0	111	23	31	1
PD11341a	161	76	89	0	0	202	108	0	44	11	10	0	14	2	14	0
PD11342a	1	332	10	5	0	104	39	18	195	247	54	1	59	12	12	11
PD11343a	0	266	196	21	125	62	21	153	70	424	165	0	0	44	55	31
PD11344a	0	327	170	1	57	0	212	94	115	490	0	0	136	0	0	37
PD11345a	47	24	679	157	267	0	17	445	139	469	310	0	50	58	0	106
PD11346a	70	101	499	0	43	0	6	592	46	380	301	0	38	87	5	136
PD11347a	29	310	130	0	62	0	80	107	120	398	0	0	137	51	0	53
PD11348a	2	322	133	26	83	0	109	56	136	473	0	0	141	22	24	80
PD11349a	53	38	584	0	205	32	0	465	157	349	153	0	102	124	30	45
PD11352a	35	403	35	23	2	0	106	0	104	190	18	51	82	14	0	11
PD11355a	91	0	42	144	3	341	64	0	10	9	12	0	40	8	0	9
PD11357a	44	314	142	0	87	26	36	54	23	327	225	34	0	13	14	7
PD11358a	0	335	142	52	0	0	48	0	225	423	0	14	191	5	0	0
PD11359a	0	399	80	42	0	0	139	0	112	320	0	61	143	9	0	0
PD11360a	51	162	178	0	86	123	15	217	75	294	144	0	31	2	73	15
PD11361a	0	351	84	0	0	0	75	0	429	313	0	32	149	19	0	0
PD11364a	20	255	88	88	30	93	47	0	160	304	206	8	19	22	0	14
PD11365a	28	245	155	67	18	110	26	2	102	194	200	17	0	39	25	3
PD11366a	29	377	71	0	234	10	11	5	118	110	183	103	24	47	14	0
PD11367a	61	321	129	77	99	0	124	38	124	211	0	0	76	63	0	29
PD11368a	48	138	384	176	286	7	95	235	111	527	63	0	32	86	138	0
PD11369a	109	104	301	229	146	19	12	319	37	384	67	0	110	59	0	121
PD11370a	11	413	18	40	4	0	36	0	105	249	48	57	130	23	0	4
PD11372a	87	311	112	0	71	0	119	1	75	277	0	30	76	11	40	0
PD11374a	0	312	191	0	0	0	204	176	116	510	0	0	81	29	29	0
PD11375a	52	339	8	0	39	37	34	65	136	263	0	0	117	21	0	0
PD11376a	94	204	100	26	0	41	38	73	125	374	31	0	91	35	38	0
PD11379a	157	61	134	152	29	187	161	10	51	28	4	0	23	33	0	25
PD11380a	53	359	41	51	48	0	68	1	127	280	25	14	92	6	30	20
PD11381a	0	333	115	17	47	0	78	0	109	478	0	55	218	0	0	0
PD11383a	377	66	0	0	1	3	6	0	21	0	0	2	35	2	0	0
PD11384a	101	193	28	42	13	121	16	39	83	259	16	0	93	1	27	0
PD11385a	0	114	649	0	394	43	36	307	0	485	99	49	5	77	53	43
PD11386a	18	338	132	0	67	0	127	0	120	389	0	49	145	4	12	22
PD11388a	0	334	166	0	55	0	0	412	14	368	304	0	0	63	0	43
PD11389a	69	388	4	12	45	0	31	0	33	230	2	21	106	0	11	0
PD11391a	165	85	152	244	14	0	264	215	489	117	0	115	57	43	34	91
PD11393a	62	199	400	111	630	32	11	378	0	107	0	0	0	17	169	29
PD11394a	0	376	74	0	83	0	67	66	105	387	0	21	169	49	0	0
PD11395a	36	261	117	61	0	59	117	0	184	332	144	15	24	18	0	0
PD11396a	0	233	260	47	26	0	48	233	107	661	295	0	0	21	39	25
PD11397a	0	238	329	221	302	0	102	124	40	444	171	45	26	61	63	71
PD11398a	18	306	298	276	127	34	53	13	67	80	181	17	45	16	0	27
PD11399a	31	331	21	41	42	17	71	130	128	379	0	0	99	43	41	0
PD11402a	17	382	59	69	36	0	80	28	85	366	0	0	142	5	0	2
PD11462a	0	237	260	35	93	0	36	203	216	522	251	0	0	39	21	82
PD11464a	0	351	52	158	27	0	93	79	221	379	0	0	149	11	0	108
PD11465a	0	246	140	124	185	36	41	222	109	543	175	0	0	4	53	163
PD11740a	135	272	31	51	16	24	23	0	75	205	0	0	90	4	0	0
PD11741a	262	53	0	0	10	126	0	46	23	34	59	0	0	22	0	9
PD11742a	0	237	364	156	58	39	290	0	144	293	46	52	106	49	0	14
PD11743a	0	289	227	101	49	0	174	55	214	473	22	23	112	0	39	49
PD11744a	0	418	14	20	0	0	52	0	198	296	0	21	132	9	0	0
PD11745a	105	42	465	65	159	0	56	137	178	535	146	0	43	64	101	11
PD11748a	23	148	604	0	40	0	387	65	194	376	0	63	27	17	88	60
PD11750a	0	51	233	0	221	311	0	66	111	58	53	0	27	43	0	9
PD11751a	0	0	593	110	177	250	74	17	41	0	118	0	97	24	0	25
PD11752a	194	7	227	131	87	112	35	69	152	68	107	0	72	15	39	0
PD11753a	0	342	136	0	160	0	14	69	120	395	311	44	0	27	0	19
PD11755a	72	50	826	237	92	12	387	22	140	65	38	0	89	32	51	25
PD11756a	48	394	9	15	0	0	89	0	186	194	0	47	93	12	0	5
PD11757a	32	78	433	162	74	171	28	14	102	34	179	0	83	13	13	34
PD11760a	22	313	103	1	34	0	117	27	282	409	0	14	78	60	53	15
PD11761a	258	0	101	0	38	111	0	140	55	58	37	0	42	3	81	11
PD11762a	44	315	55	17	0	11	44	6	284	359	0	9	118	41	0	0
PD11765a	0	227	146	51	0	0	94	53	536	555	0	26	233	11	0	7
PD11766a	42	294	190	10	69	0	259	57	123	361	0	39	63	18	49	0
PD11767a	0	349	67	13	0	0	57	80	324	327	0	38	184	3	0	22
PD11769a	6	376	112	11	23	0	160	0	145	243	43	86	111	12	16	22
PD11816a	27	301	213	0	99	0	39	69	59	398	274	24	14	23	24	23
PD11818a	164	167	124	85	126	0	99	234	75	263	0	0	121	3	0	133
PD11819a	388	16	0	0	0	40	0	7	12	4	0	0	36	0	0	0
PD13162a	2	4	331	0	0	262	61	178	113	372	81	0	48	23	58	9
PD13163a	46	130	413	56	32	0	309	19	285	436	20	53	88	89	19	99
PD13164a	30	337	91	0	65	0	42	140	125	327	160	0	32	30	10	99
PD13165a	0	189	406	462	7	0	346	0	287	369	4	0	109	42	69	33
PD13166a	193	121	96	24	63	111	144	28	0	36	0	0	7	69	0	18
PD13167a	57	145	336	120	125	0	75	241	254	353	179	0	49	70	95	68
PD13168a	0	159	342	67	50	0	170	108	345	568	0	0	185	49	12	114
PD13296a	0	0	676	0	132	222	168	41	68	15	67	0	83	16	35	36
PD13297a	0	239	407	345	0	0	366	0	163	282	58	84	69	36	7	60
PD13298a	47	97	422	77	457	0	18	494	143	587	175	88	65	35	71	0
PD13299a	0	123	463	0	172	13	100	162	247	521	223	74	87	61	29	27
PD13302a	117	175	121	141	188	111	70	125	26	32	0	28	57	0	126	13
PD13304a	394	44	0	0	6	10	6	0	4	0	39	0	4	2	0	1
PD13306a	318	64	13	2	0	69	36	0	4	0	0	3	34	0	0	2
PD13307a	59	270	215	122	66	11	145	27	66	264	39	27	70	0	75	40
PD13310a	29	316	103	16	77	0	91	75	174	344	232	119	17	19	23	8
PD13311a	0	46	181	0	91	356	18	43	45	46	59	0	48	24	4	1
PD13312a	0	423	75	90	0	0	143	0	79	201	19	78	111	7	0	6
PD13416a	0	400	65	30	0	0	89	0	182	280	31	83	136	0	13	0
PD13418a	41	0	709	4	137	0	277	207	391	525	48	69	95	76	66	27
PD13419a	323	94	38	2	5	34	58	1	3	1	4	0	19	4	1	0
PD13420a	0	418	112	22	0	0	174	0	114	244	0	81	99	0	0	2
PD13422a	352	29	14	0	0	65	23	4	4	0	0	0	27	0	0	5
PD13424a	0	303	130	165	234	0	22	181	115	452	175	0	49	5	0	166
PD13425a	108	0	489	154	292	131	73	282	70	105	48	0	79	29	38	11
PD13426a	0	301	5	0	0	42	0	72	173	611	255	0	0	13	25	21
PD13427a	0	288	104	0	0	0	103	0	434	385	0	85	199	0	0	0
PD13428a	133	59	72	66	77	240	47	17	0	24	0	7	32	6	49	0
PD13602a	0	69	472	107	210	0	53	233	239	852	145	0	136	21	39	28
PD13603a	104	69	357	66	260	146	19	159	0	140	74	0	22	11	55	47
PD13604a	15	289	154	99	0	11	129	123	208	371	187	19	0	7	37	99
PD13605a	0	184	331	135	96	0	264	24	262	550	0	56	192	8	0	101
PD13606a	210	0	328	34	214	88	0	252	25	101	0	0	83	8	0	85
PD13607a	1	197	170	100	7	0	115	82	265	826	40	20	154	56	75	37
PD13608a	177	167	114	52	34	75	150	60	32	9	0	0	12	46	16	36
PD13609a	144	37	419	149	150	0	402	130	270	366	0	0	35	54	41	72
PD13618a	135	265	0	0	8	53	27	9	58	212	47	0	28	15	9	0
PD13619a	0	344	263	100	77	0	90	49	96	171	226	79	23	46	0	24
PD13620a	55	263	300	332	30	0	412	0	178	86	14	55	17	43	51	36
PD13622a	77	53	615	217	208	0	112	236	151	417	113	0	97	41	18	30
PD13623a	0	0	1190	0	231	0	402	112	759	20	163	0	0	72	66	49
PD13625a	13	204	460	179	291	0	66	83	172	267	219	0	35	65	0	46
PD13626a	0	275	349	130	111	0	67	15	138	271	335	20	0	21	0	68
PD13627a	0	110	320	64	140	247	41	8	67	0	92	5	48	11	14	13
PD13629a	3	353	44	111	0	80	76	0	88	202	15	35	88	14	4	10
PD13630a	143	166	228	47	71	9	270	27	203	193	0	0	0	69	60	0
PD13631a	43	205	175	86	1	109	33	58	117	266	119	5	56	7	32	12
PD13752a	147	56	57	59	17	227	61	0	31	15	8	0	37	1	39	0
PD13753a	0	328	167	39	53	0	145	39	193	423	0	10	185	5	0	0
PD13754a	113	146	204	50	123	158	20	2	0	9	97	19	0	22	12	0
PD13755a	159	130	170	40	0	124	76	0	21	0	12	0	50	1	18	6
PD13756a	25	366	25	82	0	12	64	0	124	315	20	5	85	27	18	0
PD13757a	28	183	447	54	11	0	190	130	266	334	0	0	202	11	0	1
PD13758a	36	328	353	71	0	24	275	0	28	0	0	0	42	4	41	0
PD13760a	38	121	237	108	0	238	14	0	0	4	168	0	17	7	8	30
PD13761a	0	43	300	0	200	346	14	0	0	0	45	58	0	3	26	0
PD13762a	0	256	277	201	0	0	253	0	331	318	0	18	141	19	0	0
PD13763a	0	277	389	158	62	0	359	17	211	236	0	23	82	7	67	0
PD13764a	193	0	567	54	450	0	41	498	58	69	0	0	30	117	81	83
PD13765a	250	78	63	10	33	82	85	61	14	10	0	0	35	0	0	89
PD13766a	20	264	287	0	15	46	245	4	229	225	0	9	80	21	4	10
PD13767a	0	280	256	110	84	0	40	14	167	424	267	57	19	29	20	18
PD13768a	0	176	643	0	251	0	40	190	0	321	519	110	0	31	3	35
PD13770a	0	40	568	0	224	158	0	239	0	308	222	0	46	30	48	23
PD13771a	35	227	433	151	4	0	243	16	139	224	54	63	91	23	31	33
PD14432a	110	355	27	35	7	0	95	0	55	91	0	34	65	5	21	0
PD14433a	354	38	60	0	34	12	32	37	2	7	0	0	25	0	67	7
PD14435a	0	222	439	260	408	0	38	167	140	256	245	1	0	65	72	29
PD14437a	68	91	789	0	481	18	36	380	0	176	45	0	23	42	39	59
PD14439a	117	328	0	48	0	18	91	0	84	90	4	2	46	20	0	27
PD14441a	162	222	51	59	0	35	64	0	91	122	0	0	71	3	0	19
PD14442a	124	258	0	0	0	81	35	4	146	99	0	27	59	15	0	0
