Samples	SBS80A	SBS80B	SBS80C	SBS80D	SBS80E	SBS80F	SBS80G	SBS80H	SBS80I	SBS80J	SBS80K	SBS80L	SBS80M	SBS80N	SBS80O	SBS80P	SBS80Q	SBS80R	SBS80S	SBS80T	SBS80U	SBS80V	SBS80W	SBS80X	SBS80Y	SBS80Z
c15a51cc-4fdc-4343-a410-13ddc238dac8	218	45	0	127	25	51	62	27	4	31	23	23	36	0	9	0	0	0	4	0	0	0	0	2	39	6
c19a1388-95e6-4708-a24c-3738f1908071	401	1	8	3	1	0	20	0	0	16	0	20	19	2	0	0	1	0	0	0	0	4	0	0	0	0
c1abb741-4fcd-4161-b057-c7efd619cc99	359	0	12	43	0	14	0	0	33	0	0	0	11	0	0	9	2	1	4	5	1	1	0	5	2	1
c1b44966-0f72-4c4f-8783-ab3ffe7f17b2	23	389	332	0	195	0	48	0	0	138	113	89	27	82	52	120	27	29	13	26	2	7	61	16	3	0
c1d9ed06-7498-4c6c-a0de-dbf28e868109	0	753	338	0	309	34	0	0	30	179	0	161	25	138	33	192	31	68	11	9	13	30	21	11	20	0
c20cb5c8-a6d0-4150-b72b-3f7e8909d72b	390	0	11	0	0	0	23	0	2	3	0	26	17	0	1	0	0	0	0	0	0	0	0	0	2	0
c2124bb2-30e1-4093-9a8a-3a188a6dc0a9	102	83	55	140	109	18	111	11	39	103	172	36	56	77	2	1	5	14	8	0	0	70	14	17	0	0
c21a5d55-9790-429f-a4e6-420293c07b53	306	9	35	75	4	22	5	11	4	14	0	9	21	16	10	38	2	18	1	0	10	1	0	1	0	0
c271b7d2-c622-11e3-bf01-24c6515278c0	198	17	22	134	0	0	91	0	6	27	4	24	6	3	7	12	0	1	3	0	2	3	4	4	2	0
c27290e4-6835-448a-abdc-df8ddd5f4630	222	80	29	110	45	88	12	6	0	38	70	29	46	54	0	0	0	2	0	147	5	3	0	1	0	0
c285c2fa-24b4-47a1-874d-86e74b002b05	246	13	37	104	13	0	47	0	10	20	0	31	7	7	0	3	0	5	0	1	3	1	1	0	0	0
c298ec82-8305-4c89-898f-268308f782b2	331	4	18	49	10	0	41	0	0	23	0	21	12	3	0	3	4	0	1	0	0	0	0	0	4	2
c29f6ed6-880d-4f03-977e-1087738e5e60	415	0	0	0	0	0	0	0	0	15	0	12	19	0	0	0	0	1	0	0	1	0	0	1	0	1
c2aafb9c-230a-43df-9a43-b34aa145a7bd	330	23	24	59	10	0	0	0	0	21	0	26	10	7	0	6	9	1	3	0	0	0	0	0	0	0
c2ec7f57-8510-4bbf-a2e9-dbd9ce8dcad1	38	27	186	24	101	10	251	18	32	114	0	41	0	61	25	25	9	8	19	9	6	11	2	4	0	0
c307688c-b1fa-47f6-a9e2-1ea41f7645b6	414	0	0	0	0	0	0	0	0	2	0	22	18	0	0	0	0	0	0	0	0	1	0	0	0	0
c36213e4-c057-46f5-ada5-f1f921855bb4	404	0	0	5	0	1	18	0	0	7	0	21	21	0	0	0	0	1	3	0	0	0	0	0	0	0
c3679262-63d7-463e-9501-6ab3f177aee8	251	80	27	114	65	6	0	0	25	63	4	31	17	0	8	0	0	2	14	3	9	0	0	1	10	0
c3cb64b3-842b-4b42-8c42-020a0206eb06	243	0	6	110	42	0	77	0	0	58	0	27	6	15	0	0	0	2	3	0	0	0	0	3	0	3
c437535b-2acc-4236-beae-94e2c1336830	0	26	3	113	238	444	250	53	12	0	145	0	69	0	124	0	0	35	20	60	12	37	15	10	9	16
c459dba5-b27c-46f0-b5b8-c62d597a0542	323	14	1	87	7	0	0	0	1	10	0	28	16	0	10	0	0	0	0	0	0	0	0	0	0	2
c488a170-c622-11e3-bf01-24c6515278c0	217	22	19	128	5	0	80	0	8	47	0	25	11	1	0	0	0	0	0	0	4	0	0	4	0	0
c48d7f4a-e98a-4077-a749-eb9f56f05b84	8	619	179	103	118	326	23	64	160	63	358	53	193	113	6	53	106	11	39	1	35	154	24	1	87	0
c4c776f8-ee3f-4cce-beb9-8dcf262cdcdf	391	0	0	26	0	0	2	1	0	14	0	14	19	0	0	0	0	0	1	0	0	1	0	3	2	0
c4e048de-1d43-4fbd-8289-9279b16c8a3a	423	0	0	0	0	0	0	0	0	2	0	23	20	0	0	0	0	0	0	0	0	0	0	0	0	0
c504d5a9-29b0-4b7e-ac7b-5e543449a0f4	418	0	6	1	6	0	0	0	0	6	0	21	16	0	0	4	0	0	0	1	1	0	1	2	0	0
c556f81b-8a6c-4bbb-876f-2e2ce570c185	189	0	0	0	0	411	0	443	0	0	1376	78	68	589	27	169	0	270	6	0	0	316	208	0	37	0
c56505cb-e150-408d-9df6-3af4e608c376	416	0	0	0	0	0	7	0	0	13	0	17	20	0	0	0	2	1	0	0	1	0	0	0	0	0
c569b867-dadd-4591-af17-7e9b74699561	365	2	10	38	0	0	17	0	0	14	0	24	17	1	0	0	2	0	0	0	0	1	0	1	0	0
c59188a8-c6bb-433c-97fe-69f79a126d03	423	0	0	0	0	0	0	0	0	2	0	23	20	0	0	0	0	0	0	0	0	0	0	0	0	0
c5ad7238-c622-11e3-bf01-24c6515278c0	154	29	77	86	25	23	131	0	45	36	0	21	32	9	1	16	0	8	8	19	18	4	1	5	0	0
c5bc0826-8037-4fe6-ad4e-b1b675e771fb	387	0	12	19	0	0	0	0	0	7	0	26	16	3	0	0	0	0	0	0	0	0	0	0	0	0
c612570a-881d-421f-98b9-0e4563133744	2	277	187	0	71	484	107	395	263	16	56	43	127	40	142	0	35	44	12	37	54	75	5	17	1	32
c61ded54-f80e-4da8-b1d8-e22551c96118	336	3	9	69	0	0	0	1	8	11	0	24	16	1	15	7	0	0	4	3	0	1	0	0	0	0
c6224ab0-74f5-4f0a-9fe0-c083f806c853	423	0	0	0	0	0	0	0	0	2	0	23	20	0	0	0	0	0	0	0	0	0	0	0	0	0
c642b9cc-bdb1-4796-9692-8be92398be17	301	5	4	93	0	0	34	0	0	18	0	24	21	5	0	0	2	0	1	2	0	1	0	0	0	0
c66926a8-474d-482c-bfb7-043029c8b737	155	17	17	193	5	0	82	0	0	37	0	28	15	10	29	0	0	1	1	1	0	1	0	1	0	11
c66c92d5-df65-46e6-861d-d8a98808e6a3	353	7	18	59	9	8	0	0	0	2	0	6	13	0	0	42	0	1	1	5	1	0	2	2	0	0
c67409b2-ac25-42a0-8543-4636ef132fe4	260	109	44	29	10	28	65	39	59	12	178	5	25	46	0	72	0	5	44	0	100	0	0	1	0	0
c6888be2-4517-41e4-a801-9c915f24e737	399	0	3	6	0	0	21	0	0	17	0	17	19	1	0	0	0	1	1	0	0	0	0	0	5	0
c691d6b3-8e70-4951-8551-2ee4e4d0d10b	79	146	80	124	79	66	134	36	87	44	21	34	46	0	0	45	33	5	1	2	13	40	0	21	3	0
c6a28615-1b92-4085-956e-eeedb2573c03	163	138	63	132	103	0	26	0	0	201	0	56	0	145	0	0	40	7	10	11	1	0	0	0	3	0
c6bb32f0-c622-11e3-bf01-24c6515278c0	279	73	20	73	25	10	36	0	0	25	66	31	42	8	19	24	40	2	1	1	0	0	0	1	0	4
c6d6f49e-6e95-4e41-8388-71f6fe017d80	425	0	0	0	0	0	0	0	0	20	0	7	20	0	0	0	0	1	0	1	1	0	0	1	0	1
c73f3f82-3091-46dd-b667-e96a1d8c501c	418	0	5	0	0	0	4	0	0	6	0	23	18	1	0	0	1	0	0	0	0	0	0	1	0	0
c741fb12-8160-43a7-bc70-2c545ea0031d	217	4	0	127	54	0	80	7	12	35	0	29	8	0	12	9	0	6	0	2	4	0	4	1	0	0
c75cc75a-7496-420f-b526-ea63c77e9839	22	656	337	0	138	9	57	0	21	114	0	118	12	0	24	125	42	30	8	3	10	22	13	28	7	0
c766274a-3c1e-443f-9ed4-c0e2b9c904d1	414	0	0	0	0	0	0	0	0	24	0	3	19	0	0	0	2	1	1	0	1	1	0	0	1	1
c767254e-b289-4904-a80f-050cf01ff8ba	0	527	158	0	758	338	0	0	163	137	0	112	95	258	0	296	56	75	47	47	64	31	55	21	0	0
c76f7fcc-2748-4b6d-805e-d21652dd5e3a	0	416	334	0	202	344	0	93	197	51	253	30	159	218	3	180	107	31	24	131	12	81	0	38	23	0
c79ce3d3-4758-4f52-9da1-38f994c99f4e	262	34	85	87	32	34	0	0	7	4	4	0	1	9	0	64	8	2	4	19	0	1	3	8	0	2
c7d798b8-c622-11e3-bf01-24c6515278c0	228	67	32	149	0	6	8	9	17	35	3	30	22	6	3	0	1	1	0	0	0	0	0	3	39	0
c8381701-31cb-465a-bdf2-1b8132be7a14	412	0	0	0	0	0	0	0	0	0	0	25	18	0	0	0	0	0	0	0	0	0	0	0	0	0
c8e961b4-e324-40a2-89f6-736ec3845bc9	333	9	29	55	0	1	0	1	9	2	0	30	19	2	0	4	0	0	7	1	1	0	0	1	0	0
c8f61136-0bea-4fb4-bb63-699af7f22146	409	0	6	0	0	0	13	0	0	3	0	24	18	0	0	0	0	0	0	1	0	0	0	0	0	0
c8f64a71-e545-4eb6-9da3-2d43ae0c2627	280	29	70	87	0	0	3	0	4	16	0	22	9	8	2	27	12	5	0	1	1	1	0	0	0	0
c906a13e-c622-11e3-bf01-24c6515278c0	178	42	98	101	0	61	78	0	58	0	14	0	14	0	0	34	0	2	6	4	15	9	7	3	2	9
c955387a-16e5-447c-8e69-e4c04a9861d5	423	0	0	0	0	0	0	0	0	2	0	23	20	0	0	0	0	0	0	0	0	0	0	0	0	0
c95a2b1b-726c-4608-9fff-d57b6f1aa75a	265	50	29	107	34	1	4	13	32	43	15	36	31	17	10	5	0	1	0	51	0	0	1	1	0	0
c971ffa7-ce37-4138-b028-598a30478e25	290	0	0	59	57	0	73	7	13	40	0	24	28	0	12	6	0	1	1	0	14	10	0	4	0	0
c9959f68-c385-4c1f-9188-8203844d288e	66	39	180	34	122	4	192	0	26	117	0	42	7	86	30	53	1	20	5	0	33	8	1	3	1	0
c9ad6b1c-baa0-45a7-b7c4-733728505b8a	193	46	52	178	9	26	0	0	61	7	7	18	11	3	0	29	1	6	7	0	19	4	0	5	8	0
c9ca979d-b3ad-4ff0-92d0-140105413d28	409	0	0	0	1	0	7	0	0	0	0	26	17	0	0	0	0	0	0	1	0	0	0	0	0	0
c9e7c629-7b57-4ede-b315-0cea8c97c48e	183	51	5	124	38	47	135	0	78	4	5	21	12	0	0	29	23	4	14	19	0	1	0	4	0	0
c9e7cff0-aec2-4ff2-8091-7cbea2bf5991	167	3	109	71	36	2	141	0	2	88	0	19	11	38	0	0	14	6	0	4	0	2	0	0	1	0
c9f87f0d-4967-4be2-8b92-a20f1980ea22	342	9	16	57	11	0	5	0	0	18	0	26	13	1	0	0	0	0	0	0	0	0	1	0	0	1
c9f91ded-3b04-4cd1-8ea6-bbc635a8a4f0	0	208	231	81	230	106	61	14	86	161	0	87	70	313	93	190	33	23	5	46	45	4	5	6	0	0
ca004926-f3ac-4824-8ed5-d84e62efdfae	0	621	81	25	281	325	111	79	435	74	79	132	232	238	156	101	8	45	30	141	1	133	40	50	44	0
ca137611-533a-4d20-a85d-8e4c3a1eab2d	251	0	5	132	1	16	47	0	37	1	7	5	13	0	0	20	2	3	1	4	1	3	0	2	11	0
ca284012-bd06-47a3-8a9d-c6b185d87d85	38	95	185	201	79	0	0	15	0	88	0	34	0	6	25	19	0	3	6	2	5	2	4	23	15	7
ca2b9fe2-97e0-4d4f-afd7-a5acf638800f	392	3	0	0	5	0	23	0	0	0	0	26	16	0	0	6	0	0	3	0	0	0	0	1	0	0
ca49fdb1-d55a-427c-9819-90980dcd956f	345	4	17	56	9	0	0	0	0	13	0	26	12	1	3	0	0	0	0	0	0	1	0	2	0	0
ca5ded1c-c622-11e3-bf01-24c6515278c0	175	9	73	139	3	0	58	0	22	42	0	30	2	29	14	7	5	2	3	0	1	1	3	9	0	2
ca8fa9f5-3190-440d-9879-22e33d05ca6c	270	2	26	114	5	0	21	0	0	35	0	16	13	7	0	0	2	0	3	0	1	0	1	1	2	0
caf2e99d-8f1f-4043-b567-c3fe28dc33ac	16	77	229	114	86	0	18	0	148	85	9	117	0	72	319	0	24	17	2	8	2	5	9	2	0	0
cafe9603-a804-48fb-9217-e2d1c3c346c5	75	62	102	144	122	24	93	38	42	50	0	48	34	77	30	108	0	12	22	11	0	2	0	5	19	0
cb381d49-4546-400c-af02-f877083caa0a	121	59	110	136	84	33	55	4	23	62	44	38	42	16	30	17	0	4	0	18	3	32	0	7	3	0
cb4608a7-6aec-4cba-b20f-489e214c9dbd	252	3	0	116	26	4	54	0	4	33	8	21	43	9	5	9	0	0	0	0	1	0	1	19	10	0
cb56e4c2-2fff-4f09-be34-fbdaa3794b35	334	9	0	51	0	5	48	0	9	13	1	21	26	0	0	2	0	1	14	1	0	0	0	2	0	0
cb573c96-f6d4-4897-8919-9827f623b6a7	264	0	0	126	0	30	50	1	22	3	0	5	12	1	0	22	2	2	3	1	1	4	1	1	3	2
cb5e1546-cda6-4991-911c-f3dd9f1a475a	97	219	104	135	161	1	61	0	24	148	0	56	0	37	3	21	4	0	0	0	6	5	8	13	76	0
cb74d12c-eed1-4b14-8f93-d70e625eb65e	379	3	3	21	0	0	15	0	0	0	0	21	16	0	0	15	0	0	0	1	1	0	0	0	0	0
cb753e6f-5ea3-4b58-9db3-7a62d15c8b2e	10	116	149	158	70	101	116	60	47	63	8	38	52	37	49	47	10	36	12	33	7	3	4	0	5	0
cb783f8b-d092-4104-b809-3f90b19df7df	273	459	0	0	16	58	0	0	53	190	608	187	128	640	17	227	0	216	0	0	0	0	248	1	0	0
cb86fbb6-c622-11e3-bf01-24c6515278c0	215	14	3	164	0	50	41	16	6	1	18	2	14	0	0	27	5	3	1	1	14	7	1	1	7	0
cb89cea8-f78e-4024-97c2-8f24debee1bc	414	0	0	0	0	0	0	0	3	0	0	26	17	0	0	0	0	0	0	0	1	0	0	0	0	0
cba4de91-cce7-4edc-8450-d0a52c959586	296	0	36	97	10	0	0	1	0	27	0	20	13	15	4	5	0	5	0	1	1	1	0	3	4	0
cbb788dd-964b-4cfd-80e1-979c7b5b3c52	398	0	0	10	0	0	17	0	0	11	0	20	21	0	0	0	1	0	0	0	0	0	0	0	0	0
cc19a480-9c66-4ee8-a0c0-921acac02689	0	651	209	31	146	90	93	40	128	136	127	102	170	0	92	108	21	45	109	3	16	15	16	15	27	0
cc39b534-5ba1-4ea0-956b-676f6732beec	402	8	13	0	0	0	0	0	0	2	0	15	15	0	0	22	0	3	1	1	1	0	0	1	0	0
cc4f9175-a8c8-424a-99d7-8bd11cae0e52	185	64	71	100	32	101	99	0	18	3	30	13	4	16	0	22	0	8	22	1	5	1	6	14	9	0
cc69fe94-0ecf-45ad-a03f-8fb7198e8657	326	3	3	71	11	0	16	0	0	14	0	25	15	3	0	3	1	0	0	0	0	0	1	0	0	1
cc6ab103-f07c-4b80-8c8e-cddc8a4da02e	408	0	0	0	0	0	6	0	0	1	0	24	19	0	0	0	0	0	0	0	0	1	0	0	0	0
cc792058-c622-11e3-bf01-24c6515278c0	281	14	24	54	1	0	78	0	16	28	0	25	14	2	10	2	0	3	4	6	2	3	0	1	0	0
cc7af465-22ed-485d-a78c-282b840bf7c9	297	30	3	78	41	0	22	0	15	36	0	24	24	0	0	3	0	0	0	0	1	0	7	27	4	0
cc7bba1d-8990-4557-a565-9cff1085f023	392	0	4	15	0	0	7	0	0	6	1	23	20	0	1	0	0	0	0	0	0	0	0	0	0	0
cd0aeed5-93a1-4287-8a88-fe6b7b5e3983	78	299	0	172	73	296	0	115	104	0	546	51	46	57	67	0	0	0	33	35	9	1	36	14	193	95
cd0c3b1f-c73a-4991-8724-4e74381900cb	79	71	125	53	0	0	70	0	55	37	19	123	0	110	567	0	19	15	4	7	13	7	15	0	0	0
cd29af7e-d670-4d8e-83e2-da6e52abda71	391	3	18	4	14	0	11	0	0	23	0	24	13	3	0	0	0	0	4	5	0	0	0	3	0	0
cd2a045b-fbde-49c6-8be6-c0e3ecee246f	388	0	6	9	0	0	16	0	0	10	0	19	17	0	0	3	0	0	1	0	1	1	0	3	0	0
cd3d7559-b583-4474-81df-4bf9232de3c2	237	79	34	79	46	52	90	0	28	13	0	6	17	10	0	59	0	6	19	21	2	1	9	3	0	0
cd9efdef-a7fb-49e5-9515-63606ae8bbfc	96	133	157	74	41	180	112	45	76	23	93	12	54	62	0	49	19	46	58	17	4	8	5	0	8	8
cda1a403-16b6-487c-a82a-c377d1d0f89d	127	94	106	195	6	117	15	0	37	0	51	2	0	0	0	1	30	12	4	0	0	25	0	13	10	0
cdbbd701-9c05-4f9e-923d-06039dd8a04d	26	135	192	150	77	4	94	0	23	126	0	41	0	45	23	0	9	2	9	18	1	10	0	18	10	3
cdc2c513-590f-444b-9347-32ba365313a7	390	0	0	16	0	0	22	0	0	8	0	23	19	0	0	0	0	0	1	1	0	0	0	0	0	0
cdc672cc-35df-4f10-88f1-d3e40dabf601	276	0	7	91	0	8	59	0	6	18	0	14	15	0	0	5	0	0	3	8	3	1	0	5	0	0
cdcc04fc-c622-11e3-bf01-24c6515278c0	164	13	61	131	10	36	116	0	41	14	5	11	4	0	0	29	11	8	4	0	2	4	0	9	0	0
cdf045a6-ab6a-4dc5-b0b0-d72fbb26b0bb	388	23	12	10	19	0	0	0	2	13	0	29	12	0	0	4	10	0	0	1	0	0	0	0	1	0
cdf313c8-59f9-41c6-9bd2-f47cb4287da5	396	0	11	19	0	0	5	0	0	16	0	16	16	0	6	0	0	1	0	0	2	0	0	2	0	2
ce6154e9-3f3a-442f-a608-35e1bab66927	412	0	0	0	0	0	0	0	0	1	0	24	18	0	0	0	0	0	0	0	1	0	0	0	0	0
ce799e7b-30e7-44a5-a185-3e50d5e059ef	27	255	174	0	7	8	251	152	145	154	63	25	123	0	62	43	41	21	11	21	28	10	26	7	0	0
ce85ccf3-6621-4976-b187-2f28d45dd4d9	36	67	188	113	65	78	144	0	68	30	0	14	30	54	20	100	3	17	11	5	2	6	27	5	14	5
cef1fb1c-18fa-453a-b87f-295d3b0bc12b	415	0	0	0	0	0	0	0	0	6	0	18	18	0	0	0	0	0	0	0	1	1	0	0	0	0
cf072bfe-3191-4a71-9e0b-decaa28365e1	155	24	61	114	13	19	69	40	92	21	6	12	6	0	113	71	32	4	13	8	1	7	1	0	0	0
cf2d34c4-c622-11e3-bf01-24c6515278c0	58	0	201	0	17	170	254	11	97	10	4	12	29	65	28	0	16	11	9	30	9	5	9	7	23	0
cf5deb22-f7eb-409d-a0e4-882716199c39	423	0	2	0	0	0	0	0	0	0	0	21	18	0	5	5	0	0	0	0	0	0	1	2	0	0
cf6c7066-6611-43ec-aef1-295a976cce5b	0	151	270	0	239	88	168	0	73	57	0	54	18	111	0	169	32	14	20	17	11	16	19	1	0	0
cf777ef1-765f-4828-b789-f5aa6722eb35	247	43	22	85	15	1	97	0	9	41	0	23	7	6	0	5	0	3	1	2	1	10	4	10	0	0
cfe0bf13-2ff4-4164-9b6a-cd3615bf3ddc	100	10	41	160	108	152	124	14	20	14	25	6	32	36	9	33	0	36	12	0	4	4	23	0	21	0
d00625b4-6e0e-4d96-8e4c-8f1ddcc7aded	412	0	0	0	0	0	0	0	0	0	0	25	18	0	0	0	0	0	0	0	0	0	0	0	0	0
d0161ca7-3c33-4fe5-80df-0cc4b3c4e8ee	370	0	7	38	8	0	15	0	0	15	0	20	14	0	0	1	1	0	1	1	0	1	0	3	0	0
d01710f9-efc8-4b5f-9e53-300b30f9219f	403	3	7	0	10	0	10	0	0	23	0	25	15	12	0	0	6	0	0	0	0	0	0	0	0	4
d02597f8-3ac7-4165-a65f-0e134e5d215b	268	33	9	99	19	21	40	32	3	10	7	26	29	0	0	17	11	1	9	0	5	15	0	0	0	0
d0469256-c622-11e3-bf01-24c6515278c0	163	46	116	130	14	0	41	0	0	61	0	20	14	2	6	6	2	5	7	0	10	4	0	1	0	0
d053f88f-09e6-472e-a691-bb293c461399	206	15	41	123	19	9	86	0	9	33	0	27	6	23	3	14	0	3	8	6	3	0	3	0	0	0
d056645f-4dd3-49f3-b0a4-2293e2b4d82c	244	64	0	124	132	0	2	0	0	61	0	48	5	37	0	30	0	45	0	8	2	0	0	2	0	0
d05ea63c-86a3-463a-a790-2edaa74b4da7	190	130	11	135	40	104	29	42	3	54	32	23	53	31	40	0	69	0	44	0	7	0	3	13	3	0
d0a0d845-32e2-4590-b909-29bd27b92900	267	254	57	97	0	161	29	0	0	37	0	1	0	40	1	14	3	0	0	15	7	1	0	4	25	3
d0a33fd2-085c-488b-b843-2ca97c85a5cb	412	0	0	0	0	0	0	0	0	0	0	25	18	0	0	0	0	0	0	0	0	0	0	0	0	0
d0e033bc-8e97-4322-b3b1-8626f1e2449b	315	0	0	0	0	38	93	45	55	114	0	55	148	347	39	142	0	3	7	0	10	2	0	5	49	0
d0f4dd92-a63b-4766-8889-5327fca1bd91	226	34	38	131	52	0	32	0	0	59	0	35	1	8	0	0	1	0	1	3	2	0	0	6	0	3
d1132127-1250-43af-9c16-425798a3d1a7	261	12	42	117	6	6	7	21	0	40	85	21	2	18	0	4	0	1	0	21	0	1	37	0	0	0
d113ce88-04ab-4675-b363-92f80c28de34	424	0	0	0	0	0	0	0	0	16	0	11	20	0	0	0	0	1	0	0	1	0	0	1	0	1
d12cfd8b-682d-41df-acf8-ee7f68a6241c	6	840	314	0	155	32	37	0	114	94	7	166	84	0	38	163	42	30	10	17	23	22	13	35	15	0
d17c2123-d262-43f4-9d06-3547f991cde7	394	0	0	10	0	0	21	0	2	7	0	18	20	0	3	1	1	0	2	0	0	0	1	3	0	0
d1804679-e728-4597-ac69-49554c087b9e	105	36	148	110	15	46	95	100	112	26	0	27	14	0	13	27	27	14	3	7	8	7	6	1	4	0
d182b67c-c622-11e3-bf01-24c6515278c0	255	25	0	63	17	0	96	16	51	64	3	8	36	0	39	20	0	14	3	0	0	50	0	0	0	0
d1842491-29ff-4801-8c8a-4d619f749dd1	34	0	30	162	62	253	119	107	24	3	235	13	148	111	136	0	0	14	5	3	11	3	4	134	18	0
d1875ee6-6677-4117-a7a8-930ab5cde775	153	11	61	161	13	0	58	0	12	42	3	39	0	17	87	0	0	0	3	0	7	5	1	4	0	0
d18c6e64-9598-488a-8ab3-3652072f9277	51	129	141	161	110	88	69	0	34	83	36	35	79	48	19	24	35	32	5	3	8	2	0	18	4	0
d1be624b-eb76-4ce3-a6ba-ffc5b23953d3	416	0	6	0	0	0	3	0	0	9	0	23	19	0	0	0	0	0	0	0	1	0	0	0	0	0
d1cebf4a-4127-47ee-85cb-465fca2ac445	311	7	27	71	8	0	29	0	0	25	0	26	13	0	0	0	0	0	1	0	0	1	1	1	0	0
d1d2932b-f1c4-4080-9b75-dcf1ab0ab217	419	0	0	0	0	0	8	0	0	4	0	24	18	0	0	0	0	0	0	1	0	0	0	0	0	0
d252a54e-0377-4b3e-8228-26108ea704fa	374	0	9	17	0	0	23	0	0	6	0	26	16	1	0	0	0	2	0	0	0	0	0	0	0	0
d252f328-4583-4e97-9a71-bb2885f06f73	196	14	52	99	8	89	104	26	55	0	9	17	17	2	4	0	26	6	4	2	1	1	5	1	0	2
d25a4c65-9cb4-4611-909e-e68f93408d84	289	7	35	69	29	25	22	0	41	19	30	0	13	30	2	24	1	3	1	0	0	20	0	6	41	0
d2620dab-4319-499a-b8f1-9575aaf8f4f3	276	33	69	56	15	0	57	0	0	41	0	18	7	8	3	12	2	7	1	0	4	0	2	2	0	3
d277e679-9fdd-44cd-9f2c-f9927e44d721	221	38	1	164	0	0	28	0	3	22	6	35	7	1	57	0	2	0	1	0	1	4	11	0	0	0
d2ab2555-7288-47a4-a80c-bf62d65b67b8	78	43	138	120	87	12	109	0	18	77	34	34	53	32	40	31	31	9	14	6	4	0	5	5	10	0
d2ab7fd4-d1c7-48ae-ba9a-78c5d811465e	390	2	20	14	0	0	8	0	3	11	0	23	16	0	0	1	3	0	1	1	0	0	1	0	0	0
d2b7bb0a-c622-11e3-bf01-24c6515278c0	360	6	1	53	5	0	11	0	0	13	0	18	17	0	0	14	1	3	0	1	0	0	1	0	0	0
d2e4dc23-992d-4e44-add4-2972718083cb	0	80	231	0	92	267	198	161	230	9	71	33	48	47	32	0	38	38	30	15	1	13	20	4	83	0
d31cce9d-1b38-44fd-9378-0d128e12a011	319	19	30	53	13	2	34	0	0	32	10	23	8	4	12	0	6	0	0	0	4	0	0	0	5	0
d32f41fb-0744-4a62-81f6-0260c4920049	241	44	49	107	73	0	16	0	11	90	2	40	0	42	3	0	3	0	10	0	8	4	0	1	5	0
d333b55b-8bac-4a99-9d23-3cc0c25057bf	142	37	23	187	10	26	45	68	86	0	0	44	9	0	41	14	14	9	1	0	3	7	1	8	0	0
d3709eea-ca2a-49ac-b79c-871a5473d450	284	16	37	82	0	1	20	2	1	10	15	18	18	1	5	24	1	1	3	3	4	8	1	0	0	3
d392ded3-afc8-4c79-b278-40245f18f2f8	25	37	148	151	42	188	124	39	88	0	65	13	15	23	30	0	20	20	18	18	5	13	0	8	12	3
d3ad5b5a-c622-11e3-bf01-24c6515278c0	196	11	86	130	5	5	45	0	5	35	6	24	19	10	8	10	0	1	8	9	3	3	0	2	0	0
d3aff5d3-23c0-43ae-9c01-8ddd776b530b	256	114	50	76	91	24	34	0	12	37	0	38	1	9	20	53	2	0	14	6	1	0	0	1	2	7
d3b72600-a888-4ef6-ac5d-661c105405dd	257	46	62	102	0	0	0	2	0	8	0	32	8	0	5	20	0	4	0	3	10	0	0	0	0	0
d3d65db3-36f9-41c7-8e5e-1683ce94dfcb	90	223	185	55	42	191	120	65	61	28	6	23	14	85	0	93	0	8	18	17	7	102	1	2	13	0
d3daf373-1485-455e-a0a1-8e33d215d623	133	145	171	53	62	0	103	0	2	112	0	41	2	27	10	4	2	5	4	4	4	7	0	14	5	8
d404ac28-da11-4746-9c3b-cf0b1888f67b	222	0	31	121	59	62	40	0	11	12	0	19	8	26	19	21	17	0	8	0	5	0	0	4	0	2
d414e076-dcb6-4edf-adef-0abdc57354ea	356	5	0	41	2	0	21	0	0	9	0	24	18	2	0	2	1	1	0	0	1	0	0	0	1	0
d429c27a-5963-42fe-b3a0-7252c20669d8	302	7	21	101	0	0	4	0	0	29	0	11	15	10	8	12	5	4	3	3	1	0	1	0	0	0
d432e99a-67fb-4609-b90f-99438eee7cae	221	38	36	142	42	6	18	0	78	13	1	32	7	4	2	33	2	10	1	7	2	1	2	21	0	0
d452293a-6148-4fcf-9fbc-446815016751	127	89	72	147	80	71	69	0	32	11	7	22	52	11	40	77	0	0	23	1	17	1	4	20	0	4
d4615ca0-b5c7-4a5c-8593-bd50034a78ae	199	114	61	134	16	27	0	0	0	56	55	37	14	38	32	0	8	0	13	60	0	0	0	0	0	0
d4907a1b-8b06-47c5-8bca-c781d9cddaf8	195	77	25	126	14	137	64	58	35	13	51	20	86	32	13	6	0	38	39	0	1	19	9	0	0	0
d4b80307-abbd-48bb-b52c-6dcd409699a2	221	39	20	132	32	11	62	0	0	50	16	27	29	8	12	0	0	0	1	0	4	1	0	0	12	2
d4bf6034-aeae-48a6-907b-10e2cc904015	7	370	160	0	616	546	81	0	56	30	35	26	24	243	0	157	154	66	82	36	57	26	5	9	0	0
d4c6061b-5019-4564-806d-4e75910a4690	403	0	0	6	0	0	19	0	0	6	0	19	19	0	4	3	1	0	0	0	0	0	1	2	0	1
d4c9e5c6-c622-11e3-bf01-24c6515278c0	293	4	43	74	2	0	36	0	2	30	0	19	12	6	6	3	0	2	0	0	10	0	3	1	0	0
d4cf11be-3bd7-403b-9722-91d8e8761e4d	184	46	14	128	60	0	100	0	6	56	0	35	1	4	26	7	4	7	0	1	4	1	0	9	6	0
d4ea36e2-1323-4441-8c63-40ce269608f4	370	0	2	25	0	0	20	0	0	2	0	23	20	0	0	0	1	0	0	0	0	1	0	1	0	0
