MutationType	SBS80A	SBS80B	SBS80C	SBS80D	SBS80E	SBS80F	SBS80G	SBS80H	SBS80I	SBS80J	SBS80K	SBS80L	SBS80M	SBS80N	SBS80O	SBS80P	SBS80Q	SBS80R	SBS80S	SBS80T
BoChr[6]	4.383724289886981e-06	0.0009151033138590492	0.001829827997333755	0.0019371014839938638	7.932186832935174e-05	0.005309124784385437	0.0041776355140139285	0.0005667654665428578	0.0030928662584110713	0.002493665580030899	0.032049352044660646	0.00018161215206402126	0.009718155922656017	0.10093758230649791	0.0547152818710429	0.0165207624743455	0.026114176470743385	0.01868791545372039	0.02839120276329549	0.04827786693009145
BoChr[7]	1.5017068084235419e-05	0.0006234085664301858	0.0009602945761892201	0.0008346761999354708	0.00023008525573558813	0.00341183922089781	0.0001876798641986177	5.651325291330611e-05	0.0012895519434567393	0.0027620500547427106	0.006447489785135534	0.004522695085624164	0.0012627504666028288	0.00670520002781096	0.0031329379633550066	0.020515486042422763	0.2892215445281704	0.0004818582767788371	0.005224183333471828	0.025424645812033405
BoChr[8]	1.491346351460976e-06	2.2967688254755826e-05	0.0015643603446763316	1.0376798629849198e-05	2.0557511441454687e-06	0.00029467038464305116	8.299769296348348e-05	1.1914987609951133e-06	0.00010571070503351286	6.472186280013196e-05	4.3106881560257604e-05	0.000126564112544294	5.570119024624021e-07	0.00012126720392460159	2.0850445659386945e-07	1.1269602528169998e-05	2.2224754116833062e-05	0.6081166410446167	0.000995322520650273	5.870308818445912e-09
BoChr[9]	1.217596339531113e-08	0.0005310777520763294	0.0012508036861004256	0.0031546676141155673	0.002802959277851258	0.00546853794150349	0.004510738776555421	0.0001254518826080542	0.004925436647695704	0.00607284947838366	0.011417172741533364	0.0007611247342231308	0.0036191489437155154	0.017890212983888744	0.1028933887090534	0.0007367162489804719	0.01977371300217783	7.876576793464096e-05	0.00928475673459161	0.00258472557993958
BoChr[10]	5.473758908710009e-06	0.000735420252451462	0.012966770524217281	0.001219177812437664	0.00081741923201065	0.00375842409595009	0.0060489200306989765	0.0	0.006771323824392255	0.004794670998547731	0.023164329731909846	0.0005539278462674701	0.0036729174616152702	0.02401491156037082	0.012164393636403474	0.00180315857171081	0.009149308679525348	0.01704516823531295	0.010023843557573854	0.0021345665097086907
BoChr[11]	8.23562603825545e-07	1.1793573347773644e-06	0.0008619871162149196	0.00040130513722844293	1.0238360857783846e-07	0.0003337532076845462	6.657472914899723e-05	0.00019410683488843894	0.001643190941270672	0.0010088027145066158	0.00012234482017151827	0.0031171736608966594	0.0005787931932784751	9.148054539355855e-05	0.00017147197246449863	0.0271126547895034	0.00014235673746248653	0.003288556114116581	0.00064593886451645	0.4896794920672477
BoChr[12]	1.586635395683933e-07	0.00025104025619967276	0.003997056992932413	0.0024009470812766365	0.0005823952092522975	0.00010294051295232976	0.003423431169890101	0.035606280530725204	4.7497880796816616e-05	0.005520509976189274	0.029224606202410266	0.0093487526761146	0.006740686627132497	0.0096829771233255	0.01735926845447182	0.07529980166326596	0.06033492036469397	0.007845867775393174	0.026428658707668546	0.017398902424029073
BoChr[13]	5.199141935197104e-07	0.00046691604433561905	0.0010143237015033434	0.0013893838525218171	0.0020917489506837228	0.0021427677536848934	0.007202965358552973	2.635290612911234e-06	0.0053154265384281986	0.0009917017426155895	0.02606247261585594	0.0006309427622944952	0.0005390419348998421	0.023702620600915908	0.020565773489964842	0.0011858271363962558	0.003724674293784176	0.00022858314698964932	0.011599845361065491	0.0058989824974372594
BoChr[14]	0.00011606565594972196	0.0013523036985938575	0.004121607126155883	0.0037053151708879095	0.0029454354933159265	0.005506729095402329	0.0011542585258154502	0.0008707592103746719	0.005682538137044612	0.0022880444267274844	0.011202241870220533	6.213057350610283e-06	0.007901197894984563	0.0063093968888895445	0.035528344784397634	0.002840183209910094	0.0003509937530083063	0.0002899114611136751	0.011986482310774135	0.003461150847634826
BoChr[15]	3.3154034416171816e-08	0.0007207375800395966	0.004175633209160807	0.0020698883099169053	0.0013360351189749054	0.0040839935566478495	0.0005947918145830045	0.0003214173421292799	0.008012662581168116	0.0010424294328116813	0.007661884218344426	0.001089565237760901	0.0052138331597724515	0.006361041173434932	0.026725623935693648	0.003855810307077121	0.0014137086490518414	0.0	0.013889676180593825	0.003725208866301151
BoChr[16]	3.813189255907901e-08	0.0042890159442322325	0.0038326218514703387	0.004486994577455335	0.00361554875740552	0.005207478846714385	0.00033569325987627965	0.0004202744177018758	0.005452648530481383	0.006139997124555521	0.015676796087936963	5.555617157369852e-05	0.0029838488093810157	0.003476722080150836	0.01135134279483509	7.146238931454718e-05	0.0007917250599712134	5.4137782426550985e-05	0.0097912660707334	0.00727542870095931
BoChr[17]	2.0709974105148633e-06	1.4906081269538961e-06	3.026218319584451e-08	0.00024671069399206046	0.00019295799941571713	6.533611134202135e-07	2.100249286450584e-05	0.00030704910746855976	0.0007143296653229894	3.4771482884111314e-08	5.983300280987741e-05	5.2264074933119354e-05	5.778204831657968e-07	2.4820177712746938e-08	0.00012320090966840211	0.0202220914494567	4.610123303105951e-09	0.021069680124759946	0.36937961790019075	0.04306535211565087
BoChr[18]	3.406234594494073e-06	0.00013996207155287266	0.001959986636698261	0.00115264760853961	0.0018885830577801243	0.005465597758381477	0.0013275096557976073	0.0003034151056186829	0.0014891329516103723	0.00042215766369480435	0.0023153871774866273	0.0005053383547577806	0.0025543969026611745	0.012986284808894855	0.10335319308760404	0.0033413721983765756	0.015414395457186245	1.8188492489912278e-10	0.00510990274193972	4.0432945668840146e-05
BoChr[19]	3.089101494735402e-07	0.0002832232806666024	2.6286482017781055e-05	0.0007469564479525559	0.00047134979023230275	0.007491046488931445	5.4702641511865147e-05	0.0008774958231706798	0.00030395426933537805	1.8451975947186838e-10	0.00754231250664816	0.0002742981148256263	0.00268352967092266	0.014667129717691125	0.08927811591312547	0.009507837456719936	0.015983825079696316	1.7309765179716054e-05	0.028650675332213497	0.014899523459857846
BoChr[20]	3.3445695008516016e-08	0.00044435690095141924	0.0015229312077102016	0.0012506053380046478	0.0003213414995991215	0.0055462848999013655	0.00012143780985240937	0.0016796981269489697	0.0006909523103627179	0.0001903813761980544	0.017398162542756664	1.6290521874631202e-05	0.002680409074117511	0.02082664612018804	0.051718577610013694	3.172313328832388e-05	0.013837359571465414	4.861739171246881e-09	0.023346081183131275	0.018922574486938543
BoChr[21]	2.525434607549504e-05	6.80739822837495e-05	0.0013602483751536559	8.406277745962143e-05	0.0025181392955764535	0.0022575868405692746	0.0034597094148303142	0.001305894547040225	0.001693062272575503	0.0001775854047446046	0.006622042682768097	0.0053117283690463065	0.0017884761684990736	0.006491654222686521	0.034349801559011156	0.0018745151557959616	0.0029280793480575083	0.0006071055519100809	0.0018291829014196992	0.002376467484573368
BoChr[22]	5.829854431581793e-05	0.00048664900522453535	0.0004200320449308492	0.0011422729113542227	0.0019711683340793793	0.002451486554200528	0.0008326446176480218	4.17501059564529e-05	0.0008222006386858993	0.000706635859837661	0.0035133876699336495	0.0001500823988499178	0.0028004483634117604	0.0027230488101508852	0.06300112180877476	0.0003309598194755381	0.0017224185244401724	3.167959050642821e-10	0.011144090120233159	0.001564860213586634
BoChr[23]	0.0010116061930240505	0.00010379186538102659	0.004211838481750446	0.001116259324781126	0.00016062774437819894	0.0008817284263932379	0.009958492032601497	0.003133351092046439	0.01833004430386964	0.00016144234890816734	0.01467809345267888	0.010625093353446573	0.0025724055866635353	0.014251582688921332	0.014004486366175115	0.001285620034672661	0.016149869363030766	0.0010947284415328796	0.005735177964343023	0.0009737311061871879
