Samples	SBS80A	SBS80B	SBS80C	SBS80D	SBS80E
e6c78a98-f45b-482b-a551-4f11b8c1ff8b	274	0	285	338	0
e6eda5db-4d4f-418e-b0d4-ed9b3e5259d3	412	42	64	92	0
e6f7344b-951f-4f3f-b140-7bf53164c462	196	755	154	353	175
e7048a93-a1ed-4cdc-a1ab-fa507408ca77	292	112	232	252	113
e7335a24-e5fc-4558-9eba-511c5a802320	444	0	0	17	8
e75fbf08-c622-11e3-bf01-24c6515278c0	183	0	402	611	0
e7603fc8-9b73-4c17-86f9-46ca1bceeb1d	359	94	109	177	29
e76128b3-8629-4ffd-b02a-e3f0aae8b1a9	458	0	0	1	13
e7a0889c-dd8c-4230-9c63-384f1f6ee577	345	473	33	80	45
e7c90af0-4b03-453e-b44f-e07248415088	329	485	56	19	141
e7d74d34-3255-4c20-90fd-b105e6e229c8	100	823	370	346	242
e7dc7492-3a84-49c7-8dea-8f508b53dc40	388	117	50	86	75
e7ebc6fb-0926-4c8a-a67b-0c6b9c1ffaba	187	528	357	62	136
e8392f20-c9e3-4649-b64f-5b266c393a76	317	345	131	52	4
e84debc4-b47d-48ed-a0d0-2859f0ebf987	190	88	432	296	0
e84e0649-a2e8-4873-9cb6-1aa65601ae3a	339	322	90	0	11
e88397a6-c622-11e3-bf01-24c6515278c0	438	4	12	3	11
e89e9c69-ffcd-4a4c-818d-1dee43ddc76a	344	194	113	178	149
e9032df3-8692-4146-a867-b9b64c9b310a	333	512	0	363	609
e91ab7da-79a6-4ea0-bc24-7aacb39f7614	126	1127	175	68	369
e93b0979-65ef-4883-9b6e-39eb17966e66	322	188	150	4	25
e9445993-854d-44fc-a063-eacf70222fdf	345	359	109	0	24
e97ea3d7-9fcd-4df1-9ea8-587cb3be75ec	160	539	470	0	26
e98e4e23-a139-4fff-b017-35f3f976eddd	464	0	0	17	12
e99ccc0c-c622-11e3-bf01-24c6515278c0	395	0	89	54	1
e9cb8877-8e83-46c0-93f0-ea20530c9400	302	297	177	17	23
e9d607e8-41c3-4210-870b-a9ab9b1d1c8c	409	0	52	65	0
e9d98643-01ee-40c3-a617-e004559625cd	313	5	214	374	33
ea121956-77f5-4da3-ab15-0b825469eafe	360	59	115	142	0
ea1cac20-88c1-4257-9cdb-d2890eb2e123	324	185	219	183	234
ea2055d1-7b8b-4aaf-9a70-8802f4deef9b	391	4	112	122	0
ea351a5c-2982-4499-b631-c003deff7d33	445	0	3	14	8
ea43434b-197e-48ac-ae2e-46bc7f3776de	0	2293	0	792	996
ea4a5ca7-86f9-47c7-81be-0c2c669a999f	443	0	2	33	2
ea6efcd1-11de-45f0-8bde-f1c06ad27e79	186	1214	0	194	411
ea7d37ca-0dac-4ae6-ad03-97c6df3d116d	445	0	0	17	5
ea83f4e6-d2fa-481e-9e2f-e0489f3cbc93	445	0	0	9	10
eab71331-53d3-4cf5-96c9-5121a3962c27	428	11	51	57	28
ead1bc2e-42c3-46d9-8f6f-8cb16ba9d2c3	282	515	37	233	931
eae45fbe-9f7d-4f59-a0a9-1f0f0d69afc4	447	0	0	8	11
eb1531b0-8af1-4b2b-9192-644cb47101fc	119	984	202	1057	72
eb1792ee-6946-4e0d-bdd1-c924328dba5d	325	70	164	132	0
eb18e71d-2a27-4eae-aa27-4b2c0716d2ba	455	0	0	1	12
eb588266-c622-11e3-bf01-24c6515278c0	360	9	146	169	0
eb59b79f-bd36-4bf4-83e3-2af73bd1d30a	368	335	30	102	588
eb9a8f12-6451-43cc-95b3-2e86cf704c96	194	975	177	206	62
eba6d269-27f8-4e50-b59a-5d639bdd5cff	442	0	27	30	4
ebc1a26b-9582-4756-acd5-b02d1152319d	444	0	23	13	6
ebe0ed67-2d3f-45cd-8f9b-4912595b16a0	361	0	101	539	0
ebe80d6c-7513-4f5e-9919-669b6d1fa68c	462	0	0	40	1
ec16d1f5-f8a9-4c19-8cce-92f6ea9eb3f7	325	309	132	9	0
ec23a354-e339-4466-9a1b-8e886ef627e6	414	12	60	48	0
ec31e921-0782-4f77-ac23-4190af1e61ee	342	0	144	122	0
ec399861-7a56-4ffd-8619-700b6e3a4367	242	651	201	181	108
ec43c4b5-fb72-4a4a-af03-10c2d05ff159	427	0	31	58	0
ec474dfa-527c-44f3-9224-bf1c858cabfc	367	117	107	144	0
ec4d4cbc-d5d1-418d-a292-cad9576624fd	327	274	0	638	1044
ec5e2990-c622-11e3-bf01-24c6515278c0	386	130	93	0	79
ec646623-6d33-4fbd-888e-89f55d82eb11	402	0	90	97	0
ec77847e-48fd-4ba5-bc3e-3cd1b149b552	329	21	197	190	2
ece0f3a4-a204-4c52-bb1f-88d44a875b2e	308	17	196	241	0
ecf4e05a-0912-4b93-ad66-323002f0c845	438	28	19	31	0
ecfe388a-99f5-44b9-9226-a6ae6d892538	327	237	178	69	0
ed1f5a41-921f-469a-bc04-306a5435e067	458	14	0	3	9
ed32c725-08ae-48eb-8fa2-719b9aeb7550	61	1865	0	872	416
ed46bb2e-97e3-4914-a086-de80e00d6ee8	441	52	0	0	0
ed4b53cb-5473-4bc1-9d84-0b0ad93cbd57	323	0	187	172	0
ed52e836-c622-11e3-bf01-24c6515278c0	446	15	31	0	9
ed7be9ae-e603-4731-8d91-a8285abaee33	328	0	259	0	13
eda1d8d9-e8f5-46f2-bb16-15d0b10c2cf9	278	0	307	234	0
edac1323-2497-45e6-9148-e9c955292ba2	244	406	326	37	98
edc070db-b768-478f-ae75-4c4012bdc3fe	447	0	0	1	12
edc8839f-fa6b-41e0-ad49-f688073730bd	137	788	314	317	38
eddfbfb9-3ae8-449b-b870-46062a2571c1	104	922	383	153	170
edeea137-080d-42d3-a0ce-5cfe0d4a68e7	354	0	133	154	0
ee368301-b2f7-428f-9330-67c054c1a09d	445	20	0	0	7
ee5d5e7d-78cf-4a29-a9ee-56aa3da877dd	272	5	329	260	0
ee6cc68e-8d2a-41ee-82c6-0fecdf7e6259	299	363	168	8	199
ee7b8074-c622-11e3-bf01-24c6515278c0	381	56	98	15	0
ee8ba991-8c96-476e-b096-49f3aaaffc2f	307	470	119	212	269
ee963667-56b1-49bd-8896-e07b536d3014	364	51	105	177	0
eeddf701-93f9-4f10-85cb-9dce1760bae8	373	0	126	118	0
ef002c3d-358f-4fc0-98f3-2f8b89de4374	205	646	271	64	90
ef3a0ccd-85bc-4e5f-a8c6-5a2e2d9e6717	335	347	147	232	71
ef3b454c-b2cf-4f68-a2ab-733620b6714e	442	0	4	20	4
ef673d3d-2031-4036-ba25-4bc7ef04075b	351	0	146	105	0
ef76231d-5a21-4bbd-9847-c01be6fe8916	445	0	0	9	7
ef78f09c-c622-11e3-bf01-24c6515278c0	341	37	155	109	0
efacd7d6-56cf-4f6a-87f0-1a7ab6b1a643	368	78	105	93	49
efbec43c-0c16-4006-abe8-c3ec2ec42c05	225	28	401	284	0
efc39172-083c-4297-b922-3f58df781332	349	23	131	100	0
efe4d5dd-fffb-41df-ab86-be06cc16646f	265	495	174	88	413
efec3225-de07-4559-9a90-95223495cc61	147	81	452	631	0
effb868c-f905-41a0-ace1-b5e508732534	439	0	36	47	0
f03330dd-c616-4ad5-abc3-6d6b0445e9e9	462	1	0	3	14
f047cb85-8f88-45d5-83c3-0416c9f3fff7	440	0	18	41	7
f04aecf0-eb12-4ab9-928e-7bcf201b0b40	446	0	0	22	9
f064f762-c622-11e3-bf01-24c6515278c0	351	48	173	34	4
f075dcdb-4b6a-4186-bfc5-c1787c4a14ac	382	21	123	62	0
f0768c67-f38c-40a8-8f27-81a927fb5dca	361	190	115	0	0
f07b9192-c86f-4ee4-a3b5-feb9c5098bf4	340	270	151	0	129
f0a33adc-ea90-46ef-a24a-a8d7e4e15db3	69	1911	77	383	408
f0b46dcd-ce45-4405-8744-8f8b35606b75	456	0	0	9	9
f0e0d978-3e32-4444-a07a-26049b2594e6	213	444	331	0	173
f0f2030e-17fd-4dd9-9104-899e59d72ed8	213	0	446	194	9
f1504811-8363-41e6-b43c-62452b1262d3	101	888	268	651	151
f1534b2a-5350-442c-bb9d-8c7142668d31	428	0	50	42	17
f15989a1-e820-4879-a535-438277acad49	456	36	0	0	2
f181848a-c622-11e3-bf01-24c6515278c0	313	280	154	0	32
f1a4f60a-5228-47cd-883f-ff8d2dfe1633	69	404	416	1331	0
f1d73c2f-3d7d-4a0f-871b-b3bf76d865dc	400	164	22	0	0
f1d9124e-dfa2-415e-b8b8-dd872fd3e2cb	369	67	99	105	43
f1fdacf3-2bb5-400c-895d-ec7f472fa0d4	443	0	2	26	9
f21832da-df8b-43d4-9bf4-34ad72b1bcd9	444	0	0	1	10
f221c897-6ad0-0df9-e040-11ac0c4813ef	288	599	80	179	154
f221cbb5-eefa-187f-e040-11ac0c481708	89	1126	270	432	243
f24688a9-7952-49d8-ba80-2bbad472379c	420	0	41	72	0
f266899a-1dab-4226-a965-bc1327c64080	446	0	0	17	4
f269134a-e3d5-4020-bcf5-01fb42f914b2	455	0	0	0	11
f26b1f44-12de-43ba-85bb-bc61741a5a88	0	1565	233	809	0
f283ed80-8302-4f26-99ed-ea20d101289d	380	17	127	81	0
f2b2111c-c622-11e3-bf01-24c6515278c0	367	207	100	0	0
f2c08ac1-4755-4c36-a11d-338d8df9fa0d	456	0	2	23	6
f2d18ad2-2f18-4c1d-8b35-46f999a82f30	452	0	12	6	11
f2e639cc-c30c-459f-8afc-7ace7d0209c5	295	602	46	397	247
f35f7712-d5c6-47f6-98ed-704edbbc1e19	324	290	119	0	85
f3720205-dc76-4101-8a56-72043fc896b5	456	0	0	9	9
f37971bd-ec65-4840-8d4f-678692cee695	448	0	0	62	6
f37de4fa-52f6-4fe4-a3fa-41803032c93f	174	836	181	515	287
f389176f-d8f3-45c2-aae4-7378a3d6fc7f	104	1123	228	316	763
f38b5d2e-5cab-45c7-bb0a-38b2efc5c156	201	746	154	627	249
f38fc6ac-2af8-4d89-a514-4e2c5fdf08de	452	0	0	10	9
f393ba16-9361-5df4-e040-11ac0d4844e8	359	420	0	77	124
f393baf9-2710-9203-e040-11ac0d484504	35	265	589	838	0
f393bafd-1baa-e5f4-e040-11ac0d48450b	221	269	304	358	152
f393bafe-7503-5c45-e040-11ac0d484511	158	644	320	100	0
f393bafe-c99f-3725-e040-11ac0d484514	46	700	501	589	375
f393bb00-888d-710f-e040-11ac0d484518	0	1977	186	640	157
f393bb01-6ed7-9533-e040-11ac0d484521	109	209	514	360	0
f393bb05-53c2-f80a-e040-11ac0d484528	345	300	0	127	430
f393bb05-c737-4cc3-e040-11ac0d48452a	279	242	116	579	496
f393bb05-ec1c-17be-e040-11ac0d48452f	129	1275	0	755	2235
f393bb07-270c-2c93-e040-11ac0d484533	68	728	506	142	499
f393bb08-4121-cad8-e040-11ac0d484535	188	440	340	0	78
f393bb08-5b50-e009-e040-11ac0d484537	215	620	106	332	1464
f393bb0a-9b20-a0e5-e040-11ac0d48454e	203	519	258	131	300
f393bb0a-df7d-645c-e040-11ac0d484550	344	91	157	227	72
f393bb0b-08ed-3335-e040-11ac0d484554	137	973	204	410	210
f393bb0c-3ffa-cb72-e040-11ac0d48455c	175	682	323	17	235
f393bb0c-4178-ca4a-e040-11ac0d48455f	181	385	403	0	211
f393cfd8-ddbb-a0e1-e040-11ac0d48516b	433	0	2	68	101
f39cc911-36a7-4c06-9e91-4ad86281db3d	416	46	19	124	105
f3c1a125-06e9-41c4-9558-275a3e346cc5	450	0	8	27	5
f4025b40-a249-487f-8e93-7a140bcf57c1	438	31	5	17	0
f410b432-c622-11e3-bf01-24c6515278c0	273	273	221	0	0
f4798483-9e32-4e6a-8bb5-6f45af2a8ac5	446	0	0	8	8
f48c3c82-bebe-4b8e-909e-e1a51a7142ec	98	984	296	505	345
f4ada7a2-c4ac-4f89-ada7-4645861002cb	331	0	178	129	0
f4b9d98f-7b76-4eaa-9595-10b0973d5ff7	396	0	73	162	0
f4baf913-c4ac-46f3-83b6-306b9182207d	320	171	179	87	0
f4e673a9-5b85-46e7-bcac-2ce6e1026896	400	0	82	82	0
f4e926fd-006e-4c85-b71c-1433c325acb0	227	147	371	338	8
f4f48342-c622-11e3-bf01-24c6515278c0	366	69	114	83	0
f50fb278-1f0f-406e-b341-eb3d1b97afe6	114	1421	49	744	550
f5378545-17d4-4a64-a57e-f6c91ef4cb3a	215	0	408	810	56
f54442d1-80fa-4678-ac94-c3ad03bc37fb	409	0	63	59	0
f54d6b6f-3bc2-41dd-81d0-74cf9e1e90e9	450	0	7	18	11
f5a97315-1906-4774-980e-0879c6ad368e	189	172	434	125	87
f5bb7ae4-4bb4-4e87-b83c-bc8620584989	353	163	130	0	226
f5c8f98a-c34a-49e8-a655-d8f29487b55c	443	7	3	20	8
f60007b3-0603-4ad1-8b47-d2d4c4c621e4	436	0	14	31	6
f601cf2f-081f-484d-ab0e-21a8ec8d3770	385	0	94	125	0
f6114c69-71a1-47d5-9b28-b0227b1872f7	307	238	0	298	1384
f6189828-eeaa-4d21-b163-53bf3d47a640	152	130	410	508	0
f61e794e-c622-11e3-bf01-24c6515278c0	437	0	40	41	6
f640d377-98e9-41d3-8761-61eb33072c65	447	0	30	0	17
f64e9609-d75d-400c-a92d-d77fd54d6c29	453	50	0	0	0
f658c350-fb89-4268-8a59-a07e365f4221	424	148	0	0	17
f663ff15-c8d3-4bff-8bf9-bf8e983579e0	459	0	0	8	12
f69e5057-eda6-4391-ba9a-aedbf6b572da	116	383	446	578	88
f6c811ff-f22e-490b-9b23-b527d20e6e6d	127	175	471	451	0
f6e758a5-150f-4424-90b7-1c1a34aec9a3	420	113	0	0	0
f7187888-f261-4a39-99b4-966fd7207117	446	0	4	22	2
f7702c0c-9636-4700-a8ae-7a58afd9fa71	395	117	28	133	94
f7b847e5-0f5d-69b4-e040-11ac0c4845fe	431	2	28	54	0
f7b84b5d-8f28-e6b7-e040-11ac0c484704	323	275	126	177	98
f7b84bac-f161-9eee-e040-11ac0c4847ed	445	0	0	122	0
f7b84c09-15d4-3046-e040-11ac0c4847ff	449	2	0	11	11
f7c6486a-bb08-f77a-e040-11ac0c482953	444	0	0	8	9
f7c6a336-3126-7580-e040-11ac0c485971	379	271	39	69	34
f7c7373c-1972-4968-e040-11ac0d486e80	291	287	186	4	0
f7cc504a-37c9-45f5-b50d-599c54dca157	199	0	510	278	43
f7d128d2-3964-e3bc-e040-11ac0d481667	376	98	70	132	0
f7d70fac-c76f-399e-e040-11ac0c482f9c	155	1511	0	733	237
f7d77a03-28a0-f446-e040-11ac0c4866fb	446	0	0	24	4
f7d7b3db-02af-61cb-e040-11ac0c480c03	444	0	0	8	9
f7dcc2e4-1fc4-4b39-bc6a-720e66116d68	122	984	283	299	223
f7e4a2a8-093d-9e36-e040-11ac0d480c7d	250	115	299	367	58
f7e7b258-b4b2-e6c5-e040-11ac0d486773	219	734	174	313	241
f7e7d61f-e2dc-b523-e040-11ac0c482000	437	0	25	34	0
f7e9eed5-7a0b-4b2d-bea3-fd8c42a3b90e	414	175	0	0	0
f7ed28a6-8f5f-e87b-e040-11ac0c48120e	424	107	0	0	0
f7f3e156-0dde-72b9-e040-11ac0d48542c	245	402	240	27	318
f7f66114-e321-1d4c-e040-11ac0d48541a	388	54	57	201	45
f7f6619b-fae8-3381-e040-11ac0c483f78	447	1	0	12	12
f7fdda4f-7bf7-ede7-e040-11ac0c486e57	303	0	211	326	0
f80293b8-ddb7-f575-e040-11ac0d48309d	433	0	16	47	0
f809247c-2bab-ab06-e040-11ac0d482b8a	404	6	71	42	0
f81693ba-09ee-4201-a389-0ceeda8a4636	340	83	195	92	32
f82d213f-9843-28eb-e040-11ac0d483e48	395	359	0	8	123
f82d213f-9ba5-7b6b-e040-11ac0c486882	193	643	336	92	224
f82d213f-bc06-5b51-e040-11ac0c48687e	338	38	167	198	0
f82d213f-bc99-5b1d-e040-11ac0c486880	139	669	304	705	674
f82d213f-caa7-fd59-e040-11ac0d483e46	354	83	0	247	2397
f82d2146-70f5-8114-e040-11ac0d483e50	0	2005	171	785	1344
f82d2146-726a-d0e0-e040-11ac0c486888	236	289	296	574	474
f83f1eb8-b2c8-c3d6-e040-11ac0c48261e	357	0	144	377	0
f83fc777-5416-c3e9-e040-11ac0d482c8e	0	2947	101	853	1633
f8407106-8a96-8f85-e040-11ac0d481656	155	1089	139	441	186
f841c488-6b8d-6645-e040-11ac0c481418	419	0	0	280	20
f8425828-5b0f-23a8-e040-11ac0d484128	430	0	61	65	22
f843ed5c-0336-3d33-e040-11ac0d48478c	334	590	0	236	257
f845ebba-8c56-b559-e040-11ac0c4863d5	260	521	170	125	141
f8467ec8-2d61-ba21-e040-11ac0c483584	388	0	0	120	913
f848b66f-bd9e-4fba-afd4-eb58848d1ef4	0	684	498	1553	0
f8515e5a-7de3-6be3-e040-11ac0c480d6d	448	0	20	25	1
f85397dc-e6e9-4f54-e040-11ac0d48706c	151	1109	129	476	210
f854ae3f-356d-f0ad-e040-11ac0c485dae	328	108	161	180	49
f856fa85-fdb8-c0b0-e040-11ac0d480b4e	137	873	142	978	331
f8572359-f29a-5945-e040-11ac0d4821cf	351	151	111	0	48
f858d813-f3c5-4ad9-8c20-9f231d6624d8	76	1457	0	1012	1282
f8593ac0-9480-22a0-e040-11ac0d48697a	84	1777	0	933	1237
f85add3d-e2e6-31f8-e040-11ac0d48479c	11	1265	215	1494	69
f85ae2b7-cebf-17a2-e040-11ac0c48033a	268	63	283	507	15
f860bc4c-f31b-6538-e040-11ac0c48268f	289	466	180	6	114
f866123a-9eb0-e856-e040-11ac0c48717e	203	411	255	253	0
f8696c79-b165-92a6-e040-11ac0c4804bf	295	471	121	46	21
f86975a2-78a4-ef8c-e040-11ac0c4809da	111	1367	46	1055	0
f86ae246-2492-9785-e040-11ac0d4813b0	204	1126	0	771	96
f86b6ba2-8f4b-ee53-e040-11ac0d485904	285	668	80	43	199
f86b7e84-7040-c751-e040-11ac0c485675	172	1218	0	1036	826
f86e2d80-911b-7a19-e040-11ac0d486900	235	981	0	571	202
f8733b80-c622-11e3-bf01-24c6515278c0	328	103	197	210	33
f87348df-7186-4c6b-e040-11ac0c482ba9	235	781	136	205	466
f87cdca1-2c85-49d2-e040-11ac0d485c9d	292	117	164	516	33
f87d7c27-eeef-920e-e040-11ac0d48388d	174	507	239	393	1899
f87e94a9-ef37-fcba-e040-11ac0c482332	369	145	72	321	119
f87eb1b5-1712-ca1f-e040-11ac0c483848	333	217	159	42	0
f8809cee-8f81-28f8-e040-11ac0d4873bf	457	0	0	10	12
f89ef95e-6e39-420b-a3c2-ccebcc69ce3b	444	0	39	48	0
f8a165b0-51df-413c-b7c6-c7fc80547db4	425	0	38	109	0
f8d89ae2-2c7d-40ae-8d40-34b93b16efc9	435	20	11	29	0
f8e61a02-654c-c226-e040-11ac0d481b60	448	0	12	26	3
f8e61a02-6e5e-c8e2-e040-11ac0d481b70	456	17	0	3	10
f8e61a02-8c03-ad45-e040-11ac0d481b62	444	0	0	9	8
f8e61a02-8c9e-aaee-e040-11ac0d481b6a	456	0	0	4	11
f8e61a02-8fbe-a9af-e040-11ac0d481b64	444	0	0	1	10
f8e61a02-909d-a906-e040-11ac0d481b6e	448	0	0	6	10
f8e61a02-90ec-96fd-e040-11ac0d481b5e	445	0	0	9	8
f8e61a02-92b1-947e-e040-11ac0d481b68	455	0	0	1	12
f8e61a02-938b-9428-e040-11ac0d481b6c	444	0	0	1	10
f8e61a06-42fa-e42c-e040-11ac0d481b72	455	0	0	1	12
f8efa5ad-3a4d-39d6-e040-11ac0c480132	444	0	0	1	10
f8efc19a-1e4b-e1b0-e040-11ac0c48104e	444	0	0	1	10
f8f0136b-09ec-d079-e040-11ac0c4842e7	444	0	0	1	10
f8f024e5-7096-3047-e040-11ac0d481c0f	457	0	0	3	12
f8f07989-2e2e-30f3-e040-11ac0d484490	454	0	0	10	10
f8f0a423-1a3e-4fcc-e040-11ac0c481cb6	443	0	0	13	8
f8f61e36-b934-9410-e040-11ac0c4804cc	446	0	0	3	12
f8f749b7-547d-49fa-9da2-44eed962b6fd	304	587	145	29	118
f8f7f274-dd98-3bb0-e040-11ac0c483fcd	444	0	0	1	10
f8f9d9b8-abdd-1afb-e040-11ac0d480523	355	0	120	276	0
f8fae6e5-93b5-7233-e040-11ac0c4830e7	444	0	0	1	10
f8fb791c-08b4-b6e1-e040-11ac0d4868f3	445	0	0	1	10
f9012277-55c4-2486-e040-11ac0c48236f	444	0	0	1	10
f901353f-fdeb-5a55-e040-11ac0c482e89	456	0	0	4	11
f901c7f7-891e-8ec1-e040-11ac0c480829	455	0	0	1	12
f9020478-c741-6776-e040-11ac0d481228	444	0	0	1	10
f9031d03-def1-24b4-e040-11ac0c486570	444	0	0	9	8
f9039bd6-8fa6-37cb-e040-11ac0d486d06	453	0	0	8	12
f903cfe2-c082-1bf6-e040-11ac0d4809f7	446	0	0	3	12
f9052bfc-94a0-cb29-e040-11ac0c48284a	438	0	32	15	20
f90a074e-d82f-f6bb-e040-11ac0d487334	455	0	0	1	12
f90b298a-0546-6c36-e040-11ac0c487a0b	454	0	0	5	12
f90cab09-6797-eccb-e040-11ac0d486aa3	444	0	0	1	10
f90d51f8-3bc4-2e66-e040-11ac0d484d19	444	0	0	1	10
f90dbdbf-f8cd-e0d8-e040-11ac0c482576	451	0	4	5	19
f90f8204-4d65-04fa-e040-11ac0c4841bb	446	0	0	0	11
f9101872-d864-c508-e040-11ac0c4818b5	459	0	2	23	3
f9116dda-19f4-9e1b-e040-11ac0c4872b8	442	0	0	5	11
f91661d6-a2b5-fac2-e040-11ac0d4852fd	445	0	0	17	5
f91a9af2-7909-099e-e040-11ac0c484205	444	0	0	1	10
f91ba748-5a05-e738-e040-11ac0c486a08	446	0	22	26	5
f91bde65-233d-2218-e040-11ac0c480a33	445	0	0	12	7
f91d1645-9b68-edbb-e040-11ac0c4854d8	444	0	0	1	10
f91faa2e-ea53-bef4-e040-11ac0d485f5d	445	0	0	7	13
f920200e-f349-3730-e040-11ac0d4825cc	446	0	0	8	7
f920ef57-c942-d2e1-e040-11ac0d481706	455	0	0	1	12
f921b592-fa4d-49f7-b773-81a0e903aaed	382	0	116	70	0
f92268fe-7a92-51e8-e040-11ac0d48733a	442	0	0	16	9
f925f24b-bffd-89ab-e040-11ac0d48682f	444	0	2	20	4
f926087f-0bec-1316-e040-11ac0c480a58	445	0	0	4	9
f92a34fa-014e-4b41-a6d0-3b46b8c8a3ee	405	0	59	156	0
f92a78d1-90ff-70c8-e040-11ac0d485eca	456	0	0	8	10
f92b2c52-ed64-4594-e040-11ac0d48425c	444	0	0	5	10
f92b8fda-350b-17d5-e040-11ac0c480ce8	455	0	0	9	10
f92c8821-daba-3727-e040-11ac0d480224	446	0	0	3	12
f92fde51-6a19-6641-e040-11ac0c484074	444	0	0	1	10
f937fc8b-6fa7-12fd-e040-11ac0d4850f9	460	0	0	10	12
f938b6f4-a457-c624-e040-11ac0c486fad	455	0	0	1	12
f939f757-a415-ad44-e040-11ac0d4868e5	455	0	0	1	12
f93abbbf-5e13-9b85-e040-11ac0d485718	456	0	0	4	17
f93c9e35-c76c-2b59-e040-11ac0d485dee	455	0	0	1	12
f93dd46d-4611-e84e-e040-11ac0c483323	444	0	0	1	10
f93f4445-6f19-403c-e040-11ac0d48556f	444	0	0	1	10
f940cea2-7e79-e422-e040-11ac0d483224	455	0	0	1	12
f942b732-7c0b-7ec6-e040-11ac0c483f86	457	0	0	0	12
f94c4f69-8119-4eaf-97c1-5106890c14d4	359	265	74	4	78
f9718c44-c622-11e3-bf01-24c6515278c0	369	238	92	0	3
f9837a56-7244-4846-a63d-266e6a92f168	348	67	173	64	0
f9854144-d92c-46da-ac87-9d1fd7efe67d	256	0	281	363	0
f988e698-9b34-45ce-ba4c-74e06e9cae4a	135	73	501	420	0
f98de26b-c7d6-435d-81fa-1f1869da9087	323	0	166	703	21
f9a81200-5381-496a-8062-099f9e793618	410	0	67	256	18
f9c07ba7-152a-f624-e040-11ac0c484cd5	429	0	30	23	4
f9c0a08b-d1e5-4c18-e040-11ac0c4864df	345	0	144	121	0
f9c0a0d9-5af6-4476-e040-11ac0d4830d3	343	0	132	161	0
f9c0a12c-2651-d9ea-e040-11ac0d483201	400	35	85	187	14
f9c1df10-25b8-c8ae-e040-11ac0d486375	417	0	42	43	0
f9c23ce8-7f1c-9417-e040-11ac0d482562	372	0	109	139	0
f9c23d09-74e4-07f9-e040-11ac0d482577	455	0	0	1	12
f9c26646-d2b0-cf30-e040-11ac0d483918	276	0	278	478	0
f9c39eb7-39a9-6626-e040-11ac0d4870c2	271	0	243	404	0
f9c3bc8e-dbc4-1ed0-e040-11ac0d4803a9	388	0	88	138	0
f9c3e4e3-1b95-b71a-e040-11ac0d4819e7	342	0	152	300	0
f9c3eaad-a0d9-8bf8-e040-11ac0d481d8e	62	786	700	0	181
f9c4e06c-e8a6-613b-e040-11ac0d4828ba	424	0	40	60	0
f9c51617-3fcb-91c5-e040-11ac0d484abf	362	0	114	307	0
f9c52187-2e82-d58a-e040-11ac0d484fc4	418	0	48	118	0
f9c52414-385d-8cc7-e040-11ac0d485037	412	0	59	78	0
f9c650e7-9053-78eb-e040-11ac0d4874bb	245	0	354	562	142
f9c65e3d-f3f7-dd5f-e040-11ac0d487b1f	425	0	55	35	0
f9c6f4ca-4bb8-26b4-e040-11ac0d485600	443	0	0	5	11
f9c70e38-dd99-3fe2-e040-11ac0d4862f2	371	0	102	114	0
f9dc999f-6dde-448d-9cf1-2897ddcf7b0b	0	2794	0	4319	656
f9f04e42-63a2-4ee1-ade4-9e5bb5c20cdd	409	0	0	188	313
fa2c3620-7e82-4b12-b135-87986f0f2890	219	700	450	85	245
fa4d35e3-fc38-4e26-a9e0-521a648acec1	391	0	114	87	0
fa54205f-7e51-4e5a-9f0a-5e8a2e40235f	317	0	268	105	0
fa5e2900-95e7-4700-9707-a329cd0c77fd	462	0	0	6	11
fa676301-902f-473f-8313-5bff34ae549a	398	186	16	16	0
fa6a60f5-8949-4e01-9435-d3117601627f	312	284	143	0	289
fa718a69-7d09-424b-90a3-4839ba7dc9b2	391	0	128	0	37
fa837b4d-55a7-4dcf-9fdf-cf9c13644df7	445	0	0	8	8
fa8844f8-c4b6-487a-8187-e30c12a7a453	297	236	230	10	0
fa9996c3-b874-4424-a5a6-f1c7c0f42b9b	460	0	0	2	16
fa9a3247-a465-4fdf-bb64-5afaa83a5d76	426	0	58	46	17
fab0be4b-c84a-45cd-a76f-44d9a8bf1846	174	1270	0	977	282
fab3d6f4-de1c-4d6c-bdea-ac39a7884657	297	228	236	202	152
fabf1f6c-c622-11e3-bf01-24c6515278c0	297	401	148	97	71
fae88d21-171c-4df4-b258-3c5948a1034b	451	21	0	5	17
faff4626-615b-416a-b7a6-9d177dcc94a9	258	488	215	0	4
fb0c6353-a90c-45e2-9355-7cd16cf756ff	181	833	313	106	160
fb194ca3-10aa-4dc5-8d08-619ddbd6d1b6	431	5	14	58	0
fb74cca4-ac9c-4be0-80e3-e71592f96aae	435	0	25	35	10
fb8b5ff5-4164-4276-b75b-b0ee6bda7329	358	0	167	146	0
fb9135d9-2acf-41dd-8552-359e6b8c9470	113	1360	0	500	2045
fbd899a0-c622-11e3-bf01-24c6515278c0	295	155	219	153	0
fbea74b5-b1a8-4767-af7c-e179ce8da071	455	0	0	11	12
fbf937f1-5f30-470c-8a77-46cd1c41e073	429	21	39	75	1
fc009c3d-66fc-4b9c-ae43-014607e3723a	398	0	90	39	0
fc249113-83d4-4abe-8c80-a4f7305dcd91	219	1036	197	120	573
fc447d4f-2532-c8ea-e040-11ac0c48469f	207	7	399	308	0
fc447d51-cdc2-a180-e040-11ac0c4846a4	0	1553	222	862	848
fc447d53-24d1-c83d-e040-11ac0c4846a6	303	716	0	422	549
