BP10MB[0],BP10MB[1],BP10MB[2],BP10MB[3],BP10MB[4],BP10MB[5],BP10MB[>5],BPArm[0],BPArm[1],BPArm[2],BPArm[3],BPArm[4],BPArm[5],BPArm[6],BPArm[7],BPArm[8],BPArm[9],BPArm[10],BPArm[>10 & <=20],BPArm[>20 & <=30],BPArm[>30],CN[0],CN[1],CN[2],CN[3],CN[4],CN[>4 & <=8],CN[>8],CNCP[0],CNCP[1],CNCP[2],CNCP[3],CNCP[4],CNCP[>4 & <=8],CNCP[>8],OsCN[0],OsCN[1],OsCN[2],OsCN[3],OsCN[4],OsCN[>4 & <=10],OsCN[>10],SS[<=2],SS[>2 & <=3],SS[>3 & <=4],SS[>4 & <=5],SS[>5 & <=6],SS[>6 & <=7],SS[>7 & <=8],SS[>8],NC50[<=2],NC50[3],NC50[4],NC50[5],NC50[6],NC50[7],NC50[>7],BoChr[1],BoChr[2],BoChr[3],BoChr[4],BoChr[5],BoChr[6],BoChr[7],BoChr[8],BoChr[9],BoChr[10],BoChr[11],BoChr[12],BoChr[13],BoChr[14],BoChr[15],BoChr[16],BoChr[17],BoChr[18],BoChr[19],BoChr[20],BoChr[21],BoChr[22],BoChr[23],type
275,31,14,0,2,0,0,19,14,7,2,3,1,1,0,1,0,0,0,0,0,2,25,44,17,3,0,0,4,61,6,0,0,0,0,12,11,3,3,2,0,0,0,1,4,3,6,16,52,9,0,0,0,1,0,0,0,2,8,1,2,4,5,3,1,5,2,2,0,1,0,1,1,2,1,1,1,1,0,2,1
310,4,2,0,0,0,0,42,2,1,1,0,0,0,0,0,0,0,0,0,0,0,4,23,4,0,0,0,20,4,4,0,0,0,0,20,3,0,0,0,0,0,0,0,0,1,2,2,11,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,0
221,15,39,2,14,6,25,18,0,7,1,6,1,0,0,0,2,1,5,4,3,27,151,194,35,29,3,0,6,344,65,6,0,0,0,35,40,5,12,3,14,6,0,2,35,107,130,80,82,3,0,0,1,0,0,0,0,3,24,69,26,15,20,15,15,4,9,16,4,7,0,1,2,0,2,0,0,5,0,7,0
265,22,19,4,5,0,1,18,7,7,3,4,2,0,1,1,2,0,0,1,0,4,18,47,26,16,15,10,2,65,25,4,4,3,12,39,16,3,4,1,0,0,1,0,10,10,34,26,47,8,0,0,1,0,0,0,0,1,2,10,1,2,0,1,5,1,7,11,0,5,1,2,1,2,22,4,1,1,5,4,0
318,4,0,0,0,0,0,45,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,11,12,0,21,2,1,1,0,0,0,23,0,0,0,0,0,0,0,0,0,0,1,1,11,15,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,3,1,1,1,1,1,0,0
244,24,20,10,8,0,10,20,3,5,1,5,4,1,2,0,0,0,3,0,2,8,32,58,53,38,64,17,4,121,81,30,1,7,7,70,32,9,7,4,4,1,2,6,21,40,72,66,57,6,1,0,0,0,0,0,0,43,15,14,4,2,69,4,8,2,6,9,2,11,5,3,0,1,6,1,5,1,0,1,0
289,9,15,2,1,0,0,28,5,8,2,0,1,1,1,0,0,0,0,0,0,3,12,38,13,3,3,0,7,35,9,4,1,0,0,11,10,1,1,0,2,0,0,0,3,10,7,8,34,10,0,0,1,0,0,0,0,3,3,1,1,1,0,1,1,2,2,2,0,0,1,1,0,1,1,0,0,1,3,9,0
285,13,16,3,1,2,2,30,0,10,0,3,0,1,2,0,0,0,1,1,0,0,0,8,25,53,24,8,9,76,14,2,0,2,0,23,12,3,4,0,4,0,0,2,1,7,30,27,41,10,0,0,1,0,0,0,0,10,3,5,7,7,3,3,3,5,1,1,5,4,1,1,1,2,23,5,1,1,18,0,0
317,3,1,1,0,0,0,44,2,0,2,0,0,0,0,0,0,0,0,0,0,0,6,23,2,1,0,0,20,6,1,1,0,0,0,23,0,1,0,0,0,0,0,0,0,1,3,1,12,15,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,2,1,0
281,19,13,1,1,0,1,30,2,8,1,2,1,0,1,0,0,0,1,0,0,1,18,35,13,11,6,0,11,58,2,1,0,0,0,17,10,2,3,0,2,0,0,0,2,4,17,16,36,9,1,0,0,0,0,0,0,21,2,1,0,2,0,2,2,4,1,3,0,7,1,1,1,0,0,0,0,0,0,1,0
314,8,0,0,0,0,0,43,5,0,0,0,0,0,0,0,0,0,0,0,0,0,8,21,2,1,0,0,18,7,1,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,1,16,15,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,3,2,0,1,0,0,1,0
299,11,10,1,1,0,0,33,6,4,2,2,0,0,0,1,0,0,0,0,0,0,14,31,5,9,3,0,10,24,10,2,2,0,0,18,6,2,1,0,1,0,0,0,0,4,9,10,28,11,0,0,1,0,0,0,0,0,0,8,1,0,2,3,0,3,1,1,0,1,1,2,0,1,1,3,0,0,1,1,0
317,2,1,0,0,1,1,44,1,1,0,1,0,0,0,0,0,0,1,0,0,1,5,31,8,1,0,0,21,21,1,0,0,0,0,24,1,0,1,1,1,0,0,0,2,4,10,4,14,12,1,0,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
312,6,3,0,0,0,1,43,2,2,0,0,0,0,0,0,1,0,0,0,0,1,10,25,7,0,0,0,17,19,0,0,0,0,0,21,1,1,0,0,1,0,0,0,1,1,6,3,17,15,0,1,0,0,0,0,0,1,0,1,1,0,1,0,2,6,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0
276,23,15,1,6,0,1,28,2,5,1,5,2,3,0,0,0,1,1,0,0,2,25,42,27,11,4,0,8,70,16,0,1,0,0,19,11,0,5,1,3,0,0,1,1,3,27,26,46,7,0,0,1,0,0,0,0,0,1,2,2,5,3,19,7,4,3,5,3,1,5,0,1,3,0,2,1,0,0,1,0
302,9,8,0,0,0,3,35,4,5,1,1,0,0,0,1,0,0,1,0,0,1,26,36,4,0,1,0,12,41,2,0,1,0,0,13,8,0,2,0,0,1,0,0,0,6,17,8,24,13,0,0,1,0,0,0,0,3,0,0,3,1,2,7,1,1,4,0,0,2,2,1,1,0,0,0,1,0,1,1,0
320,0,1,0,0,0,1,46,0,1,0,0,0,0,0,0,0,0,1,0,0,1,3,26,1,1,0,9,22,2,2,2,0,1,10,31,3,0,0,0,0,0,1,1,1,8,4,0,10,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
310,4,0,1,1,0,0,41,3,0,1,1,0,0,0,0,0,0,0,0,0,0,5,25,3,1,0,0,17,8,2,1,0,0,0,22,0,1,0,0,0,0,0,0,0,2,6,1,9,16,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,3,0,0,0,1,0,0,0,2,0,0
319,0,3,0,0,0,0,45,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,25,0,0,0,0,21,6,0,0,0,0,0,21,3,0,0,0,0,0,0,0,0,2,1,1,11,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0
295,11,5,5,0,0,0,37,0,5,1,2,0,0,0,0,0,0,1,0,0,1,10,30,12,2,4,0,14,22,12,1,1,0,0,19,8,0,1,0,1,0,0,0,0,1,13,9,24,12,1,0,0,0,0,0,0,2,3,0,0,0,2,0,0,0,0,0,1,14,4,1,0,0,1,0,0,0,1,0,0
288,13,10,1,1,0,3,25,9,6,2,0,0,1,2,1,0,0,0,0,0,0,4,20,25,21,12,1,4,40,17,0,2,1,0,12,12,1,2,1,1,0,0,1,2,11,13,13,32,11,0,0,0,0,1,0,0,1,5,3,1,3,3,3,5,6,3,0,0,3,7,0,1,2,1,4,7,1,1,3,0
312,4,0,0,0,0,0,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,23,1,0,0,0,20,4,0,0,0,0,0,22,1,0,0,0,0,0,0,0,0,0,0,0,12,15,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
314,2,0,0,0,0,0,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,23,1,0,0,0,22,2,0,0,0,0,0,22,1,0,0,0,0,0,0,0,0,0,0,0,9,16,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
176,16,51,12,25,6,36,9,0,2,2,3,1,2,1,4,3,1,9,7,4,5,81,221,234,96,58,3,1,557,97,14,2,3,1,101,95,26,26,4,18,2,2,4,16,136,289,170,80,1,0,0,1,0,0,0,0,27,26,48,15,4,38,2,31,12,88,11,7,7,13,11,11,20,5,74,6,5,4,11,0
249,26,30,5,2,2,2,17,5,5,3,5,5,1,2,0,0,0,3,0,0,3,14,20,44,47,26,9,4,89,30,4,1,7,9,32,23,1,4,0,3,1,0,0,3,7,43,46,59,5,0,0,0,1,0,0,0,6,7,8,7,2,7,3,7,3,1,35,14,1,3,4,5,6,3,8,9,1,2,1,0
294,10,7,1,2,2,0,34,4,2,1,1,2,0,0,1,0,1,0,0,0,4,24,32,4,3,1,0,13,38,4,2,1,0,0,18,4,2,2,0,2,0,0,1,0,5,11,14,27,10,0,1,0,0,0,0,0,0,0,0,0,5,1,1,0,4,3,1,0,0,4,6,0,1,7,0,0,1,1,1,0
301,8,10,0,3,0,0,37,0,5,0,4,0,1,0,1,0,0,0,0,0,1,22,41,0,0,0,0,15,40,0,0,0,0,0,15,2,0,5,0,2,0,0,0,0,5,8,13,26,12,0,0,1,0,0,0,0,1,2,4,2,0,2,0,0,0,3,0,0,0,2,3,0,0,0,0,0,2,0,1,0
315,6,1,0,0,0,0,41,6,1,0,0,0,0,0,0,0,0,0,0,0,0,5,23,3,1,0,0,17,6,2,0,0,0,0,23,1,0,0,0,0,0,0,0,0,0,1,1,17,13,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
312,3,1,0,0,0,0,43,1,2,0,0,0,0,0,0,0,0,0,0,0,0,3,25,0,0,0,0,20,5,0,0,0,0,0,21,2,0,0,0,0,0,0,0,0,0,2,0,11,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
294,10,13,2,1,0,2,35,1,5,0,2,0,4,0,0,0,0,1,0,0,4,28,49,2,0,0,0,11,52,5,2,0,0,0,15,7,0,1,0,5,0,0,1,4,5,19,14,30,10,0,0,1,0,0,0,0,3,3,0,0,1,8,3,3,0,1,1,4,2,0,0,0,0,1,1,0,1,0,1,0
297,11,9,1,3,0,1,31,6,6,2,0,0,1,1,0,0,1,0,0,0,2,14,35,16,5,2,0,10,37,13,0,0,0,0,16,13,1,2,0,0,0,0,0,0,8,13,13,28,12,1,0,0,0,0,0,0,1,1,2,0,1,6,0,0,2,1,4,1,0,1,0,1,0,1,14,0,0,1,1,0
293,11,2,4,0,2,4,36,1,1,0,1,2,2,0,0,1,0,2,0,0,0,13,33,16,15,11,0,11,40,18,5,1,1,0,24,9,4,0,0,2,0,0,0,0,5,24,26,24,9,0,1,0,0,0,0,0,3,0,0,5,0,0,8,2,0,0,5,1,1,4,0,0,1,4,10,11,0,0,0,0
299,4,11,0,2,0,0,33,0,11,0,1,0,0,0,1,0,0,0,0,0,1,16,38,2,0,0,0,12,34,0,0,0,0,0,12,9,1,2,1,0,0,0,0,0,2,7,11,25,12,0,1,0,0,0,0,0,2,1,0,0,1,1,1,0,6,0,1,2,0,0,0,1,1,0,0,1,0,0,1,0
311,3,2,0,0,0,0,42,1,3,0,0,0,0,0,0,0,0,0,0,0,0,14,13,3,0,0,0,20,5,2,0,0,0,0,22,2,0,0,0,0,0,0,0,0,0,1,3,12,14,0,0,0,0,1,0,0,1,1,1,0,0,1,1,1,4,1,1,0,0,0,1,1,0,0,0,0,1,1,1,0
274,9,25,3,4,0,7,27,1,4,1,4,2,2,1,0,2,0,3,1,0,7,10,39,37,41,32,3,6,64,67,2,8,0,4,38,31,4,4,0,1,0,0,2,8,34,42,29,49,5,0,0,0,1,0,0,0,1,1,14,5,6,9,7,25,3,6,1,4,3,0,3,12,2,2,1,8,9,3,4,0
251,25,25,7,4,3,7,23,2,6,0,7,2,2,1,1,0,1,2,0,1,11,87,108,0,6,0,0,4,167,21,0,0,0,0,6,20,1,3,1,5,5,1,2,7,29,41,74,52,6,1,0,0,0,0,0,0,2,2,6,6,41,2,0,1,1,3,2,4,1,6,1,0,10,1,7,0,2,2,1,0
321,1,0,0,0,0,0,47,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,22,1,0,0,0,23,0,1,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,9,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
316,4,2,0,0,0,0,43,2,3,0,0,0,0,0,0,0,0,0,0,0,0,5,24,3,0,0,0,20,7,1,0,0,0,0,23,2,0,0,0,0,0,0,0,0,1,2,0,14,15,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,1,1,0
302,10,4,0,0,0,0,37,4,4,0,1,0,0,0,0,0,0,0,0,0,0,5,28,7,1,0,0,14,15,3,0,0,0,0,16,4,0,1,0,0,0,0,0,0,2,1,4,20,14,0,0,1,0,0,0,0,2,2,0,2,1,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0
271,13,26,3,6,2,1,22,2,8,3,5,1,2,1,2,0,1,0,0,1,5,63,86,18,2,2,0,6,147,3,0,2,0,0,10,15,4,5,1,9,1,0,0,9,31,51,31,47,7,0,0,1,0,0,0,0,4,7,7,5,3,3,5,2,8,2,3,1,27,2,0,0,3,2,3,0,1,0,1,0
277,19,11,4,6,1,4,24,8,1,1,5,2,2,1,2,0,0,2,0,0,3,11,31,26,27,29,5,3,53,38,4,8,5,0,33,16,2,1,2,2,0,0,1,4,12,28,36,43,8,0,0,0,1,0,0,0,2,3,6,1,13,6,6,3,2,1,1,1,7,4,0,1,11,8,14,2,4,1,4,0
309,4,8,0,1,0,0,37,2,7,0,2,0,0,0,0,0,0,0,0,0,0,5,22,15,2,4,0,14,13,10,0,1,0,0,16,10,0,0,0,0,0,0,1,1,2,8,4,18,14,0,0,1,0,0,0,0,1,1,1,0,4,3,5,3,0,1,0,1,0,1,0,0,0,0,3,1,0,0,1,0
184,31,57,10,17,7,16,11,1,4,0,6,2,3,4,3,1,4,4,2,3,1,11,47,76,104,192,131,1,302,111,42,36,29,18,195,71,13,20,4,9,0,3,9,41,94,198,133,81,3,0,1,0,0,0,0,0,15,56,32,5,6,106,25,33,13,9,121,12,5,10,7,10,7,10,10,10,5,2,5,0
311,0,5,0,0,0,0,41,1,4,0,0,0,0,0,0,0,0,0,0,0,0,5,28,0,0,0,0,18,10,0,0,0,0,0,18,5,0,0,0,0,0,0,0,0,1,4,1,13,14,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
314,2,4,0,0,1,1,43,2,1,0,0,0,0,1,0,0,0,1,0,0,0,6,19,16,8,1,0,19,25,1,0,0,0,0,21,1,0,0,0,1,1,0,0,1,5,11,6,11,16,1,0,0,0,0,0,0,1,1,4,0,16,0,2,0,0,0,0,0,0,0,0,1,0,0,2,1,0,1,1,0
269,21,17,3,3,2,1,24,2,5,3,4,3,3,0,0,2,0,0,0,0,1,8,24,36,29,17,0,8,73,15,1,3,0,0,20,14,3,1,1,3,0,1,1,4,9,23,31,36,10,0,0,0,1,0,0,0,4,10,5,1,1,2,1,6,3,1,0,1,3,3,6,1,6,0,13,11,3,4,6,0
294,17,5,0,0,0,0,35,4,4,0,2,1,0,0,0,0,0,0,0,0,0,19,31,0,0,0,0,11,27,0,0,0,0,0,17,2,0,3,1,0,0,0,0,0,1,2,10,28,9,0,0,0,1,0,0,0,0,0,2,0,1,1,0,2,0,0,2,1,3,1,0,1,1,1,1,0,0,1,1,0
280,15,20,1,3,0,3,27,4,6,2,2,1,3,0,1,0,1,1,0,0,24,28,60,1,3,0,0,9,50,42,0,0,0,0,12,20,2,2,2,4,0,0,0,0,20,21,24,46,5,0,1,0,0,0,0,0,2,1,4,1,4,1,1,8,4,15,8,2,0,1,0,0,0,1,0,0,1,0,1,0
276,18,18,3,3,2,2,24,3,8,4,4,2,0,0,0,0,0,2,1,0,2,11,21,21,45,35,8,6,28,74,9,2,5,1,23,21,6,3,0,1,1,0,2,1,21,44,21,47,7,0,0,1,0,0,0,0,3,5,4,3,7,16,14,9,2,0,4,4,3,1,1,3,1,3,1,28,1,5,3,0
285,9,21,1,3,1,2,24,6,8,2,5,0,1,0,1,0,0,0,1,0,1,5,14,23,37,29,4,6,32,29,6,14,4,4,19,27,1,3,0,0,0,0,0,2,20,19,23,39,10,0,0,1,0,0,0,0,26,5,7,3,3,5,5,4,2,2,12,1,1,1,4,3,3,1,1,2,2,2,3,0
316,3,3,0,0,0,0,44,1,2,0,1,0,0,0,0,0,0,0,0,0,0,5,26,2,0,0,0,21,9,0,0,0,0,0,22,4,0,0,0,0,0,0,0,0,0,4,1,13,15,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
260,27,22,3,1,3,0,17,4,11,3,4,4,0,1,2,0,0,0,0,0,1,41,59,17,3,1,0,3,94,3,1,1,0,0,10,15,4,5,0,3,0,0,1,5,15,9,29,56,7,0,0,0,0,1,0,0,8,2,0,4,2,4,2,3,2,1,2,7,1,2,2,1,1,4,8,3,0,1,3,1
291,11,14,3,2,1,0,29,5,9,0,2,1,1,0,0,0,0,1,0,0,0,15,40,18,9,3,0,10,38,20,3,0,0,0,14,14,1,2,3,0,0,1,1,1,7,17,11,39,8,1,0,0,0,0,0,0,2,2,1,0,0,11,3,12,0,0,2,3,1,0,1,1,1,0,0,1,0,0,3,0
315,2,3,1,0,1,0,43,0,3,0,1,0,1,0,0,0,0,0,0,0,2,21,17,0,0,0,0,19,16,0,0,0,0,0,19,3,0,1,0,1,0,0,0,0,3,5,3,14,15,0,0,1,0,0,0,0,1,1,3,0,0,1,0,1,0,1,3,3,0,0,1,1,0,0,0,2,1,1,2,0
297,11,3,2,2,0,1,33,4,3,2,3,0,0,1,0,0,0,0,0,0,0,2,5,9,36,9,0,11,25,13,0,0,0,0,16,9,0,2,0,0,0,0,0,0,7,8,11,25,10,0,0,0,0,1,0,0,1,9,3,3,2,3,2,5,4,1,4,1,4,1,1,1,1,1,1,2,4,1,1,0
313,2,1,0,0,0,0,44,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,1,0,0,0,21,4,0,0,0,0,0,21,2,0,0,0,0,0,0,0,0,0,1,1,11,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
304,5,5,1,0,1,0,38,1,4,1,1,0,1,0,0,0,0,0,0,0,0,14,27,1,4,0,0,15,19,0,4,0,0,0,16,4,1,1,0,1,0,0,0,1,3,4,6,19,13,0,1,0,0,0,0,0,4,0,0,1,0,0,0,4,2,1,0,0,0,3,0,1,0,0,1,0,0,1,1,0
253,21,25,6,4,3,10,16,4,11,4,2,0,1,0,2,1,1,5,1,0,7,15,24,36,58,61,19,3,89,68,25,12,2,0,45,38,8,6,3,0,0,0,1,13,32,63,47,61,3,0,0,0,1,0,0,0,7,11,19,19,8,5,6,4,21,2,12,3,3,1,7,23,4,1,3,20,2,5,9,0
313,7,2,0,0,0,0,40,5,3,0,0,0,0,0,0,0,0,0,0,0,0,8,23,4,0,0,0,18,11,0,0,0,0,0,20,2,1,0,0,0,0,0,0,0,0,2,1,17,15,0,1,0,0,0,0,0,2,0,1,1,0,0,1,1,0,0,2,0,0,0,0,0,2,0,0,0,0,0,1,0
313,7,1,0,0,0,1,39,7,1,0,0,0,1,0,0,0,0,0,0,0,0,3,15,12,6,3,0,15,14,1,0,0,0,0,24,2,0,0,0,0,0,0,0,2,3,0,3,16,15,0,0,1,0,0,0,0,3,1,1,1,1,0,1,1,1,1,0,1,0,1,0,0,1,1,0,0,7,0,1,0
277,11,22,2,3,4,3,27,2,7,2,1,2,1,1,1,1,0,3,0,0,5,53,66,10,1,0,0,9,110,1,0,0,0,0,9,6,3,3,2,4,2,0,0,1,6,34,46,42,6,0,0,0,1,0,0,0,0,3,3,3,5,1,5,4,10,1,6,1,0,4,5,0,3,4,0,0,0,9,1,0
283,5,26,1,2,2,3,22,2,13,1,4,1,1,2,0,0,1,1,0,0,8,9,25,9,41,35,0,3,28,55,4,5,11,0,21,24,1,3,2,1,0,0,1,6,14,36,17,45,8,0,0,0,0,1,0,0,8,3,7,7,7,5,6,6,1,3,2,1,1,1,20,2,5,1,2,5,1,3,3,0
311,3,2,0,0,0,0,42,2,2,0,0,0,0,0,0,0,0,0,0,0,0,5,25,0,0,0,0,19,7,0,0,0,0,0,20,3,0,0,0,0,0,0,0,0,0,3,1,11,15,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
294,13,15,0,0,0,0,30,8,6,1,1,1,0,1,0,0,0,0,0,0,0,2,7,16,18,21,3,9,26,11,4,2,0,0,18,5,0,2,0,1,0,0,0,2,4,9,7,32,13,0,0,0,1,0,0,0,3,3,5,9,4,1,5,1,1,2,8,4,1,2,1,1,2,1,1,2,1,1,1,0
315,3,3,1,0,0,0,42,2,3,1,0,0,0,0,0,0,0,0,0,0,0,8,26,2,0,0,0,18,11,1,0,0,0,0,21,3,0,0,0,0,0,0,0,0,1,4,3,12,16,0,1,0,0,0,0,0,0,2,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0
311,3,1,0,1,0,0,42,2,1,0,0,1,0,0,0,0,0,0,0,0,1,4,25,1,1,0,0,19,7,0,1,1,0,0,24,1,0,0,0,0,0,0,0,0,1,4,3,9,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,1,0,0,0,1,0,0,0
312,1,2,0,0,0,1,43,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,26,4,4,2,0,20,7,2,2,1,1,0,24,1,1,0,0,0,0,0,0,0,1,7,2,11,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0
313,1,1,1,0,0,0,44,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,25,0,1,1,0,20,1,3,0,1,1,0,22,1,0,0,0,0,0,0,0,0,1,2,1,10,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0
303,7,4,1,1,0,0,37,4,2,0,3,0,0,0,0,0,0,0,0,0,0,10,30,3,2,0,0,15,19,2,1,0,0,0,18,4,0,2,0,0,0,0,0,0,5,5,5,17,13,0,0,1,0,0,0,0,1,2,0,0,2,1,1,2,0,0,0,1,0,3,2,0,0,0,0,0,0,0,0,0
312,3,7,0,0,0,0,39,2,6,1,0,0,0,0,0,0,0,0,0,0,0,4,29,8,0,0,0,15,16,1,0,0,0,0,17,5,1,0,0,0,0,0,0,0,3,4,1,20,13,0,0,1,0,0,0,0,2,0,1,0,1,0,0,2,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0
316,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,0,0,0,0,23,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,10,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
284,11,11,3,3,0,4,26,5,5,2,4,0,0,0,0,1,2,1,0,0,3,36,43,16,3,6,2,6,75,7,1,0,1,2,18,12,2,2,1,3,0,2,4,13,9,18,18,35,10,0,0,1,0,0,0,0,3,1,9,2,0,3,0,1,5,1,2,11,0,1,4,0,4,2,11,2,1,1,2,0
284,13,19,4,0,2,0,26,1,14,2,1,1,0,1,0,2,0,0,0,0,2,25,53,5,5,4,3,7,53,13,2,1,3,1,16,17,1,2,0,2,0,0,0,0,6,26,18,39,8,0,1,0,0,0,0,0,11,2,3,1,1,8,1,0,2,0,1,2,0,2,0,2,1,1,1,0,0,2,2,0
235,25,29,7,6,3,11,16,4,6,2,6,5,0,1,0,1,0,2,2,1,5,10,45,20,84,90,35,1,60,125,18,23,16,24,80,39,9,4,2,5,0,0,4,12,22,99,97,49,6,0,1,0,0,0,0,0,3,5,28,4,6,6,7,19,23,75,18,4,2,7,3,2,3,3,5,1,5,5,10,0
240,24,19,12,9,4,8,21,3,4,2,4,2,1,1,0,1,1,4,1,1,7,13,39,62,74,46,0,6,117,67,22,7,5,0,63,35,6,7,2,3,0,0,4,10,19,78,72,51,7,0,0,1,0,0,0,0,6,26,7,16,28,11,22,1,8,4,3,1,3,4,1,2,1,17,3,1,1,1,35,0
268,19,26,3,4,1,1,22,1,9,3,5,0,3,2,3,0,0,0,0,0,11,55,57,7,1,0,0,7,103,4,0,0,0,0,14,9,3,2,0,7,1,0,1,1,3,34,37,49,6,0,0,0,1,0,0,0,3,2,3,2,7,2,3,4,11,4,0,4,2,1,9,5,3,7,0,0,0,0,1,0
211,23,51,12,11,7,7,11,2,7,2,4,2,3,1,1,3,3,8,0,1,9,59,125,66,24,19,17,2,210,49,9,3,8,16,50,39,11,15,3,7,0,0,2,9,59,84,85,78,2,0,0,0,0,1,0,0,12,14,12,2,11,4,41,14,4,8,8,7,9,6,1,9,7,0,1,11,3,5,4,0
300,4,9,0,2,0,1,35,1,6,0,2,0,1,0,0,0,0,1,0,0,2,6,18,10,19,7,0,12,13,21,1,4,0,0,14,10,1,3,0,0,0,0,0,0,10,13,3,23,13,0,1,0,0,0,0,0,0,1,1,12,5,1,2,1,1,3,0,1,3,1,0,1,5,1,1,2,1,0,1,0
309,2,5,0,0,0,0,41,0,5,0,0,0,0,0,0,0,0,0,0,0,2,4,26,2,1,0,0,17,8,2,1,1,0,0,19,4,0,0,0,0,0,0,0,1,2,3,2,14,13,0,1,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0
311,7,2,1,0,0,1,41,4,2,0,0,0,0,0,0,0,0,1,0,0,0,7,25,6,4,3,1,17,16,1,2,0,1,2,25,5,0,0,0,0,0,0,0,3,2,5,6,16,14,1,0,0,0,0,0,0,1,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,2,0,11,0,0,1,1,0
301,15,5,0,0,0,1,34,7,4,1,1,0,1,0,0,0,0,0,0,0,1,3,14,19,12,6,0,11,21,10,0,0,0,0,20,5,0,1,0,0,0,0,0,0,4,4,5,33,9,0,0,0,1,0,0,0,1,5,3,3,2,1,7,2,2,0,0,2,2,1,1,0,2,3,1,0,1,0,1,0
305,3,4,0,4,0,0,39,2,3,0,0,0,0,0,1,0,1,0,0,0,0,15,34,1,0,0,0,16,27,0,0,0,0,0,19,2,0,0,0,1,1,0,0,8,4,2,4,17,15,1,0,0,0,0,0,0,4,0,0,1,0,6,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0
