Samples	SBS80A	SBS80B	SBS80C	SBS80D
9dfcbabf-2bc0-43a2-bdde-d0b2aaca3f6b	464	14	0	0
9e0009d1-c993-4247-9706-88ee84591dec	224	2603	497	0
9e272bea-9193-4c10-a802-f7e18b2937a3	290	0	830	168
9e5f0a23-e184-4611-b42b-e882dcf23acd	295	0	518	200
9e6806c4-d331-4025-abee-2f576e3bf182	32	573	49	819
9e7b51fb-2249-451a-bf23-bb2a3d935928	235	1081	899	40
9e842227-2bc6-4185-bedb-abeb03836b51	442	18	0	34
9e99b8d9-6f0d-4fe0-9c1e-d286c0714909	417	10	16	60
9ebac79d-8b38-4469-837e-b834725fe6d5	197	415	74	433
9ec31146-c622-11e3-bf01-24c6515278c0	369	200	0	123
9ed8f0b9-d615-44c4-9ec9-e07ecd744922	248	46	567	373
9f298806-77b6-4c76-bd38-3343e1a3c6f0	360	43	0	186
9f5e6063-d19e-4f56-b3f9-5c2260d3bfc9	460	8	0	0
9fb6b7be-0084-48f7-a256-6d170e72e97f	314	39	22	236
9fb73d89-f7c4-47b2-810b-3ce37cd8a3c9	466	9	0	0
9fba5db6-c622-11e3-bf01-24c6515278c0	384	22	64	132
9fc0e0e8-1b0f-400c-b4cf-126193283695	454	8	0	0
9fc5b5c7-3973-42b4-8710-454de0cb5b50	313	207	0	217
9ff21093-58d7-4b69-aade-c242a383ea56	340	145	120	180
9ffcb7fa-424c-4f93-87a7-ce5e9053c613	307	164	142	216
9ffe694e-b488-489e-bdbe-0800e505eec4	359	0	144	113
a0583407-712d-46f3-8c4e-4eeaa0149087	194	873	141	377
a08c196e-4f96-4b16-94b4-aa6a0153ac50	103	392	738	533
a08ec059-7592-4698-bb45-25a9c3680c23	300	0	640	170
a0bbb3b1-e774-4c75-9301-ba43fb803f20	193	414	580	241
a0e317b1-3f3b-4d25-b2d9-fcc2211dfda3	446	22	12	0
a0eb2611-1ca6-44b7-897e-ce18399eb7bc	448	8	5	0
a0f94565-9169-49ee-8e6a-21bdc43d9de6	442	0	52	1
a0fe80e0-e3ac-485b-8a1a-4c80c101b874	266	30	330	345
a13ee768-1423-4fcc-b663-caaf6694acb3	448	7	6	0
a1724132-f95c-4622-8987-fe3183b9dce3	461	0	23	0
a1a75f66-c622-11e3-bf01-24c6515278c0	238	167	246	297
a1af7c42-47af-435c-bb51-b932a3cd7b91	273	0	320	189
a1e3dc5b-b81f-4890-870c-ed3b8ac36dec	206	754	126	415
a1fc7064-abf5-477d-983e-576a784e1d40	211	327	0	463
a2034620-e4b5-4d4f-ac05-7fc1c098eb40	450	1	29	0
a2238b5f-0513-487a-9b1b-7bef85ebf336	309	262	173	211
a284fe9d-9afd-4472-8d70-243ca9be5c2c	250	216	333	323
a29278af-7ecf-403e-b6a9-623ea7879d05	430	0	111	19
a2a4021e-1273-4c18-907c-d20454ab898c	461	11	0	0
a2a67c8a-c622-11e3-bf01-24c6515278c0	371	16	92	126
a2e67393-50d7-4bcc-9bbd-c695086a936a	41	704	108	804
a2ee5dde-4342-4e78-88c5-3c9a8e10cbf5	424	0	92	32
a2f02ff7-8433-4cb5-9324-34f13edeaca1	258	1741	175	301
a2f143d6-ba07-4ff0-960d-b29c3c716665	340	190	55	200
a3135834-3af0-4e98-bc6f-ad8ddf33db80	32	754	778	506
a315b798-f037-48d5-91ed-e733e3bbd6ee	318	50	253	231
a319188c-6b80-4228-8f2b-8f423c0fcf97	436	0	29	11
a31b6123-c1b7-4cd0-86d8-b2e640cce9da	401	0	69	86
a3210fd0-344c-468e-8ff2-2d0869a2fb75	388	27	133	109
a330a96e-9897-4605-b5f1-5b5ef45cd365	262	99	278	288
a335b03d-41ac-4d41-a2a9-3134b5b0a0a7	446	6	32	0
a37a825c-d74e-46cc-92ef-b65016857b4a	320	584	57	167
a3914a6c-c622-11e3-bf01-24c6515278c0	297	927	42	264
a3deafcb-b54f-4b7e-89ac-c92c16fb919f	405	80	37	73
a3edc9cc-f54a-4459-a5d0-097879c811e5	417	103	128	38
a441697c-4ca0-4eab-9b01-b9cb50223ce2	460	20	0	0
a46f1e20-9e97-4dcc-a5ed-532aad9f3236	447	21	0	3
a47c2012-c13d-48ac-88b6-e09bfd50122b	363	0	140	119
a492a32b-bf2f-4f8c-b06e-794a4baa2fe7	360	105	0	161
a4beedc3-0e96-4e1c-90b4-3674dfc01786	442	50	9	0
a4c838df-6ac4-455a-8096-8ec680064374	380	0	413	82
a4ca18dc-c622-11e3-bf01-24c6515278c0	439	0	62	21
a4f8305f-4409-4776-b34d-4878d18c8693	458	0	36	0
a5346247-3f30-470a-b4ab-732180786291	393	177	0	103
a54aac0e-4108-49cf-bf50-687031c7cda6	461	4	16	0
a56cd282-f6c5-4373-b3d8-676562894598	449	7	34	0
a592e80a-3b1a-46aa-be30-bcd87d6bca6f	460	25	0	0
a5d5c238-0447-47fa-9a81-3b823cbdcea6	362	136	76	174
a6045753-60bb-4e65-bc89-1ef0b47aab35	291	27	146	333
a612b654-c622-11e3-bf01-24c6515278c0	162	210	391	483
a64000df-16e5-4b88-865f-5c680adf60eb	328	111	486	94
a65bcd07-c47d-4bda-a2bf-21f68cef2f3b	452	25	17	0
a67f4531-99ef-43df-82f5-f6abc4b11826	238	204	123	328
a68389d4-431f-4582-b4df-e8ad200aa3be	418	12	23	78
a6957d15-453c-4f3b-ab8c-c38054dfe548	410	152	198	60
a6c14ebc-81a2-44f7-af87-2b7ec85e5696	349	1174	567	0
a6d8467e-88e3-4ea5-8583-61c5ab9747ae	30	105	156	1000
a6e24c2a-26b9-409c-bbcd-a8fcdd1e437c	410	323	310	0
a6ebe0c0-8aab-4b9f-8328-4b795895a77d	312	323	83	203
a7314730-c622-11e3-bf01-24c6515278c0	361	380	144	80
a742a46d-2594-4efe-a701-4a2737ffae81	448	19	0	0
a762dd44-a8ac-4269-8163-bbf6d0f8d4b3	182	733	161	398
a78544d7-65c6-4778-af62-ceec24c14056	355	0	239	130
a7a56d67-1bd7-4d69-9237-34c2d261261b	214	46	93	487
a7e1deb7-2e3d-4e36-90c7-9cae34cdcfb3	460	3	17	0
a7fb0931-28df-46f4-bc0f-2011fc91f0e1	449	12	0	0
a8041e86-071e-46cd-8fb5-7ecdc1ab0553	299	310	458	167
a83e247a-8f65-4be4-9c6e-a72c4abffae8	459	9	18	0
a846f5e8-c622-11e3-bf01-24c6515278c0	319	0	209	213
a84915de-6562-4836-86f9-f2a05598296e	246	385	0	411
a85cf239-ff51-46e7-9b88-4c2cb49c66b9	0	3648	800	458
a876398c-5b1d-444f-a360-5fe2db697480	111	126	855	474
a89a2341-263d-4e7f-87fa-18d9692d6b2b	448	2	17	0
a8f86b64-914c-4d89-897b-33bcdd1759f7	454	48	107	36
a92023de-5c97-4bf2-aa3c-0e768d7c5ece	50	1258	2956	0
a94d63fa-c622-11e3-bf01-24c6515278c0	305	0	141	253
a96eddfc-3afb-4bf8-a440-c91778113fbd	262	394	129	279
a971ac23-0664-405d-9f5c-9ca892af003e	440	0	38	20
a9a240f3-d237-4bb8-b968-e4a3cc7c2633	450	0	17	0
a9c29edd-2ef1-46ef-93c6-796cf0332a2b	459	7	11	0
a9d055c6-6c53-4e85-8270-34883a1342a9	449	23	5	0
a9dbd55c-5dcc-48db-8785-6baef3fdd7db	452	3	47	8
a9ec7d9e-b179-4782-a589-43c7d1642be9	457	0	43	0
aa018d90-5250-4313-9f7c-a3f196765e07	439	3	87	22
aa06ae46-2336-4666-a3af-fc790daf8da4	313	253	931	0
aa20b9ab-dba9-4002-ad45-cafa2f85cef7	458	12	9	0
aa215f18-ae1f-4f0e-89dd-ac59ee8c8c44	437	75	0	0
aa2654f4-94f9-487a-b415-85df69261161	458	7	12	0
aa4a868a-df23-4eef-a618-e945aa2ce98a	299	39	390	230
aa4bf69c-a1a6-48dc-96fc-3fe7d2680517	453	39	0	0
aa58c09a-7799-4675-8310-d270224b163e	417	35	121	24
aa5907cb-3be3-4e23-982d-719417baeb37	444	9	27	0
aa847c3d-d3a7-46aa-a81b-db5099a458fb	446	5	24	33
aabddb20-c622-11e3-bf01-24c6515278c0	148	364	1231	372
aacaba97-ecde-440b-aae0-0e9c608c4b24	224	1816	0	342
aad8c8d6-d828-4aac-9cfb-cee893e36850	412	40	45	57
ab318624-db9d-41d8-b7b8-34712434f28f	448	0	52	6
ab8a55ed-ff47-4cad-ad91-52b9dc25aca7	184	155	40	598
ab923db7-54e8-4a50-b7fd-c2b4b300041e	353	185	49	154
abbbe65c-c622-11e3-bf01-24c6515278c0	318	143	222	184
abc94013-71f5-4ac6-88a4-01b4ef9f9d2f	338	106	290	137
abd2d959-d5ed-4eb3-9759-67eb1aa23325	326	0	469	135
abe290ed-67c8-42bb-84f7-0d32a5f8f3db	175	777	153	407
abedd46c-47b8-4242-adb6-12835400cb3f	457	2	27	0
ac02c38e-5fca-4995-b0cc-39b6189976a3	352	85	682	61
ac1bd179-8285-468c-ab9f-7f91151ca0f2	456	27	2	0
ac23a8d2-ac42-4031-9dd4-9b56baeb246e	451	0	62	0
ac2c8928-33a2-4aa0-8bc1-cdfa1ca0b56a	408	0	55	52
aca4d810-9540-4ce3-8ceb-72d396c9b704	459	38	6	0
acb5e263-111b-43d8-9bd1-adb9a54e0fc0	449	9	1	0
acb9750e-7e17-4cef-bee1-5d710f9bf3a7	229	12	104	490
acc629cb-ad03-4cec-9b21-922e4932ef3e	353	0	148	121
accfc45b-eae0-4991-a488-e217cdb46655	353	0	96	114
acd510de-b732-4a1a-8b72-6d22e763540b	102	1291	866	198
ad007b59-46f6-48b9-958a-2b9d28cca3b7	323	0	96	206
ad0700e2-048a-4856-a77a-bc0b6f25f0e2	447	29	13	20
ad41f1f3-e38e-4418-9c16-52bca5719f39	325	318	156	183
ad4aa4dc-bea4-4f4a-8b1b-8f361112f84f	252	0	618	278
ad874249-9964-4e48-aa3f-7e828ea28f3f	447	4	16	0
ad92f17f-11e6-49bd-9835-6b2f47053485	446	1	27	0
ad9455e9-7147-489e-9b1f-3540c457c260	341	23	125	173
add0b0f6-b4a8-4b73-b634-c3600dc567d5	459	11	4	0
adfbba82-c622-11e3-bf01-24c6515278c0	405	0	280	24
ae464652-2f8c-4d94-8b08-cd8f1d29256e	461	11	0	0
ae82fead-2671-4335-a342-67bb69935ad9	217	428	386	299
aed4363b-19b8-4cb5-aa34-a442410d0796	328	172	184	164
aeeb01b4-790e-4929-bd59-6aad837603b1	461	9	5	0
af2cbdb6-c622-11e3-bf01-24c6515278c0	432	0	28	52
af96db5a-684f-41d1-a910-5a5193393d9c	303	62	68	258
af9cfac8-7fbe-49cb-aeca-8d68aea57994	98	2010	230	415
afd1f2e0-343c-416d-8e8f-2177f312c2f0	444	8	12	0
afee5b10-3dff-4e50-9575-bc9fe20c5dea	203	7	1175	327
aff5793b-3197-4d1d-bf0a-9b0ded5f2937	448	7	0	0
affa4ef4-02ec-40f1-b6a2-739f8bf2afa9	372	122	392	55
b02b4bba-6e66-44fb-a48f-38c309aaaac5	300	0	601	126
b04624d2-d8f8-4b51-be1b-72c73d8055f9	370	25	683	39
b061cb06-e927-4f24-82bb-9e651f7ae0e3	446	49	0	0
b070af2a-c622-11e3-bf01-24c6515278c0	232	782	0	324
b07bad52-d44c-4b27-900a-960985bfadec	396	0	96	102
b0a83df8-dd2c-4c1b-b238-9081d2c22258	449	5	7	0
b0c61486-b061-4b6b-ac02-130a3ea0b080	444	2	28	0
b0d1fde4-928f-4f4c-bff6-33b885582bb5	461	11	0	0
b0f3087b-6f9c-47e9-b487-6726af1cb90b	458	4	17	9
b16780b0-75ba-4304-87e0-33f1e321b622	344	177	54	112
b1753e9c-29d0-4955-89d2-949cdabd1211	460	8	0	0
b19ec4cd-2876-4a2b-bcb9-b3c8db54fc15	460	16	1	0
b1d2457d-3267-46ba-9fdf-663985e60538	449	10	8	0
b1e62d8e-24d2-4118-8cd0-3142acebdd5b	372	0	159	114
b1f19de6-c622-11e3-bf01-24c6515278c0	361	0	237	109
b1f2442f-a973-47b4-9891-f028f0d44adc	394	0	59	69
b2190e26-1809-4aba-9f45-07c2edb3b4a4	444	41	17	3
b243adb4-b3e7-4e0e-bc0d-625aa8dbb1be	21	805	2507	68
b24feafa-f2e9-4498-8471-a9e42c80cc9f	471	10	0	0
b27b569a-2c79-4453-8a2d-41fd0b4dd28d	428	0	169	14
b27d75ba-5989-4200-bfe9-f1b7d7cf8008	0	212	1857	561
b28f7607-f162-425f-b44d-64e9633c8824	449	9	5	0
b2afbcba-d67d-43f1-be3b-05f3a5836ec0	447	14	86	11
b2d17671-d2e1-4c97-8b01-a976d5abe1d6	415	227	182	57
b2d9aaff-5a48-48f0-bf55-bfd4ddaeccaf	334	0	191	160
b2ec0fd0-fbcf-4abc-ad80-4ae444e30b55	330	0	24	282
b30dfb8b-8288-4e5a-afc2-3d5bd7bfa26c	449	7	15	0
b32449c0-c622-11e3-bf01-24c6515278c0	214	365	265	324
b330c50b-c45f-413d-918f-33275d0d8f91	460	1	22	0
b33978c6-a855-4f9d-a0b0-d79453b9de41	369	0	39	151
b33b7c8f-0b0d-4009-88a7-48e9d9cae6cb	316	0	50	284
b35d9a68-29f4-49ab-b83e-b5151679e3af	0	3003	1804	212
b37d6283-6f95-4975-a794-f3d5c4bbc7b3	399	1	75	105
b38d0777-4901-48b8-9cdc-33b7f13a424f	104	0	690	493
b3b3a27c-ee9a-42af-a6d1-9af5970a98b9	387	66	79	80
b3befa40-8f44-4eb6-ada0-ec395f460656	206	743	94	385
b3f1d232-4392-4258-9256-d38ff4b59f94	367	0	242	106
b41c63e8-bb85-4f83-9bc6-e611fd9ef075	298	0	118	264
b421b9ca-c622-11e3-bf01-24c6515278c0	252	804	84	369
b42d183c-bc9c-4652-9e56-10c54c5ee96e	365	107	105	120
b47aa163-eec9-4225-940b-4373e78152e2	386	0	144	68
b4860b5f-0a80-4fb2-81e1-4bafeb525b1c	459	13	12	0
b499032c-6cb8-4646-a95b-10af2a21a289	448	15	0	0
b49d5310-3cc5-4386-9444-cf0d61b52376	205	97	413	410
b4aea804-fc6e-4d58-906f-f3a932ca9dc5	366	0	108	99
b4e5626b-44fe-4cdb-a7d5-42028e0dbc4d	469	3	27	0
b4f515ce-5bee-4e40-a66a-01f41e92181e	252	102	123	367
b51fa117-2c0a-4e1d-8ec4-9f039073a486	454	1	53	0
b537bc07-9998-49f4-bbbe-5b617152bfd9	375	0	101	126
b53dcb4d-f894-47b8-8a4e-17c7998d8120	162	625	759	362
b54b9433-ec10-4cb5-a860-4555da64917b	133	453	403	520
b55751c4-c622-11e3-bf01-24c6515278c0	401	10	119	93
b5cabba2-30a4-458e-897c-00ec3fefa6d2	414	62	54	42
b5cc4a6d-93a9-497c-a7bb-a5db82edc176	460	13	0	0
b5dd0bc9-6c1c-4272-b920-744de37d0aee	329	0	385	132
b5f90cb8-7304-48fb-a1d3-ff459c7d79d1	399	0	435	0
b60392fb-43d9-4c9c-b91b-ded40492e61c	364	258	0	156
b61f7f76-f365-4071-a28d-bf354d5a670d	447	17	3	0
b6365bdb-e6d5-4615-95b3-db12a0c2f3d9	450	7	5	0
b64173fc-abac-4695-902b-f0acf9444e9f	438	38	27	8
b67208c4-c622-11e3-bf01-24c6515278c0	399	3	79	88
b68c5ec2-0875-4d77-b4b7-738d2b2f313c	461	13	0	0
b68f18e1-0117-420c-9405-e8d3a1e8caff	429	0	45	40
b6b6e1d3-c592-4836-bdad-d53af2dbcc9a	264	20	368	304
b7008a98-5aa0-4cc9-9bee-af2a422266db	268	80	519	271
b710b214-5666-4054-97ef-3b9ac2bd90ac	106	59	1169	355
b73523d7-f5a5-4140-8537-4df4d1ecf465	191	737	245	357
b752b444-f033-4be4-9d24-e5e80b4181af	0	1777	452	641
b757a040-3c9e-45e7-a045-9cd08db11d62	0	1516	1314	477
b75b2663-dcc6-411c-bfcc-574aa33cf388	248	0	241	304
b77084ab-8148-49e0-b3f9-90f7d9ea1862	155	479	1269	164
b7722577-f200-4dec-97f6-4fab3a9ba52d	426	0	47	19
b77543e4-c622-11e3-bf01-24c6515278c0	226	81	170	422
b7a7d93b-38a7-4fc3-a433-3bb0a8cb7c42	336	92	183	205
b7f11036-7ac4-41bc-a9a4-64162725fdfc	303	710	547	68
b7f2e85a-3c6a-48b7-8a4f-2dec1d85359d	447	37	0	0
b7fbd99c-dea0-4448-a430-7f94c611e702	392	45	52	79
b8068cbb-4523-4ac9-ab17-edd4eb0e2975	461	8	0	0
b80ca528-2c5f-400c-8df3-9c47869a64c2	409	0	92	35
b8151614-b08f-49a3-ab6f-2e780f765a17	396	3	350	78
b8270565-9e02-4d46-9534-08206bfd027a	413	69	105	79
b86655a4-c622-11e3-bf01-24c6515278c0	396	172	0	76
b86678f3-c9cf-4ba4-8248-3efb2a7c4884	315	827	538	0
b86e88e7-0d5f-4b32-a35f-dc97251ab990	388	0	119	111
b88f014e-bc0f-4775-8228-39e0b471c3b0	277	727	177	228
b8cd6882-be27-4742-bc63-3227d31bf704	445	2	17	9
b8f3137e-5e92-4a56-90d4-884a4ed2ef9c	275	264	312	263
b9098b7c-eab0-4ef5-b968-8d3024bf32f7	378	0	144	91
b97941dd-9844-4db2-9e25-42c725f47d70	284	0	457	167
b994762c-c622-11e3-bf01-24c6515278c0	272	87	189	295
b9bcba3a-c9be-4305-b5f4-c861282921e0	155	405	186	525
b9d1a64e-d445-4174-a5b4-76dd6ea69419	381	128	0	118
b9d2e29e-8546-4310-aeea-e029f17c0516	458	6	20	0
b9dbc78e-44ce-427c-bbeb-de8d097bde2c	357	0	206	100
b9f03936-1de5-4330-8b0f-6d0ab533876e	443	8	47	24
ba096d4f-5a6c-4c31-ae03-e7483cf58c38	352	0	190	169
ba5667da-7688-4931-bdb7-d65f391caf60	447	11	1	0
ba67c02a-180b-43f3-b53c-2b77d84fbe3c	463	14	5	0
ba686386-8113-4885-b20f-6ad09a295604	454	8	0	0
ba940092-c622-11e3-bf01-24c6515278c0	0	2687	0	919
ba94c29b-b76e-4d67-bf5a-ce6bc45d85f8	436	2	43	35
baa02e74-9cae-4996-858e-17d9f52d924b	436	10	21	43
bb02202f-d140-4bec-95ce-5c2b117a2167	333	0	466	98
bb45c6f5-49cb-418d-85bb-3ded165e2d07	457	6	21	0
bb567851-d4ff-4a93-8576-04a37aea68af	445	9	11	0
bb5bedd3-d8fc-4739-8e6b-9e37223f8be2	313	93	168	251
bb6150f7-23e4-40f2-b466-6b6edd19c502	344	153	77	171
bb659e7c-0b97-41b5-ac10-a66bb1f6f283	360	0	147	91
bb65d670-0411-4fc5-a6cb-019caec1ab36	192	525	394	393
bb66787e-e0b2-45b6-b452-98a6c32132e7	448	7	6	0
bb8176a7-ea7c-42d7-a85a-cec1ca386f2e	440	15	112	4
bb91765e-4c55-4e7d-93e8-77face8c91f4	458	10	18	0
bba106ce-c622-11e3-bf01-24c6515278c0	344	105	79	177
bbb2cf2f-8f32-43d4-846c-d1020e6329ec	266	681	294	163
bbbc531a-dd41-40b7-ae59-e35508aea0c7	453	142	48	0
bbdd7393-024b-4073-b5bc-ef7a68c15b8a	206	0	563	346
bbe59385-5f83-43f6-a485-517c860bef6f	216	505	361	282
bbff7954-95ec-455c-b0bc-92f67a09ee77	340	605	45	145
bc0dee07-de20-44d6-be65-05af7e63ac96	0	1755	2747	1
bc1d5327-2e76-4e0e-b749-72a559469d0d	142	674	140	479
bc395326-1656-4ef2-bb19-0cb29194b91c	448	9	0	0
bc5160ae-d629-46c4-b068-7075876b9103	448	20	0	0
bc69c97c-65c1-4e1c-a241-d17d3130e024	458	4	18	0
bc9b66f5-fcb8-4545-ab2d-438bb810edc0	112	0	731	477
bc9f105f-6d99-44ac-9871-67defd5e85cd	165	5	256	642
bcc74a5e-c622-11e3-bf01-24c6515278c0	315	0	102	215
bcc819eb-f4d8-4ddc-9fdc-a6307fb6741b	427	15	9	39
bcd52bcb-6e35-4220-9775-96dabff926b4	460	9	0	0
bce88385-4a1b-4a8c-920c-060f6a2675d4	272	358	173	271
bcef0b6c-6584-4090-9d28-ef784a7e5fbb	319	178	205	165
bcefbf6a-80ff-4825-9d3a-492e2dceb35d	198	399	102	431
bcf54c96-2b62-4e24-926f-d77576250dd1	445	0	39	0
bcf76f1a-7109-422d-94c9-5e8364895fa0	0	5561	2082	0
bcf858fd-cc3b-4fde-ab10-eb96216f4366	447	10	4	0
bd1ce02b-bfaf-4cde-aaac-06097a12e248	457	8	15	0
bd2cc59d-f5ce-46ed-beb0-4c80b24cbe71	458	17	6	0
bd2ec47b-a120-4b3b-b10d-aee09805ab33	469	8	13	0
bd2f8133-3e71-4c5e-998f-0c1a9fdfb75f	189	586	3	474
bd3028c7-1fde-401d-a6b2-5f8e61eb4aa1	378	0	199	71
bd3e88b3-b37c-4641-85fa-d8125ba324ca	160	0	942	383
bd403458-5154-488b-931a-a7e737a6bf8c	445	0	31	0
bd6bd940-ef06-433a-80d9-dca5683e9cd2	375	0	212	69
bdbcffb0-c7da-4e7d-8002-9feffe48533c	417	0	120	37
bdc039d6-4817-4e6f-b8c6-a40b1e8e1a06	432	0	37	18
bdeeb1a6-c622-11e3-bf01-24c6515278c0	437	6	30	34
bea0e802-96d3-46e2-8030-17019a71e0bb	459	3	18	0
beafb7c6-ef39-478e-aa47-0f1ad39f95a3	205	15	128	561
bef21282-c622-11e3-bf01-24c6515278c0	209	0	800	248
bef23192-57cd-4301-b7a7-5e82ca62482d	458	33	9	0
bf24366f-fd91-4d84-8b3d-eed80064250d	461	1	18	0
bf7462a2-394f-4838-bcb6-4d0126fa48b1	242	1019	128	188
bf91afc4-aa2b-4365-80c5-b98c9d118e10	449	27	0	0
bff518fb-6da7-4dfc-ae4c-bd3f641028e2	0	1429	1473	345
c00d925a-ca4d-4561-a8f2-d4542f218086	457	0	36	0
c00de7a0-0b09-4e07-988c-ef2a7f8e932a	329	235	955	0
c016d025-3c92-41c5-b846-493b1fcce79e	373	1199	116	0
c021b61c-c622-11e3-bf01-24c6515278c0	241	8	208	371
c0523251-3ac2-4292-bb00-9ae9ea9009f6	358	223	0	136
c05adc19-2e01-4712-a35a-69eee4d40998	278	967	279	170
c065761d-f775-457f-bda0-4c7c257a701e	244	488	402	188
c0812962-a345-48b7-aec0-01336c2d1eed	439	28	30	6
c082dc34-457e-40ec-8258-e11e8ed362c2	443	7	29	0
c08f65a0-bf4c-462e-9d07-ad56b3adcac8	337	0	179	188
c121de15-78f7-4698-91bf-fd0485c466c2	448	13	0	0
c13d7ee5-2bf0-43e4-9cd3-9326ed9355cf	441	2	23	18
c13fb736-614c-4d5f-83bf-2d7586f4fb53	180	345	15	517
c14407ad-670e-4d1e-9417-2b76f4810fff	460	18	0	0
c14b2c74-447b-4526-a6e9-415d2728c7ca	412	0	72	63
c158ac2a-c622-11e3-bf01-24c6515278c0	442	11	20	5
c15a51cc-4fdc-4343-a410-13ddc238dac8	386	178	99	69
c19a1388-95e6-4708-a24c-3738f1908071	459	4	33	0
c1abb741-4fcd-4161-b057-c7efd619cc99	439	64	0	0
c1b44966-0f72-4c4f-8783-ab3ffe7f17b2	164	181	1164	283
c1d9ed06-7498-4c6c-a0de-dbf28e868109	86	145	1919	256
c20cb5c8-a6d0-4150-b72b-3f7e8909d72b	446	9	16	4
c2124bb2-30e1-4093-9a8a-3a188a6dc0a9	316	359	420	148
c21a5d55-9790-429f-a4e6-420293c07b53	417	96	45	54
c271b7d2-c622-11e3-bf01-24c6515278c0	373	0	85	112
c27290e4-6835-448a-abdc-df8ddd5f4630	396	359	230	2
c285c2fa-24b4-47a1-874d-86e74b002b05	376	0	80	93
c298ec82-8305-4c89-898f-268308f782b2	430	0	62	34
c29f6ed6-880d-4f03-977e-1087738e5e60	454	11	0	0
c2aafb9c-230a-43df-9a43-b34aa145a7bd	431	0	92	6
c2ec7f57-8510-4bbf-a2e9-dbd9ce8dcad1	165	0	394	462
c307688c-b1fa-47f6-a9e2-1ea41f7645b6	450	7	0	0
c36213e4-c057-46f5-ada5-f1f921855bb4	457	21	3	0
c3679262-63d7-463e-9501-6ab3f177aee8	380	26	251	73
c3cb64b3-842b-4b42-8c42-020a0206eb06	383	0	139	73
c437535b-2acc-4236-beae-94e2c1336830	142	1169	0	380
c459dba5-b27c-46f0-b5b8-c62d597a0542	435	1	48	15
c488a170-c622-11e3-bf01-24c6515278c0	374	0	107	90
c48d7f4a-e98a-4077-a749-eb9f56f05b84	230	1783	870	14
c4c776f8-ee3f-4cce-beb9-8dcf262cdcdf	452	16	6	0
c4e048de-1d43-4fbd-8289-9279b16c8a3a	460	8	0	0
c504d5a9-29b0-4b7e-ac7b-5e543449a0f4	459	11	13	0
c556f81b-8a6c-4bbb-876f-2e2ce570c185	336	3851	0	0
c56505cb-e150-408d-9df6-3af4e608c376	463	10	4	0
c569b867-dadd-4591-af17-7e9b74699561	455	0	35	2
c59188a8-c6bb-433c-97fe-69f79a126d03	460	8	0	0
c5ad7238-c622-11e3-bf01-24c6515278c0	306	95	131	216
c5bc0826-8037-4fe6-ad4e-b1b675e771fb	449	0	21	0
c612570a-881d-421f-98b9-0e4563133744	0	1753	9	760
c61ded54-f80e-4da8-b1d8-e22551c96118	436	15	21	36
c6224ab0-74f5-4f0a-9fe0-c083f806c853	460	8	0	0
c642b9cc-bdb1-4796-9692-8be92398be17	436	0	50	25
c66926a8-474d-482c-bfb7-043029c8b737	364	0	95	145
c66c92d5-df65-46e6-861d-d8a98808e6a3	453	52	24	0
c67409b2-ac25-42a0-8543-4636ef132fe4	400	538	184	9
c6888be2-4517-41e4-a801-9c915f24e737	463	5	22	0
c691d6b3-8e70-4951-8551-2ee4e4d0d10b	243	330	291	275
c6a28615-1b92-4085-956e-eeedb2573c03	336	0	736	27
c6bb32f0-c622-11e3-bf01-24c6515278c0	411	169	176	24
c6d6f49e-6e95-4e41-8388-71f6fe017d80	468	9	0	0
c73f3f82-3091-46dd-b667-e96a1d8c501c	459	8	10	0
c741fb12-8160-43a7-bc70-2c545ea0031d	358	0	115	138
c75cc75a-7496-420f-b526-ea63c77e9839	166	57	1366	207
c766274a-3c1e-443f-9ed4-c0e2b9c904d1	460	8	0	0
c767254e-b289-4904-a80f-050cf01ff8ba	0	1152	1822	264
c76f7fcc-2748-4b6d-805e-d21652dd5e3a	96	1696	790	345
c79ce3d3-4758-4f52-9da1-38f994c99f4e	399	105	97	69
c7d798b8-c622-11e3-bf01-24c6515278c0	408	32	149	70
c8381701-31cb-465a-bdf2-1b8132be7a14	448	7	0	0
c8e961b4-e324-40a2-89f6-736ec3845bc9	426	18	29	31
c8f61136-0bea-4fb4-bb63-699af7f22146	459	8	7	0
c8f64a71-e545-4eb6-9da3-2d43ae0c2627	409	0	94	74
c906a13e-c622-11e3-bf01-24c6515278c0	338	215	26	156
c955387a-16e5-447c-8e69-e4c04a9861d5	460	8	0	0
c95a2b1b-726c-4608-9fff-d57b6f1aa75a	397	82	172	95
c971ffa7-ce37-4138-b028-598a30478e25	393	31	115	100
c9959f68-c385-4c1f-9188-8203844d288e	191	0	480	399
c9ad6b1c-baa0-45a7-b7c4-733728505b8a	378	132	61	119
c9ca979d-b3ad-4ff0-92d0-140105413d28	448	7	6	0
c9e7c629-7b57-4ede-b315-0cea8c97c48e	332	196	90	179
c9e7cff0-aec2-4ff2-8091-7cbea2bf5991	317	0	213	184
c9f87f0d-4967-4be2-8b92-a20f1980ea22	434	0	59	7
c9f91ded-3b04-4cd1-8ea6-bbc635a8a4f0	107	417	1089	485
ca004926-f3ac-4824-8ed5-d84e62efdfae	0	1840	1097	525
ca137611-533a-4d20-a85d-8e4c3a1eab2d	416	89	0	57
ca284012-bd06-47a3-8a9d-c6b185d87d85	263	0	323	266
ca2b9fe2-97e0-4d4f-afd7-a5acf638800f	443	8	24	0
