Samples	SBS80A	SBS80B	SBS80C	SBS80D	SBS80E	SBS80F	SBS80G	SBS80H
edc8839f-fa6b-41e0-ad49-f688073730bd	4	318	346	332	90	323	165	16
eddfbfb9-3ae8-449b-b870-46062a2571c1	2	277	410	435	0	239	270	99
edeea137-080d-42d3-a0ce-5cfe0d4a68e7	303	135	0	21	182	0	0	0
ee368301-b2f7-428f-9330-67c054c1a09d	443	8	10	9	0	0	0	2
ee5d5e7d-78cf-4a29-a9ee-56aa3da877dd	115	346	21	37	292	7	32	16
ee6cc68e-8d2a-41ee-82c6-0fecdf7e6259	179	249	259	52	45	58	76	119
ee7b8074-c622-11e3-bf01-24c6515278c0	321	116	27	14	26	2	44	0
ee8ba991-8c96-476e-b096-49f3aaaffc2f	112	362	345	3	143	228	2	182
ee963667-56b1-49bd-8896-e07b536d3014	271	180	12	60	115	59	0	0
eeddf701-93f9-4f10-85cb-9dce1760bae8	301	145	0	27	100	20	24	0
ef002c3d-358f-4fc0-98f3-2f8b89de4374	51	330	370	94	10	220	183	18
ef3a0ccd-85bc-4e5f-a8c6-5a2e2d9e6717	278	129	233	71	147	178	96	0
ef3b454c-b2cf-4f68-a2ab-733620b6714e	419	29	0	0	19	0	2	1
ef673d3d-2031-4036-ba25-4bc7ef04075b	251	218	0	0	133	0	0	0
ef76231d-5a21-4bbd-9847-c01be6fe8916	446	0	0	7	4	1	2	1
ef78f09c-c622-11e3-bf01-24c6515278c0	255	188	16	44	100	14	25	0
efacd7d6-56cf-4f6a-87f0-1a7ab6b1a643	329	86	55	54	98	6	33	32
efbec43c-0c16-4006-abe8-c3ec2ec42c05	37	400	7	52	274	52	88	28
efc39172-083c-4297-b922-3f58df781332	235	233	4	24	82	25	0	0
efe4d5dd-fffb-41df-ab86-be06cc16646f	91	330	393	0	72	182	87	280
efec3225-de07-4559-9a90-95223495cc61	8	329	0	254	339	260	121	0
effb868c-f905-41a0-ace1-b5e508732534	391	79	0	0	50	0	0	2
f03330dd-c616-4ad5-abc3-6d6b0445e9e9	459	2	5	4	0	1	7	2
f047cb85-8f88-45d5-83c3-0416c9f3fff7	412	35	1	1	23	17	17	0
f04aecf0-eb12-4ab9-928e-7bcf201b0b40	440	0	0	0	9	12	16	0
f064f762-c622-11e3-bf01-24c6515278c0	269	164	39	0	70	0	68	0
f075dcdb-4b6a-4186-bfc5-c1787c4a14ac	307	149	8	17	59	11	36	1
f0768c67-f38c-40a8-8f27-81a927fb5dca	230	245	95	2	0	46	48	0
f07b9192-c86f-4ee4-a3b5-feb9c5098bf4	247	186	220	3	1	57	123	53
f0a33adc-ea90-46ef-a24a-a8d7e4e15db3	0	257	1205	497	214	516	0	159
f0b46dcd-ce45-4405-8744-8f8b35606b75	448	7	0	7	5	0	5	2
f0e0d978-3e32-4444-a07a-26049b2594e6	99	245	459	0	11	43	304	0
f0f2030e-17fd-4dd9-9104-899e59d72ed8	119	227	0	0	247	23	244	2
f1504811-8363-41e6-b43c-62452b1262d3	0	274	506	371	332	451	72	53
f1534b2a-5350-442c-bb9d-8c7142668d31	411	18	3	0	39	11	54	1
f15989a1-e820-4879-a535-438277acad49	433	34	15	11	0	0	0	1
f181848a-c622-11e3-bf01-24c6515278c0	140	344	161	53	26	12	4	39
f1a4f60a-5228-47cd-883f-ff8d2dfe1633	52	86	28	461	412	873	308	0
f1d73c2f-3d7d-4a0f-871b-b3bf76d865dc	286	192	85	22	0	1	0	0
f1d9124e-dfa2-415e-b8b8-dd872fd3e2cb	287	154	36	33	77	38	15	43
f1fdacf3-2bb5-400c-895d-ec7f472fa0d4	427	14	0	0	21	4	13	1
f21832da-df8b-43d4-9bf4-34ad72b1bcd9	449	0	0	0	2	0	0	4
f221c897-6ad0-0df9-e040-11ac0c4813ef	147	275	358	144	103	181	0	92
f221cbb5-eefa-187f-e040-11ac0c481708	0	292	582	428	104	508	119	127
f24688a9-7952-49d8-ba80-2bbad472379c	378	65	0	7	53	20	10	0
f266899a-1dab-4226-a965-bc1327c64080	432	13	0	0	15	0	7	0
f269134a-e3d5-4020-bcf5-01fb42f914b2	460	0	1	0	0	0	0	5
f26b1f44-12de-43ba-85bb-bc61741a5a88	0	160	625	851	198	677	96	0
f283ed80-8302-4f26-99ed-ea20d101289d	280	196	14	6	98	0	0	11
f2b2111c-c622-11e3-bf01-24c6515278c0	215	275	157	0	0	0	27	0
f2c08ac1-4755-4c36-a11d-338d8df9fa0d	426	37	0	3	15	3	0	3
f2d18ad2-2f18-4c1d-8b35-46f999a82f30	427	32	0	0	5	0	12	5
f2e639cc-c30c-459f-8afc-7ace7d0209c5	245	112	365	246	217	251	0	151
f35f7712-d5c6-47f6-98ed-704edbbc1e19	183	278	175	87	17	0	0	78
f3720205-dc76-4101-8a56-72043fc896b5	450	3	0	7	4	0	8	2
f37971bd-ec65-4840-8d4f-678692cee695	436	5	6	9	45	12	3	0
f37de4fa-52f6-4fe4-a3fa-41803032c93f	0	360	474	208	147	555	81	168
f389176f-d8f3-45c2-aae4-7378a3d6fc7f	68	157	779	410	241	270	115	494
f38b5d2e-5cab-45c7-bb0a-38b2efc5c156	167	97	328	433	154	507	146	145
f38fc6ac-2af8-4d89-a514-4e2c5fdf08de	445	10	1	5	7	0	0	3
f393ba16-9361-5df4-e040-11ac0d4844e8	219	228	236	60	12	133	0	92
f393baf9-2710-9203-e040-11ac0d484504	0	219	5	501	461	336	205	0
f393bafd-1baa-e5f4-e040-11ac0d48450b	92	285	142	186	253	141	81	124
f393bafe-7503-5c45-e040-11ac0d484511	0	409	259	357	22	118	57	0
f393bafe-c99f-3725-e040-11ac0d484514	53	135	563	340	578	177	197	168
f393bb00-888d-710f-e040-11ac0d484518	0	72	954	795	126	700	313	0
f393bb01-6ed7-9533-e040-11ac0d484521	0	338	44	288	267	106	149	0
f393bb05-53c2-f80a-e040-11ac0d484528	158	278	187	18	9	175	0	377
f393bb05-c737-4cc3-e040-11ac0d48452a	235	79	249	184	444	165	0	356
f393bb05-ec1c-17be-e040-11ac0d48452f	42	157	971	459	79	927	0	1759
f393bb07-270c-2c93-e040-11ac0d484533	0	244	438	350	148	113	298	352
f393bb08-4121-cad8-e040-11ac0d484535	0	410	321	119	18	0	152	26
f393bb08-5b50-e009-e040-11ac0d484537	80	196	567	155	121	365	141	1112
f393bb0a-9b20-a0e5-e040-11ac0d48454e	152	183	352	260	201	0	52	211
f393bb0a-df7d-645c-e040-11ac0d484550	234	210	54	78	213	23	0	79
f393bb0b-08ed-3335-e040-11ac0d484554	21	274	420	475	56	417	113	158
f393bb0c-3ffa-cb72-e040-11ac0d48455c	116	205	478	185	122	49	180	97
f393bb0c-4178-ca4a-e040-11ac0d48455f	67	276	288	78	67	40	258	106
f393cfd8-ddbb-a0e1-e040-11ac0d48516b	415	18	17	11	54	12	0	77
f39cc911-36a7-4c06-9e91-4ad86281db3d	390	34	56	34	106	21	0	69
f3c1a125-06e9-41c4-9558-275a3e346cc5	421	38	0	0	27	0	0	4
f4025b40-a249-487f-8e93-7a140bcf57c1	391	68	7	11	0	13	0	1
f410b432-c622-11e3-bf01-24c6515278c0	51	448	156	55	23	0	13	21
f4798483-9e32-4e6a-8bb5-6f45af2a8ac5	448	0	0	9	0	3	1	1
f48c3c82-bebe-4b8e-909e-e1a51a7142ec	90	124	503	576	245	317	148	225
f4ada7a2-c4ac-4f89-ada7-4645861002cb	224	232	0	26	125	15	16	0
f4b9d98f-7b76-4eaa-9595-10b0973d5ff7	351	68	0	0	117	61	34	0
f4baf913-c4ac-46f3-83b6-306b9182207d	154	327	85	13	51	92	35	0
f4e673a9-5b85-46e7-bcac-2ce6e1026896	325	144	0	0	95	0	0	0
f4e926fd-006e-4c85-b71c-1433c325acb0	112	286	103	129	340	42	72	7
f4f48342-c622-11e3-bf01-24c6515278c0	291	158	49	25	102	2	5	0
f50fb278-1f0f-406e-b341-eb3d1b97afe6	0	287	775	466	147	828	0	375
f5378545-17d4-4a64-a57e-f6c91ef4cb3a	165	154	43	4	738	224	133	28
f54442d1-80fa-4678-ac94-c3ad03bc37fb	367	79	0	0	70	0	15	0
f54d6b6f-3bc2-41dd-81d0-74cf9e1e90e9	427	28	7	0	17	0	5	2
f5a97315-1906-4774-980e-0879c6ad368e	115	228	144	90	211	0	184	35
f5bb7ae4-4bb4-4e87-b83c-bc8620584989	248	197	148	0	34	14	64	167
f5c8f98a-c34a-49e8-a655-d8f29487b55c	424	17	4	16	10	0	10	0
f60007b3-0603-4ad1-8b47-d2d4c4c621e4	403	45	6	0	21	7	5	0
f601cf2f-081f-484d-ab0e-21a8ec8d3770	327	122	0	12	143	0	0	0
f6114c69-71a1-47d5-9b28-b0227b1872f7	153	200	263	144	54	257	0	1156
f6189828-eeaa-4d21-b163-53bf3d47a640	0	367	2	259	298	199	75	0
f61e794e-c622-11e3-bf01-24c6515278c0	385	83	5	0	44	0	0	7
f640d377-98e9-41d3-8761-61eb33072c65	439	0	1	0	1	0	53	0
f64e9609-d75d-400c-a92d-d77fd54d6c29	431	38	26	8	0	0	0	0
f658c350-fb89-4268-8a59-a07e365f4221	338	132	82	0	0	23	0	14
f663ff15-c8d3-4bff-8bf9-bf8e983579e0	461	0	1	4	7	0	2	4
f69e5057-eda6-4391-ba9a-aedbf6b572da	11	295	193	315	437	186	106	68
f6c811ff-f22e-490b-9b23-b527d20e6e6d	0	342	6	290	260	186	140	0
f6e758a5-150f-4424-90b7-1c1a34aec9a3	346	115	48	24	0	0	0	0
f7187888-f261-4a39-99b4-966fd7207117	419	33	0	5	16	0	1	0
f7702c0c-9636-4700-a8ae-7a58afd9fa71	333	98	81	43	87	59	0	66
f7b847e5-0f5d-69b4-e040-11ac0c4845fe	395	54	1	16	49	0	0	0
f7b84b5d-8f28-e6b7-e040-11ac0c484704	190	255	146	69	93	145	20	81
f7b84bac-f161-9eee-e040-11ac0c4847ed	409	28	3	13	97	17	0	0
f7b84c09-15d4-3046-e040-11ac0c4847ff	445	6	8	4	1	7	2	0
f7c6486a-bb08-f77a-e040-11ac0c482953	447	0	0	4	5	2	0	3
f7c6a336-3126-7580-e040-11ac0c485971	356	47	160	62	35	85	47	0
f7c7373c-1972-4968-e040-11ac0d486e80	72	418	144	44	65	0	0	25
f7cc504a-37c9-45f5-b50d-599c54dca157	137	181	26	0	314	63	309	0
f7d128d2-3964-e3bc-e040-11ac0d481667	347	61	45	96	95	25	7	0
f7d70fac-c76f-399e-e040-11ac0c482f9c	218	0	797	645	183	713	0	80
f7d77a03-28a0-f446-e040-11ac0c4866fb	436	8	0	9	18	1	2	0
f7d7b3db-02af-61cb-e040-11ac0c480c03	448	0	0	4	4	2	0	3
f7dcc2e4-1fc4-4b39-bc6a-720e66116d68	0	305	492	306	2	475	210	121
f7e4a2a8-093d-9e36-e040-11ac0d480c7d	98	323	47	133	291	92	26	79
f7e7b258-b4b2-e6c5-e040-11ac0d486773	120	225	429	228	137	311	101	130
f7e7d61f-e2dc-b523-e040-11ac0c482000	393	62	0	0	15	16	10	0
f7e9eed5-7a0b-4b2d-bea3-fd8c42a3b90e	324	140	96	20	0	9	0	0
f7ed28a6-8f5f-e87b-e040-11ac0c48120e	354	112	61	3	0	1	0	0
f7f3e156-0dde-72b9-e040-11ac0d48542c	107	301	335	40	129	28	70	222
f7f66114-e321-1d4c-e040-11ac0d48541a	326	106	50	15	130	93	0	25
f7f6619b-fae8-3381-e040-11ac0c483f78	434	15	4	4	0	8	5	2
f7fdda4f-7bf7-ede7-e040-11ac0c486e57	254	145	0	108	333	0	0	0
f80293b8-ddb7-f575-e040-11ac0d48309d	407	34	0	15	40	0	0	0
f809247c-2bab-ab06-e040-11ac0d482b8a	340	120	4	7	46	0	1	5
f81693ba-09ee-4201-a389-0ceeda8a4636	248	188	76	0	97	41	89	3
f82d213f-9843-28eb-e040-11ac0d483e48	338	101	171	74	0	79	0	122
f82d213f-9ba5-7b6b-e040-11ac0c486882	75	262	473	0	54	279	309	36
f82d213f-bc06-5b51-e040-11ac0c48687e	254	195	3	105	168	16	0	0
f82d213f-bc99-5b1d-e040-11ac0c486880	22	249	436	312	335	492	171	474
f82d213f-caa7-fd59-e040-11ac0d483e46	186	96	155	0	0	392	231	2021
f82d2146-70f5-8114-e040-11ac0d483e50	45	0	1399	726	396	723	266	750
f82d2146-726a-d0e0-e040-11ac0c486888	220	62	246	148	330	347	220	296
f83f1eb8-b2c8-c3d6-e040-11ac0c48261e	245	201	0	0	287	134	0	11
f83fc777-5416-c3e9-e040-11ac0d482c8e	0	0	2344	0	19	1848	882	441
f8407106-8a96-8f85-e040-11ac0d481656	56	254	598	446	256	298	0	102
f841c488-6b8d-6645-e040-11ac0c481418	400	0	13	0	233	62	0	11
f8425828-5b0f-23a8-e040-11ac0d484128	371	100	0	0	74	0	7	26
f843ed5c-0336-3d33-e040-11ac0d48478c	173	277	377	13	21	382	15	159
f845ebba-8c56-b559-e040-11ac0c4863d5	110	324	325	123	121	115	0	99
f8467ec8-2d61-ba21-e040-11ac0c483584	358	0	0	0	79	87	47	850
f848b66f-bd9e-4fba-afd4-eb58848d1ef4	0	0	58	1030	689	578	380	0
f8515e5a-7de3-6be3-e040-11ac0c480d6d	410	58	0	0	24	0	0	2
f85397dc-e6e9-4f54-e040-11ac0d48706c	54	242	530	484	122	452	45	146
f854ae3f-356d-f0ad-e040-11ac0c485dae	213	230	54	69	149	48	3	60
f856fa85-fdb8-c0b0-e040-11ac0d480b4e	3	277	468	399	440	646	0	228
f8572359-f29a-5945-e040-11ac0d4821cf	212	265	128	0	14	0	0	42
f858d813-f3c5-4ad9-8c20-9f231d6624d8	47	79	792	827	276	781	0	1025
f8593ac0-9480-22a0-e040-11ac0d48697a	0	243	1405	150	209	1308	0	716
f85add3d-e2e6-31f8-e040-11ac0d48479c	0	122	553	676	559	1050	94	0
f85ae2b7-cebf-17a2-e040-11ac0c48033a	107	330	62	52	402	160	0	23
f860bc4c-f31b-6538-e040-11ac0c48268f	187	219	336	0	42	122	125	24
f866123a-9eb0-e856-e040-11ac0c48717e	13	399	184	205	193	99	0	29
f8696c79-b165-92a6-e040-11ac0c4804bf	171	263	237	161	49	49	0	24
f86975a2-78a4-ef8c-e040-11ac0c4809da	0	261	559	572	255	932	0	0
f86ae246-2492-9785-e040-11ac0d4813b0	0	366	585	260	224	748	0	14
f86b6ba2-8f4b-ee53-e040-11ac0d485904	141	292	419	97	0	193	25	108
f86b7e84-7040-c751-e040-11ac0c485675	113	149	731	364	194	1099	0	602
f86e2d80-911b-7a19-e040-11ac0d486900	115	241	514	250	86	662	0	121
f8733b80-c622-11e3-bf01-24c6515278c0	245	183	10	155	155	30	28	65
f87348df-7186-4c6b-e040-11ac0c482ba9	102	272	544	168	100	272	72	293
f87cdca1-2c85-49d2-e040-11ac0d485c9d	183	202	84	95	360	175	0	23
f87d7c27-eeef-920e-e040-11ac0d48388d	99	45	529	81	35	551	452	1420
f87e94a9-ef37-fcba-e040-11ac0c482332	271	161	126	24	235	135	0	74
f87eb1b5-1712-ca1f-e040-11ac0c483848	213	247	96	56	15	70	54	0
f8809cee-8f81-28f8-e040-11ac0d4873bf	455	1	0	0	8	1	10	4
f89ef95e-6e39-420b-a3c2-ccebcc69ce3b	389	90	0	0	52	0	0	0
f8a165b0-51df-413c-b7c6-c7fc80547db4	401	48	0	3	111	9	0	0
f8d89ae2-2c7d-40ae-8d40-34b93b16efc9	389	68	1	15	10	11	0	1
f8e61a02-654c-c226-e040-11ac0d481b60	425	25	0	10	19	0	10	0
f8e61a02-6e5e-c8e2-e040-11ac0d481b70	433	28	11	8	0	0	3	3
f8e61a02-8c03-ad45-e040-11ac0d481b62	448	0	0	0	10	0	1	2
f8e61a02-8c9e-aaee-e040-11ac0d481b6a	459	0	0	4	3	0	0	5
f8e61a02-8fbe-a9af-e040-11ac0d481b64	449	0	0	0	2	0	0	4
f8e61a02-909d-a906-e040-11ac0d481b6e	443	0	4	2	5	0	10	0
f8e61a02-90ec-96fd-e040-11ac0d481b5e	443	0	0	6	5	1	6	1
f8e61a02-92b1-947e-e040-11ac0d481b68	461	0	0	0	2	0	0	5
f8e61a02-938b-9428-e040-11ac0d481b6c	449	0	0	0	2	0	0	4
f8e61a06-42fa-e42c-e040-11ac0d481b72	457	0	0	1	2	0	3	5
f8efa5ad-3a4d-39d6-e040-11ac0c480132	449	0	0	0	2	0	0	4
f8efc19a-1e4b-e1b0-e040-11ac0c48104e	449	0	0	0	2	0	0	4
f8f0136b-09ec-d079-e040-11ac0c4842e7	449	0	0	0	2	0	0	4
f8f024e5-7096-3047-e040-11ac0d481c0f	461	0	0	5	0	1	0	5
f8f07989-2e2e-30f3-e040-11ac0d484490	453	0	0	3	9	0	6	3
f8f0a423-1a3e-4fcc-e040-11ac0c481cb6	446	0	0	5	8	2	2	1
f8f61e36-b934-9410-e040-11ac0c4804cc	442	0	3	0	2	0	13	1
f8f749b7-547d-49fa-9da2-44eed962b6fd	216	199	386	83	34	139	110	16
f8f7f274-dd98-3bb0-e040-11ac0c483fcd	449	0	0	0	2	0	0	4
f8f9d9b8-abdd-1afb-e040-11ac0d480523	322	84	0	66	256	23	0	0
f8fae6e5-93b5-7233-e040-11ac0c4830e7	449	0	0	0	2	0	0	4
f8fb791c-08b4-b6e1-e040-11ac0d4868f3	447	0	0	1	1	0	3	4
f9012277-55c4-2486-e040-11ac0c48236f	449	0	0	0	2	0	0	4
f901353f-fdeb-5a55-e040-11ac0c482e89	459	0	0	1	6	0	0	5
f901c7f7-891e-8ec1-e040-11ac0c480829	457	0	0	1	2	0	3	5
f9020478-c741-6776-e040-11ac0d481228	449	0	0	0	2	0	0	4
f9031d03-def1-24b4-e040-11ac0c486570	446	0	0	4	8	0	2	1
f9039bd6-8fa6-37cb-e040-11ac0d486d06	457	0	0	4	6	1	0	5
f903cfe2-c082-1bf6-e040-11ac0d4809f7	444	0	5	0	3	0	8	1
f9052bfc-94a0-cb29-e040-11ac0c48284a	412	33	14	0	17	0	27	2
f90a074e-d82f-f6bb-e040-11ac0d487334	461	0	0	0	2	0	0	5
f90b298a-0546-6c36-e040-11ac0c487a0b	458	0	0	0	7	0	0	6
f90cab09-6797-eccb-e040-11ac0d486aa3	449	0	0	0	2	0	0	4
f90d51f8-3bc4-2e66-e040-11ac0d484d19	449	0	0	0	2	0	0	4
f90dbdbf-f8cd-e0d8-e040-11ac0c482576	439	0	3	0	0	4	31	2
f90f8204-4d65-04fa-e040-11ac0c4841bb	450	0	0	2	0	0	0	5
f9101872-d864-c508-e040-11ac0c4818b5	441	14	0	4	20	0	8	0
f9116dda-19f4-9e1b-e040-11ac0c4872b8	447	0	0	0	6	0	0	5
f91661d6-a2b5-fac2-e040-11ac0d4852fd	437	8	0	1	10	4	7	0
f91a9af2-7909-099e-e040-11ac0c484205	449	0	0	0	2	0	0	4
f91ba748-5a05-e738-e040-11ac0c486a08	416	43	5	0	29	0	6	0
f91bde65-233d-2218-e040-11ac0c480a33	442	2	0	3	7	3	6	1
f91d1645-9b68-edbb-e040-11ac0c4854d8	449	0	0	0	2	0	0	4
f91faa2e-ea53-bef4-e040-11ac0d485f5d	428	15	3	0	4	0	12	3
f920200e-f349-3730-e040-11ac0d4825cc	446	0	0	2	8	0	4	1
f920ef57-c942-d2e1-e040-11ac0d481706	461	0	0	0	2	0	0	5
f921b592-fa4d-49f7-b773-81a0e903aaed	313	147	3	4	87	0	14	0
f92268fe-7a92-51e8-e040-11ac0d48733a	437	8	0	0	12	5	2	3
f925f24b-bffd-89ab-e040-11ac0d48682f	422	24	0	5	11	2	6	0
f926087f-0bec-1316-e040-11ac0c480a58	449	0	0	0	5	0	0	4
f92a34fa-014e-4b41-a6d0-3b46b8c8a3ee	358	77	0	44	106	35	0	0
f92a78d1-90ff-70c8-e040-11ac0d485eca	459	0	0	5	6	0	0	4
f92b2c52-ed64-4594-e040-11ac0d48425c	445	0	0	8	1	0	2	3
f92b8fda-350b-17d5-e040-11ac0c480ce8	457	0	0	2	7	2	3	3
f92c8821-daba-3727-e040-11ac0d480224	442	0	3	0	2	0	13	1
f92fde51-6a19-6641-e040-11ac0c484074	449	0	0	0	2	0	0	4
f937fc8b-6fa7-12fd-e040-11ac0d4850f9	450	4	2	3	6	0	15	2
f938b6f4-a457-c624-e040-11ac0c486fad	461	0	0	0	2	0	0	5
f939f757-a415-ad44-e040-11ac0d4868e5	461	0	0	0	2	0	0	5
f93abbbf-5e13-9b85-e040-11ac0d485718	448	4	6	0	4	0	11	4
f93c9e35-c76c-2b59-e040-11ac0d485dee	461	0	0	0	2	0	0	5
f93dd46d-4611-e84e-e040-11ac0c483323	449	0	0	0	2	0	0	4
f93f4445-6f19-403c-e040-11ac0d48556f	449	0	0	0	2	0	0	4
f940cea2-7e79-e422-e040-11ac0d483224	461	0	0	0	2	0	0	5
f942b732-7c0b-7ec6-e040-11ac0c483f86	461	0	0	2	0	0	0	6
f94c4f69-8119-4eaf-97c1-5106890c14d4	209	261	109	72	0	29	0	100
f9718c44-c622-11e3-bf01-24c6515278c0	249	227	156	14	13	21	22	0
f9837a56-7244-4846-a63d-266e6a92f168	234	234	49	2	99	0	29	5
f9854144-d92c-46da-ac87-9d1fd7efe67d	139	286	0	35	440	0	0	0
f988e698-9b34-45ce-ba4c-74e06e9cae4a	0	358	0	257	298	97	119	0
f98de26b-c7d6-435d-81fa-1f1869da9087	218	188	20	0	395	368	24	0
f9a81200-5381-496a-8062-099f9e793618	329	128	15	0	148	123	0	8
f9c07ba7-152a-f624-e040-11ac0c484cd5	399	44	0	8	22	0	11	2
f9c0a08b-d1e5-4c18-e040-11ac0c4864df	271	177	0	0	154	0	8	0
f9c0a0d9-5af6-4476-e040-11ac0d4830d3	279	155	0	13	189	0	0	0
f9c0a12c-2651-d9ea-e040-11ac0d483201	345	106	37	25	148	55	0	5
f9c1df10-25b8-c8ae-e040-11ac0d486375	378	66	0	0	43	3	12	0
f9c23ce8-7f1c-9417-e040-11ac0d482562	312	140	0	3	165	0	0	0
f9c23d09-74e4-07f9-e040-11ac0d482577	461	0	0	0	2	0	0	5
f9c26646-d2b0-cf30-e040-11ac0d483918	189	200	0	0	428	139	76	0
f9c39eb7-39a9-6626-e040-11ac0d4870c2	194	203	0	60	451	10	0	0
f9c3bc8e-dbc4-1ed0-e040-11ac0d4803a9	343	107	0	3	161	0	0	0
f9c3e4e3-1b95-b71a-e040-11ac0d4819e7	287	134	0	42	310	21	0	0
f9c3eaad-a0d9-8bf8-e040-11ac0d481d8e	97	0	604	0	38	213	777	0
f9c4e06c-e8a6-613b-e040-11ac0d4828ba	392	60	0	0	68	0	4	0
f9c51617-3fcb-91c5-e040-11ac0d484abf	311	113	0	0	290	69	0	0
f9c52187-2e82-d58a-e040-11ac0d484fc4	389	51	0	36	101	7	0	0
f9c52414-385d-8cc7-e040-11ac0d485037	377	70	0	10	85	0	7	0
f9c650e7-9053-78eb-e040-11ac0d4874bb	198	139	74	0	528	156	150	58
f9c65e3d-f3f7-dd5f-e040-11ac0d487b1f	392	58	0	0	43	0	22	0
f9c6f4ca-4bb8-26b4-e040-11ac0d485600	444	3	0	0	6	0	1	5
f9c70e38-dd99-3fe2-e040-11ac0d4862f2	314	133	0	1	139	0	0	0
f9dc999f-6dde-448d-9cf1-2897ddcf7b0b	0	0	1617	1506	905	3656	0	85
f9f04e42-63a2-4ee1-ade4-9e5bb5c20cdd	360	58	28	0	79	125	0	260
fa2c3620-7e82-4b12-b135-87986f0f2890	234	0	490	22	79	267	607	0
fa4d35e3-fc38-4e26-a9e0-521a648acec1	311	152	0	0	78	24	27	0
fa54205f-7e51-4e5a-9f0a-5e8a2e40235f	198	249	0	0	111	26	106	0
fa5e2900-95e7-4700-9707-a329cd0c77fd	465	0	0	3	7	0	0	4
fa676301-902f-473f-8313-5bff34ae549a	285	190	62	21	0	58	0	0
fa6a60f5-8949-4e01-9435-d3117601627f	176	263	226	54	15	19	60	215
fa718a69-7d09-424b-90a3-4839ba7dc9b2	364	41	28	0	6	0	117	0
fa837b4d-55a7-4dcf-9fdf-cf9c13644df7	446	0	0	0	6	3	5	1
fa8844f8-c4b6-487a-8187-e30c12a7a453	183	228	129	3	32	62	136	0
fa9996c3-b874-4424-a5a6-f1c7c0f42b9b	455	0	5	0	1	0	14	3
fa9a3247-a465-4fdf-bb64-5afaa83a5d76	374	92	9	0	54	0	1	17
fab0be4b-c84a-45cd-a76f-44d9a8bf1846	176	55	625	618	324	754	0	151
fab3d6f4-de1c-4d6c-bdea-ac39a7884657	208	193	208	0	180	136	131	59
fabf1f6c-c622-11e3-bf01-24c6515278c0	108	368	227	50	73	124	0	64
fae88d21-171c-4df4-b258-3c5948a1034b	429	28	10	14	2	0	0	11
faff4626-615b-416a-b7a6-9d177dcc94a9	98	326	256	105	0	77	103	0
fb0c6353-a90c-45e2-9355-7cd16cf756ff	80	253	551	89	75	278	267	0
fb194ca3-10aa-4dc5-8d08-619ddbd6d1b6	393	52	0	16	25	22	0	0
fb74cca4-ac9c-4be0-80e3-e71592f96aae	409	33	1	0	30	7	22	3
fb8b5ff5-4164-4276-b75b-b0ee6bda7329	285	146	0	0	130	42	68	0
fb9135d9-2acf-41dd-8552-359e6b8c9470	0	197	1138	452	201	511	0	1519
fbd899a0-c622-11e3-bf01-24c6515278c0	166	282	82	94	147	28	23	0
fbea74b5-b1a8-4767-af7c-e179ce8da071	455	4	0	2	11	0	0	6
fbf937f1-5f30-470c-8a77-46cd1c41e073	381	75	15	17	69	6	0	2
fc009c3d-66fc-4b9c-ae43-014607e3723a	337	123	0	0	53	0	14	0
fc249113-83d4-4abe-8c80-a4f7305dcd91	241	0	894	0	66	422	389	133
fc447d4f-2532-c8ea-e040-11ac0c48469f	0	461	7	97	339	0	0	17
fc447d51-cdc2-a180-e040-11ac0c4846a4	47	0	917	788	372	637	225	499
fc447d53-24d1-c83d-e040-11ac0c4846a6	193	197	590	57	231	410	0	312
fc447d55-95d8-0b34-e040-11ac0d483afa	37	283	467	61	51	122	273	0
fc447d56-0d53-e0c3-e040-11ac0c4846a8	0	364	9	118	320	147	166	0
fc453f67-6623-4e8c-b519-0bd79e4d4651	75	404	240	31	24	532	0	0
fc5dc6d8-62d2-76d8-e040-11ac0d4863c3	67	371	313	169	0	25	0	377
fc639186-8302-798e-e040-11ac0c484cec	118	332	56	64	228	79	0	82
fc63cbab-d27a-5ebb-e040-11ac0c48724f	0	248	333	343	142	285	294	0
fc68c24d-47ad-7961-e040-11ac0c48595c	0	281	38	461	461	111	99	17
fc68e599-6a40-61dc-e040-11ac0d48700d	114	263	510	226	118	187	25	316
fc6d77a9-121b-48ab-a899-713c3d1319a2	0	320	0	352	402	164	106	0
fc78685a-7053-152a-e040-11ac0c480ded	103	382	252	39	0	78	0	0
fc7eb420-5c13-20bd-e040-11ac0d484574	41	81	0	557	492	356	362	0
fc7f8eeb-9c40-123e-e040-11ac0c484061	214	11	655	300	301	397	184	167
fc806c50-2f6e-418d-e040-11ac0d485f01	13	266	270	347	211	126	184	406
fc812906-d3b6-4210-a842-96f095280cbf	440	0	0	7	5	8	7	0
fc8130df-18fe-c74d-e040-11ac0d485df2	406	54	41	15	28	0	0	11
fc8130df-1bc2-c537-e040-11ac0d485de6	331	82	131	110	111	66	19	35
fc8130df-1cdd-cade-e040-11ac0d485dec	447	0	4	10	2	1	5	1
fc8130df-1e8f-c879-e040-11ac0d485df4	329	61	0	87	271	0	0	0
fc8130df-1f21-c8f9-e040-11ac0d485dfc	311	153	72	10	0	18	0	0
fc8130df-2211-cfcc-e040-11ac0d485dde	0	400	0	114	348	53	78	0
fc8130df-24d9-32f1-e040-11ac0d485df0	438	13	21	36	0	0	0	8
