Samples	SBS80A	SBS80B	SBS80C	SBS80D	SBS80E	SBS80F	SBS80G	SBS80H	SBS80I	SBS80J	SBS80K	SBS80L	SBS80M	SBS80N	SBS80O
b4860b5f-0a80-4fb2-81e1-4bafeb525b1c	427	15	0	0	0	5	5	1	4	0	27	0	0	0	0
b499032c-6cb8-4646-a95b-10af2a21a289	446	0	0	2	0	0	0	2	0	1	7	0	2	2	1
b49d5310-3cc5-4386-9444-cf0d61b52376	114	109	159	107	21	144	148	0	126	66	16	30	0	17	68
b4aea804-fc6e-4d58-906f-f3a932ca9dc5	280	101	17	0	0	75	77	0	0	1	22	0	0	0	0
b4e5626b-44fe-4cdb-a7d5-42028e0dbc4d	418	10	0	0	0	29	29	0	0	8	0	0	0	4	1
b4f515ce-5bee-4e40-a66a-01f41e92181e	81	163	25	88	38	215	15	0	91	21	22	0	22	58	5
b51fa117-2c0a-4e1d-8ec4-9f039073a486	396	0	22	6	0	40	12	0	0	0	32	0	0	0	0
b537bc07-9998-49f4-bbbe-5b617152bfd9	276	129	0	0	1	75	72	0	16	4	0	18	6	4	1
b53dcb4d-f894-47b8-8a4e-17c7998d8120	11	112	105	421	169	221	175	114	135	138	29	119	60	78	21
b54b9433-ec10-4cb5-a860-4555da64917b	32	123	155	323	158	208	47	10	246	41	17	0	78	48	23
b55751c4-c622-11e3-bf01-24c6515278c0	303	78	8	21	0	75	56	20	11	6	23	0	3	19	0
b5cabba2-30a4-458e-897c-00ec3fefa6d2	386	25	32	20	21	14	10	0	21	5	32	0	6	0	0
b5cc4a6d-93a9-497c-a7bb-a5db82edc176	451	0	0	0	0	0	1	3	0	0	13	0	2	3	0
b5dd0bc9-6c1c-4272-b920-744de37d0aee	216	179	38	39	0	61	186	0	0	0	25	100	0	0	2
b5f90cb8-7304-48fb-a1d3-ff459c7d79d1	323	56	0	124	2	47	211	18	28	0	1	8	16	0	0
b60392fb-43d9-4c9c-b91b-ded40492e61c	298	15	0	48	117	120	0	0	92	0	0	32	9	30	17
b61f7f76-f365-4071-a28d-bf354d5a670d	419	0	3	0	0	16	0	0	0	0	29	0	0	0	0
b6365bdb-e6d5-4615-95b3-db12a0c2f3d9	420	0	0	0	0	10	5	0	0	0	26	0	0	0	1
b64173fc-abac-4695-902b-f0acf9444e9f	367	3	4	13	6	69	8	1	1	6	4	0	12	13	4
b67208c4-c622-11e3-bf01-24c6515278c0	313	53	13	0	1	78	53	7	11	7	11	0	4	0	18
b68c5ec2-0875-4d77-b4b7-738d2b2f313c	439	3	0	0	0	0	0	0	4	0	28	0	0	0	0
b68f18e1-0117-420c-9405-e8d3a1e8caff	345	31	0	7	0	76	16	0	2	0	33	0	2	2	0
b6b6e1d3-c592-4836-bdad-d53af2dbcc9a	110	213	109	86	32	132	110	1	22	15	47	55	7	0	17
b7008a98-5aa0-4cc9-9bee-af2a422266db	82	193	73	112	64	174	184	7	18	4	55	103	62	0	7
b710b214-5666-4054-97ef-3b9ac2bd90ac	0	368	203	730	15	0	56	0	35	0	192	0	0	68	22
b73523d7-f5a5-4140-8537-4df4d1ecf465	0	206	150	230	284	202	8	163	35	60	4	33	38	59	58
b752b444-f033-4be4-9d24-e5e80b4181af	42	0	865	120	787	0	13	0	192	395	140	174	2	50	90
b757a040-3c9e-45e7-a045-9cd08db11d62	12	123	353	910	432	0	136	223	268	268	208	92	142	98	42
b75b2663-dcc6-411c-bfcc-574aa33cf388	46	138	79	13	0	262	123	0	27	12	41	28	0	0	24
b77084ab-8148-49e0-b3f9-90f7d9ea1862	0	341	126	872	77	0	50	103	35	12	194	0	204	24	29
b7722577-f200-4dec-97f6-4fab3a9ba52d	363	42	0	4	0	32	20	0	0	0	31	0	0	0	0
b77543e4-c622-11e3-bf01-24c6515278c0	49	170	53	69	39	237	42	17	95	1	96	0	18	9	4
b7a7d93b-38a7-4fc3-a433-3bb0a8cb7c42	251	96	91	1	44	89	104	19	45	9	0	24	0	17	26
b7f11036-7ac4-41bc-a9a4-64162725fdfc	146	57	160	304	99	164	58	326	52	0	112	133	10	0	7
b7f2e85a-3c6a-48b7-8a4f-2dec1d85359d	422	0	0	6	5	16	0	0	0	8	0	0	8	15	4
b7fbd99c-dea0-4448-a430-7f94c611e702	287	9	23	13	28	145	16	0	9	3	13	11	4	7	0
b8068cbb-4523-4ac9-ab17-edd4eb0e2975	444	0	0	0	0	0	0	2	0	0	23	0	0	0	0
b80ca528-2c5f-400c-8df3-9c47869a64c2	338	34	20	4	0	63	49	0	0	0	24	0	4	0	0
b8151614-b08f-49a3-ab6f-2e780f765a17	314	121	9	86	0	11	161	35	24	0	0	0	0	66	0
b8270565-9e02-4d46-9534-08206bfd027a	370	0	36	15	7	62	68	19	58	16	2	6	7	0	0
b86655a4-c622-11e3-bf01-24c6515278c0	284	0	0	15	85	159	3	13	25	9	0	0	16	20	15
b86678f3-c9cf-4ba4-8248-3efb2a7c4884	133	134	17	506	355	160	4	149	0	32	0	112	78	0	0
b86e88e7-0d5f-4b32-a35f-dc97251ab990	276	106	0	34	1	84	48	10	10	7	25	0	9	5	3
b88f014e-bc0f-4775-8228-39e0b471c3b0	141	147	119	158	314	140	36	183	0	54	48	44	14	0	11
b8cd6882-be27-4742-bc63-3227d31bf704	398	23	0	0	0	10	2	0	4	0	36	0	0	0	0
b8f3137e-5e92-4a56-90d4-884a4ed2ef9c	110	67	140	117	96	231	91	62	19	70	62	3	31	0	15
b9098b7c-eab0-4ef5-b968-8d3024bf32f7	268	100	8	33	0	100	64	0	0	4	14	13	0	0	9
b97941dd-9844-4db2-9e25-42c725f47d70	100	239	0	257	0	131	87	0	4	0	63	0	19	0	8
b994762c-c622-11e3-bf01-24c6515278c0	79	160	20	78	58	216	59	2	11	56	33	10	25	26	10
b9bcba3a-c9be-4305-b5f4-c861282921e0	18	281	21	241	216	148	0	0	136	127	0	39	0	37	7
b9d1a64e-d445-4174-a5b4-76dd6ea69419	282	15	0	21	53	142	0	0	41	0	0	0	12	45	16
b9d2e29e-8546-4310-aeea-e029f17c0516	403	14	0	0	0	31	8	3	0	0	25	0	0	0	0
b9dbc78e-44ce-427c-bbeb-de8d097bde2c	262	103	12	41	0	83	100	0	12	0	28	20	0	2	0
b9f03936-1de5-4330-8b0f-6d0ab533876e	374	32	5	0	0	44	28	1	0	9	14	0	5	10	0
ba096d4f-5a6c-4c31-ae03-e7483cf58c38	193	107	0	80	6	175	49	0	29	5	20	23	9	11	4
ba5667da-7688-4931-bdb7-d65f391caf60	423	1	0	0	0	5	0	1	0	0	29	0	0	0	0
ba67c02a-180b-43f3-b53c-2b77d84fbe3c	432	4	0	0	0	15	3	0	5	0	23	0	0	0	0
ba686386-8113-4885-b20f-6ad09a295604	445	0	0	0	0	0	11	3	0	0	2	0	1	0	0
ba940092-c622-11e3-bf01-24c6515278c0	0	0	14	174	1112	130	0	0	983	59	0	630	190	266	48
ba94c29b-b76e-4d67-bf5a-ce6bc45d85f8	364	0	9	0	0	76	23	0	11	0	29	0	0	4	0
baa02e74-9cae-4996-858e-17d9f52d924b	372	29	0	4	0	52	5	1	11	4	32	0	0	0	0
bb02202f-d140-4bec-95ce-5c2b117a2167	218	127	39	66	0	90	257	4	9	0	30	33	0	0	24
bb45c6f5-49cb-418d-85bb-3ded165e2d07	437	0	11	0	0	0	10	0	0	0	26	0	0	0	0
bb567851-d4ff-4a93-8576-04a37aea68af	408	0	0	0	0	22	6	2	0	0	26	0	0	0	1
bb5bedd3-d8fc-4739-8e6b-9e37223f8be2	223	46	66	16	31	148	122	20	98	28	0	0	20	0	7
bb6150f7-23e4-40f2-b466-6b6edd19c502	245	41	27	79	61	148	4	0	54	43	0	7	6	7	23
bb659e7c-0b97-41b5-ac10-a66bb1f6f283	265	120	11	30	0	63	62	0	0	0	31	10	0	0	6
bb65d670-0411-4fc5-a6cb-019caec1ab36	67	151	117	290	207	177	86	97	128	83	50	0	25	6	20
bb66787e-e0b2-45b6-b452-98a6c32132e7	426	0	0	0	0	1	0	0	0	0	34	0	0	0	0
bb8176a7-ea7c-42d7-a85a-cec1ca386f2e	380	5	21	7	0	46	65	7	10	0	7	0	23	0	0
bb91765e-4c55-4e7d-93e8-77face8c91f4	424	14	0	2	0	5	4	0	4	0	33	0	0	0	0
bba106ce-c622-11e3-bf01-24c6515278c0	219	26	27	0	30	171	62	29	41	29	30	0	16	0	25
bbb2cf2f-8f32-43d4-846c-d1020e6329ec	87	171	81	243	226	142	4	164	0	38	42	50	137	15	4
bbbc531a-dd41-40b7-ae59-e35508aea0c7	421	0	28	0	33	17	49	56	3	14	11	0	8	0	3
bbdd7393-024b-4073-b5bc-ef7a68c15b8a	0	124	217	44	26	283	266	0	0	16	31	42	51	0	15
bbe59385-5f83-43f6-a485-517c860bef6f	0	269	64	333	299	197	0	22	0	13	0	48	49	46	24
bbff7954-95ec-455c-b0bc-92f67a09ee77	247	22	1	123	214	148	17	165	90	0	46	5	27	29	1
bc0dee07-de20-44d6-be65-05af7e63ac96	0	0	632	1945	741	0	222	35	227	123	285	0	27	0	266
bc1d5327-2e76-4e0e-b749-72a559469d0d	0	90	280	36	269	259	42	128	32	58	34	53	32	90	32
bc395326-1656-4ef2-bb19-0cb29194b91c	432	0	0	0	0	0	0	0	0	0	24	0	0	0	1
bc5160ae-d629-46c4-b068-7075876b9103	430	0	2	0	0	9	0	1	2	1	15	0	1	6	1
bc69c97c-65c1-4e1c-a241-d17d3130e024	412	20	0	0	0	13	3	0	0	0	32	0	0	0	0
bc9b66f5-fcb8-4545-ab2d-438bb810edc0	0	302	221	201	0	85	252	0	37	48	72	63	0	0	39
bc9f105f-6d99-44ac-9871-67defd5e85cd	105	305	52	0	0	40	162	0	243	9	55	81	0	0	16
bcc74a5e-c622-11e3-bf01-24c6515278c0	178	158	0	49	0	126	20	0	20	21	55	0	0	0	5
bcc819eb-f4d8-4ddc-9fdc-a6307fb6741b	377	29	0	0	0	26	0	1	21	0	35	0	0	0	1
bcd52bcb-6e35-4220-9775-96dabff926b4	443	0	0	0	0	0	0	2	0	0	24	0	0	0	0
bce88385-4a1b-4a8c-920c-060f6a2675d4	73	110	42	159	132	266	11	96	56	9	61	0	15	26	18
bcef0b6c-6584-4090-9d28-ef784a7e5fbb	164	43	73	120	94	219	24	10	7	11	49	0	5	0	48
bcefbf6a-80ff-4825-9d3a-492e2dceb35d	88	220	101	62	236	117	0	0	76	26	5	104	10	57	28
bcf54c96-2b62-4e24-926f-d77576250dd1	398	8	2	0	0	26	21	0	0	0	29	0	0	0	0
bcf76f1a-7109-422d-94c9-5e8364895fa0	0	0	912	2147	2666	0	179	1054	0	0	0	447	0	56	182
bcf858fd-cc3b-4fde-ab10-eb96216f4366	429	0	0	1	0	0	0	0	0	0	31	0	0	0	0
bd1ce02b-bfaf-4cde-aaac-06097a12e248	407	0	0	0	0	37	8	3	0	0	25	0	0	0	0
bd2cc59d-f5ce-46ed-beb0-4c80b24cbe71	447	0	7	5	0	0	0	0	0	1	18	0	3	0	0
bd2ec47b-a120-4b3b-b10d-aee09805ab33	436	0	0	0	0	17	25	1	0	6	0	0	0	5	0
bd2f8133-3e71-4c5e-998f-0c1a9fdfb75f	78	202	39	54	266	127	39	101	71	106	84	0	36	47	2
bd3028c7-1fde-401d-a6b2-5f8e61eb4aa1	300	86	23	2	0	59	130	0	2	0	17	9	5	15	0
bd3e88b3-b37c-4641-85fa-d8125ba324ca	0	346	157	315	42	84	308	0	58	0	65	67	29	3	11
bd403458-5154-488b-931a-a7e737a6bf8c	396	20	0	1	0	18	12	0	0	0	29	0	0	0	0
bd6bd940-ef06-433a-80d9-dca5683e9cd2	306	108	5	25	0	35	125	0	13	0	19	20	0	0	0
bdbcffb0-c7da-4e7d-8002-9feffe48533c	358	88	0	22	0	22	67	1	0	0	16	0	0	0	0
bdc039d6-4817-4e6f-b8c6-a40b1e8e1a06	387	57	0	0	0	0	19	0	0	0	24	0	0	0	0
bdeeb1a6-c622-11e3-bf01-24c6515278c0	364	0	2	0	0	79	19	0	11	0	26	0	0	0	6
bea0e802-96d3-46e2-8030-17019a71e0bb	418	18	0	0	0	9	6	0	0	0	29	0	0	0	0
beafb7c6-ef39-478e-aa47-0f1ad39f95a3	118	277	0	0	0	77	85	0	222	0	53	62	0	14	1
bef21282-c622-11e3-bf01-24c6515278c0	0	311	83	446	0	143	124	0	3	0	122	0	21	0	4
bef23192-57cd-4301-b7a7-5e82ca62482d	417	0	14	6	3	34	0	0	2	3	9	0	8	3	1
bf24366f-fd91-4d84-8b3d-eed80064250d	419	5	0	0	0	18	10	0	0	0	28	0	0	0	0
bf7462a2-394f-4838-bcb6-4d0126fa48b1	78	0	112	195	519	277	0	96	0	112	0	83	0	105	0
bf91afc4-aa2b-4365-80c5-b98c9d118e10	420	0	4	3	0	22	0	0	0	4	0	0	12	6	5
bff518fb-6da7-4dfc-ae4c-bd3f641028e2	0	102	836	639	713	0	70	0	0	169	93	478	0	83	64
c00d925a-ca4d-4561-a8f2-d4542f218086	422	25	0	0	0	0	21	0	0	0	25	0	0	0	0
c00de7a0-0b09-4e07-988c-ef2a7f8e932a	323	0	0	773	71	75	0	0	0	0	24	222	16	11	4
c016d025-3c92-41c5-b846-493b1fcce79e	351	0	49	153	420	31	21	369	0	0	11	254	0	0	29
c021b61c-c622-11e3-bf01-24c6515278c0	65	103	73	1	26	260	129	1	77	10	44	0	20	8	11
c0523251-3ac2-4292-bb00-9ae9ea9009f6	256	8	54	0	90	151	14	27	25	17	1	0	65	0	9
c05adc19-2e01-4712-a35a-69eee4d40998	119	131	77	155	321	120	89	186	0	83	0	86	129	132	66
c065761d-f775-457f-bda0-4c7c257a701e	92	22	125	272	268	262	24	0	29	0	24	107	49	26	22
c0812962-a345-48b7-aec0-01336c2d1eed	386	8	13	1	6	33	7	3	0	0	38	0	8	0	0
c082dc34-457e-40ec-8258-e11e8ed362c2	412	0	7	12	0	13	0	0	0	0	35	0	0	0	0
c08f65a0-bf4c-462e-9d07-ad56b3adcac8	239	121	38	10	0	103	116	0	37	10	27	1	0	0	2
c121de15-78f7-4698-91bf-fd0485c466c2	429	0	0	0	0	0	0	0	0	0	32	0	0	0	0
c13d7ee5-2bf0-43e4-9cd3-9326ed9355cf	393	27	0	0	0	17	7	0	9	0	31	0	0	0	0
c13fb736-614c-4d5f-83bf-2d7586f4fb53	108	147	95	27	170	144	16	0	187	0	25	0	43	86	9
c14407ad-670e-4d1e-9417-2b76f4810fff	454	0	5	1	0	0	0	2	0	0	7	0	7	1	1
c14b2c74-447b-4526-a6e9-415d2728c7ca	348	51	4	0	0	54	50	0	13	0	26	0	0	0	1
c158ac2a-c622-11e3-bf01-24c6515278c0	396	22	1	1	0	19	2	0	0	0	37	0	0	0	0
c15a51cc-4fdc-4343-a410-13ddc238dac8	282	1	35	30	82	143	58	47	0	20	31	0	0	0	3
c19a1388-95e6-4708-a24c-3738f1908071	422	7	0	0	0	19	23	3	0	0	17	0	0	5	0
c1abb741-4fcd-4161-b057-c7efd619cc99	381	0	0	0	38	45	0	0	0	0	0	0	17	14	8
c1b44966-0f72-4c4f-8783-ab3ffe7f17b2	0	375	196	477	0	16	223	141	46	0	122	142	34	0	20
c1d9ed06-7498-4c6c-a0de-dbf28e868109	0	305	210	996	16	0	301	0	61	59	230	107	5	102	14
c20cb5c8-a6d0-4150-b72b-3f7e8909d72b	400	10	0	0	0	21	4	0	3	0	37	0	0	0	0
c2124bb2-30e1-4093-9a8a-3a188a6dc0a9	160	92	111	49	0	124	193	220	34	7	0	56	53	133	11
c21a5d55-9790-429f-a4e6-420293c07b53	348	34	4	38	32	58	5	0	3	37	0	8	3	39	3
c271b7d2-c622-11e3-bf01-24c6515278c0	236	46	0	16	0	174	42	0	11	2	30	0	9	0	4
c27290e4-6835-448a-abdc-df8ddd5f4630	297	45	56	63	112	68	59	107	0	0	55	107	0	15	3
c285c2fa-24b4-47a1-874d-86e74b002b05	280	68	1	15	0	95	36	0	9	0	40	1	0	4	0
c298ec82-8305-4c89-898f-268308f782b2	358	30	12	0	0	67	37	0	0	2	19	0	0	0	1
c29f6ed6-880d-4f03-977e-1087738e5e60	445	0	0	0	0	0	15	3	0	0	0	0	2	0	0
c2aafb9c-230a-43df-9a43-b34aa145a7bd	378	50	0	25	0	16	34	0	0	0	22	1	0	0	3
c2ec7f57-8510-4bbf-a2e9-dbd9ce8dcad1	0	183	177	3	0	224	197	0	54	29	39	63	3	18	31
c307688c-b1fa-47f6-a9e2-1ea41f7645b6	432	0	0	0	0	0	0	1	0	0	24	0	0	0	0
c36213e4-c057-46f5-ada5-f1f921855bb4	423	0	0	0	0	20	6	5	0	0	23	0	0	0	4
c3679262-63d7-463e-9501-6ab3f177aee8	331	54	47	66	17	32	107	3	34	0	14	0	0	0	25
c3cb64b3-842b-4b42-8c42-020a0206eb06	285	37	27	0	0	124	101	0	0	0	18	0	0	0	3
c437535b-2acc-4236-beae-94e2c1336830	0	39	392	0	646	280	24	201	0	35	0	5	0	47	22
c459dba5-b27c-46f0-b5b8-c62d597a0542	385	28	0	8	0	20	20	0	10	0	28	0	0	0	0
c488a170-c622-11e3-bf01-24c6515278c0	257	47	0	0	0	145	82	2	9	0	21	0	8	0	0
c48d7f4a-e98a-4077-a749-eb9f56f05b84	55	226	73	721	496	43	128	550	47	51	6	77	62	291	71
c4c776f8-ee3f-4cce-beb9-8dcf262cdcdf	429	0	0	0	0	11	16	2	1	5	2	0	6	0	2
c4e048de-1d43-4fbd-8289-9279b16c8a3a	441	0	0	0	0	0	0	1	0	0	26	0	0	0	0
c504d5a9-29b0-4b7e-ac7b-5e543449a0f4	442	2	7	2	0	0	6	0	0	2	21	0	1	0	0
c556f81b-8a6c-4bbb-876f-2e2ce570c185	188	0	0	0	153	0	0	1672	3	441	39	768	0	923	0
c56505cb-e150-408d-9df6-3af4e608c376	446	0	0	0	0	4	13	3	0	0	11	0	0	0	0
c569b867-dadd-4591-af17-7e9b74699561	401	19	0	0	0	27	19	0	0	1	25	0	0	0	0
c59188a8-c6bb-433c-97fe-69f79a126d03	441	0	0	0	0	0	0	1	0	0	26	0	0	0	0
c5ad7238-c622-11e3-bf01-24c6515278c0	159	77	55	26	50	192	49	7	29	0	31	9	22	26	16
c5bc0826-8037-4fe6-ad4e-b1b675e771fb	414	18	0	0	0	0	9	0	0	0	29	0	0	0	0
c612570a-881d-421f-98b9-0e4563133744	0	239	206	248	871	21	41	144	217	286	0	16	43	176	14
c61ded54-f80e-4da8-b1d8-e22551c96118	387	21	0	0	0	27	14	0	24	6	22	0	0	0	7
c6224ab0-74f5-4f0a-9fe0-c083f806c853	441	0	0	0	0	0	0	1	0	0	26	0	0	0	0
c642b9cc-bdb1-4796-9692-8be92398be17	355	24	0	0	0	71	28	4	0	0	27	0	0	0	2
c66926a8-474d-482c-bfb7-043029c8b737	232	67	0	4	0	170	68	3	27	3	25	4	0	0	1
c66c92d5-df65-46e6-861d-d8a98808e6a3	383	4	6	27	10	62	0	0	0	11	0	0	10	11	5
c67409b2-ac25-42a0-8543-4636ef132fe4	249	10	0	192	47	137	0	193	11	89	0	6	31	78	88
c6888be2-4517-41e4-a801-9c915f24e737	425	0	0	0	0	27	21	2	0	1	12	0	0	0	2
c691d6b3-8e70-4951-8551-2ee4e4d0d10b	97	93	109	153	133	199	68	35	50	19	36	0	80	66	1
c6a28615-1b92-4085-956e-eeedb2573c03	217	154	30	70	0	48	377	0	0	0	14	175	0	0	14
c6bb32f0-c622-11e3-bf01-24c6515278c0	331	44	36	93	17	61	39	95	13	10	36	4	0	0	1
c6d6f49e-6e95-4e41-8388-71f6fe017d80	457	0	0	0	0	0	14	4	0	1	0	0	1	0	0
c73f3f82-3091-46dd-b667-e96a1d8c501c	440	4	0	0	0	0	6	0	0	0	27	0	0	0	0
c741fb12-8160-43a7-bc70-2c545ea0031d	261	19	64	0	0	141	58	0	27	6	35	0	0	0	0
c75cc75a-7496-420f-b526-ea63c77e9839	0	381	68	812	13	20	191	4	42	0	162	0	72	21	10
c766274a-3c1e-443f-9ed4-c0e2b9c904d1	449	0	0	0	0	0	13	2	0	1	0	0	0	2	1
c767254e-b289-4904-a80f-050cf01ff8ba	0	78	832	785	515	0	215	0	0	122	157	301	53	104	76
c76f7fcc-2748-4b6d-805e-d21652dd5e3a	0	306	291	574	595	0	42	334	15	115	0	280	139	181	55
c79ce3d3-4758-4f52-9da1-38f994c99f4e	282	74	24	71	43	96	0	0	0	22	0	11	21	15	11
c7d798b8-c622-11e3-bf01-24c6515278c0	319	62	0	53	15	72	56	8	15	12	33	0	14	0	0
c8381701-31cb-465a-bdf2-1b8132be7a14	426	0	0	0	0	0	0	0	0	0	29	0	0	0	0
c8e961b4-e324-40a2-89f6-736ec3845bc9	380	48	0	10	1	7	0	0	7	0	39	0	0	0	12
c8f61136-0bea-4fb4-bb63-699af7f22146	426	7	1	0	0	8	2	0	0	0	30	0	0	0	0
c8f64a71-e545-4eb6-9da3-2d43ae0c2627	325	98	0	44	0	48	15	0	6	2	19	10	0	10	0
c906a13e-c622-11e3-bf01-24c6515278c0	178	106	0	52	124	177	0	6	0	0	0	5	32	39	16
c955387a-16e5-447c-8e69-e4c04a9861d5	441	0	0	0	0	0	0	1	0	0	26	0	0	0	0
c95a2b1b-726c-4608-9fff-d57b6f1aa75a	337	42	31	45	16	52	60	23	38	12	57	28	3	0	2
c971ffa7-ce37-4138-b028-598a30478e25	330	0	79	0	0	87	57	3	27	4	25	0	12	15	0
c9959f68-c385-4c1f-9188-8203844d288e	5	187	171	44	0	225	195	0	50	5	45	85	8	43	7
c9ad6b1c-baa0-45a7-b7c4-733728505b8a	278	86	0	63	66	93	0	0	23	0	8	0	26	33	14
c9ca979d-b3ad-4ff0-92d0-140105413d28	426	0	0	0	0	1	0	0	0	0	34	0	0	0	0
c9e7c629-7b57-4ede-b315-0cea8c97c48e	190	7	51	85	111	241	0	0	40	0	24	0	11	8	29
c9e7cff0-aec2-4ff2-8091-7cbea2bf5991	155	143	44	0	3	183	146	1	0	0	1	32	0	6	0
c9f87f0d-4967-4be2-8b92-a20f1980ea22	383	36	0	3	0	22	32	0	0	0	24	0	0	0	0
c9f91ded-3b04-4cd1-8ea6-bbc635a8a4f0	29	225	261	348	154	84	236	0	128	100	104	362	43	9	15
ca004926-f3ac-4824-8ed5-d84e62efdfae	44	0	317	714	590	77	118	187	418	34	144	301	216	246	56
ca137611-533a-4d20-a85d-8e4c3a1eab2d	301	16	3	0	51	142	0	0	0	0	0	0	19	25	5
ca284012-bd06-47a3-8a9d-c6b185d87d85	123	271	49	78	0	67	155	0	20	31	4	0	46	0	8
ca2b9fe2-97e0-4d4f-afd7-a5acf638800f	404	0	8	7	0	19	0	0	0	0	33	0	0	0	4
ca49fdb1-d55a-427c-9819-90980dcd956f	394	45	0	0	0	1	23	0	3	0	23	0	0	0	0
ca5ded1c-c622-11e3-bf01-24c6515278c0	217	115	0	0	0	124	68	0	35	0	23	30	14	0	3
ca8fa9f5-3190-440d-9879-22e33d05ca6c	338	55	0	0	0	63	52	0	0	6	1	0	0	0	4
caf2e99d-8f1f-4043-b567-c3fe28dc33ac	28	328	31	65	0	60	181	0	483	0	100	83	0	0	0
cafe9603-a804-48fb-9217-e2d1c3c346c5	118	84	146	154	35	183	61	0	51	94	75	50	24	3	42
cb381d49-4546-400c-af02-f877083caa0a	184	138	93	50	32	92	109	68	44	16	33	0	25	57	0
cb4608a7-6aec-4cba-b20f-489e214c9dbd	313	9	36	0	1	102	48	26	6	3	23	0	51	0	0
cb56e4c2-2fff-4f09-be34-fbdaa3794b35	356	0	0	2	10	82	20	9	1	0	26	0	6	0	25
cb573c96-f6d4-4897-8919-9827f623b6a7	307	6	0	7	53	140	0	0	2	10	0	2	8	16	5
cb5e1546-cda6-4991-911c-f3dd9f1a475a	149	146	123	231	0	115	266	0	29	12	45	19	44	0	0
cb74d12c-eed1-4b14-8f93-d70e625eb65e	404	0	1	11	0	33	0	0	0	2	24	0	0	0	0
cb753e6f-5ea3-4b58-9db3-7a62d15c8b2e	46	181	112	132	169	191	92	34	54	69	49	42	0	40	20
cb783f8b-d092-4104-b809-3f90b19df7df	286	0	0	452	0	0	268	753	21	0	360	1043	0	138	0
cb86fbb6-c622-11e3-bf01-24c6515278c0	275	12	0	21	69	154	0	18	0	26	0	0	7	26	3
cb89cea8-f78e-4024-97c2-8f24debee1bc	426	0	0	0	0	0	0	0	3	0	32	0	0	0	0
cba4de91-cce7-4edc-8450-d0a52c959586	356	67	0	0	0	37	41	0	2	6	10	12	3	5	0
cbb788dd-964b-4cfd-80e1-979c7b5b3c52	424	0	0	0	0	21	12	3	0	0	18	0	0	0	0
cc19a480-9c66-4ee8-a0c0-921acac02689	0	193	149	721	172	88	200	259	185	9	134	0	74	6	200
cc39b534-5ba1-4ea0-956b-676f6732beec	427	4	0	21	0	9	0	0	0	5	5	0	4	6	3
cc4f9175-a8c8-424a-99d7-8bd11cae0e52	194	106	24	92	132	159	5	22	0	0	0	18	35	0	37
cc69fe94-0ecf-45ad-a03f-8fb7198e8657	373	22	4	2	0	42	23	0	0	0	27	0	0	0	0
cc6ab103-f07c-4b80-8c8e-cddc8a4da02e	430	0	0	0	0	1	0	0	0	0	28	0	0	0	0
cc792058-c622-11e3-bf01-24c6515278c0	294	28	5	6	0	119	45	0	27	0	28	0	0	6	10
cc7af465-22ed-485d-a78c-282b840bf7c9	347	16	41	8	0	43	62	1	11	0	18	0	65	0	0
cc7bba1d-8990-4557-a565-9cff1085f023	419	5	0	0	0	8	7	3	1	0	26	0	0	0	0
cd0aeed5-93a1-4287-8a88-fe6b7b5e3983	155	73	7	364	442	124	17	687	92	87	61	109	50	0	52
cd0c3b1f-c73a-4991-8724-4e74381900cb	58	236	0	0	0	82	137	0	615	0	98	163	0	0	0
cd29af7e-d670-4d8e-83e2-da6e52abda71	414	21	7	0	0	9	37	0	0	0	22	0	0	0	6
cd2a045b-fbde-49c6-8be6-c0e3ecee246f	412	6	0	0	0	21	10	0	0	0	17	0	6	0	2
cd3d7559-b583-4474-81df-4bf9232de3c2	245	16	56	129	87	176	2	0	0	11	0	17	13	21	38
cd9efdef-a7fb-49e5-9515-63606ae8bbfc	78	179	68	157	281	163	24	123	0	46	0	91	0	64	106
cda1a403-16b6-487c-a82a-c377d1d0f89d	197	159	0	85	166	116	0	40	0	0	0	0	29	49	4
cdbbd701-9c05-4f9e-923d-06039dd8a04d	45	273	50	104	0	154	233	0	40	0	8	50	45	0	14
cdc2c513-590f-444b-9347-32ba365313a7	411	0	0	0	0	28	10	3	0	0	27	0	0	0	1
cdc672cc-35df-4f10-88f1-d3e40dabf601	315	21	0	0	15	115	24	0	0	0	12	0	11	1	5
cdcc04fc-c622-11e3-bf01-24c6515278c0	172	84	17	30	70	217	14	0	14	1	0	0	26	20	8
cdf045a6-ab6a-4dc5-b0b0-d72fbb26b0bb	408	19	12	24	0	0	22	0	3	0	36	0	0	0	0
cdf313c8-59f9-41c6-9bd2-f47cb4287da5	428	14	0	0	0	13	17	0	8	5	5	0	2	0	0
ce6154e9-3f3a-442f-a608-35e1bab66927	429	0	0	0	0	0	0	0	0	0	27	0	0	0	0
ce799e7b-30e7-44a5-a185-3e50d5e059ef	0	144	136	216	105	208	210	167	188	87	16	0	90	63	24
ce85ccf3-6621-4976-b187-2f28d45dd4d9	14	176	103	137	139	264	19	0	37	32	7	80	35	35	24
cef1fb1c-18fa-453a-b87f-295d3b0bc12b	438	0	0	0	0	0	4	2	0	0	15	0	0	0	0
cf072bfe-3191-4a71-9e0b-decaa28365e1	159	46	32	68	73	221	0	0	196	39	0	0	3	20	25
