Samples	SBS80A	SBS80B	SBS80C	SBS80D	SBS80E	SBS80F	SBS80G	SBS80H	SBS80I	SBS80J	SBS80K	SBS80L	SBS80M	SBS80N	SBS80O	SBS80P	SBS80Q	SBS80R	SBS80S	SBS80T	SBS80U	SBS80V	SBS80W	SBS80X	SBS80Y	SBS80Z	SBS80AA	SBS80AB	SBS80AC
baa02e74-9cae-4996-858e-17d9f52d924b	286	114	5	0	0	4	24	2	0	5	4	0	25	7	16	8	0	0	0	0	6	0	0	0	1	1	0	2	0
bb02202f-d140-4bec-95ce-5c2b117a2167	141	147	56	133	65	5	68	0	0	118	40	0	46	0	9	3	0	4	15	23	0	0	5	0	10	4	2	3	0
bb45c6f5-49cb-418d-85bb-3ded165e2d07	381	45	0	0	11	0	0	0	0	7	0	0	23	1	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bb567851-d4ff-4a93-8576-04a37aea68af	346	61	0	0	0	0	12	0	0	5	0	0	21	0	18	0	0	0	1	1	0	0	0	0	0	0	0	0	0
bb5bedd3-d8fc-4739-8e6b-9e37223f8be2	127	163	38	49	35	62	56	39	0	74	0	6	18	22	29	15	0	3	4	42	0	0	7	0	0	4	32	0	0
bb6150f7-23e4-40f2-b466-6b6edd19c502	149	178	40	22	23	39	41	23	28	20	20	1	9	47	20	24	8	3	10	1	2	21	1	9	1	1	2	0	2
bb659e7c-0b97-41b5-ac10-a66bb1f6f283	174	164	63	23	30	0	23	0	0	30	22	0	33	12	7	0	0	2	4	3	0	1	0	0	1	1	0	2	3
bb65d670-0411-4fc5-a6cb-019caec1ab36	3	159	144	226	65	119	74	81	82	59	7	54	46	71	60	39	29	10	12	13	36	2	23	14	22	8	12	30	4
bb66787e-e0b2-45b6-b452-98a6c32132e7	368	50	0	0	1	0	0	0	0	0	0	0	25	1	15	0	0	0	0	0	0	1	0	0	0	0	0	0	0
bb8176a7-ea7c-42d7-a85a-cec1ca386f2e	304	85	0	29	19	4	19	0	0	34	0	0	17	4	18	4	0	0	0	0	0	1	1	0	11	0	14	0	7
bb91765e-4c55-4e7d-93e8-77face8c91f4	349	79	0	1	4	3	0	0	0	4	0	0	25	2	15	0	1	0	0	1	0	1	0	0	0	0	0	0	1
bba106ce-c622-11e3-bf01-24c6515278c0	128	170	6	30	4	31	103	46	7	36	2	3	23	11	37	13	0	2	13	0	0	2	0	22	3	0	9	0	4
bbb2cf2f-8f32-43d4-846c-d1020e6329ec	53	91	144	153	47	61	86	34	125	6	64	94	31	61	83	0	32	18	4	8	0	0	20	126	20	13	0	0	30
bbbc531a-dd41-40b7-ae59-e35508aea0c7	352	47	0	30	0	9	26	40	8	26	0	22	18	0	41	0	1	0	0	0	8	0	1	0	0	0	7	6	1
bbdd7393-024b-4073-b5bc-ef7a68c15b8a	21	58	108	107	149	8	252	0	17	124	43	0	36	32	15	12	14	7	10	34	7	4	13	14	0	5	7	0	18
bbe59385-5f83-43f6-a485-517c860bef6f	0	128	207	201	60	102	88	0	127	2	45	41	17	84	18	0	25	13	10	29	44	9	7	65	18	12	0	7	5
bbff7954-95ec-455c-b0bc-92f67a09ee77	159	154	0	93	0	135	96	38	90	7	33	103	41	0	79	0	0	28	1	2	13	16	0	29	0	1	14	0	3
bc0dee07-de20-44d6-be65-05af7e63ac96	0	0	16	1322	501	345	0	242	287	128	221	0	212	362	151	36	17	48	139	106	79	67	20	21	35	26	100	1	21
bc1d5327-2e76-4e0e-b749-72a559469d0d	0	0	139	58	74	98	300	113	120	29	56	44	18	63	120	16	0	49	18	21	12	10	13	1	1	14	23	18	7
bc395326-1656-4ef2-bb19-0cb29194b91c	387	30	0	0	0	0	0	0	0	0	0	0	21	2	15	0	0	0	1	0	0	1	0	0	0	0	0	0	0
bc5160ae-d629-46c4-b068-7075876b9103	372	46	0	0	0	0	0	0	0	0	0	0	17	10	15	0	0	0	0	0	0	5	1	0	1	1	0	0	0
bc69c97c-65c1-4e1c-a241-d17d3130e024	357	56	6	0	0	0	12	0	0	3	2	0	24	2	15	0	0	0	0	0	0	2	0	0	1	0	0	0	0
bc9b66f5-fcb8-4545-ab2d-438bb810edc0	0	0	294	172	163	18	154	0	8	126	68	0	69	70	0	17	47	14	24	10	2	9	3	0	13	5	24	3	7
bc9f105f-6d99-44ac-9871-67defd5e85cd	81	81	222	0	68	98	45	23	0	82	85	0	70	0	13	124	8	3	11	14	9	4	5	0	3	7	0	12	0
bcc74a5e-c622-11e3-bf01-24c6515278c0	79	211	95	32	0	16	57	27	0	13	9	3	39	22	2	1	0	6	4	1	2	2	1	0	0	1	5	3	1
bcc819eb-f4d8-4ddc-9fdc-a6307fb6741b	283	120	1	1	0	7	8	0	0	0	2	2	28	2	16	14	0	1	1	1	2	0	0	0	1	0	0	0	0
bcd52bcb-6e35-4220-9775-96dabff926b4	403	24	0	0	0	0	0	0	0	3	0	0	21	1	16	0	0	0	0	0	0	0	0	0	1	0	0	0	0
bce88385-4a1b-4a8c-920c-060f6a2675d4	24	173	91	100	19	85	154	31	54	16	20	56	34	50	53	0	0	4	8	0	20	36	5	15	16	9	0	0	1
bcef0b6c-6584-4090-9d28-ef784a7e5fbb	91	172	30	68	64	39	121	0	43	16	17	12	29	42	26	0	10	3	24	7	1	13	0	28	4	1	6	0	0
bcefbf6a-80ff-4825-9d3a-492e2dceb35d	13	202	182	2	106	154	17	0	110	4	69	0	26	57	16	0	37	20	14	21	1	7	40	0	13	2	8	7	2
bcf54c96-2b62-4e24-926f-d77576250dd1	325	81	0	0	10	0	12	0	0	12	2	0	24	0	15	0	0	0	0	1	0	0	0	1	0	1	0	0	0
bcf76f1a-7109-422d-94c9-5e8364895fa0	0	0	0	1811	563	440	0	295	1390	41	396	536	32	130	559	0	72	100	115	74	298	120	213	0	54	105	79	220	0
bcf858fd-cc3b-4fde-ab10-eb96216f4366	371	47	0	0	0	0	0	0	0	0	1	0	24	1	15	0	0	2	0	0	0	0	0	0	0	0	0	0	0
bd1ce02b-bfaf-4cde-aaac-06097a12e248	346	62	0	0	0	0	22	0	0	7	0	0	21	2	19	0	0	0	0	0	0	0	0	0	0	0	0	0	1
bd2cc59d-f5ce-46ed-beb0-4c80b24cbe71	374	54	0	0	3	0	0	0	0	4	0	0	19	7	17	0	0	0	0	0	0	1	0	0	1	0	0	0	1
bd2ec47b-a120-4b3b-b10d-aee09805ab33	362	65	0	0	0	0	3	0	0	26	0	0	7	0	16	0	0	1	0	0	1	0	1	0	0	3	1	3	1
bd2f8133-3e71-4c5e-998f-0c1a9fdfb75f	12	163	121	95	0	137	87	202	97	22	0	44	53	7	68	0	0	15	3	7	8	12	7	42	2	27	0	14	7
bd3028c7-1fde-401d-a6b2-5f8e61eb4aa1	220	124	39	38	41	1	37	0	0	59	18	0	31	0	6	0	0	3	1	1	0	1	0	10	1	10	0	3	4
bd3e88b3-b37c-4641-85fa-d8125ba324ca	41	0	290	288	124	31	111	0	18	147	87	0	70	57	15	41	0	13	8	47	0	23	12	12	1	9	15	14	11
bd403458-5154-488b-931a-a7e737a6bf8c	322	89	0	2	5	0	7	0	0	6	3	0	25	1	14	0	0	0	0	0	2	0	0	0	0	0	0	0	0
bd6bd940-ef06-433a-80d9-dca5683e9cd2	176	192	36	46	36	0	0	0	0	56	30	0	33	0	7	14	0	1	0	1	5	0	3	0	0	0	20	0	0
bdbcffb0-c7da-4e7d-8002-9feffe48533c	304	69	52	38	0	0	23	0	0	32	7	0	26	0	12	0	2	0	0	0	7	0	0	0	0	0	1	1	0
bdc039d6-4817-4e6f-b8c6-a40b1e8e1a06	299	102	19	0	4	0	0	0	0	11	8	0	25	0	13	0	0	1	0	0	3	0	0	0	0	1	0	0	1
bdeeb1a6-c622-11e3-bf01-24c6515278c0	299	89	0	0	5	7	43	0	0	13	0	0	22	4	15	0	0	1	4	0	0	0	3	1	0	1	0	0	0
bea0e802-96d3-46e2-8030-17019a71e0bb	357	60	3	0	2	0	9	0	0	6	0	0	24	1	15	0	0	0	0	1	0	2	0	0	0	0	0	0	0
beafb7c6-ef39-478e-aa47-0f1ad39f95a3	93	101	200	0	12	97	49	23	0	42	61	2	60	0	2	107	0	7	3	3	1	8	9	0	2	6	11	9	1
bef21282-c622-11e3-bf01-24c6515278c0	31	50	263	301	81	0	108	0	8	63	47	0	79	97	0	6	0	9	4	10	18	15	8	15	8	9	15	0	12
bef23192-57cd-4301-b7a7-5e82ca62482d	357	59	0	0	6	3	13	0	0	1	0	0	15	16	15	2	0	0	0	8	0	3	0	0	1	0	0	0	1
bf24366f-fd91-4d84-8b3d-eed80064250d	366	52	0	0	0	0	16	0	0	8	0	0	23	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bf7462a2-394f-4838-bcb6-4d0126fa48b1	109	35	0	177	32	64	207	157	296	0	76	46	0	9	57	27	24	106	5	0	0	27	13	101	3	3	0	0	3
bf91afc4-aa2b-4365-80c5-b98c9d118e10	373	48	0	0	0	0	2	0	0	1	0	0	8	18	15	0	0	0	1	0	1	1	0	4	0	0	0	2	2
bff518fb-6da7-4dfc-ae4c-bd3f641028e2	0	0	154	306	689	226	0	0	399	33	343	0	97	275	38	0	181	54	41	77	134	56	23	7	30	38	16	22	8
c00d925a-ca4d-4561-a8f2-d4542f218086	349	77	3	2	6	0	0	0	0	12	4	0	24	0	14	0	0	0	0	0	2	0	0	0	0	0	0	0	0
c00de7a0-0b09-4e07-988c-ef2a7f8e932a	281	51	0	467	26	29	0	0	27	4	144	0	45	183	0	0	0	0	0	0	0	2	0	0	0	0	0	259	1
c016d025-3c92-41c5-b846-493b1fcce79e	250	67	0	199	0	90	17	59	209	0	95	201	21	0	150	10	4	2	16	0	0	0	0	18	3	1	0	276	0
c021b61c-c622-11e3-bf01-24c6515278c0	31	150	75	42	47	71	179	36	0	68	4	0	37	13	14	0	0	4	6	17	0	4	3	6	1	6	7	3	4
c0523251-3ac2-4292-bb00-9ae9ea9009f6	171	156	0	0	44	49	74	25	44	10	0	33	15	14	19	0	0	1	6	2	0	5	5	9	0	2	8	0	25
c05adc19-2e01-4712-a35a-69eee4d40998	65	121	117	175	27	85	89	101	197	52	94	99	11	54	116	0	28	44	35	1	0	32	4	0	0	53	0	45	49
c065761d-f775-457f-bda0-4c7c257a701e	121	43	40	173	84	124	174	8	107	11	88	3	26	79	34	0	0	10	1	0	11	7	10	6	0	8	81	64	9
c0812962-a345-48b7-aec0-01336c2d1eed	336	55	0	7	6	0	25	3	6	3	0	1	26	3	17	1	0	0	0	8	0	0	0	0	0	1	0	0	5
c082dc34-457e-40ec-8258-e11e8ed362c2	349	63	0	6	7	0	4	0	0	0	1	0	26	7	15	0	0	1	0	0	0	0	0	0	0	0	0	0	0
c08f65a0-bf4c-462e-9d07-ad56b3adcac8	148	158	68	43	40	11	61	6	0	55	3	0	33	2	11	23	12	0	1	1	0	7	0	0	4	3	2	11	1
c121de15-78f7-4698-91bf-fd0485c466c2	366	53	0	0	0	0	0	0	0	1	0	0	24	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c13d7ee5-2bf0-43e4-9cd3-9326ed9355cf	316	92	1	5	0	0	10	0	0	2	2	0	26	0	15	12	1	0	0	0	2	0	0	0	0	0	0	0	0
c13fb736-614c-4d5f-83bf-2d7586f4fb53	100	89	146	4	93	204	94	14	74	6	17	8	48	18	13	15	3	4	6	3	3	0	9	5	4	39	12	14	12
c14407ad-670e-4d1e-9417-2b76f4810fff	396	32	0	0	0	0	0	0	0	5	0	0	14	9	17	0	0	0	0	1	1	1	0	0	1	0	0	0	1
c14b2c74-447b-4526-a6e9-415d2728c7ca	256	133	12	2	19	5	27	0	0	25	11	0	28	0	13	6	0	0	1	3	0	0	0	0	0	1	0	2	3
c158ac2a-c622-11e3-bf01-24c6515278c0	325	83	2	2	4	0	10	0	2	2	0	0	26	2	15	0	0	0	0	0	0	3	1	0	0	1	0	0	0
c15a51cc-4fdc-4343-a410-13ddc238dac8	188	142	0	54	13	13	75	41	38	28	1	17	22	2	38	4	0	1	4	0	0	1	0	30	0	0	15	4	1
c19a1388-95e6-4708-a24c-3738f1908071	357	61	0	3	3	0	13	0	0	13	3	0	20	0	17	0	0	0	0	1	0	0	0	0	0	4	0	1	0
c1abb741-4fcd-4161-b057-c7efd619cc99	310	100	0	0	0	26	0	0	14	1	0	0	1	7	11	0	0	1	4	2	6	4	1	1	1	1	4	3	5
c1b44966-0f72-4c4f-8783-ab3ffe7f17b2	39	0	334	335	167	8	22	0	0	120	142	107	90	127	34	50	0	27	13	23	17	26	3	19	56	7	10	2	14
c1d9ed06-7498-4c6c-a0de-dbf28e868109	0	0	351	652	227	35	0	4	27	156	229	0	158	208	38	30	21	63	11	26	33	14	14	12	23	28	32	4	10
c20cb5c8-a6d0-4150-b72b-3f7e8909d72b	350	53	0	0	1	3	20	0	0	3	0	0	25	1	16	0	0	0	0	0	0	0	0	0	0	0	3	0	0
c2124bb2-30e1-4093-9a8a-3a188a6dc0a9	82	141	53	81	109	27	111	4	22	87	69	164	36	23	54	8	41	14	7	8	0	3	0	0	15	61	6	0	17
c21a5d55-9790-429f-a4e6-420293c07b53	262	126	28	7	9	11	7	6	19	13	15	0	10	29	20	3	10	16	1	4	0	1	10	0	1	1	2	0	1
c271b7d2-c622-11e3-bf01-24c6515278c0	160	164	17	15	4	6	97	0	0	23	7	3	23	15	8	5	0	1	3	1	0	1	2	0	4	2	5	0	4
c27290e4-6835-448a-abdc-df8ddd5f4630	202	126	11	76	26	7	39	38	68	32	69	58	28	11	54	0	0	3	0	0	0	129	6	0	0	4	0	0	0
c285c2fa-24b4-47a1-874d-86e74b002b05	213	134	30	11	14	9	52	0	0	17	10	0	30	7	8	0	0	5	0	1	0	2	3	0	1	1	1	0	0
c298ec82-8305-4c89-898f-268308f782b2	291	97	7	6	14	0	37	0	0	19	4	0	20	5	11	0	0	0	1	5	0	0	0	0	0	0	5	4	0
c29f6ed6-880d-4f03-977e-1087738e5e60	378	41	0	0	0	0	0	0	0	14	0	0	12	0	16	0	0	1	0	0	1	0	1	0	0	0	0	0	1
c2aafb9c-230a-43df-9a43-b34aa145a7bd	276	125	11	20	9	0	0	0	0	18	10	0	26	7	10	0	2	1	2	5	7	0	0	0	0	0	0	0	0
c2ec7f57-8510-4bbf-a2e9-dbd9ce8dcad1	33	16	185	34	113	33	227	15	9	99	58	0	42	37	3	19	11	8	18	10	3	9	6	8	2	10	3	5	5
c307688c-b1fa-47f6-a9e2-1ea41f7645b6	387	30	0	0	0	0	0	0	0	3	0	0	21	0	15	0	0	0	0	0	0	0	0	0	0	1	0	0	0
c36213e4-c057-46f5-ada5-f1f921855bb4	360	60	0	0	0	0	10	0	1	7	0	0	20	0	19	0	0	1	2	0	0	0	0	0	0	0	0	1	0
c3679262-63d7-463e-9501-6ab3f177aee8	211	160	23	84	54	24	0	2	5	55	0	3	31	8	17	4	3	2	13	0	0	1	9	9	1	0	6	4	1
c3cb64b3-842b-4b42-8c42-020a0206eb06	206	141	0	6	46	0	80	0	0	50	15	0	26	0	8	0	0	2	4	0	7	0	0	0	1	0	0	0	3
c437535b-2acc-4236-beae-94e2c1336830	0	66	18	65	210	106	232	119	335	0	0	128	2	0	88	54	4	34	21	9	8	57	11	58	17	34	5	0	10
c459dba5-b27c-46f0-b5b8-c62d597a0542	276	138	0	14	5	2	0	0	0	9	1	0	27	0	16	8	0	0	0	0	2	0	0	1	0	0	0	0	0
c488a170-c622-11e3-bf01-24c6515278c0	189	141	13	28	5	7	94	0	0	40	1	0	24	0	11	0	4	1	0	1	0	0	4	0	1	0	3	0	4
c48d7f4a-e98a-4077-a749-eb9f56f05b84	0	92	166	521	57	170	42	99	265	56	178	333	54	112	193	0	52	13	37	83	42	14	30	97	29	136	24	0	2
c4c776f8-ee3f-4cce-beb9-8dcf262cdcdf	345	75	0	0	1	0	0	0	1	13	0	0	14	0	17	0	0	0	1	0	1	0	0	0	0	1	2	0	3
c4e048de-1d43-4fbd-8289-9279b16c8a3a	403	24	0	0	0	0	0	0	0	3	0	0	22	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c504d5a9-29b0-4b7e-ac7b-5e543449a0f4	373	57	0	0	5	0	0	0	0	5	0	0	20	4	15	0	0	0	0	0	0	1	1	0	1	0	0	0	1
c556f81b-8a6c-4bbb-876f-2e2ce570c185	190	0	0	0	0	38	0	505	356	0	562	1284	66	154	123	40	37	244	5	0	0	0	0	68	187	280	5	43	0
c56505cb-e150-408d-9df6-3af4e608c376	381	43	0	0	0	0	3	0	0	12	0	0	16	0	18	0	0	1	0	1	1	0	1	0	0	0	0	0	0
c569b867-dadd-4591-af17-7e9b74699561	322	92	0	3	1	0	16	0	0	12	1	0	23	0	16	0	2	0	0	1	1	0	0	0	0	1	0	0	1
c59188a8-c6bb-433c-97fe-69f79a126d03	403	24	0	0	0	0	0	0	0	3	0	0	22	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c5ad7238-c622-11e3-bf01-24c6515278c0	133	102	74	24	33	44	127	0	20	31	16	0	22	27	30	0	0	8	7	0	0	19	18	2	2	4	0	0	5
c5bc0826-8037-4fe6-ad4e-b1b675e771fb	339	81	0	0	0	0	0	0	0	6	4	0	25	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c612570a-881d-421f-98b9-0e4563133744	0	0	177	242	0	351	114	456	371	28	109	29	43	19	146	43	6	45	13	19	74	44	52	19	7	67	17	13	18
c61ded54-f80e-4da8-b1d8-e22551c96118	292	123	1	0	2	11	0	0	0	11	2	0	23	6	14	8	6	0	4	0	0	4	0	0	0	1	0	0	0
c6224ab0-74f5-4f0a-9fe0-c083f806c853	403	24	0	0	0	0	0	0	0	3	0	0	22	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c642b9cc-bdb1-4796-9692-8be92398be17	263	130	0	5	0	0	39	0	0	16	6	0	23	2	19	1	0	0	1	1	1	2	0	0	0	1	0	1	0
c66926a8-474d-482c-bfb7-043029c8b737	129	197	15	17	8	2	100	0	0	31	9	0	27	5	15	27	10	1	1	0	3	2	0	0	0	1	2	1	1
c66c92d5-df65-46e6-861d-d8a98808e6a3	302	120	5	6	11	1	0	0	8	2	4	0	6	29	12	0	0	1	1	1	2	5	1	6	2	0	1	1	2
c67409b2-ac25-42a0-8543-4636ef132fe4	218	72	42	89	20	48	40	20	35	10	40	171	6	59	23	0	45	5	41	0	0	0	95	45	0	1	0	6	0
c6888be2-4517-41e4-a801-9c915f24e737	355	61	0	0	0	0	15	0	0	15	3	0	16	0	17	0	0	1	1	0	0	0	0	0	0	0	6	0	0
c691d6b3-8e70-4951-8551-2ee4e4d0d10b	62	122	83	130	68	87	134	42	56	39	19	18	34	59	46	0	0	6	1	35	0	5	12	14	1	36	8	2	20
c6a28615-1b92-4085-956e-eeedb2573c03	150	133	60	154	83	0	48	0	0	172	149	0	56	0	0	0	0	7	10	38	0	7	2	0	0	1	7	22	0
c6bb32f0-c622-11e3-bf01-24c6515278c0	233	111	10	67	18	1	35	3	8	22	14	62	29	22	36	10	8	2	1	0	77	1	0	0	0	0	0	10	0
c6d6f49e-6e95-4e41-8388-71f6fe017d80	409	20	0	0	0	0	0	0	0	19	0	0	7	0	16	0	0	1	0	0	1	1	1	0	0	0	1	0	1
c73f3f82-3091-46dd-b667-e96a1d8c501c	372	56	0	0	0	0	0	0	0	5	2	0	23	1	16	0	0	0	0	1	0	0	0	0	0	0	0	0	1
c741fb12-8160-43a7-bc70-2c545ea0031d	178	155	0	8	56	14	80	6	0	30	0	0	28	14	9	8	1	6	0	1	0	2	4	0	4	0	2	4	1
c75cc75a-7496-420f-b526-ea63c77e9839	24	0	336	603	75	22	55	0	5	100	54	0	116	148	21	28	0	28	8	30	25	6	9	33	17	20	5	2	26
c766274a-3c1e-443f-9ed4-c0e2b9c904d1	393	26	0	0	0	0	0	0	0	23	0	0	3	0	15	0	0	1	1	1	1	0	1	0	0	1	2	0	0
c767254e-b289-4904-a80f-050cf01ff8ba	0	0	139	510	673	169	0	0	280	115	248	0	111	265	97	0	154	71	45	58	31	50	63	30	53	28	5	24	19
c76f7fcc-2748-4b6d-805e-d21652dd5e3a	0	0	309	370	118	202	29	146	271	44	260	225	31	181	164	0	23	30	22	21	199	117	11	0	5	72	42	0	35
c79ce3d3-4758-4f52-9da1-38f994c99f4e	218	145	71	32	29	9	0	0	28	4	13	3	0	47	6	0	6	2	4	1	21	18	1	0	4	1	0	0	7
c7d798b8-c622-11e3-bf01-24c6515278c0	199	173	24	53	0	15	26	6	5	30	15	3	30	8	21	2	5	1	0	1	0	1	0	0	0	0	39	0	2
c8381701-31cb-465a-bdf2-1b8132be7a14	386	30	0	0	0	0	0	0	0	0	0	0	24	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c8e961b4-e324-40a2-89f6-736ec3845bc9	288	115	17	5	0	8	0	2	1	2	5	0	29	5	18	0	0	0	6	0	0	1	1	0	0	0	0	0	1
c8f61136-0bea-4fb4-bb63-699af7f22146	377	42	0	0	0	0	10	0	0	3	0	0	23	1	16	0	0	0	0	0	0	2	0	0	0	0	0	0	0
c8f64a71-e545-4eb6-9da3-2d43ae0c2627	239	132	58	25	0	4	9	0	0	13	12	0	22	21	9	3	0	5	0	12	0	0	1	0	0	1	0	11	0
c906a13e-c622-11e3-bf01-24c6515278c0	153	114	89	42	0	53	83	0	52	0	0	14	1	28	14	0	1	2	6	1	4	4	14	27	6	8	0	16	3
c955387a-16e5-447c-8e69-e4c04a9861d5	403	24	0	0	0	0	0	0	0	3	0	0	22	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c95a2b1b-726c-4608-9fff-d57b6f1aa75a	230	145	24	40	30	33	11	13	2	38	26	13	36	15	30	2	5	1	0	4	0	45	0	0	2	0	0	0	1
c971ffa7-ce37-4138-b028-598a30478e25	241	115	0	0	67	16	57	3	0	36	0	0	24	13	27	6	1	1	1	4	0	0	14	0	0	9	0	0	4
c9959f68-c385-4c1f-9188-8203844d288e	48	48	179	44	132	31	167	0	4	101	82	0	43	55	9	17	18	18	5	4	4	2	33	5	3	7	8	0	3
c9ad6b1c-baa0-45a7-b7c4-733728505b8a	161	203	46	37	3	55	20	0	24	6	12	6	18	26	13	0	0	6	6	1	7	0	19	2	1	4	10	0	4
c9ca979d-b3ad-4ff0-92d0-140105413d28	368	50	0	0	1	0	0	0	0	0	0	0	25	1	15	0	0	0	0	0	0	1	0	0	0	0	0	0	0
c9e7c629-7b57-4ede-b315-0cea8c97c48e	152	136	6	51	37	74	142	0	41	3	0	4	20	38	17	0	0	4	13	20	9	18	1	0	2	1	0	4	4
c9e7cff0-aec2-4ff2-8091-7cbea2bf5991	142	88	100	15	42	0	135	0	2	75	36	0	20	5	12	0	0	6	0	9	11	3	0	2	0	2	5	4	0
c9f87f0d-4967-4be2-8b92-a20f1980ea22	293	119	3	10	11	0	3	0	0	16	3	0	25	0	12	0	0	0	0	0	2	0	0	1	1	0	0	1	0
c9f91ded-3b04-4cd1-8ea6-bbc635a8a4f0	0	78	246	193	223	112	36	10	88	141	286	0	85	159	65	55	92	22	5	41	0	35	46	19	6	5	0	42	8
ca004926-f3ac-4824-8ed5-d84e62efdfae	0	1	116	497	223	478	105	98	266	72	310	69	131	182	228	64	98	45	28	30	0	133	2	0	42	118	76	0	50
ca137611-533a-4d20-a85d-8e4c3a1eab2d	214	159	0	0	4	31	58	0	15	1	0	6	5	17	13	0	0	3	1	1	6	4	1	0	1	2	14	4	2
ca284012-bd06-47a3-8a9d-c6b185d87d85	16	221	179	92	69	0	11	10	0	76	10	0	35	24	4	23	24	3	6	0	0	3	4	0	4	2	15	0	21
ca2b9fe2-97e0-4d4f-afd7-a5acf638800f	351	54	0	2	7	0	10	0	0	0	1	0	25	6	15	0	0	0	2	0	0	0	0	1	0	0	0	0	1
ca49fdb1-d55a-427c-9819-90980dcd956f	297	119	3	5	9	0	0	0	0	11	3	0	25	0	12	3	0	0	0	0	0	0	0	0	0	1	0	0	1
ca5ded1c-c622-11e3-bf01-24c6515278c0	142	164	68	7	7	23	67	0	0	37	30	0	29	10	4	10	0	2	3	6	0	0	1	1	2	1	1	5	9
ca8fa9f5-3190-440d-9879-22e33d05ca6c	228	156	17	6	6	0	26	0	0	30	5	0	17	1	12	0	4	0	2	1	1	0	1	0	1	0	2	2	1
caf2e99d-8f1f-4043-b567-c3fe28dc33ac	36	61	250	64	63	201	50	17	0	76	93	1	114	0	0	234	0	17	3	18	27	12	3	0	10	6	0	0	3
cafe9603-a804-48fb-9217-e2d1c3c346c5	47	159	111	60	129	44	80	14	26	44	62	0	47	88	32	20	52	11	21	0	0	13	0	24	0	2	16	13	5
cb381d49-4546-400c-af02-f877083caa0a	81	173	106	55	85	29	50	0	28	54	17	43	39	25	41	19	21	4	0	2	1	18	3	5	2	28	5	0	7
cb4608a7-6aec-4cba-b20f-489e214c9dbd	217	144	0	6	28	5	60	4	3	29	11	6	21	12	40	3	0	0	0	0	0	0	1	0	1	0	10	0	17
cb56e4c2-2fff-4f09-be34-fbdaa3794b35	299	88	0	9	0	8	48	0	4	11	2	1	20	6	24	0	0	1	13	0	0	1	0	0	0	0	0	0	2
cb573c96-f6d4-4897-8919-9827f623b6a7	225	158	0	0	2	22	54	0	25	3	1	0	6	18	13	0	2	2	2	3	0	1	1	5	1	4	4	3	1
cb5e1546-cda6-4991-911c-f3dd9f1a475a	74	157	97	208	140	15	55	0	1	126	55	0	56	42	4	8	22	1	0	5	3	1	5	0	9	5	78	0	12
cb74d12c-eed1-4b14-8f93-d70e625eb65e	336	74	0	2	1	0	9	0	0	0	1	0	21	12	15	0	0	0	0	0	1	2	1	0	0	0	0	0	0
cb753e6f-5ea3-4b58-9db3-7a62d15c8b2e	0	147	161	101	63	72	110	65	78	58	52	6	38	54	51	18	14	33	12	4	24	30	6	21	5	3	0	5	0
cb783f8b-d092-4104-b809-3f90b19df7df	251	35	0	358	0	80	0	67	49	166	697	554	176	206	142	2	0	195	0	4	0	0	0	0	211	0	0	128	0
cb86fbb6-c622-11e3-bf01-24c6515278c0	179	182	0	12	0	11	54	19	40	1	4	16	2	22	16	0	0	3	1	6	0	1	13	10	1	6	5	6	1
cb89cea8-f78e-4024-97c2-8f24debee1bc	370	47	0	0	0	3	0	0	0	0	0	0	25	0	15	0	0	0	0	0	0	0	1	0	0	0	0	0	0
cba4de91-cce7-4edc-8450-d0a52c959586	253	144	25	0	11	0	6	2	0	23	16	0	20	5	12	5	0	5	0	1	0	1	1	0	0	1	5	0	3
cbb788dd-964b-4cfd-80e1-979c7b5b3c52	358	56	0	0	0	0	14	0	0	11	0	0	19	0	19	0	0	0	0	1	0	0	0	0	0	0	0	0	0
cc19a480-9c66-4ee8-a0c0-921acac02689	0	16	229	585	84	161	71	78	67	125	64	113	101	146	158	39	7	43	103	27	0	7	15	97	20	15	1	4	14
cc39b534-5ba1-4ea0-956b-676f6732beec	354	65	0	8	0	0	0	0	0	2	0	0	15	17	14	0	0	2	1	0	0	2	1	1	0	0	0	1	1
cc4f9175-a8c8-424a-99d7-8bd11cae0e52	154	120	66	54	37	23	78	0	80	2	23	30	12	20	7	0	0	8	20	2	0	2	5	63	6	1	0	0	11
cc69fe94-0ecf-45ad-a03f-8fb7198e8657	283	118	0	3	11	0	14	0	0	12	4	0	24	3	14	0	0	0	0	0	3	0	0	0	1	0	0	3	0
cc6ab103-f07c-4b80-8c8e-cddc8a4da02e	369	49	0	0	0	0	0	0	0	1	0	0	22	1	16	0	0	0	0	0	0	0	0	0	0	1	0	0	0
cc792058-c622-11e3-bf01-24c6515278c0	244	94	16	12	6	17	77	0	0	25	4	0	25	9	13	4	3	2	4	0	1	3	2	0	0	2	0	4	1
