Samples	SBS80A	SBS80B	SBS80C	SBS80D	SBS80E	SBS80F	SBS80G	SBS80H	SBS80I	SBS80J	SBS80K	SBS80L	SBS80M	SBS80N	SBS80O	SBS80P	SBS80Q	SBS80R	SBS80S
fc447d51-cdc2-a180-e040-11ac0c4846a4	35	0	421	0	571	634	161	256	275	110	153	163	140	211	119	118	111	7	0
fc447d53-24d1-c83d-e040-11ac0c4846a6	201	34	8	57	293	445	76	139	74	20	0	143	59	267	0	5	92	77	0
fc447d55-95d8-0b34-e040-11ac0d483afa	0	84	107	276	113	204	0	0	0	256	170	0	49	0	16	7	12	0	0
fc447d56-0d53-e0c3-e040-11ac0c4846a8	0	364	84	66	144	0	153	0	0	59	43	50	33	84	18	6	19	0	1
fc453f67-6623-4e8c-b519-0bd79e4d4651	57	251	0	141	233	123	31	0	0	0	189	213	0	39	0	9	19	1	0
fc5dc6d8-62d2-76d8-e040-11ac0d4863c3	21	84	139	260	0	281	0	261	26	4	1	50	0	121	38	22	0	14	0
fc639186-8302-798e-e040-11ac0c484cec	71	157	91	217	75	65	111	49	0	0	15	57	20	0	3	2	14	12	0
fc63cbab-d27a-5ebb-e040-11ac0c48724f	0	254	198	40	181	138	85	6	27	163	140	74	34	170	27	31	21	0	56
fc68c24d-47ad-7961-e040-11ac0c48595c	0	216	369	87	151	20	194	0	0	48	47	88	89	86	25	31	10	4	3
fc68e599-6a40-61dc-e040-11ac0d48700d	86	125	175	143	179	441	22	161	88	0	0	57	46	18	49	34	106	26	3
fc6d77a9-121b-48ab-a899-713c3d1319a2	0	246	264	90	125	0	193	0	25	6	52	124	65	99	19	20	16	0	0
fc78685a-7053-152a-e040-11ac0c480ded	60	160	46	224	42	176	0	0	15	0	47	21	0	12	8	7	17	0	19
fc7eb420-5c13-20bd-e040-11ac0d484574	0	223	407	48	238	0	231	0	94	81	127	221	136	0	19	13	51	0	0
fc7f8eeb-9c40-123e-e040-11ac0c484061	153	13	139	65	475	204	72	189	59	247	198	3	105	72	8	34	53	140	0
fc806c50-2f6e-418d-e040-11ac0d485f01	0	210	258	101	74	245	98	255	79	58	20	107	50	71	83	57	53	4	0
fc812906-d3b6-4210-a842-96f095280cbf	421	3	2	0	8	0	0	0	1	0	0	0	32	0	0	0	0	0	0
fc8130df-18fe-c74d-e040-11ac0d485df2	372	5	11	50	3	26	25	5	9	2	8	1	14	0	0	18	6	0	0
fc8130df-1bc2-c537-e040-11ac0d485de6	304	13	58	74	111	76	54	14	58	35	8	0	17	30	0	2	31	0	0
fc8130df-1cdd-cade-e040-11ac0d485dec	422	0	2	3	0	1	3	2	0	3	0	0	25	4	5	0	0	0	0
fc8130df-1e8f-c879-e040-11ac0d485df4	310	28	115	46	61	0	133	0	0	0	0	0	27	0	28	0	0	0	0
fc8130df-1f21-c8f9-e040-11ac0d485dfc	285	0	19	134	7	20	0	0	0	2	75	8	0	0	5	8	1	0	0
fc8130df-2211-cfcc-e040-11ac0d485dde	0	276	161	144	6	0	168	0	0	0	19	111	49	37	6	12	4	0	0
fc8130df-24d9-32f1-e040-11ac0d485df0	413	0	12	1	0	3	10	7	11	0	16	0	11	15	6	2	2	7	0
fc8130df-2628-304a-e040-11ac0d485dfa	281	64	67	70	31	1	66	0	0	16	10	0	23	8	17	15	0	3	0
fc8130df-297f-34a3-e040-11ac0d485e02	369	23	5	35	17	2	27	1	3	11	1	0	23	11	0	9	0	0	0
fc8130df-2ca4-39d2-e040-11ac0d485e00	397	6	2	24	7	0	6	0	2	2	7	0	19	0	5	4	0	4	0
fc8130df-2d5f-3b53-e040-11ac0d485dee	227	39	90	79	318	99	182	27	21	61	0	4	37	77	0	35	11	29	0
fc8130df-2e39-3814-e040-11ac0d485de0	256	16	16	121	130	0	71	0	0	0	0	43	61	0	0	0	2	0	62
fc8130df-30a5-3e6a-e040-11ac0d485de2	0	207	202	147	146	39	149	0	16	48	48	38	32	95	19	23	11	3	20
fc8130df-3147-3e94-e040-11ac0d485df8	363	30	24	22	71	0	47	0	1	9	0	0	27	0	0	0	0	0	40
fc8130df-3225-3f96-e040-11ac0d485dfe	149	188	16	101	223	33	86	20	0	1	0	6	32	0	3	0	1	109	0
fc8130df-3361-3c8a-e040-11ac0d485dea	246	66	21	110	125	5	112	0	0	4	0	3	16	0	3	6	46	3	0
fc8130df-34f8-22c6-e040-11ac0d485de8	232	53	43	110	104	46	76	0	0	21	10	52	24	0	72	31	0	0	0
fc8130df-35ac-2304-e040-11ac0d485dda	0	189	366	0	832	173	162	0	0	0	188	712	275	0	20	51	374	0	0
fc8130df-6860-7677-e040-11ac0d485ddc	0	129	136	260	0	149	0	0	0	41	97	37	0	51	20	35	0	0	0
fc8130df-6977-7704-e040-11ac0d485de4	297	9	1	80	30	30	23	98	0	24	0	21	21	16	0	53	43	0	0
fc8130df-6bec-7627-e040-11ac0d485e04	0	287	280	16	272	96	136	0	116	21	51	148	109	87	5	123	7	0	0
fc8130df-897d-5404-e040-11ac0d485e0a	299	29	58	26	221	124	108	39	6	23	0	47	49	130	1	0	6	32	8
fc8130df-8e4e-586b-e040-11ac0d485e08	282	0	18	93	39	68	5	182	0	70	45	30	5	0	7	61	63	0	0
fc8130df-8ec8-5b1e-e040-11ac0d485e06	0	261	79	138	82	140	22	0	50	181	94	50	72	22	30	5	21	1	11
fc8130df-90ba-5d94-e040-11ac0d485e0c	0	99	218	194	267	188	13	0	156	64	94	69	125	51	26	49	16	0	0
fc8130df-e399-e34d-e040-11ac0c483279	298	25	55	96	44	1	75	0	0	4	0	0	33	0	1	0	5	0	1
fc8130e0-08dd-b996-e040-11ac0c48327b	188	90	45	0	230	304	118	503	48	26	18	258	16	216	0	60	221	0	0
fc8130e0-095f-b953-e040-11ac0c483287	332	31	19	63	2	0	26	0	0	9	0	0	32	0	1	0	0	5	0
fc8130e0-096a-b991-e040-11ac0c48327d	324	15	0	82	0	9	26	12	13	15	9	3	25	0	25	2	0	0	0
fc8130e0-09f1-b964-e040-11ac0c48326e	161	0	140	122	99	174	40	385	0	112	52	0	0	157	1	21	0	21	52
fc8130e0-0b9c-bbc9-e040-11ac0c483266	309	7	0	66	63	27	63	143	0	29	0	10	7	0	0	8	137	0	0
fc8130e0-0bc1-bba7-e040-11ac0c483289	315	0	5	103	28	56	0	4	13	0	15	0	11	27	2	2	2	5	0
fc8130e0-0bfa-bba4-e040-11ac0c48328d	368	0	6	56	7	0	7	0	0	1	0	0	29	0	3	2	0	4	0
fc8130e0-0c53-b432-e040-11ac0c483283	406	1	14	19	0	5	1	0	2	0	10	0	20	0	5	2	0	0	0
fc8130e0-0d25-b475-e040-11ac0c483277	410	0	0	19	0	0	2	2	0	9	1	0	24	0	0	4	0	0	0
fc8130e0-0db6-b568-e040-11ac0c483281	378	0	12	43	0	1	7	0	0	3	0	0	29	0	3	0	0	4	0
fc8130e0-0dcf-b558-e040-11ac0c483285	217	19	29	174	7	32	11	8	10	7	29	3	6	41	4	20	3	4	0
fc8130e0-0e1f-b54d-e040-11ac0c48326c	76	51	242	0	627	515	84	506	179	126	183	203	94	218	0	88	60	92	84
fc8130e0-0f1a-b6eb-e040-11ac0c48328f	0	33	408	233	409	148	86	0	25	3	205	94	81	0	9	35	0	35	42
fc8130e0-0fde-b756-e040-11ac0c48328b	193	0	9	166	0	131	0	4	0	213	133	57	65	0	0	30	1	17	0
fc8130e0-a38a-23b9-e040-11ac0c48327f	0	70	512	143	234	256	104	10	72	18	176	155	78	58	1	34	46	48	68
fc8130e0-a39a-23b5-e040-11ac0c483270	311	30	14	88	10	0	45	0	0	0	0	16	30	0	2	1	0	0	0
fc8130e0-a538-dda3-e040-11ac0c483264	30	68	210	215	126	217	40	375	48	48	68	106	32	49	22	39	0	126	0
fc8130e0-a539-dda8-e040-11ac0c48326a	287	0	48	0	204	213	47	139	87	94	48	44	8	201	0	5	13	103	35
fc8130e0-a774-d834-e040-11ac0c483268	70	142	152	184	180	70	179	51	0	21	0	26	26	9	11	48	35	2	0
fc8130e0-a8b4-d80d-e040-11ac0c483272	207	2	7	216	22	70	2	2	6	22	28	10	11	0	1	9	0	34	2
fc8130e0-a94d-d9d0-e040-11ac0c483262	256	19	0	62	235	151	73	394	62	45	0	130	36	55	14	18	0	207	0
fc8130e0-ad63-b804-e040-11ac0d485e10	182	233	0	42	0	10	30	1	0	139	34	28	53	0	2	1	13	0	0
fc8130e0-ad66-b82e-e040-11ac0d485e0e	272	11	44	116	20	117	7	0	0	0	8	18	0	0	6	1	0	96	0
fc8130e0-ad8a-b832-e040-11ac0d485e14	408	0	27	0	10	59	33	53	27	25	0	0	13	38	0	0	0	0	0
fc8130e0-aed2-bb2f-e040-11ac0d485e12	139	71	79	200	142	46	77	0	7	23	33	4	29	3	9	20	29	7	0
fc8130e2-f2ef-d096-e040-11ac0c483293	205	37	34	180	22	0	4	1	2	0	74	1	0	11	6	2	1	4	18
fc8130e3-01ba-c740-e040-11ac0c483291	0	208	397	55	0	443	44	0	131	68	142	163	37	59	50	49	9	34	26
fc8130e3-023d-c7d4-e040-11ac0c483295	20	72	143	297	186	329	15	68	0	0	35	94	10	3	52	7	0	0	98
fc8130e5-18b8-ef38-e040-11ac0c483297	144	23	29	180	99	146	49	212	91	0	0	63	38	58	0	48	113	0	0
fc81312a-99ae-7672-e040-11ac0c4832a2	253	4	145	90	73	209	11	202	13	13	0	0	17	18	11	14	98	4	71
fc81312a-d451-38fb-e040-11ac0c4832a4	307	0	17	108	12	3	6	3	0	0	8	0	26	13	6	2	0	0	0
fc813235-5ed8-7695-e040-11ac0d485e3e	0	112	596	0	133	316	120	168	106	152	145	40	24	221	39	66	17	66	45
fc876f51-0577-3b53-e040-11ac0d48515e	411	6	16	0	20	0	24	0	0	0	0	1	33	0	0	0	2	3	0
fc876f5c-8339-bc9c-e040-11ac0d485160	301	86	86	0	93	0	259	0	0	0	0	144	56	0	11	0	0	10	0
fc876f66-ff0d-f338-e040-11ac0d485162	336	50	0	16	10	0	1	0	25	0	0	4	38	0	2	0	5	0	0
fc8edf46-2005-1af4-e040-11ac0d481414	114	0	394	0	226	181	134	31	398	310	168	95	212	26	67	36	8	111	0
fc93369d-3ffb-1b53-e040-11ac0c4852ba	425	1	0	0	0	0	0	3	0	0	0	0	27	0	0	0	0	0	0
fc93b9ab-760a-5223-e040-11ac0c482177	0	145	130	239	95	250	26	77	31	110	34	46	50	12	16	16	24	2	32
fc93bd81-a3f9-2f8e-e040-11ac0d48306f	425	1	0	0	0	0	0	3	0	0	0	0	27	0	0	0	0	0	0
fc93e38d-6bd5-9912-e040-11ac0c4838cd	425	1	0	0	0	0	0	3	0	0	0	0	27	0	0	0	0	0	0
fc9404ed-1ba3-2638-e040-11ac0c484da2	411	17	0	2	0	0	1	3	0	0	0	0	28	0	0	0	0	0	0
fc9469d0-4d0e-bb59-e040-11ac0d481e59	416	10	0	0	0	2	0	2	0	4	0	0	28	0	0	0	0	0	0
fc94ea15-2d98-0c5b-e040-11ac0c48569b	419	4	0	3	0	0	2	3	0	0	0	0	26	2	0	0	0	0	0
fc94ec40-2cf2-7ce8-e040-11ac0d4871fb	307	16	4	101	10	0	22	2	4	5	0	0	30	0	0	0	0	4	0
fc9500f3-e7d0-9820-e040-11ac0c48617e	342	0	5	79	0	0	11	7	0	15	0	0	25	0	0	1	0	1	0
fc950c33-faa4-0241-e040-11ac0c486786	303	48	2	47	74	101	30	150	0	21	0	38	19	18	0	0	7	69	0
fc95d5ce-6899-62f1-e040-11ac0c486011	73	146	37	235	11	0	76	0	0	0	11	33	19	1	2	4	7	3	14
fc962061-8ab0-42b3-e040-11ac0c4810cc	141	40	48	229	79	9	104	0	0	3	0	29	33	34	0	7	15	2	0
fc9650a1-9aef-ab3b-e040-11ac0c4829a7	188	105	87	129	76	0	192	0	0	8	0	48	30	0	11	3	0	0	0
fc968a86-32e3-ee88-e040-11ac0d487adb	201	111	9	143	55	3	52	4	12	31	19	0	22	0	4	3	2	2	0
fc969f27-bdc6-cd03-e040-11ac0c48577e	245	93	57	103	74	0	117	0	4	5	0	0	2	0	0	2	0	14	0
fc96e36c-67f1-4c02-e040-11ac0d48393d	421	9	0	0	6	0	6	0	1	0	6	0	16	8	0	0	0	2	2
fc96f0df-ef04-411e-e040-11ac0d484291	423	0	0	0	0	0	0	3	0	0	0	0	29	0	0	0	0	0	0
fc975588-6e70-b496-e040-11ac0c484689	278	24	14	129	25	0	20	0	3	0	7	0	21	19	2	2	0	0	9
fc97c1c5-9f4a-be90-e040-11ac0c480992	223	101	9	127	35	14	52	0	4	17	0	11	32	5	0	0	2	1	3
fc990cee-3a1e-9d45-e040-11ac0c484ab3	284	0	20	140	11	7	11	0	21	4	7	0	38	0	0	3	0	0	3
fc99832e-a4ae-8259-e040-11ac0c48131c	366	0	12	57	1	1	10	6	0	1	0	0	27	2	0	2	0	0	0
fc998aec-57dd-eab2-e040-11ac0d48680a	425	0	0	0	0	0	1	4	0	0	0	0	28	0	0	0	0	0	0
fc99b734-7f61-88d1-e040-11ac0c482e88	410	0	0	13	0	4	0	4	0	2	0	0	29	0	0	0	2	0	0
fc99bbb0-e5c7-fb9e-e040-11ac0d4807e1	425	1	0	0	0	0	0	3	0	0	0	0	27	0	0	0	0	0	0
fc9d5fc6-546f-27b7-e040-11ac0d485f87	426	1	5	7	0	0	5	3	0	0	0	0	27	0	0	0	0	0	0
fc9d5fc6-719b-0525-e040-11ac0d485f83	397	8	9	32	0	0	15	0	0	0	0	3	29	0	0	0	0	0	0
fc9d5fc6-7f7d-1313-e040-11ac0d485f85	194	71	78	147	126	0	0	0	0	0	165	10	0	0	0	3	7	0	0
fc9d5fc7-a87b-c5e7-e040-11ac0c4850aa	437	0	0	0	0	0	2	6	0	0	0	0	29	0	0	0	0	0	0
fc9d704c-0cfb-0407-e040-11ac0d486980	306	35	27	91	0	0	43	0	0	0	0	7	23	0	0	1	0	0	0
fc9d93b6-77c6-8719-e040-11ac0d487dec	298	36	22	90	17	0	32	0	10	0	0	2	35	0	0	1	0	0	0
fc9d93b6-92e8-acb7-e040-11ac0d487dee	258	154	20	47	38	3	85	0	0	22	0	0	23	0	4	6	0	2	0
fc9dbf68-4599-3c64-e040-11ac0d481623	135	115	99	143	224	24	138	0	40	20	12	0	34	0	12	1	42	10	45
fc9ef456-75a2-5967-e040-11ac0c484477	125	23	20	251	27	0	36	5	3	22	25	0	21	26	5	2	0	2	12
fc9f6916-da31-ab17-e040-11ac0c4808f3	0	173	477	32	267	308	57	32	0	24	164	95	69	221	50	28	6	0	18
fc9f6cb0-ceb9-790d-e040-11ac0c480ad1	79	0	692	0	356	327	95	0	146	112	259	117	146	145	67	32	26	16	0
fc9f9295-01f6-a9e0-e040-11ac0d4845af	264	124	7	72	35	0	70	0	0	17	0	0	26	0	5	1	0	3	0
fc9f998b-cc72-f6ea-e040-11ac0c482425	354	70	0	24	37	0	79	0	0	0	0	35	23	0	0	0	12	2	0
fca04929-586a-0594-e040-11ac0c48099d	336	26	17	63	4	0	36	0	1	2	0	11	32	0	0	1	0	0	0
fca07e09-1fd2-9ef5-e040-11ac0d485bbd	0	395	244	0	221	0	330	0	0	69	7	152	17	72	13	40	1	0	17
fca08ee9-b480-4dc7-be56-f1eb03b56f7c	114	167	0	150	252	0	74	0	27	0	31	36	54	53	18	0	2	4	17
fca1c663-dec0-db39-e040-11ac0c486140	438	0	1	0	0	0	6	2	1	0	0	0	26	0	0	0	0	0	0
fca2d62f-2756-939e-e040-11ac0d4865e6	381	9	10	34	0	0	9	0	0	0	0	0	30	0	0	1	0	0	0
fca3f7d0-2231-661c-e040-11ac0c4832fd	57	0	64	260	55	339	6	660	171	48	0	135	19	69	48	48	25	0	0
fca6150f-d555-a29e-e040-11ac0d4873b2	0	163	236	157	350	386	132	358	96	0	160	171	61	17	63	35	0	35	28
fccb865d-83ed-4bfe-ad84-0689813ae977	340	0	0	82	0	0	11	5	0	0	0	0	24	7	0	4	0	5	0
fce8d8c6-f2a0-43a8-9a7a-b9c519a6686c	6	217	44	217	126	0	68	0	0	7	44	61	60	30	16	11	7	0	5
fd163b56-1c2d-4e63-9fad-ba3221ae274b	404	22	0	17	0	0	6	3	0	0	0	0	27	1	0	0	0	0	0
fd504153-3cf6-44b9-99d5-21961ebac188	52	336	53	0	240	77	143	33	44	92	41	43	55	129	9	25	9	18	0
fd74de4d-6973-4597-a541-e8a13d80ad55	382	9	6	46	15	0	20	1	0	0	0	0	29	1	2	2	0	1	0
fdbd0277-ddbf-4cc5-8ec3-3644b9553627	127	28	74	242	14	103	18	27	13	29	60	0	24	36	1	11	0	9	0
fdf7dfb7-9285-46b3-be60-672164507705	202	42	3	179	55	0	75	2	0	0	0	17	37	0	22	0	0	0	0
fdf9a814-c622-11e3-bf01-24c6515278c0	345	39	5	45	4	18	15	0	0	5	0	7	19	0	5	21	0	0	0
fe04d042-a4cc-4a14-8197-415ea40951aa	0	196	241	146	87	0	188	0	0	61	48	73	56	103	22	8	0	0	0
fe083d2d-d088-4ac1-825b-8c5bbfe974ac	287	28	5	102	5	9	12	9	2	43	0	0	36	27	0	0	0	0	0
fe4611c2-bd37-4605-adfe-60efe0392b03	422	0	0	10	4	0	2	2	3	3	6	0	16	6	0	1	3	0	8
fe63d42b-d471-45b6-9bdf-1a3b55465d37	418	5	0	22	0	0	26	1	8	0	0	0	0	5	2	2	3	0	0
fe8c62a6-c113-46e8-ab91-fdb90bb6a59f	153	80	81	132	338	241	9	212	24	0	0	54	8	0	165	33	43	0	34
fe96d91c-3686-4125-af71-b8703a011ad4	99	31	89	212	358	178	23	1	66	17	138	59	26	32	0	30	130	20	0
fea5827b-251d-474b-8713-fc76db995fe7	0	164	252	129	0	298	0	0	92	218	191	95	54	0	35	26	27	0	0
fec30898-f86b-4207-aa78-de77142c8f50	314	0	1	111	6	3	18	4	2	3	0	0	29	8	0	2	0	0	0
feccc27e-5c2e-4339-8746-0945fee93c1e	263	81	17	63	86	44	61	29	0	26	10	30	27	50	1	16	49	0	0
feccee20-a62d-4152-b832-b9fdaca87a61	102	82	218	133	165	220	5	584	2	84	155	149	53	4	49	3	0	0	144
ff3fe4a3-7d19-4d4d-81b6-aaa41ba5bf39	0	139	209	192	166	379	12	0	125	0	66	169	0	0	20	192	2	0	0
ff870342-f0d6-4450-8f9c-344c046a0baf	265	112	27	68	36	3	92	0	0	47	0	25	38	0	0	7	8	0	1
ffa976f0-aa60-4867-842e-361afa7d68ac	428	14	0	0	0	0	10	3	0	0	0	0	25	0	0	0	0	0	0
ffad9288-c622-11e3-bf01-24c6515278c0	70	110	89	228	199	0	194	1	0	25	0	57	51	0	6	11	2	0	44
ffb4f42b-58e9-40c3-8963-11804f041375	181	195	0	100	80	0	79	0	0	1	0	24	37	0	2	1	0	0	2
ffdd4feb-aca3-4104-b1e8-954d705a6450	202	45	32	183	27	32	3	0	0	27	42	6	31	0	4	2	0	5	0
ffe4bb51-e98a-41a7-a4e1-c3970386889c	227	101	101	82	22	0	101	0	0	26	0	13	17	31	20	1	0	0	4
PD10010a	0	324	153	22	6	217	5	132	394	112	59	46	90	4	56	16	2	25	19
PD10011a	0	48	338	239	2	358	2	39	192	0	0	0	70	15	31	22	40	9	35
PD10014a	0	212	425	0	9	47	155	51	461	73	79	12	86	110	34	30	25	0	25
PD11326a	53	0	1068	0	0	48	394	29	0	261	85	0	33	101	51	28	23	1	42
PD11327a	0	0	1066	0	0	468	12	442	270	485	48	0	131	0	47	52	63	65	31
PD11336a	285	72	44	45	35	42	32	50	16	20	0	0	34	38	3	2	1	49	0
PD11337a	89	246	76	52	64	12	109	88	278	123	3	1	61	0	19	19	33	23	0
PD11338a	28	373	0	0	0	44	1	21	438	82	0	23	179	0	0	2	3	0	0
PD11339a	11	338	111	46	0	139	2	308	280	50	190	0	0	0	8	61	30	4	0
PD11340a	0	86	426	126	116	246	21	191	348	34	130	0	106	63	37	20	31	4	36
PD11341a	105	63	100	255	8	0	92	0	9	38	13	0	19	0	8	3	12	0	6
PD11342a	2	315	0	102	0	0	40	13	238	175	39	9	44	45	9	10	17	1	41
PD11343a	0	259	161	62	23	137	20	134	412	62	126	13	0	43	23	38	62	13	45
PD11344a	0	348	164	0	21	47	171	91	475	107	0	27	137	0	8	4	0	39	0
PD11345a	40	39	590	0	167	245	12	425	489	129	294	0	62	58	5	50	77	72	14
PD11346a	70	118	474	0	0	67	13	577	363	44	270	0	39	0	15	72	80	102	0
PD11347a	28	294	119	27	14	56	74	102	398	115	0	0	127	0	5	44	42	32	0
PD11348a	8	313	113	18	41	81	90	50	456	127	0	33	133	0	11	22	57	54	0
PD11349a	0	40	537	102	0	194	0	458	347	143	161	0	113	0	53	97	33	54	5
PD11352a	48	389	39	14	22	5	87	0	174	97	24	65	74	0	14	11	2	9	0
PD11355a	9	0	56	393	137	0	53	3	7	7	25	0	48	5	8	8	5	8	1
PD11357a	21	265	133	99	0	99	29	48	320	25	176	47	0	0	23	13	24	3	21
PD11358a	0	367	115	0	42	0	37	0	405	204	0	44	178	0	26	10	7	0	0
PD11359a	0	424	76	0	38	0	112	0	300	102	17	86	136	0	3	11	0	0	0
PD11360a	16	155	170	162	0	90	18	212	291	70	131	1	26	19	39	4	51	7	4
PD11361a	0	393	71	0	0	0	55	0	303	389	0	59	144	0	8	20	10	0	0
PD11364a	0	243	85	131	68	43	41	0	289	145	181	38	19	5	20	18	17	11	0
PD11365a	6	231	132	135	55	31	25	0	184	94	170	33	0	48	29	30	15	10	3
PD11366a	23	352	78	57	0	232	6	6	103	110	168	99	19	0	22	35	26	0	0
PD11367a	58	298	121	33	100	88	100	34	218	119	0	0	75	14	0	51	27	12	4
PD11368a	38	132	334	20	171	260	88	225	512	111	53	7	28	79	136	67	2	21	42
PD11369a	96	90	239	37	227	126	18	307	397	42	75	0	99	52	13	47	0	104	48
PD11370a	32	406	14	0	32	5	30	0	239	99	58	73	116	0	1	20	6	7	0
PD11372a	71	278	110	54	0	67	100	0	265	71	0	53	74	0	18	12	37	0	0
PD11374a	0	327	191	0	0	0	182	166	491	103	0	15	80	0	11	30	52	0	0
PD11375a	42	307	4	82	0	38	27	60	256	125	0	20	111	0	19	18	2	0	0
PD11376a	75	188	80	83	38	0	38	73	372	119	30	0	81	0	56	28	0	0	9
PD11379a	117	51	128	208	153	18	133	9	33	48	10	0	27	59	0	26	4	14	17
PD11380a	62	342	41	18	42	45	60	4	265	118	28	36	80	0	44	7	4	19	0
PD11381a	0	360	98	0	17	43	58	0	466	103	0	85	210	0	0	6	1	0	3
PD11383a	368	56	0	21	0	2	6	0	0	19	2	4	33	0	0	2	0	0	0
PD11384a	64	159	23	180	48	3	14	40	264	80	21	0	90	0	30	3	13	0	0
PD11385a	0	115	590	47	0	377	28	293	466	0	101	71	14	7	74	64	27	67	13
PD11386a	30	334	122	8	0	63	104	0	358	112	0	79	139	0	39	6	3	26	0
PD11388a	0	349	167	0	0	81	0	402	354	12	257	0	0	0	17	52	18	50	0
PD11389a	87	364	3	11	8	38	26	0	221	35	8	33	92	0	25	0	1	0	0
PD11391a	148	94	115	0	233	16	216	196	116	434	0	122	67	183	39	33	34	39	0
PD11393a	18	171	399	111	111	608	3	361	126	0	0	9	0	0	65	22	134	0	7
PD11394a	0	355	62	32	0	80	52	58	373	99	0	53	162	0	3	41	27	0	0
PD11395a	13	244	106	103	46	0	105	0	317	166	127	41	24	4	10	16	8	10	28
PD11396a	0	232	191	0	57	50	48	204	647	95	203	0	0	56	34	20	35	32	91
PD11397a	0	255	316	0	207	286	82	124	426	39	172	72	25	0	47	51	66	53	16
PD11398a	2	292	271	68	248	123	47	9	84	63	163	21	35	38	19	15	9	12	39
PD11399a	27	299	15	53	54	36	63	119	386	119	0	3	86	0	9	34	47	0	24
PD11402a	35	357	53	11	71	27	61	19	366	81	0	19	136	0	0	8	27	0	0
PD11462a	0	242	200	0	18	111	39	192	487	194	201	39	0	87	65	31	7	76	6
PD11464a	0	381	44	0	149	31	77	83	349	202	0	32	135	0	45	13	0	87	0
PD11465a	0	243	100	32	119	196	38	208	511	98	122	22	0	71	68	8	37	127	41
PD11740a	117	236	24	76	53	6	20	0	210	72	0	0	80	0	3	4	9	0	16
PD11741a	236	40	0	144	0	14	0	44	37	22	50	0	0	22	0	18	13	4	0
PD11742a	0	260	314	20	162	43	241	0	271	134	53	71	101	80	13	39	21	0	25
PD11743a	7	289	191	0	102	39	150	47	455	195	12	42	98	54	33	4	25	36	48
PD11744a	0	448	6	0	7	0	43	0	274	179	11	45	117	0	10	9	11	0	0
PD11745a	76	48	403	43	83	144	54	132	533	165	121	0	36	5	72	52	42	16	82
PD11748a	0	178	522	0	35	34	323	56	344	176	5	85	31	141	48	17	57	19	21
PD11750a	0	78	201	238	0	195	0	56	63	100	53	0	20	106	19	36	0	7	11
PD11751a	0	57	494	154	113	150	61	6	0	44	108	0	83	189	24	22	8	0	13
PD11752a	119	0	211	193	128	70	23	69	83	134	102	0	88	0	6	10	19	60	0
PD11753a	0	349	118	13	0	172	8	63	380	108	270	68	0	0	6	23	49	10	0
PD11755a	30	85	735	33	269	55	319	21	76	132	68	0	95	102	40	30	37	0	11
PD11756a	50	374	13	30	15	0	71	0	184	171	0	60	88	0	10	11	2	13	0
PD11757a	0	97	370	174	158	62	25	13	45	96	173	0	74	82	24	14	28	6	9
PD11760a	32	322	90	0	0	34	103	26	389	257	12	47	69	19	33	48	40	3	4
PD11761a	219	0	99	145	4	35	0	145	57	51	42	0	41	0	65	4	19	9	0
PD11762a	38	297	41	46	7	0	35	4	348	257	0	40	115	19	11	34	5	6	0
PD11765a	0	271	129	0	36	0	67	47	536	481	0	78	238	0	14	15	1	26	0
PD11766a	48	279	190	18	34	58	215	52	351	114	0	52	63	0	38	16	17	2	27
PD11767a	0	383	53	0	8	0	44	78	316	291	0	63	173	0	11	8	17	19	0
PD11769a	11	363	108	25	20	25	130	0	219	134	50	105	109	0	18	10	26	13	0
PD11816a	39	286	194	15	0	112	28	65	380	55	240	57	15	0	34	20	38	9	0
PD11818a	175	157	119	2	108	113	81	230	260	74	0	0	112	0	52	4	0	107	0
PD11819a	377	13	0	51	0	0	1	8	4	11	0	0	35	0	3	0	0	0	0
PD13162a	0	27	263	190	0	0	66	157	362	101	72	0	41	158	43	22	29	1	10
PD13163a	37	175	389	0	76	27	255	26	397	258	47	96	95	0	28	69	33	86	0
PD13164a	24	308	82	46	8	79	36	140	309	117	134	23	24	0	35	24	28	71	0
PD13165a	0	219	401	0	455	0	283	0	358	251	44	18	121	0	26	36	61	34	16
PD13166a	154	97	107	164	45	63	119	28	35	0	0	2	13	0	11	54	0	18	0
PD13167a	55	179	311	0	135	124	67	246	339	236	175	5	42	4	110	54	22	63	0
PD13168a	0	194	303	0	100	41	135	105	555	315	0	29	183	0	12	43	51	95	8
PD13296a	0	0	552	158	35	97	137	25	34	72	68	0	81	227	19	17	37	0	0
PD13297a	0	267	382	0	343	0	303	0	258	144	76	104	76	7	34	31	14	47	30
PD13298a	48	105	395	0	55	441	9	470	571	131	143	103	67	39	82	30	27	8	52
PD13299a	0	124	356	0	0	165	89	142	498	227	177	102	83	185	51	48	15	22	18
PD13302a	81	158	135	160	135	190	50	117	31	19	1	41	67	0	46	1	76	22	0
PD13304a	391	39	1	20	0	9	6	1	0	4	32	0	3	0	1	1	2	0	0
PD13306a	298	52	17	93	6	0	29	0	0	4	0	6	35	0	1	0	2	2	0
PD13307a	60	269	192	17	117	61	122	25	246	63	52	52	65	45	39	1	52	18	0
PD13310a	45	318	105	0	7	95	73	69	318	158	192	135	17	7	49	16	6	33	0
PD13311a	0	75	150	272	0	78	19	33	46	42	49	0	37	108	17	20	0	0	16
