Samples	SBS80A	SBS80B	SBS80C	SBS80D	SBS80E	SBS80F	SBS80G	SBS80H	SBS80I	SBS80J	SBS80K	SBS80L	SBS80M	SBS80N
bbe59385-5f83-43f6-a485-517c860bef6f	0	110	287	186	265	255	0	122	12	0	0	84	30	13
bbff7954-95ec-455c-b0bc-92f67a09ee77	243	0	238	26	155	120	22	29	152	77	0	44	29	0
bc0dee07-de20-44d6-be65-05af7e63ac96	8	798	907	0	0	1975	192	210	0	47	63	0	0	303
bc1d5327-2e76-4e0e-b749-72a559469d0d	0	271	273	111	259	4	51	78	121	18	48	132	38	31
bc395326-1656-4ef2-bb19-0cb29194b91c	438	0	0	0	0	8	0	0	2	6	0	0	0	3
bc5160ae-d629-46c4-b068-7075876b9103	434	2	0	0	6	5	0	0	3	6	0	12	0	0
bc69c97c-65c1-4e1c-a241-d17d3130e024	421	0	0	34	0	9	7	0	3	6	0	0	0	0
bc9b66f5-fcb8-4545-ab2d-438bb810edc0	0	228	0	296	107	208	257	89	0	34	49	11	0	41
bc9f105f-6d99-44ac-9871-67defd5e85cd	112	55	9	310	40	0	162	89	0	262	9	0	0	20
bcc74a5e-c622-11e3-bf01-24c6515278c0	185	0	0	169	122	69	22	0	0	26	22	11	0	6
bcc819eb-f4d8-4ddc-9fdc-a6307fb6741b	386	0	0	40	13	14	0	0	3	32	0	0	0	2
bcd52bcb-6e35-4220-9775-96dabff926b4	450	0	0	0	0	2	6	0	5	6	0	0	0	0
bce88385-4a1b-4a8c-920c-060f6a2675d4	71	53	148	107	283	156	18	26	92	47	1	36	18	18
bcef0b6c-6584-4090-9d28-ef784a7e5fbb	162	76	105	45	233	121	30	18	6	2	6	7	0	56
bcefbf6a-80ff-4825-9d3a-492e2dceb35d	87	107	203	206	124	7	0	122	0	56	15	182	0	21
bcf54c96-2b62-4e24-926f-d77576250dd1	408	2	0	22	13	3	29	0	1	6	0	0	0	0
bcf76f1a-7109-422d-94c9-5e8364895fa0	0	1097	2757	0	0	1587	140	1087	835	0	0	0	0	140
bcf858fd-cc3b-4fde-ab10-eb96216f4366	437	0	0	0	0	14	1	0	0	7	0	2	0	0
bd1ce02b-bfaf-4cde-aaac-06097a12e248	414	0	0	10	26	0	15	0	6	5	0	0	4	0
bd2cc59d-f5ce-46ed-beb0-4c80b24cbe71	451	5	0	0	0	14	0	0	2	4	1	1	3	0
bd2ec47b-a120-4b3b-b10d-aee09805ab33	438	0	0	0	17	0	24	0	2	0	8	0	1	0
bd2f8133-3e71-4c5e-998f-0c1a9fdfb75f	68	22	324	239	135	93	42	0	78	64	113	0	69	5
bd3028c7-1fde-401d-a6b2-5f8e61eb4aa1	301	19	0	94	56	0	135	15	0	5	0	0	23	0
bd3e88b3-b37c-4641-85fa-d8125ba324ca	0	174	68	326	116	292	312	125	0	32	0	0	32	8
bd403458-5154-488b-931a-a7e737a6bf8c	408	0	0	31	5	12	13	0	0	7	0	0	0	0
bd6bd940-ef06-433a-80d9-dca5683e9cd2	311	5	0	112	33	24	129	27	0	15	0	0	0	0
bdbcffb0-c7da-4e7d-8002-9feffe48533c	361	0	0	92	21	28	68	1	3	0	0	0	0	0
bdc039d6-4817-4e6f-b8c6-a40b1e8e1a06	391	0	0	64	0	0	25	1	0	4	0	0	2	0
bdeeb1a6-c622-11e3-bf01-24c6515278c0	369	2	0	6	73	0	25	0	3	19	0	1	0	9
bea0e802-96d3-46e2-8030-17019a71e0bb	425	0	0	29	0	5	12	0	3	6	0	0	0	0
beafb7c6-ef39-478e-aa47-0f1ad39f95a3	124	0	5	280	78	0	86	67	0	236	0	30	0	3
bef21282-c622-11e3-bf01-24c6515278c0	0	109	11	280	186	498	121	22	0	0	0	0	29	1
bef23192-57cd-4301-b7a7-5e82ca62482d	419	15	0	0	32	6	0	0	0	3	1	22	2	0
bf24366f-fd91-4d84-8b3d-eed80064250d	430	0	0	19	5	0	17	0	3	6	0	0	0	0
bf7462a2-394f-4838-bcb6-4d0126fa48b1	54	125	547	0	321	120	1	177	73	0	89	70	0	0
bf91afc4-aa2b-4365-80c5-b98c9d118e10	420	6	0	0	23	0	0	0	1	0	0	21	3	2
bff518fb-6da7-4dfc-ae4c-bd3f641028e2	0	863	684	112	0	554	54	617	0	0	119	212	0	32
c00d925a-ca4d-4561-a8f2-d4542f218086	426	0	0	30	0	5	25	0	1	6	0	0	0	0
c00de7a0-0b09-4e07-988c-ef2a7f8e932a	260	26	23	0	111	645	0	280	0	0	0	174	0	0
c016d025-3c92-41c5-b846-493b1fcce79e	328	38	457	0	60	118	17	298	344	0	0	0	0	28
c021b61c-c622-11e3-bf01-24c6515278c0	69	65	33	111	266	2	141	0	1	83	8	16	19	14
c0523251-3ac2-4292-bb00-9ae9ea9009f6	257	51	105	3	166	0	14	0	22	21	17	0	51	10
c05adc19-2e01-4712-a35a-69eee4d40998	98	109	361	98	180	63	81	180	155	0	75	31	190	73
c065761d-f775-457f-bda0-4c7c257a701e	82	136	263	0	295	225	26	164	0	2	0	120	0	9
c0812962-a345-48b7-aec0-01336c2d1eed	396	5	8	23	20	16	10	0	5	9	0	0	11	0
c082dc34-457e-40ec-8258-e11e8ed362c2	425	3	0	13	0	32	0	0	0	6	0	0	0	0
c08f65a0-bf4c-462e-9d07-ad56b3adcac8	243	36	0	125	105	12	123	3	3	41	10	0	1	2
c121de15-78f7-4698-91bf-fd0485c466c2	435	0	0	0	0	7	5	0	3	11	0	0	0	0
c13d7ee5-2bf0-43e4-9cd3-9326ed9355cf	403	0	0	37	4	13	8	0	1	18	0	0	0	0
c13fb736-614c-4d5f-83bf-2d7586f4fb53	99	101	179	143	167	4	15	24	0	183	0	66	64	12
c14407ad-670e-4d1e-9417-2b76f4810fff	452	5	0	0	0	2	0	0	4	0	0	10	5	0
c14b2c74-447b-4526-a6e9-415d2728c7ca	356	3	0	61	45	0	56	0	0	20	0	0	3	3
c158ac2a-c622-11e3-bf01-24c6515278c0	406	0	0	35	4	14	5	0	3	9	0	2	0	0
c15a51cc-4fdc-4343-a410-13ddc238dac8	282	26	94	16	143	41	65	0	44	0	17	0	0	4
c19a1388-95e6-4708-a24c-3738f1908071	428	0	0	15	11	0	27	0	4	3	0	0	7	1
c1abb741-4fcd-4161-b057-c7efd619cc99	383	0	28	0	42	0	0	0	0	0	0	48	0	2
c1b44966-0f72-4c4f-8783-ab3ffe7f17b2	0	226	0	336	63	507	220	174	155	37	0	28	29	17
c1d9ed06-7498-4c6c-a0de-dbf28e868109	0	281	50	320	0	1022	291	237	0	15	27	121	32	10
c20cb5c8-a6d0-4150-b72b-3f7e8909d72b	411	0	0	24	6	8	9	0	3	14	0	0	0	0
c2124bb2-30e1-4093-9a8a-3a188a6dc0a9	154	131	8	86	145	3	187	109	213	33	13	0	145	16
c21a5d55-9790-429f-a4e6-420293c07b53	344	12	17	24	63	20	6	14	3	0	35	73	0	1
c271b7d2-c622-11e3-bf01-24c6515278c0	242	0	0	49	175	22	46	0	2	18	1	0	10	5
c27290e4-6835-448a-abdc-df8ddd5f4630	302	53	130	61	60	44	71	150	104	0	0	12	0	0
c285c2fa-24b4-47a1-874d-86e74b002b05	291	0	0	79	85	26	40	0	0	17	0	11	0	0
c298ec82-8305-4c89-898f-268308f782b2	364	10	0	37	63	5	40	0	0	3	2	0	0	2
c29f6ed6-880d-4f03-977e-1087738e5e60	446	0	0	0	0	0	14	0	4	0	0	1	0	0
c2aafb9c-230a-43df-9a43-b34aa145a7bd	383	0	0	56	12	35	35	2	0	0	2	0	0	4
c2ec7f57-8510-4bbf-a2e9-dbd9ce8dcad1	0	169	0	191	240	0	204	71	0	62	29	14	6	35
c307688c-b1fa-47f6-a9e2-1ea41f7645b6	440	0	0	0	0	0	7	0	4	6	0	0	0	0
c36213e4-c057-46f5-ada5-f1f921855bb4	430	0	0	0	16	0	12	0	7	8	0	2	0	6
c3679262-63d7-463e-9501-6ab3f177aee8	328	51	27	49	43	67	111	0	0	24	0	0	0	30
c3cb64b3-842b-4b42-8c42-020a0206eb06	294	23	0	47	118	0	108	0	0	2	0	0	0	3
c437535b-2acc-4236-beae-94e2c1336830	0	360	683	59	290	0	16	60	162	0	24	0	26	11
c459dba5-b27c-46f0-b5b8-c62d597a0542	396	0	0	35	10	19	21	0	1	17	0	0	0	0
c488a170-c622-11e3-bf01-24c6515278c0	264	0	1	52	141	0	88	0	3	14	0	0	8	0
c48d7f4a-e98a-4077-a749-eb9f56f05b84	0	171	612	171	167	573	87	336	479	0	0	0	220	81
c4c776f8-ee3f-4cce-beb9-8dcf262cdcdf	432	0	0	0	10	0	15	0	3	1	5	0	6	2
c4e048de-1d43-4fbd-8289-9279b16c8a3a	447	0	0	0	0	1	8	0	5	7	0	0	0	0
c504d5a9-29b0-4b7e-ac7b-5e543449a0f4	446	3	0	6	0	11	7	0	1	6	2	0	1	0
c556f81b-8a6c-4bbb-876f-2e2ce570c185	172	0	100	0	0	0	0	785	1760	22	526	608	214	0
c56505cb-e150-408d-9df6-3af4e608c376	450	0	0	1	1	0	16	0	5	2	0	2	0	0
c569b867-dadd-4591-af17-7e9b74699561	408	0	0	31	16	2	25	0	2	4	0	0	4	0
c59188a8-c6bb-433c-97fe-69f79a126d03	447	0	0	0	0	1	8	0	5	7	0	0	0	0
c5ad7238-c622-11e3-bf01-24c6515278c0	161	54	45	78	194	13	58	16	9	28	0	55	19	18
c5bc0826-8037-4fe6-ad4e-b1b675e771fb	418	0	0	23	0	7	14	0	1	7	0	0	0	0
c612570a-881d-421f-98b9-0e4563133744	0	250	1020	267	23	156	25	181	56	139	259	0	133	13
c61ded54-f80e-4da8-b1d8-e22551c96118	395	0	0	25	22	7	14	0	0	30	6	0	0	9
c6224ab0-74f5-4f0a-9fe0-c083f806c853	447	0	0	0	0	1	8	0	5	7	0	0	0	0
c642b9cc-bdb1-4796-9692-8be92398be17	361	0	0	34	62	4	33	0	6	7	0	0	1	3
c66926a8-474d-482c-bfb7-043029c8b737	239	0	0	72	168	6	72	5	4	34	1	0	2	1
c66c92d5-df65-46e6-861d-d8a98808e6a3	384	17	2	0	62	10	0	4	0	0	7	40	1	2
c67409b2-ac25-42a0-8543-4636ef132fe4	238	33	4	0	137	106	0	49	202	0	63	202	0	97
c6888be2-4517-41e4-a801-9c915f24e737	429	0	0	5	22	0	24	0	4	3	0	1	0	2
c691d6b3-8e70-4951-8551-2ee4e4d0d10b	84	118	167	83	240	161	66	10	17	34	26	11	122	0
c6a28615-1b92-4085-956e-eeedb2573c03	220	24	0	158	50	41	386	205	0	0	0	0	0	15
c6bb32f0-c622-11e3-bf01-24c6515278c0	332	42	23	44	64	104	40	14	97	13	7	0	0	0
c6d6f49e-6e95-4e41-8388-71f6fe017d80	458	0	0	0	0	0	13	0	5	0	1	0	0	0
c73f3f82-3091-46dd-b667-e96a1d8c501c	440	0	0	9	0	5	11	0	3	7	0	0	2	0
c741fb12-8160-43a7-bc70-2c545ea0031d	270	58	0	29	134	4	66	0	0	35	4	11	0	0
c75cc75a-7496-420f-b526-ea63c77e9839	0	127	55	315	90	907	178	9	0	0	0	6	99	10
c766274a-3c1e-443f-9ed4-c0e2b9c904d1	449	0	0	0	0	0	13	0	4	0	2	0	0	0
c767254e-b289-4904-a80f-050cf01ff8ba	13	873	495	69	0	734	212	433	0	0	77	268	0	64
c76f7fcc-2748-4b6d-805e-d21652dd5e3a	0	385	646	264	40	417	3	486	291	0	59	128	168	40
c79ce3d3-4758-4f52-9da1-38f994c99f4e	286	51	32	44	113	30	0	36	0	0	15	54	4	5
c7d798b8-c622-11e3-bf01-24c6515278c0	322	0	23	65	74	65	59	4	8	17	12	0	10	0
c8381701-31cb-465a-bdf2-1b8132be7a14	435	0	0	0	0	7	2	0	3	8	0	0	0	0
c8e961b4-e324-40a2-89f6-736ec3845bc9	386	0	1	57	0	23	2	0	2	16	0	1	0	16
c8f61136-0bea-4fb4-bb63-699af7f22146	435	0	0	17	0	4	8	0	3	7	0	0	0	0
c8f64a71-e545-4eb6-9da3-2d43ae0c2627	325	0	0	97	51	44	17	13	0	2	1	27	0	0
c906a13e-c622-11e3-bf01-24c6515278c0	174	2	111	80	203	19	0	28	7	0	0	79	17	15
c955387a-16e5-447c-8e69-e4c04a9861d5	447	0	0	0	0	1	8	0	5	7	0	0	0	0
c95a2b1b-726c-4608-9fff-d57b6f1aa75a	345	28	17	52	44	51	70	33	27	48	8	22	1	0
c971ffa7-ce37-4138-b028-598a30478e25	334	79	4	0	89	0	64	0	3	35	5	4	22	0
c9959f68-c385-4c1f-9188-8203844d288e	10	167	0	194	229	27	206	102	0	53	0	75	2	5
c9ad6b1c-baa0-45a7-b7c4-733728505b8a	273	0	56	74	105	49	3	7	0	9	0	94	4	16
c9ca979d-b3ad-4ff0-92d0-140105413d28	433	0	0	4	0	13	2	0	0	9	0	0	0	0
c9e7c629-7b57-4ede-b315-0cea8c97c48e	187	54	107	0	253	80	3	1	0	32	0	49	0	31
c9e7cff0-aec2-4ff2-8091-7cbea2bf5991	157	38	3	142	192	0	146	34	2	0	0	0	0	0
c9f87f0d-4967-4be2-8b92-a20f1980ea22	392	0	0	45	12	12	35	0	0	4	0	0	0	0
c9f91ded-3b04-4cd1-8ea6-bbc635a8a4f0	25	273	173	206	120	319	236	433	0	135	72	104	0	2
ca004926-f3ac-4824-8ed5-d84e62efdfae	0	380	750	0	146	627	90	519	118	370	0	77	325	60
ca137611-533a-4d20-a85d-8e4c3a1eab2d	305	0	37	0	150	0	0	0	0	0	0	69	0	1
ca284012-bd06-47a3-8a9d-c6b185d87d85	123	60	0	252	92	72	153	3	0	8	39	0	42	8
ca2b9fe2-97e0-4d4f-afd7-a5acf638800f	417	4	0	7	10	25	0	0	0	6	0	0	0	6
ca49fdb1-d55a-427c-9819-90980dcd956f	398	0	0	49	0	7	25	0	0	9	0	0	1	0
ca5ded1c-c622-11e3-bf01-24c6515278c0	223	0	0	118	127	0	71	30	0	43	0	0	12	5
ca8fa9f5-3190-440d-9879-22e33d05ca6c	338	0	0	54	65	0	51	0	0	0	7	0	0	4
caf2e99d-8f1f-4043-b567-c3fe28dc33ac	35	39	21	322	68	76	182	93	0	513	0	8	0	2
cafe9603-a804-48fb-9217-e2d1c3c346c5	123	150	29	73	197	164	66	60	0	56	93	65	0	44
cb381d49-4546-400c-af02-f877083caa0a	183	98	50	147	102	42	111	24	59	41	15	0	69	0
cb4608a7-6aec-4cba-b20f-489e214c9dbd	318	35	7	13	102	0	54	0	28	13	2	0	46	0
cb56e4c2-2fff-4f09-be34-fbdaa3794b35	364	0	12	6	76	7	22	0	9	6	0	0	3	32
cb573c96-f6d4-4897-8919-9827f623b6a7	307	0	51	0	149	0	0	6	0	0	10	25	4	4
cb5e1546-cda6-4991-911c-f3dd9f1a475a	146	135	10	125	148	229	272	52	0	18	10	0	34	0
cb74d12c-eed1-4b14-8f93-d70e625eb65e	411	0	0	7	26	22	0	0	0	2	1	6	0	0
cb753e6f-5ea3-4b58-9db3-7a62d15c8b2e	39	115	182	189	207	119	98	70	29	41	61	63	0	18
cb783f8b-d092-4104-b809-3f90b19df7df	275	0	0	0	0	550	284	909	808	109	0	386	0	0
cb86fbb6-c622-11e3-bf01-24c6515278c0	272	0	69	2	172	5	0	12	17	0	25	25	11	1
cb89cea8-f78e-4024-97c2-8f24debee1bc	434	0	0	0	0	9	1	0	1	16	0	0	0	0
cba4de91-cce7-4edc-8450-d0a52c959586	360	0	0	70	36	0	41	12	0	4	7	5	4	0
cbb788dd-964b-4cfd-80e1-979c7b5b3c52	431	0	0	8	13	0	17	0	5	4	0	0	0	0
cc19a480-9c66-4ee8-a0c0-921acac02689	0	208	253	110	166	780	189	0	223	114	30	0	74	243
cc39b534-5ba1-4ea0-956b-676f6732beec	425	0	0	0	13	22	0	0	0	0	3	17	1	3
cc4f9175-a8c8-424a-99d7-8bd11cae0e52	189	36	135	76	193	65	3	45	16	0	0	2	25	39
cc69fe94-0ecf-45ad-a03f-8fb7198e8657	383	1	0	32	33	14	25	0	0	5	0	0	0	0
cc6ab103-f07c-4b80-8c8e-cddc8a4da02e	433	0	0	5	0	7	4	0	3	7	0	0	0	0
cc792058-c622-11e3-bf01-24c6515278c0	299	3	0	33	117	11	49	0	1	34	0	7	2	12
cc7af465-22ed-485d-a78c-282b840bf7c9	354	39	5	14	47	13	63	0	2	16	0	0	59	0
cc7bba1d-8990-4557-a565-9cff1085f023	424	0	0	14	0	4	12	0	6	9	0	0	0	0
cd0aeed5-93a1-4287-8a88-fe6b7b5e3983	137	27	522	61	175	357	17	177	670	50	69	0	0	58
cd0c3b1f-c73a-4991-8724-4e74381900cb	66	0	0	226	89	19	127	171	7	683	0	0	0	1
cd29af7e-d670-4d8e-83e2-da6e52abda71	421	6	0	32	0	0	44	0	0	2	0	0	2	9
cd2a045b-fbde-49c6-8be6-c0e3ecee246f	416	1	0	12	15	0	13	0	1	5	0	0	8	3
cd3d7559-b583-4474-81df-4bf9232de3c2	236	73	75	0	194	89	3	43	0	0	0	61	0	37
cd9efdef-a7fb-49e5-9515-63606ae8bbfc	65	89	270	142	208	87	21	139	112	0	34	97	0	116
cda1a403-16b6-487c-a82a-c377d1d0f89d	182	0	183	139	162	48	0	44	28	0	0	0	58	1
cdbbd701-9c05-4f9e-923d-06039dd8a04d	44	59	12	254	179	69	235	82	0	25	0	0	42	15
cdc2c513-590f-444b-9347-32ba365313a7	420	0	0	12	16	2	16	0	5	6	0	0	0	3
cdc672cc-35df-4f10-88f1-d3e40dabf601	318	0	16	23	115	0	26	0	0	0	0	6	9	6
cdcc04fc-c622-11e3-bf01-24c6515278c0	172	22	65	74	228	12	17	6	0	5	0	48	17	7
cdf045a6-ab6a-4dc5-b0b0-d72fbb26b0bb	414	7	0	24	0	42	25	0	0	12	0	0	0	0
cdf313c8-59f9-41c6-9bd2-f47cb4287da5	430	0	0	15	11	0	17	0	1	8	5	4	1	0
ce6154e9-3f3a-442f-a608-35e1bab66927	437	0	0	0	0	4	5	0	3	7	0	0	0	0
ce799e7b-30e7-44a5-a185-3e50d5e059ef	0	167	133	98	251	160	216	34	155	148	79	102	91	20
ce85ccf3-6621-4976-b187-2f28d45dd4d9	11	116	134	148	297	104	20	100	0	18	25	104	5	20
cef1fb1c-18fa-453a-b87f-295d3b0bc12b	442	0	0	0	0	0	9	0	4	4	0	0	0	0
cf072bfe-3191-4a71-9e0b-decaa28365e1	152	58	81	10	260	40	0	0	0	182	37	37	0	25
cf2d34c4-c622-11e3-bf01-24c6515278c0	0	100	311	209	257	0	0	130	0	38	0	25	0	5
cf5deb22-f7eb-409d-a0e4-882716199c39	449	0	0	2	0	6	0	0	3	12	0	3	2	0
cf6c7066-6611-43ec-aef1-295a976cce5b	0	356	98	239	100	257	75	163	0	0	50	163	0	27
cf777ef1-765f-4828-b789-f5aa6722eb35	260	10	0	37	159	29	77	10	0	4	0	7	36	3
cfe0bf13-2ff4-4164-9b6a-cd3615bf3ddc	142	152	193	33	230	2	22	70	33	0	41	56	0	10
d00625b4-6e0e-4d96-8e4c-8f1ddcc7aded	435	0	0	0	0	7	2	0	3	8	0	0	0	0
d0161ca7-3c33-4fe5-80df-0cc4b3c4e8ee	411	7	0	22	21	0	23	0	0	3	2	0	4	2
d01710f9-efc8-4b5f-9e53-300b30f9219f	432	1	0	19	0	7	45	7	2	5	0	0	0	0
d02597f8-3ac7-4165-a65f-0e134e5d215b	324	32	39	40	77	47	14	0	16	0	28	0	16	21
d0469256-c622-11e3-bf01-24c6515278c0	211	12	0	160	106	15	103	6	3	0	2	5	10	15
d053f88f-09e6-472e-a691-bb293c461399	244	14	5	77	152	20	59	25	0	12	0	13	0	16
d056645f-4dd3-49f3-b0a4-2293e2b4d82c	322	109	0	38	26	92	116	32	0	0	2	67	0	0
d05ea63c-86a3-463a-a790-2edaa74b4da7	251	53	178	74	82	68	104	64	57	0	33	0	0	92
d0a0d845-32e2-4590-b909-29bd27b92900	283	0	190	30	123	192	44	126	0	0	0	0	28	0
d0a33fd2-085c-488b-b843-2ca97c85a5cb	435	0	0	0	0	7	2	0	3	8	0	0	0	0
d0e033bc-8e97-4322-b3b1-8626f1e2449b	345	0	72	0	17	44	141	394	20	87	173	27	142	5
d0f4dd92-a63b-4766-8889-5327fca1bd91	295	25	0	99	68	22	118	1	0	3	0	0	0	1
d1132127-1250-43af-9c16-425798a3d1a7	328	0	0	83	65	0	58	37	104	7	16	4	0	0
d113ce88-04ab-4675-b363-92f80c28de34	458	0	0	0	0	0	12	0	5	0	0	0	0	0
d12cfd8b-682d-41df-acf8-ee7f68a6241c	0	130	158	246	85	1181	126	31	28	90	0	27	137	18
d17c2123-d262-43f4-9d06-3547f991cde7	419	0	0	0	31	0	7	0	5	13	0	0	5	3
d1804679-e728-4597-ac69-49554c087b9e	101	48	128	170	197	31	28	5	0	82	70	89	0	2
d182b67c-c622-11e3-bf01-24c6515278c0	259	37	20	0	160	0	71	0	9	77	16	22	82	7
d1842491-29ff-4801-8c8a-4d619f749dd1	114	104	334	60	155	0	4	65	319	59	141	0	274	0
d1875ee6-6677-4117-a7a8-930ab5cde775	217	0	0	128	126	0	84	10	0	105	0	0	1	6
d18c6e64-9598-488a-8ab3-3652072f9277	123	149	161	195	111	92	146	85	69	0	0	27	53	3
d1be624b-eb76-4ce3-a6ba-ffc5b23953d3	442	0	0	8	0	2	15	0	4	6	0	0	0	0
d1cebf4a-4127-47ee-85cb-465fca2ac445	356	0	0	61	45	0	49	0	2	4	0	0	1	3
d1d2932b-f1c4-4080-9b75-dcf1ab0ab217	445	0	0	4	0	7	8	0	2	8	0	0	0	0
d252a54e-0377-4b3e-8228-26108ea704fa	406	0	0	29	10	7	14	0	1	6	0	1	0	0
d252f328-4583-4e97-9a71-bb2885f06f73	206	28	180	105	167	5	0	23	0	5	1	13	0	7
d25a4c65-9cb4-4611-909e-e68f93408d84	326	38	54	8	109	0	11	52	17	5	0	46	41	0
d2620dab-4319-499a-b8f1-9575aaf8f4f3	287	18	0	84	99	21	69	15	0	0	0	22	0	1
d277e679-9fdd-44cd-9f2c-f9927e44d721	313	0	0	54	86	22	47	6	5	68	0	0	0	1
d2ab2555-7288-47a4-a80c-bf62d65b67b8	108	138	31	174	166	29	133	39	67	52	0	12	13	28
d2ab7fd4-d1c7-48ae-ba9a-78c5d811465e	423	0	0	32	2	5	16	0	2	10	0	1	0	3
d2b7bb0a-c622-11e3-bf01-24c6515278c0	410	5	0	7	37	18	15	0	1	0	3	8	0	0
d2e4dc23-992d-4e44-add4-2972718083cb	0	235	549	233	135	44	4	124	51	110	115	93	0	48
d31cce9d-1b38-44fd-9378-0d128e12a011	353	5	3	57	60	10	62	2	11	11	0	0	0	0
d32f41fb-0744-4a62-81f6-0260c4920049	295	35	0	104	43	13	173	45	0	20	0	0	0	21
d333b55b-8bac-4a99-9d23-3cc0c25057bf	216	0	76	71	145	63	0	0	0	119	43	31	11	0
d3709eea-ca2a-49ac-b79c-871a5473d450	328	0	0	46	76	32	7	0	19	5	12	16	10	7
d392ded3-afc8-4c79-b278-40245f18f2f8	23	70	354	237	224	0	0	89	40	7	12	0	19	30
d3ad5b5a-c622-11e3-bf01-24c6515278c0	246	0	8	131	109	2	59	12	13	12	0	3	6	20
d3aff5d3-23c0-43ae-9c01-8ddd776b530b	280	85	34	47	100	177	59	10	0	18	15	0	0	23
d3b72600-a888-4ef6-ac5d-661c105405dd	324	0	0	107	28	73	8	0	0	6	0	13	0	0
d3d65db3-36f9-41c7-8e5e-1683ce94dfcb	1	54	276	126	294	236	17	178	0	0	98	0	138	31
d3daf373-1485-455e-a0a1-8e33d215d623	113	54	0	206	141	108	206	45	0	1	0	0	39	5
d404ac28-da11-4746-9c3b-cf0b1888f67b	274	71	90	75	93	0	27	38	0	0	7	0	0	12
d414e076-dcb6-4edf-adef-0abdc57354ea	400	0	0	17	25	17	16	0	2	6	0	0	1	0
d429c27a-5963-42fe-b3a0-7252c20669d8	366	0	0	37	60	0	36	15	1	2	4	11	0	5
d432e99a-67fb-4609-b90f-99438eee7cae	279	24	17	35	112	65	11	0	0	66	3	73	33	1
d452293a-6148-4fcf-9fbc-446815016751	181	122	135	60	175	137	0	23	8	21	20	0	48	47
d4615ca0-b5c7-4a5c-8593-bd50034a78ae	283	0	42	131	34	75	109	87	62	14	0	0	0	27
d4907a1b-8b06-47c5-8bca-c781d9cddaf8	252	46	208	55	102	38	18	56	96	0	45	32	31	79
d4b80307-abbd-48bb-b52c-6dcd409699a2	289	30	16	60	108	27	95	2	32	11	0	0	9	0
d4bf6034-aeae-48a6-907b-10e2cc904015	0	795	709	67	98	374	63	498	0	0	0	68	0	114
d4c6061b-5019-4564-806d-4e75910a4690	429	1	0	0	24	0	9	0	4	11	0	3	3	0
d4c9e5c6-c622-11e3-bf01-24c6515278c0	335	0	0	67	71	0	48	0	0	7	1	17	0	0
d4cf11be-3bd7-403b-9722-91d8e8761e4d	221	55	0	51	166	44	109	0	0	40	0	0	13	0
d4ea36e2-1323-4441-8c63-40ce269608f4	403	0	0	20	18	0	7	0	4	8	0	0	5	0
d4ecbf52-f6a9-4394-9d3b-8eb8eee1b17b	435	0	0	0	0	6	6	0	3	8	0	0	0	0
d515c7d2-2314-46bf-9736-ff3f3d2ab599	444	0	0	0	13	0	24	0	3	0	5	0	0	0
d5372745-95cf-4572-a6e7-e7f5b796911a	2	737	1552	0	0	85	34	678	43	380	578	0	96	90
d53c2680-89ac-4f87-a7ba-f4c669546b76	82	12	64	112	293	90	23	17	0	0	0	53	7	17
d5423a93-0a72-43cf-a7ae-9011f47553c7	379	0	0	20	42	8	19	0	2	10	0	0	0	6
d5443922-fea5-4ff0-bd6e-8ce04e1951d8	215	0	33	63	170	27	0	0	0	77	0	77	0	3
d54ca81c-1bcc-41ea-b17a-9f7249ebe9c1	93	222	239	131	189	119	31	97	102	0	0	80	0	0
d5796835-d6cd-427e-a398-5fbef88b0648	356	0	0	52	47	0	48	0	2	12	0	6	0	0
d5c87d16-172f-4790-8867-949dcaa534d4	405	0	0	15	21	0	21	0	3	4	0	0	0	6
d5f92ce6-796f-480d-bf98-e1080a279207	398	3	0	4	49	0	15	0	2	23	0	8	0	0
d609ce92-9edd-4286-bd5f-b93304cae9a2	374	0	24	0	57	0	0	0	0	0	0	43	0	0
d60f54f5-b154-42c4-99fb-cea4e7a33dc7	294	17	0	89	57	92	215	60	1	1	7	37	0	0
d60f880a-c622-11e3-bf01-24c6515278c0	223	8	41	37	177	32	81	0	143	0	19	0	0	139
d648c804-4eaf-4252-8b6f-13378158a07d	405	0	20	0	33	0	0	1	0	0	0	44	0	0
d6738c83-7b52-4224-846a-67bd085aaab8	322	0	6	90	53	37	50	23	0	1	0	0	0	8
d67cad13-e849-48b0-926c-10b6046ba0b9	47	565	668	0	206	374	7	132	447	0	0	48	8	0
d692ecd0-2433-426b-9af2-a30c44a80f7c	357	0	0	44	50	20	20	2	0	1	8	2	0	2
d6ccfd6f-2ea9-499d-a25d-4ba9d4a9258e	402	0	3	16	28	6	19	0	2	14	1	10	0	6
d6ee68e5-ceb3-4a63-b3bd-e64fe5398102	435	3	0	5	10	2	16	0	3	6	0	0	0	0
d6faafa5-7279-4dc3-be71-45af5c855b34	423	0	0	0	23	0	32	0	0	0	12	0	0	0
d707940e-0f9d-4da3-9380-90a422e44efd	56	200	110	170	210	68	108	0	39	46	12	17	30	7
d709d214-02ee-46c1-a73a-e7074cb2623e	350	0	0	57	48	7	76	28	0	9	0	0	0	10
d72a7338-c144-4c62-a70e-2177a3b4b77e	413	0	2	0	25	0	0	1	1	0	0	36	5	0
d733cf1a-4c42-4def-b6cb-5ef2c6a27fcd	276	0	82	55	128	0	0	22	0	12	6	47	0	17
