Samples	SBS80A	SBS80B	SBS80C	SBS80D	SBS80E	SBS80F	SBS80G	SBS80H	SBS80I
fc009c3d-66fc-4b9c-ae43-014607e3723a	332	127	0	0	51	0	17	0	0
fc249113-83d4-4abe-8c80-a4f7305dcd91	252	0	850	0	67	462	375	139	0
fc447d4f-2532-c8ea-e040-11ac0c48469f	0	457	8	117	312	0	10	17	0
fc447d51-cdc2-a180-e040-11ac0c4846a4	0	0	796	676	366	458	97	416	676
fc447d53-24d1-c83d-e040-11ac0c4846a6	194	115	481	62	204	298	0	256	380
fc447d55-95d8-0b34-e040-11ac0d483afa	40	275	431	89	42	134	283	0	0
fc447d56-0d53-e0c3-e040-11ac0c4846a8	0	358	9	128	287	154	188	0	0
fc453f67-6623-4e8c-b519-0bd79e4d4651	70	401	228	50	33	524	0	0	0
fc5dc6d8-62d2-76d8-e040-11ac0d4863c3	61	376	305	173	0	43	0	364	0
fc639186-8302-798e-e040-11ac0c484cec	113	327	52	74	207	80	16	77	13
fc63cbab-d27a-5ebb-e040-11ac0c48724f	0	251	316	340	128	305	305	0	0
fc68c24d-47ad-7961-e040-11ac0c48595c	1	274	37	449	406	135	148	18	0
fc68e599-6a40-61dc-e040-11ac0d48700d	114	218	447	214	105	130	3	277	251
fc6d77a9-121b-48ab-a899-713c3d1319a2	0	318	0	341	362	184	139	0	0
fc78685a-7053-152a-e040-11ac0c480ded	99	370	229	50	0	76	0	0	30
fc7eb420-5c13-20bd-e040-11ac0d484574	42	95	0	528	443	388	393	0	0
fc7f8eeb-9c40-123e-e040-11ac0c484061	210	0	582	317	272	361	193	167	127
fc806c50-2f6e-418d-e040-11ac0d485f01	14	246	247	319	185	119	181	371	141
fc812906-d3b6-4210-a842-96f095280cbf	439	0	0	6	5	8	9	0	0
fc8130df-18fe-c74d-e040-11ac0d485df2	401	50	34	9	24	0	0	6	31
fc8130df-1bc2-c537-e040-11ac0d485de6	325	71	106	101	103	38	15	27	99
fc8130df-1cdd-cade-e040-11ac0d485dec	447	0	3	9	2	1	7	1	0
fc8130df-1e8f-c879-e040-11ac0d485df4	329	71	0	97	251	0	0	0	0
fc8130df-1f21-c8f9-e040-11ac0d485dfc	307	155	67	14	0	21	0	0	0
fc8130df-2211-cfcc-e040-11ac0d485dde	0	391	0	122	308	70	102	0	0
fc8130df-24d9-32f1-e040-11ac0d485df0	436	14	19	31	0	0	0	6	10
fc8130df-2628-304a-e040-11ac0d485dfa	306	119	13	73	118	0	16	0	27
fc8130df-297f-34a3-e040-11ac0d485e02	391	49	7	10	48	0	11	0	21
fc8130df-2ca4-39d2-e040-11ac0d485e00	423	20	0	14	0	2	0	0	26
fc8130df-2d5f-3b53-e040-11ac0d485dee	239	76	139	118	373	127	0	29	235
fc8130df-2e39-3814-e040-11ac0d485de0	321	99	0	29	162	159	8	0	0
fc8130df-30a5-3e6a-e040-11ac0d485de2	0	369	97	269	290	125	93	0	0
fc8130df-3147-3e94-e040-11ac0d485df8	390	35	4	38	93	58	16	0	0
fc8130df-3225-3f96-e040-11ac0d485dfe	181	169	0	28	201	72	0	15	302
fc8130df-3361-3c8a-e040-11ac0d485dea	273	133	0	11	204	44	0	0	101
fc8130df-34f8-22c6-e040-11ac0d485de8	274	142	72	65	134	142	12	0	33
fc8130df-35ac-2304-e040-11ac0d485dda	35	0	153	686	434	1574	327	55	78
fc8130df-6860-7677-e040-11ac0d485ddc	0	464	260	155	2	42	32	0	0
fc8130df-6977-7704-e040-11ac0d485de4	345	66	29	25	36	17	0	135	93
fc8130df-6bec-7627-e040-11ac0d485e04	0	199	64	436	314	240	186	0	315
fc8130df-897d-5404-e040-11ac0d485e0a	308	65	164	112	242	183	0	68	64
fc8130df-8e4e-586b-e040-11ac0d485e08	334	76	149	41	1	66	17	222	62
fc8130df-8ec8-5b1e-e040-11ac0d485e06	9	285	252	91	66	169	387	0	0
fc8130df-90ba-5d94-e040-11ac0d485e0c	18	252	286	331	137	226	176	0	203
fc8130df-e399-e34d-e040-11ac0c483279	328	109	4	43	151	2	0	1	0
fc8130e0-08dd-b996-e040-11ac0c48327b	175	72	240	111	199	344	0	717	483
fc8130e0-095f-b953-e040-11ac0c483287	367	71	1	7	51	0	23	0	0
fc8130e0-096a-b991-e040-11ac0c48327d	366	80	22	0	34	2	32	11	13
fc8130e0-09f1-b964-e040-11ac0c48326e	178	190	308	224	108	42	0	487	0
fc8130e0-0b9c-bbc9-e040-11ac0c483266	345	56	25	0	106	25	0	207	105
fc8130e0-0bc1-bba7-e040-11ac0c483289	358	87	71	25	0	16	0	8	23
fc8130e0-0bfa-bba4-e040-11ac0c48328d	410	40	0	11	15	1	2	0	4
fc8130e0-0c53-b432-e040-11ac0c483283	430	20	11	21	0	1	0	0	2
fc8130e0-0d25-b475-e040-11ac0c483277	439	10	4	2	0	0	15	1	0
fc8130e0-0db6-b568-e040-11ac0c483281	420	24	4	15	13	0	4	0	0
fc8130e0-0dcf-b558-e040-11ac0c483285	269	196	60	58	0	6	0	11	24
fc8130e0-0e1f-b54d-e040-11ac0c48326c	95	26	748	503	258	679	84	675	360
fc8130e0-0f1a-b6eb-e040-11ac0c48328f	0	329	307	555	227	428	0	0	0
fc8130e0-0fde-b756-e040-11ac0c48328b	256	65	316	0	0	101	281	0	0
fc8130e0-a38a-23b9-e040-11ac0c48327f	25	209	388	665	204	338	75	53	126
fc8130e0-a39a-23b5-e040-11ac0c483270	349	99	0	0	85	10	4	0	0
fc8130e0-a538-dda3-e040-11ac0c483264	90	231	269	269	101	127	6	470	256
fc8130e0-a539-dda8-e040-11ac0c48326a	311	18	376	174	82	198	28	187	202
fc8130e0-a774-d834-e040-11ac0c483268	110	260	69	158	352	58	0	73	126
fc8130e0-a8b4-d80d-e040-11ac0c483272	269	196	110	0	0	23	0	0	53
fc8130e0-a94d-d9d0-e040-11ac0c483262	262	0	91	0	151	151	0	482	620
fc8130e0-ad63-b804-e040-11ac0d485e10	209	117	44	0	67	33	298	0	0
fc8130e0-ad66-b82e-e040-11ac0d485e0e	310	85	125	29	0	0	0	0	167
fc8130e0-ad8a-b832-e040-11ac0d485e14	428	5	87	46	46	0	11	70	0
fc8130e0-aed2-bb2f-e040-11ac0d485e12	193	212	73	105	164	59	0	0	112
fc8130e2-f2ef-d096-e040-11ac0c483293	242	232	43	52	0	33	0	0	0
fc8130e3-01ba-c740-e040-11ac0c483291	0	207	568	467	26	190	270	45	142
fc8130e3-023d-c7d4-e040-11ac0c483295	83	339	380	160	41	304	0	122	0
fc8130e5-18b8-ef38-e040-11ac0c483297	192	174	112	68	106	61	0	331	249
fc81312a-99ae-7672-e040-11ac0c4832a2	278	114	268	181	39	72	0	294	0
fc81312a-d451-38fb-e040-11ac0c4832a4	360	89	10	34	12	6	0	0	0
fc813235-5ed8-7695-e040-11ac0d485e3e	0	124	543	836	189	110	210	245	109
fc876f51-0577-3b53-e040-11ac0d48515e	436	0	0	17	56	6	1	0	0
fc876f5c-8339-bc9c-e040-11ac0d485160	318	54	0	9	488	154	23	0	0
fc876f66-ff0d-f338-e040-11ac0d485162	361	35	0	5	11	13	47	0	15
fc8edf46-2005-1af4-e040-11ac0d481414	0	0	459	469	363	104	576	46	494
fc93369d-3ffb-1b53-e040-11ac0c4852ba	446	0	0	1	1	0	5	3	0
fc93b9ab-760a-5223-e040-11ac0c482177	51	301	323	127	98	132	180	123	0
fc93bd81-a3f9-2f8e-e040-11ac0d48306f	446	0	0	1	1	0	5	3	0
fc93e38d-6bd5-9912-e040-11ac0c4838cd	446	0	0	1	1	0	5	3	0
fc9404ed-1ba3-2638-e040-11ac0c484da2	433	11	0	1	5	1	9	2	0
fc9469d0-4d0e-bb59-e040-11ac0d481e59	439	1	2	0	2	0	17	1	0
fc94ea15-2d98-0c5b-e040-11ac0c48569b	442	5	0	1	4	0	4	3	0
fc94ec40-2cf2-7ce8-e040-11ac0d4871fb	354	91	1	0	46	0	13	0	0
fc9500f3-e7d0-9820-e040-11ac0c48617e	388	53	6	0	18	0	16	5	0
fc950c33-faa4-0241-e040-11ac0c486786	323	96	139	0	92	82	0	195	0
fc95d5ce-6899-62f1-e040-11ac0c486011	128	340	0	18	131	30	25	0	0
fc962061-8ab0-42b3-e040-11ac0c4810cc	202	251	12	44	200	60	0	4	0
fc9650a1-9aef-ab3b-e040-11ac0c4829a7	207	225	0	30	369	41	5	0	0
fc968a86-32e3-ee88-e040-11ac0d487adb	238	202	23	9	102	30	57	0	12
fc969f27-bdc6-cd03-e040-11ac0c48577e	257	168	0	41	200	0	0	0	50
fc96e36c-67f1-4c02-e040-11ac0d48393d	439	10	0	10	0	9	0	0	9
fc96f0df-ef04-411e-e040-11ac0d484291	449	0	0	0	2	0	0	4	0
fc975588-6e70-b496-e040-11ac0c484689	330	139	0	33	31	20	0	0	0
fc97c1c5-9f4a-be90-e040-11ac0c480992	264	177	13	0	106	26	50	0	0
fc990cee-3a1e-9d45-e040-11ac0c484ab3	344	113	15	27	31	0	19	0	0
fc99832e-a4ae-8259-e040-11ac0c48131c	409	38	3	14	16	0	0	5	0
fc998aec-57dd-eab2-e040-11ac0d48680a	448	0	0	0	6	0	0	4	0
fc99b734-7f61-88d1-e040-11ac0c482e88	443	0	8	0	1	5	4	3	0
fc99bbb0-e5c7-fb9e-e040-11ac0d4807e1	446	0	0	1	1	0	5	3	0
fc9d5fc6-546f-27b7-e040-11ac0d485f87	450	2	0	7	7	0	6	2	0
fc9d5fc6-719b-0525-e040-11ac0d485f83	425	31	0	4	27	0	6	0	0
fc9d5fc6-7f7d-1313-e040-11ac0d485f85	212	234	87	127	0	141	0	0	0
fc9d5fc7-a87b-c5e7-e040-11ac0c4850aa	459	0	0	0	4	0	5	6	0
fc9d704c-0cfb-0407-e040-11ac0d486980	339	108	0	7	71	0	8	0	0
fc9d93b6-77c6-8719-e040-11ac0d487dec	337	101	0	19	72	0	14	0	0
fc9d93b6-92e8-acb7-e040-11ac0d487dee	268	158	0	0	165	0	59	0	12
fc9dbf68-4599-3c64-e040-11ac0d481623	168	207	45	129	284	112	4	2	143
fc9ef456-75a2-5967-e040-11ac0c484477	196	259	30	32	60	21	7	0	0
fc9f6916-da31-ab17-e040-11ac0c4808f3	0	259	467	695	164	331	31	74	0
fc9f6cb0-ceb9-790d-e040-11ac0c480ad1	85	0	610	951	260	369	190	5	145
fc9f9295-01f6-a9e0-e040-11ac0d4845af	288	153	0	0	138	1	44	0	0
fc9f998b-cc72-f6ea-e040-11ac0c482425	377	72	0	0	135	43	9	0	0
fca04929-586a-0594-e040-11ac0c48099d	368	68	0	3	72	3	15	0	0
fca07e09-1fd2-9ef5-e040-11ac0d485bbd	0	278	0	259	576	262	199	4	0
fca08ee9-b480-4dc7-be56-f1eb03b56f7c	160	258	0	69	187	219	17	0	89
fca1c663-dec0-db39-e040-11ac0c486140	458	0	0	1	9	0	4	2	0
fca2d62f-2756-939e-e040-11ac0d4865e6	411	29	0	7	17	0	10	0	0
fca3f7d0-2231-661c-e040-11ac0c4832fd	102	274	361	61	46	169	65	873	53
fca6150f-d555-a29e-e040-11ac0d4873b2	31	266	458	326	253	428	15	460	211
fccb865d-83ed-4bfe-ad84-0689813ae977	388	68	0	3	13	0	0	6	0
fce8d8c6-f2a0-43a8-9a7a-b9c519a6686c	71	352	0	82	161	166	86	1	0
fd163b56-1c2d-4e63-9fad-ba3221ae274b	425	31	0	0	13	0	9	2	0
fd504153-3cf6-44b9-99d5-21961ebac188	64	213	117	123	306	176	201	35	164
fd74de4d-6973-4597-a541-e8a13d80ad55	414	46	0	8	41	4	0	1	0
fdbd0277-ddbf-4cc5-8ec3-3644b9553627	183	277	190	73	46	9	4	25	9
fdf7dfb7-9285-46b3-be60-672164507705	263	185	0	0	150	35	0	1	0
fdf9a814-c622-11e3-bf01-24c6515278c0	377	68	17	10	20	8	11	2	15
fe04d042-a4cc-4a14-8197-415ea40951aa	0	332	0	293	349	92	163	0	0
fe083d2d-d088-4ac1-825b-8c5bbfe974ac	333	94	30	1	37	0	67	3	0
fe4611c2-bd37-4605-adfe-60efe0392b03	446	17	5	5	0	5	0	2	6
fe63d42b-d471-45b6-9bdf-1a3b55465d37	434	42	0	0	12	0	0	4	0
fe8c62a6-c113-46e8-ab91-fdb90bb6a59f	195	152	245	189	39	358	0	297	132
fe96d91c-3686-4125-af71-b8703a011ad4	164	149	253	207	56	289	0	5	386
fea5827b-251d-474b-8713-fc76db995fe7	0	215	518	278	0	134	436	0	0
fec30898-f86b-4207-aa78-de77142c8f50	360	96	7	0	36	0	0	2	0
feccc27e-5c2e-4339-8746-0945fee93c1e	288	128	56	43	117	80	26	50	65
feccee20-a62d-4152-b832-b9fdaca87a61	137	178	306	298	18	369	113	733	0
ff3fe4a3-7d19-4d4d-81b6-aaa41ba5bf39	0	326	411	278	7	235	0	28	386
ff870342-f0d6-4450-8f9c-344c046a0baf	289	121	10	0	179	29	101	0	0
ffa976f0-aa60-4867-842e-361afa7d68ac	453	2	0	0	16	0	8	0	1
ffad9288-c622-11e3-bf01-24c6515278c0	129	284	4	80	389	171	19	11	0
ffb4f42b-58e9-40c3-8963-11804f041375	207	226	0	0	166	62	41	0	0
ffdd4feb-aca3-4104-b1e8-954d705a6450	255	195	72	38	18	33	30	0	0
ffe4bb51-e98a-41a7-a4e1-c3970386889c	248	170	4	99	178	0	47	0	0
PD10010a	0	146	220	223	0	12	567	221	293
PD10011a	38	291	404	379	43	0	132	153	0
PD10014a	0	90	72	605	185	0	555	137	190
PD11326a	39	0	267	1083	567	0	261	0	0
PD11327a	0	0	927	1161	58	0	490	544	0
PD11336a	315	82	42	58	68	0	39	69	95
PD11337a	117	107	6	105	172	0	428	130	231
PD11338a	69	87	0	10	75	0	698	84	171
PD11339a	0	314	260	144	0	0	273	371	216
PD11340a	0	194	344	599	90	7	263	306	218
PD11341a	169	275	23	72	144	0	48	0	0
PD11342a	31	235	29	59	29	32	558	32	95
PD11343a	0	227	206	274	0	0	364	219	343
PD11344a	43	48	1	160	292	0	685	165	245
PD11345a	13	0	493	865	0	0	336	536	525
PD11346a	73	81	257	614	0	0	266	729	284
PD11347a	81	54	16	168	115	0	616	187	240
PD11348a	51	27	18	168	143	0	674	137	389
PD11349a	63	25	362	741	0	0	470	622	54
PD11352a	64	198	0	38	168	43	422	0	141
PD11355a	133	311	23	97	131	78	0	0	0
PD11357a	0	305	182	168	0	0	271	59	361
PD11358a	27	55	0	185	133	40	838	22	135
PD11359a	44	137	0	94	242	62	584	0	142
PD11360a	27	270	187	229	0	0	301	289	163
PD11361a	52	7	62	106	141	66	1018	0	0
PD11364a	8	242	162	163	0	82	421	0	276
PD11365a	7	323	149	238	0	74	264	0	176
PD11366a	15	308	372	76	0	145	348	2	70
PD11367a	85	133	85	151	203	0	383	64	248
PD11368a	22	31	311	540	86	0	385	347	604
PD11369a	120	0	134	445	75	0	227	422	594
PD11370a	77	139	0	63	78	90	535	0	156
PD11372a	98	150	22	123	167	0	432	49	169
PD11374a	0	150	0	254	264	0	683	297	0
PD11375a	92	161	19	30	86	0	534	108	81
PD11376a	125	67	0	177	34	0	515	117	235
PD11379a	162	241	62	168	272	30	0	8	112
PD11380a	83	131	26	73	106	20	495	21	260
PD11381a	55	26	0	142	186	28	766	49	198
PD11383a	392	36	0	0	16	9	60	0	0
PD11384a	135	163	0	72	44	0	366	67	185
PD11385a	0	114	427	751	0	0	250	477	335
PD11386a	63	64	10	137	202	0	632	34	281
PD11388a	0	277	247	239	0	0	302	503	191
PD11389a	106	184	0	14	79	7	380	14	168
PD11391a	117	0	195	152	410	299	657	255	0
PD11393a	10	275	603	422	68	17	0	552	198
PD11394a	50	99	7	94	139	0	646	140	222
PD11395a	40	168	65	208	86	64	533	0	204
PD11396a	0	86	180	400	0	0	536	292	501
PD11397a	0	75	358	440	99	89	279	175	722
PD11398a	19	278	248	407	113	232	170	0	91
PD11399a	60	119	2	70	101	0	553	196	273
PD11402a	67	117	0	89	173	0	536	60	229
PD11462a	0	75	279	359	0	0	573	240	469
PD11464a	44	21	0	92	197	14	656	108	496
PD11465a	0	99	261	222	0	0	388	290	781
PD11740a	162	140	0	61	77	8	347	14	117
PD11741a	268	219	70	17	0	0	15	55	0
PD11742a	0	123	76	404	449	61	441	15	279
PD11743a	22	27	50	289	250	24	703	105	357
PD11744a	35	143	0	33	110	35	683	0	121
PD11745a	51	0	289	602	0	0	532	216	417
PD11748a	0	35	61	633	476	0	539	143	205
PD11750a	0	371	310	251	0	0	152	99	0
PD11751a	0	304	278	650	186	41	32	35	0
PD11752a	213	100	256	325	132	41	190	58	0
PD11753a	0	204	355	183	0	0	433	58	404
PD11755a	34	89	185	894	670	0	160	42	64
PD11756a	90	149	0	17	149	60	562	0	65
PD11757a	44	246	233	546	103	102	152	0	24
PD11760a	61	22	52	159	115	0	776	64	279
PD11761a	285	105	94	144	0	0	90	174	43
PD11762a	97	33	25	103	76	25	786	28	130
PD11765a	0	0	143	159	241	81	1205	110	0
PD11766a	42	122	40	186	343	0	513	114	214
PD11767a	67	4	0	101	138	82	937	135	0
PD11769a	36	138	14	106	242	50	539	0	241
PD11816a	0	215	235	259	0	0	372	72	434
PD11818a	198	0	98	130	195	0	313	320	340
PD11819a	410	40	0	0	8	0	36	9	0
PD13162a	9	234	60	466	28	0	421	279	45
PD13163a	4	0	112	441	418	0	664	63	392
PD13164a	25	188	155	109	0	0	426	160	425
PD13165a	0	0	102	551	597	180	545	0	348
PD13166a	199	227	57	89	195	0	0	51	92
PD13167a	52	0	297	460	67	12	489	273	517
PD13168a	0	0	165	408	317	0	874	208	197
PD13296a	0	252	202	680	255	0	101	69	0
PD13297a	0	55	25	493	540	212	412	0	379
PD13298a	31	0	593	515	0	98	529	658	352
PD13299a	0	0	361	592	51	84	725	230	259
PD13302a	129	240	193	167	158	120	85	191	47
PD13304a	397	69	31	0	0	5	0	0	8
PD13306a	336	116	0	6	63	0	24	0	0
PD13307a	61	136	42	269	215	39	324	62	348
PD13310a	36	143	225	152	19	157	541	59	311
PD13311a	0	432	148	196	42	0	79	65	0
PD13312a	12	236	0	89	245	119	431	0	100
PD13416a	50	118	0	101	139	129	696	0	76
PD13418a	0	0	352	814	384	33	758	331	0
PD13419a	334	116	3	31	81	0	22	0	0
PD13420a	28	191	0	112	267	70	524	0	74
PD13422a	372	87	0	14	35	0	10	5	0
PD13424a	0	97	308	208	4	0	395	215	770
PD13425a	108	155	379	575	220	0	77	362	33
PD13426a	0	181	117	75	0	0	654	109	382
PD13427a	0	0	39	97	200	120	1142	0	0
PD13428a	154	300	78	100	89	46	0	43	19
PD13602a	0	0	409	677	60	56	796	385	221
PD13603a	90	263	338	420	51	0	0	224	143
PD13604a	0	138	120	245	82	61	505	130	467
PD13605a	0	0	146	366	466	54	767	108	296
PD13606a	235	84	243	366	65	0	74	353	8
PD13607a	0	0	61	312	134	44	930	197	467
PD13608a	178	211	33	115	219	0	36	77	111
PD13609a	79	0	252	421	569	0	458	194	296
PD13618a	143	214	7	12	4	0	295	20	171
PD13619a	0	233	197	341	71	173	336	33	204
PD13620a	41	162	96	352	621	198	233	0	169
PD13622a	44	0	289	754	207	19	400	326	346
PD13623a	0	0	802	1267	492	0	498	5	0
PD13625a	0	120	472	575	93	60	339	92	349
PD13626a	0	155	315	458	0	130	363	0	379
PD13627a	0	365	217	352	87	51	93	15	0
PD13629a	38	249	0	96	137	103	383	0	117
PD13630a	125	105	150	243	359	0	366	50	88
PD13631a	61	193	66	270	20	69	387	74	184
PD13752a	171	273	39	82	108	40	37	5	0
PD13753a	68	0	10	190	272	0	776	96	175
PD13754a	109	338	192	239	25	67	0	5	0
PD13755a	177	223	0	191	148	0	68	0	0
PD13756a	56	152	0	82	95	34	497	0	252
PD13757a	43	0	50	465	373	0	734	192	0
PD13758a	14	321	0	329	438	0	100	0	0
PD13760a	40	392	95	322	23	85	0	0	33
PD13761a	0	434	236	310	5	50	0	0	0
PD13762a	0	12	31	318	420	121	806	0	106
PD13763a	0	85	69	404	554	45	531	47	153
PD13764a	225	0	523	660	78	0	0	644	111
PD13765a	270	132	24	45	127	0	29	91	92
PD13766a	24	160	59	267	359	0	561	29	0
PD13767a	0	112	232	377	0	117	536	0	411
PD13768a	0	160	570	748	0	58	94	175	514
PD13770a	0	236	377	697	0	0	205	353	38
PD13771a	40	94	33	503	371	109	416	42	159
PD14432a	131	211	0	30	162	50	267	0	49
PD14433a	371	47	32	70	44	0	21	60	30
PD14435a	0	140	615	588	25	183	262	198	331
PD14437a	23	212	536	802	70	0	60	544	0
PD14439a	128	213	0	0	145	19	254	0	116
PD14441a	184	130	0	69	135	0	269	0	112
PD14442a	151	193	0	0	67	35	384	18	0
PD14450a	188	140	27	64	157	7	298	34	34
PD14453a	15	148	480	524	230	103	211	272	302
PD14454a	44	192	54	87	159	0	519	98	119
PD14456a	138	122	3	61	209	0	418	0	134
PD14457a	29	226	256	320	30	0	248	187	341
PD14458a	50	293	88	27	0	17	281	2	362
PD14459a	198	205	0	18	188	12	131	23	52
PD14460a	285	127	38	61	130	0	38	32	94
PD14461a	340	100	0	86	86	0	4	36	4
PD14462a	142	49	25	24	101	11	611	13	167
PD14465a	199	61	38	201	199	0	226	45	250
PD14467a	110	228	0	63	240	2	277	0	94
PD14468a	194	205	0	2	105	25	170	0	30
PD14471a	32	208	169	297	93	146	305	0	253
PD14472a	153	179	0	0	139	75	320	0	0
PD14473a	190	131	0	28	154	6	292	35	121
PD17973a	4	262	0	288	466	85	296	0	0
PD17981a	0	211	347	720	62	88	92	148	308
PD17991a	94	254	0	43	149	68	282	0	18
PD17994a	140	109	42	92	99	25	545	6	0
PD18017a	112	211	16	159	235	0	315	35	0
PD18020a	40	94	328	874	266	44	237	117	78
PD18022a	205	131	326	334	0	0	72	283	0
PD18024a	30	32	427	951	277	0	392	147	0
PD18031a	55	397	223	136	0	0	3	137	0
PD18037a	0	214	338	630	96	0	247	288	79
PD18045a	181	112	403	504	143	0	0	491	50
PD18046a	68	262	88	221	42	27	256	93	100
PD18047a	92	261	172	113	0	0	175	93	244
PD18048a	0	249	290	341	57	0	258	132	205
PD18049a	160	319	90	90	15	45	5	0	8
PD18050a	144	25	353	440	25	0	206	218	434
PD18100a	210	112	0	5	61	39	371	0	0
PD18101a	96	201	0	27	105	2	449	0	64
PD18116a	92	0	2	794	669	0	229	0	0
PD18149a	99	50	55	240	181	0	656	107	10
PD18188a	181	145	18	1	63	0	326	45	105
PD18189a	68	268	166	194	36	29	287	53	84
PD18247a	122	168	0	31	61	49	476	0	0
PD18251a	42	168	343	329	97	21	294	147	285
PD18257a	157	129	35	113	156	0	386	39	50
PD18258a	167	204	0	0	129	27	257	0	2
PD18259a	0	348	20	148	219	34	309	8	0
PD18264a	193	130	37	33	101	0	385	15	34
PD18269a	213	120	0	0	82	54	333	0	0
PD18728a	216	92	23	0	46	30	411	0	0
PD18730a	382	76	5	9	31	0	23	0	0
PD18733a	204	172	0	25	176	5	136	48	112
PD18734a	157	173	164	187	13	0	94	437	259
PD18748a	125	258	0	6	194	58	235	40	6
PD18749a	61	384	195	22	0	78	72	0	136
PD18751a	154	165	13	14	228	24	219	60	214
PD18754a	133	225	0	5	124	52	307	4	42
PD18756a	232	141	0	0	55	23	260	0	0
PD18768a	253	198	16	40	74	75	44	3	28
PD18769a	117	168	6	45	128	27	465	0	0
PD18771a	157	215	0	13	144	64	209	0	0
PD18775a	71	213	0	62	219	57	430	0	0
PD18776a	137	157	2	156	61	56	394	0	5
PD22036a	372	84	2	0	13	0	57	30	0
PD22251a	298	119	6	71	145	5	27	4	44
PD22355a	0	302	38	411	382	124	125	0	0
PD22357a	223	136	229	291	47	0	0	345	114
PD22358a	25	424	217	61	30	0	70	74	0
PD22359a	243	213	26	55	123	0	31	30	2
PD22360a	0	228	346	690	44	0	204	104	0
PD22361a	251	151	74	185	135	23	38	68	0
PD22362a	221	47	163	356	179	0	208	197	0
PD22363a	0	407	277	370	43	38	0	41	0
PD22364a	143	284	218	204	43	127	0	0	0
PD22365a	173	252	168	76	4	0	89	134	0
PD22366a	0	230	430	787	193	28	106	79	3
PD23550a	271	114	276	155	0	0	0	459	92
PD23554a	0	331	267	463	91	0	77	132	0
PD23558a	0	287	448	611	66	162	110	29	0
PD23559a	53	345	53	228	228	0	102	0	0
PD23560a	225	143	86	210	105	0	118	59	0
PD23561a	397	0	21	1	40	0	0	69	160
PD23562a	0	362	256	323	130	67	122	46	0
PD23563a	43	16	407	916	680	89	275	180	0
PD23564a	386	79	0	4	33	0	0	0	30
PD23565a	0	392	269	252	88	62	90	206	0
PD23566a	0	291	357	538	98	11	166	77	0
PD23567a	0	396	42	283	379	11	50	12	0
PD23569a	268	124	15	129	68	11	99	0	0
PD23570a	310	98	0	98	166	0	15	0	0
PD23574a	0	291	371	586	178	71	94	18	14
PD23577a	0	387	36	374	251	22	47	6	0
PD23578a	19	295	112	467	270	0	136	0	0
PD23579a	218	280	109	15	0	7	0	8	0
PD24182a	0	328	373	413	12	0	141	131	0
PD24186a	0	372	357	168	14	0	174	81	0
PD24189a	325	119	0	23	15	41	44	0	0
PD24190a	146	231	380	326	51	70	0	247	38
PD24191a	15	384	214	267	66	0	71	56	0
PD24192a	0	329	72	476	289	93	88	2	0
PD24193a	110	226	45	5	161	25	264	0	67
PD24194a	37	105	131	474	361	35	402	114	98
PD24195a	180	318	90	13	0	11	19	30	0
PD24196a	139	254	309	307	55	0	0	214	10
PD24197a	0	321	169	447	392	8	79	15	0
PD24199a	72	298	217	412	70	0	49	238	0
PD24200a	328	126	0	26	32	33	5	0	0
PD24201a	64	92	529	935	396	53	88	181	0
PD24202a	0	335	60	367	429	84	42	0	72
PD24204a	337	89	3	12	17	9	83	0	8
PD24205a	0	471	15	121	211	44	8	9	0
PD24206a	0	0	2270	537	1059	1060	0	1770	98
PD24207a	271	0	220	370	364	0	52	89	186
PD24208a	92	276	107	4	103	58	187	0	106
PD24209a	170	276	0	48	182	0	39	64	46
PD24212a	0	384	363	369	107	101	0	232	0
PD24214a	74	362	229	166	60	0	6	321	35
PD24215a	0	421	330	321	7	26	25	91	0
PD24216a	108	333	0	56	165	69	69	0	0
PD24217a	244	71	91	183	171	0	196	273	0
PD24218a	151	154	172	167	169	168	275	4	0
PD24220a	198	98	201	318	23	0	0	519	292
PD24221a	65	357	193	103	15	32	169	0	4
PD24223a	333	138	42	32	0	0	0	0	28
PD24224a	138	321	222	93	3	0	14	138	0
PD24225a	295	141	130	59	0	0	76	73	18
PD24302a	242	197	38	101	52	44	25	0	0
PD24303a	0	379	261	260	0	0	135	93	0
PD24304a	10	374	284	145	0	0	171	69	0
PD24306a	0	365	289	183	0	0	223	11	0
PD24307a	327	84	32	52	52	25	38	0	56
PD24308a	182	18	679	888	0	0	0	574	0
PD24314a	92	355	146	187	79	18	40	154	0
PD24318a	133	236	264	261	25	13	116	184	0
PD24320a	267	169	45	89	185	7	17	0	0
PD24322a	168	211	14	157	200	0	30	45	104
PD24325a	0	319	399	420	143	130	68	77	87
PD24326a	64	335	247	91	43	75	174	73	0
PD24327a	161	211	280	260	89	100	0	488	52
PD24329a	253	148	231	299	12	94	0	67	5
PD24332a	215	164	61	116	116	0	88	116	55
PD24333a	11	390	302	317	27	142	63	21	0
PD24335a	258	0	444	524	218	26	0	466	92
PD24336a	55	338	8	60	179	19	206	1	0
PD24337a	0	214	121	561	499	183	183	0	16
PD3851a	159	202	75	219	143	227	169	52	0
PD3890a	0	0	108	734	461	9	879	313	20
PD3904a	37	0	44	342	413	0	606	21	442
PD3905a	48	103	601	884	37	283	232	44	0
PD3945a	0	229	413	611	0	0	215	586	0
PD3989a	4	315	133	72	0	0	308	89	372
PD4005a	18	427	4	166	201	0	65	13	0
