Samples	SBS80A	SBS80B	SBS80C
d692ecd0-2433-426b-9af2-a30c44a80f7c	80	0	426
d6ccfd6f-2ea9-499d-a25d-4ba9d4a9258e	34	25	448
d6ee68e5-ceb3-4a63-b3bd-e64fe5398102	12	10	458
d6faafa5-7279-4dc3-be71-45af5c855b34	24	6	460
d707940e-0f9d-4da3-9380-90a422e44efd	521	282	270
d709d214-02ee-46c1-a73a-e7074cb2623e	177	0	408
d72a7338-c144-4c62-a70e-2177a3b4b77e	0	38	445
d733cf1a-4c42-4def-b6cb-5ef2c6a27fcd	29	193	423
d74be531-b0fd-42c3-954e-4a4f7eef922a	3	8	451
d7578910-c622-11e3-bf01-24c6515278c0	105	2	432
d7f8e1f3-a9a7-4929-92df-1283bac815d2	368	0	362
d8415cf6-8e4d-4c54-811e-199da14237f1	8	29	459
d876d576-c622-11e3-bf01-24c6515278c0	193	87	384
d88296ac-bb0d-47ab-9051-6c358f0af780	0	15	467
d884d070-6077-4155-9978-76aca7ba1e76	10	9	458
d8995dfa-a780-4fe6-b3f8-fb464f51a1cf	88	49	425
d8c2b4b2-e12b-43d2-bafc-87b29f027797	1556	1944	0
d8c6d4b8-f279-4edc-aaa3-a1cc266aec4d	1544	1298	10
d8d5585d-32cd-4ac4-b410-a4122a17a558	1845	407	0
d8de6de6-4cfe-4239-9ebd-3437aa65efb2	238	40	386
d8e2af63-afe0-4f15-88b4-78118cf68160	34	0	440
d8f0becd-fda8-41f4-a424-e082f9eae22c	1185	1078	64
d8fbb398-d1da-4444-984a-22c8523625da	1433	1432	0
d91e1a92-837d-44d6-92d8-419f435effe0	47	55	443
d91f487e-0895-44ef-aeb1-a62bd576f8b0	595	568	279
d926a39f-d057-4e78-8907-b74f52157d99	0	91	449
d9338d73-1d5e-4808-91f2-b5a09f7342de	21	18	452
d9690a27-bb02-498e-b15c-ee76e31d16ee	195	49	407
d991f23a-dc1b-427a-b798-bd4187d3aa02	8	13	461
d9c5493e-f969-4c04-a646-9a3134011021	71	167	423
d9cd7f95-07d3-4b87-be83-87340b08d249	370	291	305
d9e66fc5-9018-4568-b388-c5eb756f7823	632	55	272
da10f77f-4414-4125-b359-de596421cca6	0	11	463
da1ed4b9-f428-48aa-834d-1d9673999044	515	593	269
da43386c-47f8-4e03-b6ca-8b94e13792e7	1425	1344	0
da5b9926-c622-11e3-bf01-24c6515278c0	777	136	233
da910f22-126e-41dc-be6b-47c8f69ad106	935	268	216
dabb5a94-9706-4429-8db0-c328e2004340	425	1340	152
dabdd983-a819-410e-bfb8-5c66a66cf5ab	37	0	452
dacd4cc2-fc2b-4fbd-adf6-c8a46ae69c91	0	51	452
db198301-6c69-4d56-88d1-c650406423dd	260	0	388
db2a1df8-487d-4dad-a347-5c5ed539d5ad	194	67	413
db37739d-af50-4e63-9147-1a7d25630ac6	27	0	444
db4592fb-13c2-4d61-9dc3-a5d43def8d4b	0	14	451
db45d81f-695c-4f99-beea-6dbec1ff47fc	436	1155	228
db4d1d04-1189-4c0e-99a7-904667af07b5	52	22	433
db650eff-4e2c-4ce3-9124-7697b6e03359	80	1051	389
db98d6d5-94a5-4559-8f29-49eb74f83ce3	0	3	452
db9ce6c6-529c-4da6-92c4-f4f3fc3fe109	45	2	437
dbacc1ad-c88a-4bcf-a45f-e9c83c762164	0	3	453
dbae3c4e-6d66-483a-a611-7285067bf85c	97	9	426
dbbd54db-4470-4df6-b5be-3e175c7133b0	650	0	258
dbd834cb-b14f-4380-9741-f96551268447	232	0	384
dbfa4e8a-c622-11e3-bf01-24c6515278c0	154	0	400
dbfdb5c6-f52e-48f3-87e7-fb922df9e7a9	417	75	371
dc107863-2c7d-4b19-8afb-666c7798f0da	158	17	417
dc4ba4bc-6333-4fe9-8805-e058cc9e6e18	282	272	338
dc4bc4c4-2cc1-4a2e-a9f2-613088af17bf	175	0	408
dc505248-ed04-4f77-a7c6-3fefbc5df27b	49	0	446
dc537fcf-d910-4c4b-8af9-e7da429f2633	0	6652	0
dc57c2e7-4c5b-4e2b-93c6-f032fcebc2fa	0	9	466
dc7faf84-4438-447b-abcf-a3af87043654	103	74	403
dc85552c-2488-48d9-9da1-67a380945b85	563	0	308
dc856038-f5f7-4dfc-a0a4-3e3a6b8d160f	142	160	383
dcc938da-3e45-4c2f-ae0f-47817be04518	189	13	418
dccddb92-bb26-4dc9-a935-2320d089a54a	11	13	458
dce54d09-9827-4fe2-abe1-c5b7d528ba7f	1069	159	140
dcf45005-7e6d-4c26-9994-f973da7e814f	0	225	426
dcf98acc-736b-4af6-bdca-a320a413165a	573	0	299
dd09c7aa-744a-413d-839f-e75e1825f9f9	50	95	428
dd2e7b3c-c622-11e3-bf01-24c6515278c0	146	0	426
dd4fdb6a-8067-4b64-ab74-bbb0fec34ca9	0	9	465
dd5ed858-0623-4387-b1bf-109175c32ef4	54	0	446
dd67dec6-35dd-4efe-b913-ed4884855365	85	683	354
dd7d623b-b9af-4147-9aa6-e09793691f10	135	0	433
dd8f3e1c-6ed6-41c2-957d-6f679a3cb3ca	148	50	422
dd9d2e9e-02dc-40fc-842b-c5b9707fca56	173	0	417
ddb6c68e-0c90-4bde-a011-523600ce8b29	5	11	448
ddc422e4-87e2-4fc0-b56b-ddc2d6a92f58	162	0	414
ddc7377d-82c3-480a-be3c-3d1da52c77d4	139	1553	347
dddea2e4-b8c3-4157-9d92-6de472e8375a	0	12	463
de4c3f91-d164-47df-9971-feba840d247c	58	0	430
de4d6f9f-d64a-41b9-a928-64e79b9f7d5f	12	17	473
de4f520c-c622-11e3-bf01-24c6515278c0	87	144	416
de4faf55-1bcf-427f-b019-829bb4b64ff1	160	0	404
de55876b-5d7d-46e7-bf3e-35db7a155300	0	3	452
de581588-be15-4bf4-95d1-aa5478b53ab6	340	582	327
de614a3e-1c0d-49c7-a2f1-28bc58e6e5c7	494	792	195
de8ef60b-4dbe-4aa8-adef-6f58cdfada29	377	647	293
de92d076-24b7-46eb-8df6-56094d264f3b	11	10	447
de99a4de-e916-4572-ac9e-73e341827229	21	2	448
deb0de92-a46b-4e71-814c-2f6c5e97dbcd	81	0	426
deb9fbb6-656b-41ce-8299-554efc2379bd	614	0	275
dec775c5-7d9a-4dc5-b399-dc4b7ba49d73	563	1940	89
decfb419-63b3-47b0-9dfc-baae180566a0	36	3	444
ded2689b-8e37-480c-b37c-acc538e54ddf	696	0	234
ded8b673-53df-4038-a375-7cd0fd2a1b9f	1209	64	192
def5526a-774a-4704-bb24-10c4e713649a	7	9	461
df291849-4c35-44e1-b013-8f6b7ee36113	614	1903	141
df2d41c4-7e79-4a46-aa4a-2a11c051ac40	113	0	432
df4366c4-170f-4233-b577-a8ea277b069c	578	5133	56
df6b025e-ccb7-4f1a-ba22-1dcf76e6554c	8	18	447
df814571-57f1-4e55-bc1a-c892c568c4ba	77	0	429
df8a913c-5160-4fc5-950d-7c890e24e820	239	1150	268
df9f8c80-c622-11e3-bf01-24c6515278c0	524	47	313
dfa20d2d-1ba3-476a-b4b9-21d21470bee2	380	8	363
dfde4013-9062-42f5-a42b-626ef8334a41	292	76	361
e04bcdff-3206-4c25-bae9-09f0222b074a	588	1173	165
e053d377-e4f2-4aee-af7d-e61605e0f4f5	107	0	425
e07991a4-0901-4ed1-8704-aa376565d862	286	58	364
e07affb1-b6b2-40a4-9c54-0e72f5ea5045	172	21	405
e0aa815f-668a-4de9-bb32-3f215bb7f843	260	3	393
e1217ebe-1826-41a9-b6c4-702100a66f5e	8	11	448
e127e9e4-c622-11e3-bf01-24c6515278c0	208	0	385
e1b169c3-44e0-43e5-9ee3-2df7a678a5ea	81	0	431
e1df938f-1f23-4291-98ef-13db6debb796	2	216	408
e1f0c565-6ed3-4e42-bc3e-c7b0003e837a	13	14	460
e1fc4226-40ce-43b7-b92e-aa7cecd0cf4d	42	0	450
e23462f2-cb86-4a3e-8521-221f4bec247c	59	143	468
e23c591e-c622-11e3-bf01-24c6515278c0	98	38	412
e2774050-1257-4c29-b201-d79ce70fe17e	90	68	418
e2b09705-c5c8-48ee-a90e-19648a7bf2cb	76	0	427
e2b2357c-da6f-4ca3-9c07-a22f0423e8fe	522	0	318
e2b5c926-491d-430d-8d9c-5c73d7752d1b	331	605	318
e2e6a409-b64d-463c-ac3b-e7987a3124f0	265	0	387
e2fa7251-507e-4d76-95a3-a228adc3885a	185	0	394
e30c64d5-e796-4cfc-8dc8-6e62bf97822f	86	55	422
e34bcc5e-c622-11e3-bf01-24c6515278c0	84	8	434
e3eb5217-50e4-49e2-a6fa-f847d091f3c9	26	7	454
e3ef5cad-4d6e-4f04-babb-a908ee02644b	24	263	402
e41bc2ec-3e0b-4c37-806b-3f6f25c8c4db	288	0	383
e45f3391-2e74-4767-817a-280cebac7c57	1082	1833	43
e4aaca83-3ae9-47f6-a975-c144767ad705	848	1635	64
e4c8c7f0-5bac-4d59-91c4-c98207150548	545	0	301
e4fd1b3e-c622-11e3-bf01-24c6515278c0	108	0	422
e5193d7e-e8b7-4098-bf98-8b3a62781d13	413	146	321
e52ffa79-557a-4024-81f3-f3826c227ec5	922	1071	141
e541b5b9-546d-47bc-acd6-4006ce0eec1d	33	5	465
e5593865-5f8e-4a4c-b36f-73fbe64d66da	599	476	271
e55f338f-97e2-4394-ae23-c92606069485	322	289	345
e56b0990-ff67-47c1-b9ad-87ef1d4aa2ae	809	335	203
e592e8db-b3d1-4ab5-ae0d-de4b5b4c0f1a	8	11	458
e5c89fcf-cc57-4fad-a138-ea47ee9ea225	0	129	441
e6168db0-d12f-4218-8ab9-bd704201cb2b	1266	0	141
e63fac5a-cc48-4ab4-b69d-3f0be6ad684d	0	15	450
e64e9f76-c622-11e3-bf01-24c6515278c0	341	166	338
e6772001-dffc-4fb4-86e9-6c395edd176d	180	0	400
e6801359-d1d7-4871-b2fb-180674a2e469	36	418	432
e68bc7b4-b6b1-4807-b52c-7c7a19cdc373	0	19	462
e6c78a98-f45b-482b-a551-4f11b8c1ff8b	606	0	291
e6eda5db-4d4f-418e-b0d4-ed9b3e5259d3	170	27	413
e6f7344b-951f-4f3f-b140-7bf53164c462	646	798	189
e7048a93-a1ed-4cdc-a1ab-fa507408ca77	452	231	318
e7335a24-e5fc-4558-9eba-511c5a802320	10	11	448
e75fbf08-c622-11e3-bf01-24c6515278c0	1005	0	191
e7603fc8-9b73-4c17-86f9-46ca1bceeb1d	299	113	356
e76128b3-8629-4ffd-b02a-e3f0aae8b1a9	0	8	464
e7a0889c-dd8c-4230-9c63-384f1f6ee577	202	437	337
e7c90af0-4b03-453e-b44f-e07248415088	115	569	346
e7d74d34-3255-4c20-90fd-b105e6e229c8	755	974	152
e7dc7492-3a84-49c7-8dea-8f508b53dc40	131	196	389
e7ebc6fb-0926-4c8a-a67b-0c6b9c1ffaba	371	622	277
e8392f20-c9e3-4649-b64f-5b266c393a76	223	284	342
e84debc4-b47d-48ed-a0d0-2859f0ebf987	715	34	257
e84e0649-a2e8-4873-9cb6-1aa65601ae3a	114	283	365
e88397a6-c622-11e3-bf01-24c6515278c0	2	20	446
e89e9c69-ffcd-4a4c-818d-1dee43ddc76a	286	341	351
e9032df3-8692-4146-a867-b9b64c9b310a	298	1211	308
e91ab7da-79a6-4ea0-bc24-7aacb39f7614	317	1371	177
e93b0979-65ef-4883-9b6e-39eb17966e66	132	189	368
e9445993-854d-44fc-a063-eacf70222fdf	134	328	375
e97ea3d7-9fcd-4df1-9ea8-587cb3be75ec	328	572	295
e98e4e23-a139-4fff-b017-35f3f976eddd	13	14	466
e99ccc0c-c622-11e3-bf01-24c6515278c0	122	2	415
e9cb8877-8e83-46c0-93f0-ea20530c9400	197	269	350
e9d607e8-41c3-4210-870b-a9ab9b1d1c8c	114	0	412
e9d98643-01ee-40c3-a617-e004559625cd	589	45	305
ea121956-77f5-4da3-ab15-0b825469eafe	289	16	371
ea1cac20-88c1-4257-9cdb-d2890eb2e123	330	449	366
ea2055d1-7b8b-4aaf-9a70-8802f4deef9b	228	0	401
ea351a5c-2982-4499-b631-c003deff7d33	12	11	447
ea43434b-197e-48ac-ae2e-46bc7f3776de	1023	3058	0
ea4a5ca7-86f9-47c7-81be-0c2c669a999f	40	0	440
ea6efcd1-11de-45f0-8bde-f1c06ad27e79	327	1498	180
ea7d37ca-0dac-4ae6-ad03-97c6df3d116d	14	7	446
ea83f4e6-d2fa-481e-9e2f-e0489f3cbc93	0	15	449
eab71331-53d3-4cf5-96c9-5121a3962c27	95	44	436
ead1bc2e-42c3-46d9-8f6f-8cb16ba9d2c3	74	1627	297
eae45fbe-9f7d-4f59-a0a9-1f0f0d69afc4	0	16	450
eb1531b0-8af1-4b2b-9192-644cb47101fc	1560	839	35
eb1792ee-6946-4e0d-bdd1-c924328dba5d	308	30	353
eb18e71d-2a27-4eae-aa27-4b2c0716d2ba	0	4	464
eb588266-c622-11e3-bf01-24c6515278c0	313	0	371
eb59b79f-bd36-4bf4-83e3-2af73bd1d30a	0	1031	392
eb9a8f12-6451-43cc-95b3-2e86cf704c96	542	861	211
eba6d269-27f8-4e50-b59a-5d639bdd5cff	52	2	449
ebc1a26b-9582-4756-acd5-b02d1152319d	26	6	454
ebe0ed67-2d3f-45cd-8f9b-4912595b16a0	706	0	295
ebe80d6c-7513-4f5e-9919-669b6d1fa68c	45	5	453
ec16d1f5-f8a9-4c19-8cce-92f6ea9eb3f7	193	216	366
ec23a354-e339-4466-9a1b-8e886ef627e6	100	9	425
ec31e921-0782-4f77-ac23-4190af1e61ee	246	0	362
ec399861-7a56-4ffd-8619-700b6e3a4367	453	661	269
ec43c4b5-fb72-4a4a-af03-10c2d05ff159	91	0	425
ec474dfa-527c-44f3-9224-bf1c858cabfc	282	84	369
ec4d4cbc-d5d1-418d-a292-cad9576624fd	469	1538	276
ec5e2990-c622-11e3-bf01-24c6515278c0	46	217	425
ec646623-6d33-4fbd-888e-89f55d82eb11	179	0	410
ec77847e-48fd-4ba5-bc3e-3cd1b149b552	375	14	350
ece0f3a4-a204-4c52-bb1f-88d44a875b2e	443	0	319
ecf4e05a-0912-4b93-ad66-323002f0c845	54	25	437
ecfe388a-99f5-44b9-9226-a6ae6d892538	268	176	367
ed1f5a41-921f-469a-bc04-306a5435e067	0	24	460
ed32c725-08ae-48eb-8fa2-719b9aeb7550	1204	2010	0
ed46bb2e-97e3-4914-a086-de80e00d6ee8	0	48	445
ed4b53cb-5473-4bc1-9d84-0b0ad93cbd57	338	0	344
ed52e836-c622-11e3-bf01-24c6515278c0	4	35	462
ed7be9ae-e603-4731-8d91-a8285abaee33	145	20	435
eda1d8d9-e8f5-46f2-bb16-15d0b10c2cf9	497	0	322
edac1323-2497-45e6-9148-e9c955292ba2	303	477	331
edc070db-b768-478f-ae75-4c4012bdc3fe	0	7	453
edc8839f-fa6b-41e0-ad49-f688073730bd	752	672	170
eddfbfb9-3ae8-449b-b870-46062a2571c1	586	962	184
edeea137-080d-42d3-a0ce-5cfe0d4a68e7	278	0	363
ee368301-b2f7-428f-9330-67c054c1a09d	0	24	448
ee5d5e7d-78cf-4a29-a9ee-56aa3da877dd	549	0	317
ee6cc68e-8d2a-41ee-82c6-0fecdf7e6259	115	566	356
ee7b8074-c622-11e3-bf01-24c6515278c0	96	38	416
ee8ba991-8c96-476e-b096-49f3aaaffc2f	342	720	315
ee963667-56b1-49bd-8896-e07b536d3014	319	14	364
eeddf701-93f9-4f10-85cb-9dce1760bae8	230	0	387
ef002c3d-358f-4fc0-98f3-2f8b89de4374	354	653	269
ef3a0ccd-85bc-4e5f-a8c6-5a2e2d9e6717	419	378	335
ef3b454c-b2cf-4f68-a2ab-733620b6714e	25	1	444
ef673d3d-2031-4036-ba25-4bc7ef04075b	227	0	375
ef76231d-5a21-4bbd-9847-c01be6fe8916	0	10	451
ef78f09c-c622-11e3-bf01-24c6515278c0	261	9	372
efacd7d6-56cf-4f6a-87f0-1a7ab6b1a643	183	125	385
efbec43c-0c16-4006-abe8-c3ec2ec42c05	645	7	286
efc39172-083c-4297-b922-3f58df781332	230	0	373
efe4d5dd-fffb-41df-ab86-be06cc16646f	171	947	317
efec3225-de07-4559-9a90-95223495cc61	1141	6	164
effb868c-f905-41a0-ace1-b5e508732534	80	0	442
f03330dd-c616-4ad5-abc3-6d6b0445e9e9	0	17	463
f047cb85-8f88-45d5-83c3-0416c9f3fff7	57	10	439
f04aecf0-eb12-4ab9-928e-7bcf201b0b40	18	12	447
f064f762-c622-11e3-bf01-24c6515278c0	163	46	401
f075dcdb-4b6a-4186-bfc5-c1787c4a14ac	166	10	412
f0768c67-f38c-40a8-8f27-81a927fb5dca	110	151	405
f07b9192-c86f-4ee4-a3b5-feb9c5098bf4	61	429	400
f0a33adc-ea90-46ef-a24a-a8d7e4e15db3	752	2032	64
f0b46dcd-ce45-4405-8744-8f8b35606b75	3	11	460
f0e0d978-3e32-4444-a07a-26049b2594e6	88	740	333
f0f2030e-17fd-4dd9-9104-899e59d72ed8	552	0	310
f1504811-8363-41e6-b43c-62452b1262d3	1085	889	85
f1534b2a-5350-442c-bb9d-8c7142668d31	79	14	444
f15989a1-e820-4879-a535-438277acad49	0	35	459
f181848a-c622-11e3-bf01-24c6515278c0	132	284	363
f1a4f60a-5228-47cd-883f-ff8d2dfe1633	1913	307	0
f1d73c2f-3d7d-4a0f-871b-b3bf76d865dc	39	125	422
f1d9124e-dfa2-415e-b8b8-dd872fd3e2cb	196	105	382
f1fdacf3-2bb5-400c-895d-ec7f472fa0d4	29	7	444
f21832da-df8b-43d4-9bf4-34ad72b1bcd9	0	3	452
f221c897-6ad0-0df9-e040-11ac0c4813ef	341	674	285
f221cbb5-eefa-187f-e040-11ac0c481708	866	1187	107
f24688a9-7952-49d8-ba80-2bbad472379c	115	0	418
f266899a-1dab-4226-a965-bc1327c64080	17	2	448
f269134a-e3d5-4020-bcf5-01fb42f914b2	0	3	463
f26b1f44-12de-43ba-85bb-bc61741a5a88	1427	1180	0
f283ed80-8302-4f26-99ed-ea20d101289d	194	6	405
f2b2111c-c622-11e3-bf01-24c6515278c0	46	214	414
f2c08ac1-4755-4c36-a11d-338d8df9fa0d	26	7	454
f2d18ad2-2f18-4c1d-8b35-46f999a82f30	8	13	460
f2e639cc-c30c-459f-8afc-7ace7d0209c5	555	777	255
f35f7712-d5c6-47f6-98ed-704edbbc1e19	82	367	369
f3720205-dc76-4101-8a56-72043fc896b5	3	10	461
f37971bd-ec65-4840-8d4f-678692cee695	71	11	434
f37de4fa-52f6-4fe4-a3fa-41803032c93f	822	1013	158
f389176f-d8f3-45c2-aae4-7378a3d6fc7f	497	1891	146
f38b5d2e-5cab-45c7-bb0a-38b2efc5c156	932	885	160
f38fc6ac-2af8-4d89-a514-4e2c5fdf08de	0	15	456
f393ba16-9361-5df4-e040-11ac0d4844e8	127	503	350
f393baf9-2710-9203-e040-11ac0d484504	1519	150	58
f393bafd-1baa-e5f4-e040-11ac0d48450b	654	402	248
f393bafe-7503-5c45-e040-11ac0d484511	519	478	225
f393bafe-c99f-3725-e040-11ac0d484514	1053	1058	100
f393bb00-888d-710f-e040-11ac0d484518	1217	1743	0
f393bb01-6ed7-9533-e040-11ac0d484521	909	99	184
f393bb05-53c2-f80a-e040-11ac0d484528	63	789	350
f393bb05-c737-4cc3-e040-11ac0d48452a	669	803	240
f393bb05-ec1c-17be-e040-11ac0d48452f	320	3964	110
f393bb07-270c-2c93-e040-11ac0d484533	495	1256	192
f393bb08-4121-cad8-e040-11ac0d484535	201	547	298
f393bb08-5b50-e009-e040-11ac0d484537	75	2413	249
f393bb0a-9b20-a0e5-e040-11ac0d48454e	333	816	262
f393bb0a-df7d-645c-e040-11ac0d484550	385	156	350
f393bb0b-08ed-3335-e040-11ac0d484554	777	1018	139
f393bb0c-3ffa-cb72-e040-11ac0d48455c	272	893	267
f393bb0c-4178-ca4a-e040-11ac0d48455f	241	635	304
f393cfd8-ddbb-a0e1-e040-11ac0d48516b	49	123	432
f39cc911-36a7-4c06-9e91-4ad86281db3d	135	171	404
f3c1a125-06e9-41c4-9558-275a3e346cc5	36	5	449
f4025b40-a249-487f-8e93-7a140bcf57c1	30	23	438
f410b432-c622-11e3-bf01-24c6515278c0	179	243	345
f4798483-9e32-4e6a-8bb5-6f45af2a8ac5	0	11	451
f48c3c82-bebe-4b8e-909e-e1a51a7142ec	905	1208	115
f4ada7a2-c4ac-4f89-ada7-4645861002cb	279	0	359
f4b9d98f-7b76-4eaa-9595-10b0973d5ff7	246	0	385
f4baf913-c4ac-46f3-83b6-306b9182207d	283	116	358
f4e673a9-5b85-46e7-bcac-2ce6e1026896	155	0	409
f4e926fd-006e-4c85-b71c-1433c325acb0	697	126	268
f4f48342-c622-11e3-bf01-24c6515278c0	197	51	384
f50fb278-1f0f-406e-b341-eb3d1b97afe6	1056	1770	52
f5378545-17d4-4a64-a57e-f6c91ef4cb3a	1278	12	199
f54442d1-80fa-4678-ac94-c3ad03bc37fb	113	0	418
f54d6b6f-3bc2-41dd-81d0-74cf9e1e90e9	18	15	453
f5a97315-1906-4774-980e-0879c6ad368e	456	260	291
f5bb7ae4-4bb4-4e87-b83c-bc8620584989	15	442	415
f5c8f98a-c34a-49e8-a655-d8f29487b55c	22	18	441
f60007b3-0603-4ad1-8b47-d2d4c4c621e4	41	11	435
f601cf2f-081f-484d-ab0e-21a8ec8d3770	216	0	388
f6114c69-71a1-47d5-9b28-b0227b1872f7	0	1916	311
f6189828-eeaa-4d21-b163-53bf3d47a640	984	38	178
f61e794e-c622-11e3-bf01-24c6515278c0	74	8	442
f640d377-98e9-41d3-8761-61eb33072c65	7	20	467
f64e9609-d75d-400c-a92d-d77fd54d6c29	0	46	457
f658c350-fb89-4268-8a59-a07e365f4221	0	161	428
f663ff15-c8d3-4bff-8bf9-bf8e983579e0	0	14	465
f69e5057-eda6-4391-ba9a-aedbf6b572da	1062	405	144
f6c811ff-f22e-490b-9b23-b527d20e6e6d	968	79	177
f6e758a5-150f-4424-90b7-1c1a34aec9a3	0	101	432
f7187888-f261-4a39-99b4-966fd7207117	28	1	445
f7702c0c-9636-4700-a8ae-7a58afd9fa71	171	214	382
f7b847e5-0f5d-69b4-e040-11ac0c4845fe	86	0	429
f7b84b5d-8f28-e6b7-e040-11ac0c484704	328	342	329
f7b84bac-f161-9eee-e040-11ac0c4847ed	150	2	415
f7b84c09-15d4-3046-e040-11ac0c4847ff	0	23	450
f7c6486a-bb08-f77a-e040-11ac0c482953	0	10	451
f7c6a336-3126-7580-e040-11ac0c485971	148	271	373
f7c7373c-1972-4968-e040-11ac0d486e80	201	223	344
f7cc504a-37c9-45f5-b50d-599c54dca157	705	26	299
f7d128d2-3964-e3bc-e040-11ac0d481667	234	74	368
f7d70fac-c76f-399e-e040-11ac0c482f9c	1059	1496	81
f7d77a03-28a0-f446-e040-11ac0c4866fb	25	4	445
f7d7b3db-02af-61cb-e040-11ac0c480c03	0	10	451
f7dcc2e4-1fc4-4b39-bc6a-720e66116d68	684	1068	159
f7e4a2a8-093d-9e36-e040-11ac0d480c7d	668	151	270
f7e7b258-b4b2-e6c5-e040-11ac0d486773	564	891	226
f7e7d61f-e2dc-b523-e040-11ac0c482000	56	0	440
f7e9eed5-7a0b-4b2d-bea3-fd8c42a3b90e	0	167	422
f7ed28a6-8f5f-e87b-e040-11ac0c48120e	0	101	430
f7f3e156-0dde-72b9-e040-11ac0d48542c	147	762	323
f7f66114-e321-1d4c-e040-11ac0d48541a	279	101	365
f7f6619b-fae8-3381-e040-11ac0c483f78	2	21	449
f7fdda4f-7bf7-ede7-e040-11ac0c486e57	539	0	301
f80293b8-ddb7-f575-e040-11ac0d48309d	68	0	428
f809247c-2bab-ab06-e040-11ac0d482b8a	100	2	421
f81693ba-09ee-4201-a389-0ceeda8a4636	244	114	384
f82d213f-9843-28eb-e040-11ac0d483e48	4	477	404
f82d213f-9ba5-7b6b-e040-11ac0c486882	365	847	276
f82d213f-bc06-5b51-e040-11ac0c48687e	389	0	352
f82d213f-bc99-5b1d-e040-11ac0c486880	981	1372	138
f82d213f-caa7-fd59-e040-11ac0d483e46	0	2737	344
f82d2146-70f5-8114-e040-11ac0d483e50	990	3315	0
f82d2146-726a-d0e0-e040-11ac0c486888	797	829	243
f83f1eb8-b2c8-c3d6-e040-11ac0c48261e	551	0	327
f83fc777-5416-c3e9-e040-11ac0d482c8e	1022	4512	0
f8407106-8a96-8f85-e040-11ac0d481656	788	1084	138
f841c488-6b8d-6645-e040-11ac0c481418	344	8	367
f8425828-5b0f-23a8-e040-11ac0d484128	117	20	441
f843ed5c-0336-3d33-e040-11ac0d48478c	315	795	307
f845ebba-8c56-b559-e040-11ac0c4863d5	324	604	289
f8467ec8-2d61-ba21-e040-11ac0c483584	0	982	439
f848b66f-bd9e-4fba-afd4-eb58848d1ef4	2258	477	0
f8515e5a-7de3-6be3-e040-11ac0c480d6d	42	0	452
f85397dc-e6e9-4f54-e040-11ac0d48706c	826	1121	128
f854ae3f-356d-f0ad-e040-11ac0c485dae	342	142	342
f856fa85-fdb8-c0b0-e040-11ac0d480b4e	1336	1070	55
f8572359-f29a-5945-e040-11ac0d4821cf	41	220	400
f858d813-f3c5-4ad9-8c20-9f231d6624d8	1057	2770	0
f8593ac0-9480-22a0-e040-11ac0d48697a	917	3086	28
f85add3d-e2e6-31f8-e040-11ac0d48479c	1962	1092	0
f85ae2b7-cebf-17a2-e040-11ac0c48033a	815	63	258
f860bc4c-f31b-6538-e040-11ac0c48268f	166	547	342
f866123a-9eb0-e856-e040-11ac0c48717e	585	310	227
f8696c79-b165-92a6-e040-11ac0c4804bf	229	408	317
f86975a2-78a4-ef8c-e040-11ac0c4809da	1572	1007	0
f86ae246-2492-9785-e040-11ac0d4813b0	1095	993	109
f86b6ba2-8f4b-ee53-e040-11ac0d485904	168	801	306
f86b7e84-7040-c751-e040-11ac0c485675	1155	2021	76
f86e2d80-911b-7a19-e040-11ac0d486900	775	1045	169
f8733b80-c622-11e3-bf01-24c6515278c0	412	113	346
f87348df-7186-4c6b-e040-11ac0c482ba9	336	1229	258
f87cdca1-2c85-49d2-e040-11ac0d485c9d	738	135	249
f87d7c27-eeef-920e-e040-11ac0d48388d	41	2927	244
f87e94a9-ef37-fcba-e040-11ac0c482332	425	265	336
f87eb1b5-1712-ca1f-e040-11ac0c483848	223	154	374
f8809cee-8f81-28f8-e040-11ac0d4873bf	2	14	463
f89ef95e-6e39-420b-a3c2-ccebcc69ce3b	84	0	447
f8a165b0-51df-413c-b7c6-c7fc80547db4	158	0	414
f8d89ae2-2c7d-40ae-8d40-34b93b16efc9	49	12	434
f8e61a02-654c-c226-e040-11ac0d481b60	37	2	450
f8e61a02-6e5e-c8e2-e040-11ac0d481b70	0	29	457
f8e61a02-8c03-ad45-e040-11ac0d481b62	0	10	451
f8e61a02-8c9e-aaee-e040-11ac0d481b6a	0	8	463
f8e61a02-8fbe-a9af-e040-11ac0d481b64	0	3	452
f8e61a02-909d-a906-e040-11ac0d481b6e	0	13	451
f8e61a02-90ec-96fd-e040-11ac0d481b5e	1	11	450
f8e61a02-92b1-947e-e040-11ac0d481b68	0	4	464
f8e61a02-938b-9428-e040-11ac0d481b6c	0	3	452
f8e61a06-42fa-e42c-e040-11ac0d481b72	0	6	462
f8efa5ad-3a4d-39d6-e040-11ac0c480132	0	3	452
f8efc19a-1e4b-e1b0-e040-11ac0c48104e	0	3	452
f8f0136b-09ec-d079-e040-11ac0c4842e7	0	3	452
f8f024e5-7096-3047-e040-11ac0d481c0f	0	9	463
f8f07989-2e2e-30f3-e040-11ac0d484490	2	11	461
f8f0a423-1a3e-4fcc-e040-11ac0c481cb6	4	10	450
f8f61e36-b934-9410-e040-11ac0c4804cc	0	10	451
f8f749b7-547d-49fa-9da2-44eed962b6fd	195	647	341
