Samples	SBS80A	SBS80B	SBS80C	SBS80D	SBS80E	SBS80F	SBS80G	SBS80H	SBS80I	SBS80J	SBS80K	SBS80L	SBS80M	SBS80N	SBS80O	SBS80P	SBS80Q	SBS80R	SBS80S	SBS80T
0f6b355e-3898-4be6-be97-da0c3840a4ed	123	140	0	15	179	87	10	2	45	43	38	11	5	34	20	3	9	2	0	3
0f9e70b3-24cf-4d76-af7b-84ace66ec5a7	39	40	84	44	294	66	21	185	50	51	54	0	24	0	0	17	7	12	28	78
0fa9cfba-0f49-47d0-ab54-9dd2144e0a73	348	54	29	8	30	0	25	0	1	9	3	4	27	2	16	0	0	0	0	1
0fbd94b1-bb34-4620-841b-861a0b5e0c12	174	92	60	85	132	102	2	77	61	0	14	35	19	0	4	0	66	22	0	40
0fc63b79-7fff-441d-88fc-922d53c787ab	0	57	0	26	363	255	2	229	48	0	0	0	0	0	0	0	0	17	0	159
10136472-c623-11e3-bf01-24c6515278c0	432	0	0	0	2	1	8	6	0	0	0	0	23	0	0	1	0	0	1	0
1021b60d-f7b2-43b0-b2cc-f282d619d533	0	172	498	731	0	119	415	5	0	98	147	285	113	65	19	77	47	53	61	19
105a51c4-cc7e-4d0f-9cf8-e4d64a31d14d	0	314	105	339	88	4	114	15	35	43	42	6	80	40	5	26	14	4	18	5
108749d2-5c62-4ef1-92df-aec6941ba53b	355	61	6	0	33	0	36	1	2	0	0	5	13	1	2	2	6	0	3	0
108b67d4-5d66-46da-8675-6acae643b76f	262	126	8	29	60	0	57	5	0	40	0	11	34	0	0	8	5	1	0	5
10ad692b-4c3d-42de-9b5e-4968441388b3	281	57	15	22	97	0	40	0	1	23	3	6	27	1	0	0	4	3	5	0
10bb1a92-901e-4a14-80f4-5e88f997754b	237	31	57	75	141	24	28	0	0	11	37	0	15	0	0	5	72	6	0	2
10cb8ac6-c622-11e3-bf01-24c6515278c0	113	100	19	29	225	61	7	0	29	24	44	16	21	0	14	4	12	9	0	5
10d15b7a-16d1-4953-aaef-f193ffa97f42	236	89	33	16	104	84	18	0	0	0	80	42	0	6	0	6	18	10	4	0
10db2142-c623-11e3-bf01-24c6515278c0	309	28	33	20	83	41	0	6	0	0	47	3	0	0	0	7	0	1	0	44
110b5f05-ded7-45ec-b0f6-a941c92d77dd	0	0	648	527	0	884	275	277	362	216	55	261	134	165	14	97	108	309	41	45
1127b561-ea40-4d5e-95df-daa0a5ebc1e4	378	43	0	11	20	0	9	0	0	4	4	4	31	0	0	1	2	2	2	0
11473a98-d953-45f9-abf5-709b68a4bae8	237	5	16	0	185	1	27	7	0	6	6	0	24	8	0	7	0	0	2	0
1157a548-6770-4c89-a84c-bcf6f0e96ea8	344	26	9	0	58	5	12	2	0	8	5	8	29	0	0	0	0	0	3	0
1168944c-5451-4a18-8758-88bf5723bdd9	42	92	63	15	310	0	69	0	0	6	14	18	37	11	4	2	7	2	5	4
1193a9c4-5aab-4cd7-a690-60c96bd1172d	388	1	0	2	36	0	8	2	5	10	3	0	24	0	0	0	0	5	0	0
11ae45fb-05f6-425a-9295-d50d13407006	424	0	0	0	0	0	0	4	0	0	0	0	27	0	0	0	0	0	0	0
120f01d1-8884-4aca-a1cb-36b207b2aa3a	60	269	56	367	21	29	410	3	0	167	0	267	86	241	0	0	7	21	0	25
122bf0a9-8052-49da-a9d7-0e5de9ab7032	380	43	7	0	22	0	18	2	0	0	0	5	28	0	0	0	2	0	0	0
123c9d1c-72ba-4d82-8e57-d5caa52a40ba	86	169	64	17	177	76	14	9	25	20	66	31	31	12	10	3	4	7	15	0
124d5b04-4588-44c3-9c00-61e064cf1bdb	90	113	44	68	205	55	45	69	6	38	19	10	40	14	55	0	0	8	3	20
126ee433-d345-4cac-882a-c91831a24690	70	296	40	94	77	0	126	3	0	164	0	9	60	9	0	0	11	2	5	3
127b0f7d-d24e-48b7-ac25-d3f14a43952d	0	315	211	86	74	0	134	0	0	0	93	168	80	3	5	11	12	18	0	14
12874085-a596-41ae-b4cd-817cb1ebb278	0	325	23	497	85	473	20	1	0	0	72	40	0	74	54	61	26	8	24	15
1292e13b-d7c6-447b-a227-9a8113215580	0	134	375	75	160	170	27	0	0	0	173	147	55	44	19	24	0	24	23	28
129459c1-38be-45da-bb87-18848c97c544	155	95	157	112	133	14	133	0	0	19	0	3	43	0	31	0	0	0	4	27
1295947c-c623-11e3-bf01-24c6515278c0	375	25	5	0	37	3	12	4	0	5	2	0	27	5	0	0	0	5	1	0
129d2c6c-6688-4b29-bfa7-8df3fe77b25a	423	0	4	0	1	0	0	2	0	0	0	0	29	0	0	0	2	0	0	0
129de5b2-d9b0-4762-9ef8-72d98231fb50	25	289	27	194	131	11	121	18	11	20	25	28	38	31	31	16	4	5	11	12
12ae2ba1-9484-47fe-8a3f-bba94a6abe0c	419	0	0	7	0	0	0	1	0	0	13	0	9	0	10	3	7	1	3	0
12d7121a-0345-4808-a819-09d6e3227bd5	398	0	0	0	36	34	0	0	0	0	15	0	0	1	5	1	1	1	7	2
12f038e1-00af-4c64-a2e0-9e63323492ef	103	28	75	144	194	214	69	78	75	112	35	61	33	125	38	72	0	15	2	20
12f1ae2f-2666-45be-9742-f502d212373d	203	112	2	24	127	0	29	0	20	20	14	20	35	0	6	4	1	2	0	3
131332b2-ff51-4bd7-a626-aff2ecea6135	310	97	39	29	33	0	71	0	0	1	0	0	25	0	0	0	0	2	6	0
1327bbd4-a466-4e26-905f-cf91315f1cc8	198	126	64	87	103	90	0	7	0	0	93	25	0	0	61	10	0	2	0	0
132f7f2a-b902-4343-aa08-cf6a7af10b9a	403	2	2	2	31	2	15	7	0	0	2	0	23	2	1	0	0	2	1	0
13446fc4-9fa6-4bb3-a00a-b9265b41eb12	425	0	0	0	0	0	2	3	0	1	0	0	23	0	0	0	0	0	6	0
134c9a92-e91e-4347-a9c4-727279edebb1	54	248	102	79	126	4	92	28	0	34	26	64	46	4	39	16	16	13	0	1
1358ff92-4db9-4e42-b63a-984a7bea425a	421	3	6	0	0	0	1	2	0	0	0	2	30	0	0	0	4	0	0	0
13642cf8-9840-4a7d-a26a-95f65b2c70c3	426	9	0	13	0	0	3	1	0	5	3	0	29	4	0	0	0	0	0	0
13bd2b30-c623-11e3-bf01-24c6515278c0	244	82	0	108	87	53	65	40	39	31	20	0	32	5	0	10	2	5	12	8
13c312ec-0add-4758-ab8d-c193e2e08c6d	300	12	2	4	120	14	0	3	0	0	42	1	0	4	4	5	0	3	3	2
13c62975-9f5e-4d40-a461-dceab08a31ec	189	91	45	55	148	22	51	0	0	0	13	9	22	0	0	36	0	2	0	3
13c7065e-6780-4571-978e-a7c13078ff50	359	0	1	0	76	1	18	4	0	0	0	0	19	3	1	0	0	2	9	0
13d05f7a-e16a-40ef-9a15-21257da2cf89	344	6	0	0	42	0	37	0	44	48	3	8	13	0	0	0	0	5	56	5
140d5fa9-afbe-444e-a7e7-6a4cb4ab2923	255	64	15	6	118	19	37	2	0	18	10	2	24	19	4	0	3	0	3	2
140d6ef7-0217-4d16-9add-215d0d14ba06	337	0	10	11	82	0	8	7	0	5	2	0	26	0	8	0	0	0	1	0
141918cd-3e23-45bc-96e1-b208c80f69e7	399	9	0	40	24	0	11	6	0	0	4	6	32	9	0	0	8	0	0	0
142b6dbf-c943-4a7d-8ab6-13a975f48d7a	147	93	20	42	198	25	69	3	33	15	1	0	22	16	13	0	5	5	9	10
14334aea-2dae-428c-9d4a-1a37878dfc3f	192	91	8	114	128	10	30	11	16	31	40	15	27	14	28	3	6	25	0	1
1447c8cb-25d4-4092-8919-4df08f898d2d	360	18	4	22	56	0	26	2	0	0	0	1	20	1	17	1	0	3	3	0
145f2b89-8878-4390-b0f6-f09b02fb138a	141	91	63	78	186	19	65	1	0	28	21	0	24	0	0	0	50	11	7	10
145f6dbb-9744-44f7-8485-e440689de3fd	281	72	0	45	96	2	73	0	1	6	0	5	17	0	0	3	16	1	0	0
14630c19-9ee0-4ab3-9d8b-8c3309d1e7d0	51	198	111	107	179	292	33	58	0	0	40	127	5	66	9	0	100	2	0	0
147e3496-514e-4da7-be42-7cd9be78ed04	427	1	0	0	0	0	2	48	0	5	0	8	31	0	0	0	0	18	0	0
148536ce-ee2a-4952-a19d-10d6f44146b9	374	18	3	0	40	7	10	0	0	6	32	9	10	1	0	0	1	1	0	2
1494bb16-f1f0-42a4-b10e-c383574cbc8b	386	0	0	12	35	4	12	6	0	2	0	0	25	0	6	1	0	2	0	0
14b8bbf2-310b-459b-b52d-a7ef510ce1cf	56	152	108	129	193	5	27	0	20	9	112	20	24	0	17	13	0	6	36	1
14bf9bfb-14d6-4cac-a556-828f680e8a15	87	51	273	154	195	103	31	8	0	0	132	46	42	0	5	27	16	29	6	27
14c5b81d-da49-4db1-9834-77711c2b1d38	40	376	40	147	37	0	66	0	0	16	61	149	99	26	4	5	11	2	0	9
14cbcbb1-028b-471a-bb4f-8b29cfa5e4eb	417	25	0	0	0	0	12	3	0	0	0	4	25	0	0	0	0	0	0	0
14dd86c1-dfb3-4124-a453-4d64223bc048	412	12	0	0	17	0	11	5	0	0	0	0	20	4	0	0	0	0	1	0
14ed7388-41ed-43d4-afb2-04cd6410d5d2	19	188	150	408	135	171	29	146	0	0	72	68	41	168	34	18	30	20	4	23
14f41457-25c3-4979-8515-4f33322039a5	425	0	0	0	0	2	12	3	0	9	4	0	16	4	0	0	2	0	0	0
153a64ee-6322-4f2e-b3df-77ef7d3a4cf0	0	213	124	33	166	214	19	102	73	57	87	106	42	23	68	14	23	6	9	5
154f80bd-984c-4792-bb89-20c4da0c08e0	406	21	0	3	0	1	4	3	0	0	0	0	28	1	0	0	0	0	0	0
15563a10-47a8-401d-a507-2c7101f7ae60	348	14	21	11	58	0	1	0	1	0	3	0	37	2	0	4	0	0	0	0
1558629a-770a-4dcb-b0bf-9a8bcea9d80b	228	58	64	4	142	0	101	0	0	6	0	35	34	17	0	0	0	2	0	0
155873b2-e5de-405f-87f6-6de0d238b160	382	20	9	3	32	0	20	0	0	0	1	11	26	13	0	2	0	0	0	0
15678c3d-ce61-454d-849e-1d4ca358909b	287	28	8	29	108	13	23	4	9	25	10	0	27	5	9	3	0	0	1	0
15895218-c623-11e3-bf01-24c6515278c0	177	72	8	43	182	36	9	0	4	18	59	23	14	3	23	0	4	8	2	0
15a93657-0521-430a-a816-bf0842374b75	395	0	2	0	29	0	6	3	0	0	0	0	26	3	0	2	0	2	0	0
15abb2a3-10a2-4e04-8eb9-6eadbd976af0	425	1	0	1	0	0	1	3	0	0	0	0	28	0	0	0	0	0	0	2
15d597de-d26c-4ce1-b0cb-077e39b55f30	0	194	86	116	179	268	0	8	10	193	101	13	23	55	18	11	27	17	15	19
15daadb0-6b24-4248-9225-470dc08f1552	286	14	5	19	138	1	28	2	4	4	9	0	21	0	0	1	9	5	2	4
15dd024e-c0da-461a-84db-d01e60a22210	420	0	2	0	7	0	1	3	0	0	0	0	27	0	0	2	0	0	0	0
15e097e3-e468-466c-8e57-b59fba90bbf2	407	0	7	16	14	3	17	2	0	1	0	0	30	0	0	1	0	0	0	0
15e7d981-8c27-4b2b-b4f8-626e22021895	19	211	118	1199	0	199	192	59	58	132	229	151	137	170	148	34	0	54	60	20
15f90ef0-831b-40a3-98bd-ec226a9e8b26	95	122	103	104	174	16	99	3	0	43	20	34	39	15	32	17	0	15	4	8
15fd8dc8-c622-11e3-bf01-24c6515278c0	327	21	0	35	82	9	45	8	0	9	0	0	18	0	21	1	0	2	6	0
1659bae5-3140-4d05-891c-81b48277b2fc	37	194	148	563	74	443	45	68	38	66	134	23	10	0	139	34	0	17	0	184
16c6f975-48fd-4cda-946a-777cb922949d	306	66	46	53	41	0	101	0	0	4	0	29	34	17	0	7	0	0	0	0
16d33e09-2e21-4da2-8e57-e78ce28c4408	25	47	256	319	184	271	108	0	157	73	80	0	36	44	133	0	37	31	15	4
16d5519e-ecb9-4fc8-81f1-e0e4adf722a8	49	178	120	96	180	93	35	52	0	22	111	0	0	3	8	7	0	10	7	69
16df7888-2480-4394-8856-d57a6ef371d2	21	263	1	288	158	215	0	176	0	0	62	42	0	29	103	8	19	11	4	11
170ad241-9e24-469b-b7ca-3fd783a89b21	0	299	143	249	102	225	36	8	56	39	91	0	37	20	43	21	4	14	23	7
1727e88b-df0a-4af2-9191-8c6061d98ad0	133	31	62	0	252	78	14	18	0	10	56	13	9	0	0	2	27	3	11	6
172c9864-c26d-4e9b-947a-e8ce761e996d	222	89	0	36	100	39	13	82	20	46	61	37	0	22	58	13	9	2	2	0
1776f326-b12f-4355-8107-80fa6fcd2159	280	50	40	13	97	6	66	3	0	10	0	10	16	0	25	0	3	0	1	1
178d0486-cb0d-4979-8bdf-bb3fe99149bd	423	0	0	1	0	3	1	3	0	4	0	0	28	0	0	1	0	0	0	0
17a66d24-de77-4f2a-a8ad-d2c6a69e7671	425	1	0	0	0	0	1	3	0	0	0	2	29	0	0	0	0	0	0	0
17de5b12-c623-11e3-bf01-24c6515278c0	203	123	75	141	55	13	102	26	30	63	58	16	32	54	23	26	0	12	6	7
17ed8831-a261-42d9-8ff3-cf75a6cb2a24	80	113	278	291	99	158	58	152	33	31	100	7	40	46	54	5	50	56	0	18
183b04f5-107f-496c-8e9a-8263dd00cffa	75	152	73	125	189	46	59	0	25	14	59	19	30	26	0	5	36	6	10	3
186cacaf-4f20-4ad2-a07a-a7dc942a70b0	307	75	41	11	54	0	62	0	0	0	0	13	30	7	0	0	0	0	0	0
18ec066e-8510-4921-9e35-45d85fb01e38	336	23	0	91	0	87	18	492	0	69	0	96	61	0	64	62	52	0	0	0
18f5e75e-c623-11e3-bf01-24c6515278c0	326	16	5	25	79	45	37	7	0	21	1	6	15	0	33	0	0	8	10	0
18f9240e-7acd-41eb-a154-c2a67a1cbe9b	351	5	0	0	78	2	10	7	0	2	2	0	25	5	0	2	1	0	2	0
19085f7d-e6a6-406f-bd09-520a27e0283d	306	61	0	0	81	0	27	2	0	5	5	13	24	2	0	0	2	2	9	0
190eb791-383d-4e27-870d-e470630843e7	10	204	18	80	220	238	66	222	25	0	44	99	15	24	50	1	39	10	13	61
19233fd1-5229-466e-acf3-5882165758e0	424	0	0	0	0	0	0	4	0	0	0	0	27	0	0	0	0	0	0	0
1924d200-6929-4eef-8a7f-317f8fbab915	435	0	0	0	0	0	5	5	0	0	0	0	24	0	1	0	0	0	1	0
199bbb0f-996c-40c1-b06d-2066f04be778	375	18	0	7	30	0	7	0	0	16	9	0	22	0	2	4	0	9	2	0
19aa8223-ee84-4b5c-b11a-6ca2a2680b3c	348	39	0	4	57	0	15	4	0	0	1	2	26	0	0	0	0	2	3	0
19b6b9d6-6912-4b85-a4bf-52014bcb170b	305	67	3	48	70	0	10	16	1	0	24	0	23	3	0	9	12	1	4	1
19c1c97f-a3ec-44a8-8a20-6f97caed1a4f	70	280	0	327	90	0	18	19	3	32	68	10	90	0	34	28	9	6	11	10
19cd4360-8392-4bc2-ae88-fdc1335d886b	394	9	0	2	25	1	7	4	0	0	0	0	28	0	0	0	0	0	0	0
19d6cf34-1cd7-4242-a4d1-5d3e11f428aa	437	0	0	0	0	0	2	5	0	0	9	0	12	1	3	0	3	0	4	0
19def402-fb8d-4b27-90dd-ce9135a3c0a2	425	0	0	0	0	0	0	4	0	0	0	0	25	0	0	0	0	2	0	0
19fe27d8-c623-11e3-bf01-24c6515278c0	226	68	2	51	138	6	41	6	0	18	8	0	30	10	0	2	0	6	5	6
1a0ef226-41a5-4b56-9078-4b7834f0c976	204	0	72	6	160	82	13	46	44	42	37	1	6	11	99	0	0	3	2	3
1a134c18-ced3-4bae-9f15-5f0f09526639	406	9	3	0	10	0	0	4	0	0	1	1	27	0	3	0	0	0	1	0
1a319682-f55e-4e0b-8476-48a0bea6c265	267	102	27	44	73	0	80	1	0	15	0	10	33	5	0	3	3	4	0	1
1a391468-fbf3-451a-b88e-a257a26d047f	0	77	167	454	0	1350	0	540	352	303	0	177	5	232	33	104	109	70	115	119
1a4633c4-72a0-4e30-8c4c-345e04337627	242	61	10	45	122	2	33	0	9	32	13	5	27	4	35	1	0	0	0	8
1a5bf97e-3d49-4d3f-b385-ffa7a295be9c	403	30	2	4	9	0	15	3	0	0	0	0	24	0	0	0	0	0	0	4
1a841850-fca0-48ab-8c78-db0bd5a64435	125	92	48	143	195	55	48	0	39	14	39	0	21	9	41	0	38	7	2	4
1ac15380-04a2-42dd-8ade-28556a570e80	91	174	0	359	0	136	331	1136	0	129	211	625	99	0	10	314	126	11	36	0
1ac54c6e-a1e4-4f3b-b4a5-cdb327e0dca6	304	3	125	88	53	71	69	30	0	57	14	0	28	0	23	80	0	1	0	0
1aff91a6-1b0f-4575-8f4b-4e064a50b886	63	215	168	192	109	123	13	35	0	0	115	28	18	18	45	0	7	16	27	9
1b06afe2-c623-11e3-bf01-24c6515278c0	292	0	47	53	103	53	31	1	5	25	15	0	25	0	27	3	15	3	2	9
1b0fe1d5-b286-4f49-ae92-94d9c6db9657	286	108	24	19	47	0	44	0	0	0	0	3	29	0	4	2	1	0	0	0
1b1780d5-06da-40ee-9e15-02631a68027b	158	149	47	19	135	0	93	0	0	0	0	24	28	0	3	11	0	0	0	0
1b7838c9-c685-41c3-b184-a2e40c7c4dc7	387	5	0	0	28	0	31	3	6	5	0	0	1	5	12	2	1	2	1	2
1b8fe07d-859c-4d91-ade1-6b2bcb5774ce	364	21	22	44	18	27	8	3	29	12	9	0	36	5	20	0	0	5	3	9
1bb2bdb7-8a89-4e7d-903d-03a6f8018efb	171	183	8	68	70	123	15	33	2	122	86	58	23	31	13	0	13	41	5	2
1bb3a1c7-4d7b-4fb6-b54d-e94cbd0e32aa	21	133	370	253	90	121	191	63	35	176	114	30	99	46	20	61	8	29	18	3
1bbb522d-e224-4b3f-9e10-3a47d06b2b05	424	0	0	0	0	0	0	4	0	0	0	0	27	0	0	0	0	0	0	0
1bbfe6f2-ad19-4d29-895b-973f5a91c707	134	121	229	56	109	0	244	0	0	58	0	86	56	0	0	0	26	0	10	0
1bd47e40-d708-4ca2-b4b3-eb8d996c916b	418	7	8	0	7	1	8	3	1	0	0	0	26	0	0	0	1	0	0	0
1bd74f92-47f6-427e-af6f-299c3a7fe023	435	0	0	0	0	0	0	4	0	1	0	0	25	0	0	0	0	0	6	0
1bdfaa8a-1b7e-4251-b135-ce5e4568371b	385	15	0	3	38	1	12	7	0	0	1	1	25	0	0	0	0	0	1	6
1be81ade-7ad6-4e7e-90d0-f986b3fb0a25	360	30	26	15	42	0	30	0	0	0	0	0	30	1	0	1	0	0	3	0
1be8fa2c-8fea-4e8c-90db-c04d9fcdbf49	0	107	169	165	253	152	32	84	0	0	58	32	39	36	57	8	16	23	6	2
1bea3a72-3b73-4072-a6bb-96a90119d3ac	218	0	0	0	148	8	0	10	6	12	18	0	16	2	0	0	4	2	5	4
1c00925b-7328-4db0-b930-04aab2d80719	111	94	87	117	214	173	13	8	0	0	51	23	3	16	13	30	2	20	0	4
1c0e384f-7254-4afe-93c0-b3fc6c6a7894	47	102	322	130	177	332	23	17	0	0	138	134	1	48	8	32	72	17	3	3
1c10ab52-01a3-11e4-8395-af1f6b7ba88c	297	23	11	5	105	0	12	0	0	5	7	4	31	0	0	4	3	0	2	2
1c188bf5-2c99-4eb4-a774-59c75d53e643	40	0	0	1634	0	1197	246	719	179	134	361	874	225	138	371	337	42	65	15	78
1c1c6494-c623-11e3-bf01-24c6515278c0	367	8	22	1	47	1	28	3	0	6	1	0	20	1	4	0	0	3	4	1
1c28e44a-6e6c-44ed-b58a-e3262c0e6759	139	210	39	174	104	0	182	0	0	8	0	73	42	24	8	2	3	1	3	3
1c300960-e51c-4477-8fdd-026c7e545dc4	424	1	0	0	0	0	0	4	0	0	0	0	26	0	0	0	0	0	1	0
1c3df485-8e75-4378-87f6-c6463a520624	35	171	108	27	234	0	104	0	0	5	26	39	27	25	10	3	5	2	2	7
1c9fbe26-1447-4335-aaab-06d6bb3e2741	151	50	73	39	199	108	25	23	13	50	37	13	24	6	37	0	22	4	28	1
1cb25b72-3726-4f12-9e22-f5c7e4b05681	327	48	0	19	55	3	8	0	16	19	16	0	17	0	5	2	17	5	0	0
1cd0acf2-3116-4dfa-a063-0a435b9f6da3	0	291	218	388	0	664	36	472	0	0	33	201	1	224	32	4	0	51	0	245
1d0617e8-2725-4411-b50f-e46ea1d43242	335	106	0	36	6	0	31	0	0	1	3	9	26	7	0	0	1	6	0	7
1d1eeba2-4d7b-4380-b0b6-26d246bc4158	384	50	0	8	1	0	13	0	0	0	0	0	28	0	0	0	0	0	0	1
1d2d355a-8409-4c8a-9f07-ac62885e228d	0	219	200	130	0	879	2	284	241	95	19	212	0	96	208	46	63	26	22	48
1d325d84-a3a0-4802-9842-76cb21cecb1c	402	7	3	50	18	0	14	1	0	0	30	6	11	8	0	0	20	0	0	0
1d4a091d-fe65-49c0-8810-5a95243b108a	170	84	87	81	151	58	22	0	1	0	75	20	13	4	34	3	0	9	14	0
1d6c9181-a02f-4c35-85b3-65dc5808f50e	244	27	35	0	152	0	50	1	0	0	0	1	24	2	0	0	0	2	1	4
1d91f9c7-67ba-4606-9f0a-01ec6fc08262	167	142	35	15	130	0	72	4	0	136	0	25	44	5	0	0	0	12	0	14
1d97ba51-d981-4986-9f71-c2b6cb9961c3	424	0	0	0	0	0	0	4	0	0	0	0	27	0	0	0	0	0	0	0
1daefc49-5248-4948-87ce-0ec19a248ef9	119	114	0	19	197	148	23	32	0	136	74	8	0	6	24	0	35	14	0	9
1db83e80-bdf7-4d8d-8008-bd8406d641fc	181	125	15	41	127	0	37	62	0	20	16	13	25	67	0	2	0	6	0	5
1dbdbb2c-c623-11e3-bf01-24c6515278c0	185	151	15	9	107	98	7	14	45	29	73	28	1	6	0	44	2	6	0	20
1dc9e7fd-fc62-4b32-9619-4e02a266a385	0	279	442	212	0	631	34	6	0	0	0	185	0	108	67	50	42	41	19	13
1dd96495-5f83-4d36-96cf-b77cd0cbbfda	435	0	0	0	0	0	2	5	0	0	0	0	25	0	0	0	0	0	1	0
1de83d45-8492-4b83-9055-a9f43b823f91	399	26	0	9	15	1	12	5	0	0	0	0	27	4	0	0	0	0	1	0
1df8939c-c622-11e3-bf01-24c6515278c0	156	44	69	53	190	99	13	26	56	9	9	0	36	0	0	3	25	31	60	1
1e046ab9-fa4c-4c15-8d78-ed0048c80ebf	385	21	0	16	31	0	0	0	5	1	40	0	0	3	8	2	7	3	2	2
1e181878-c640-4e91-a620-3fc4b08a4de1	44	158	110	13	221	0	113	0	0	0	8	53	40	0	26	14	2	4	1	2
1e27cc8a-5394-4958-9af6-5ece1fe24516	187	218	0	118	44	0	142	8	9	27	23	151	62	2	14	8	20	0	5	1
1e2dcbcc-771c-43c5-8c8d-e0eb77cb3494	62	68	0	481	211	815	64	14	0	0	0	201	0	0	0	459	0	0	0	0
1e8ae8dd-74c1-44d5-a74e-bfdce801c736	363	18	1	10	51	6	1	3	0	0	53	2	0	0	1	0	0	2	0	2
1ea7e01c-c623-11e3-bf01-24c6515278c0	192	116	0	47	134	8	36	0	13	44	26	0	31	9	0	3	4	20	2	5
1eb1bc62-18f6-4bcb-a16d-aa6a91914031	395	32	3	0	19	0	55	3	0	1	0	5	0	10	0	2	0	1	0	6
1eb37b28-fac2-477a-88b3-e04291a07926	263	35	25	0	123	45	6	0	0	2	75	23	0	8	0	0	0	6	0	6
1eb62abc-7928-405b-84cc-f091ca5347b2	9	80	146	29	282	252	28	78	0	16	80	100	47	1	0	20	44	18	41	17
1f04210a-0c2e-4bb8-ac8e-86198e5f1d34	292	83	57	42	50	0	88	0	0	5	0	1	30	8	0	1	0	3	0	0
1f2a8889-4374-4037-bb56-0f20733380e3	0	297	48	948	0	501	14	22	40	155	338	36	3	107	0	121	47	22	56	77
1f5e70c1-c5de-49e7-941a-46e11a4f4416	232	30	19	0	164	49	1	0	0	15	56	4	5	8	0	4	0	8	5	1
1f81a1b0-8089-44ef-87b5-b3359a407ad2	120	88	152	167	157	108	16	128	0	18	102	9	28	0	104	0	10	7	9	18
1f8d8720-30ca-4057-90f7-a34b8383eafe	402	8	3	3	16	0	1	2	0	0	0	0	30	0	0	0	0	2	0	0
1f967003-82d6-4932-a445-24fc25723594	0	266	0	188	91	360	0	0	166	130	57	0	6	32	113	32	0	9	9	28
1fd69adc-c623-11e3-bf01-24c6515278c0	333	44	13	0	55	2	38	0	7	0	3	7	19	0	2	6	0	6	0	0
1fdab6a6-7346-4229-aa8d-5dbd258f0c60	33	165	33	103	217	235	32	62	69	82	85	55	0	54	37	3	6	5	7	22
1ff155dd-deb4-44e0-b3a2-e4875b618435	227	89	11	13	129	0	43	5	0	3	4	13	18	11	6	1	0	2	0	7
1fff8b62-534b-4d71-a65f-e5f93b8b50ed	73	224	92	137	130	63	41	28	0	0	99	49	17	11	18	6	42	15	0	32
2009e5e7-1796-445b-8677-46b3804fe0bf	343	14	2	4	80	0	21	3	0	0	0	0	21	1	0	3	1	2	5	4
2045c788-9ea8-4ea5-a5e3-65fc16a62adb	36	85	409	206	119	237	83	63	46	26	112	111	91	45	73	43	29	13	8	50
207f8a42-5b05-4876-b0ae-ebfaeea27844	0	141	647	84	0	647	39	0	121	118	223	263	83	63	37	67	28	51	7	21
209a9b10-7129-48fe-a899-d14ba17efe6f	342	0	12	3	86	3	6	8	0	0	24	12	14	0	7	5	1	2	3	0
20d1b88b-3ff6-4201-a748-6a993500c652	317	60	0	0	65	0	0	3	4	59	14	0	28	0	0	0	13	0	0	0
20e02396-e676-412d-9724-44a428919cdb	88	162	153	222	31	417	18	261	29	254	67	36	65	147	29	15	1	12	16	93
2102558b-87b0-447b-bb9a-e4ae9df8b75e	206	141	127	99	69	0	151	0	0	4	0	2	26	0	15	0	7	4	0	7
2109e1d4-c623-11e3-bf01-24c6515278c0	292	34	65	56	64	34	85	37	0	23	0	0	31	0	0	0	69	6	0	0
21205681-a0c7-48d0-81d4-0b7ef31158cf	27	179	124	133	181	113	38	92	0	42	87	72	48	56	23	7	35	3	1	33
2182ce2c-5941-4b65-9419-fc7966d5e6d5	359	80	0	24	14	0	36	6	0	15	0	30	29	5	0	1	0	0	0	0
21b1a37f-e91e-4ce1-83cf-bb89b8d0fb35	167	223	0	5	82	153	22	10	9	91	57	13	6	3	0	9	13	9	10	1
21e7e43e-f9b1-4351-a6d9-b9cd06d15f68	388	15	0	4	26	1	13	3	0	0	0	0	26	0	0	0	1	0	0	0
221d0290-c623-11e3-bf01-24c6515278c0	210	94	9	12	151	68	4	2	0	0	38	12	0	7	0	4	14	2	1	15
22578b9f-78dc-464c-9bb9-382f033283d0	392	18	5	8	28	1	20	3	0	1	0	0	24	2	0	0	4	0	0	0
228fb827-c05e-494c-8a21-e1d925e100cb	359	0	58	34	33	55	33	2	11	11	0	0	20	0	28	0	0	20	20	0
2290b078-6a5b-4c83-9dfb-b525bbf14e4e	17	158	140	373	160	241	64	103	20	26	70	83	78	0	43	86	0	54	18	23
22cd3875-a123-4f0d-8cd1-371958208ad6	401	0	5	7	22	3	10	8	0	0	0	0	27	0	0	0	0	0	4	0
22d67778-61fc-4f15-95b8-7e7c6cc7112b	284	63	0	14	101	18	33	3	0	2	7	7	20	4	2	0	3	1	3	7
22edd867-dcd6-42b5-92bb-025ceb84b106	141	124	0	249	110	271	36	0	105	134	63	75	38	0	12	145	10	7	0	0
230f53ef-be3f-495e-9b95-b0f670bd6908	400	11	0	15	7	12	0	7	0	0	4	0	30	0	17	0	0	0	0	1
2316ee90-c623-11e3-bf01-24c6515278c0	342	30	0	4	54	8	6	0	10	2	0	0	30	0	0	0	0	2	2	2
2321c412-7730-4694-bc8f-199d7e51a7f8	412	4	0	0	9	5	0	5	0	7	0	0	30	0	2	0	0	0	0	0
